id,name,lat,lon,price,cuisine,opentime,endtime,recommendedfood
49,集渔·泰式海鲜火锅(太古里晶融汇店),30.6510413,104.0821184,120.0,东南亚菜,11:30,22:00,"鱼滑虾滑双拼,虾片,椰汁西米露,海鲜炒饭,波士顿大龙虾,初恋布丁"
50,嘉州叶婆婆钵钵鸡(太古里店),30.6510074,104.0845205,57.0,小吃,10:30,21:30,"特色臊子蛋炒饭,招牌鸡汤饭,秘制牛肉,醪糟荷包蛋,手工薄饼,老红糖凉糕"
51,五岳宫·私房菜,30.6739636,104.0739896,343.0,创意菜,10:30,21:30,"手工坨粉烧大连鲜鲍,果木燃烧雪花牛肋皇,官府金汤脆米辽参,焦糖山楂法国鹅肝,天山雪莲,铁观音海山骨"
52,天府掌柜(九眼桥店),30.644273,104.085749,103.0,川菜,11:00,22:00,"大刀土鸡金丝面,松茸香菇包,银丝糖油果子,天府熊猫,掌柜钟水饺,手工凉春卷,糖醋排骨,金丝面,叶儿粑,红糖粑粑"
53,不二·民谣音乐餐酒吧(九眼桥店),30.6415713,104.0835231,162.0,川菜,12:00,02:00, 
54,陈记爷爷婆婆蛋烘糕,30.6294335,104.0613551,9.0,小吃,14:30,20:00,"鲜肉三鲜,豇豆,五香芝麻,红豆沙,鱼香土豆丝,奶油肉松"
55,宴御海鲜姿造(桐梓林店),30.6157989,104.0665932,417.0,自助餐,12:00,21:00,"法式鹅肝,活鲍鱼,阿根廷红虾,智利帝王蟹,三文鱼,马粪海胆"
56,禅悦素食,30.6120898,104.0660599,167.0,素食,11:30,21:00,"上素夫妻肺片,宫保杏鲍菇,杂粮拼盘,山楂糕,雪莲菌刺身,传统糖醋里脊"
57,悦百味·臻选(摩方店),30.5830204,104.053438,297.0,川菜,10:00,21:30, 
58,隐庐酒店(成都新会展环球中心店)·古法川菜(高新店),30.5615301,104.0507213,462.0,川菜,11:30,21:00,"宫爆法国鹅肝,开水白菜,爽脆瓜衣,红烧肉,鱼香虾球,古法飘香坛子肉"
59,南堂馆·新川菜(天府三街店),30.547101,104.0597731,285.0,川菜,11:00,21:00,"烧椒八爪鱼,缤纷时蔬,椒香牛肉银丝饼,碳烤上乘五花,宫保虾球配成都麻园,青椒毛血旺"
60,老房子华粹元年食府(天府三街店),30.5474157,104.0505467,343.0,川菜,10:30,21:30,"蟹黄酱羊肚菌捞饭,古法片皮鸭,宫保鹅肝粒,牡丹牛舌盏,元年功夫汤,盐烤银杏配咸猪肘"
61,蓝榭餐厅 LAN XIE(花园城店),30.4401988,104.0681188,188.0,融合菜,11:00,21:00, 
62,有雲·鹿洄天府 1911中国川菜体验中心,30.4140435,104.1183399,1218.0,川菜,11:00,22:00,"干烧鲤鱼,龙眼翘壳,雪花鸡淖,苕菜狮子头,红烧牛头方,建昌板鸭配荷叶饼,元·酥山,糖璎珞配糖油果子,玄冬雪,花胶鸡牛汤"
63,柴门头啖汤(仁恒置地广场店),30.6522338,104.0682897,157.0,川菜,11:30,21:00,"陈酿豆瓣鲜鱼,石锅高山萝卜,杏仁炖雪梨,花生眉豆煲凤爪,石锅堂焗牛肉粒,功夫酱肉包"
64,张烤鸭·川菜·冒烤鸭(青石桥店),30.6539374,104.0713425,74.0,川菜,11:30,21:30,"烤鸭,冒烤鸭,蟹黄豆花,冒鸭肠,干锅鸭唇,藿香鲫鱼,红糖糍粑,豆汤娃娃菜,酸汤鱼,冒汤烤鸭"
65,KIIWII奇异·慢活25Hours Brunch Bar(华兴街店),30.6599409,104.0789013,180.0,西餐,10:30,24:00, 
66,小龙翻大江文化火锅(宽窄店),30.6635017,104.053473,160.0,火锅,11:00,23:00, 
67,Tomacado花厨(IFS国际金融中心店),30.6553814,104.0808535,238.0,西餐,11:00,22:00,"低卡花厨彩虹卷,轻煎金枪鱼塔,香草烤三黄鸡,花厨特色班尼迪克蛋,蜂蜜烤南瓜沙拉,花厨特色菌菇汤（配法棍）"
68,八仙酒楼(IFS店),30.6558937,104.0814506,308.0,粤菜,11:00,21:30,"柚子脆皮鸡,避风塘炒蟹,椒盐牛蛙,枫糖蜜汁叉烧,杨枝甘露,豉汁蒸蟠龙鳝"
69,舌尖派对·四川小吃集(太古里店),30.6510277,104.080237,50.0,小吃,11:00,21:30,"九宫格2.0,冷吃鸡肚,酱茶鸭,口水鸡,小蒸笼牛肉,冷吃牛肉"
70,吼堂老火锅(太古里总店),30.6505582,104.0815891,137.0,火锅,11:00,02:00,"超多肉午餐肉,特别大片的鲜毛肚,吼堂秘制鸭肠,蟹籽虾滑,冷锅鸭血,摇摇酥肉"
71,邓记新一代糖油果子,30.6715362,104.056788,5.0,小吃,10:00,20:00, 
72,马路边边串串香(致民路店),30.6436622,104.0766041,76.0,火锅,11:00,22:00,"冒脑花,土豆,兔腰,小香肠,冰粉,牛肉"
73,蓉记香辣蟹爬爬虾(宽窄巷子店),30.6668655,104.0481769,124.0,川菜,11:00,01:00,"香辣爬爬虾,香辣蟹,蟹黄豆花,椒盐爬爬虾,香辣螺肉,双椒美蛙"
74,巴蜀大宅门火锅(北门大桥店),30.6737236,104.0775719,70.0,火锅,11:00,23:30,"鲜猪黄喉,坨坨牛肉,现炸酥肉,挂面鸭肠,鲜毛肚,鸭血,虾滑,酥肉,牛五花肉,霸王山椒肥牛"
75,回水镇江湖川菜(太古里店),30.6577169,104.089821,73.0,川菜,11:30,23:00,"黑豆花水煮鱼,泡椒兔,乱刀土豆,锅边馍,江湖猪肝,青笋木耳炒山药"
76,乐山胖哥跷脚牛肉(东风路总店),30.6526876,104.0927869,60.0,火锅,11:00,20:30,"跷脚牛肉小锅,粉蒸牛肉,火爆牛舌,火爆牛肝,火爆脆肠,豆腐烧脑花"
77,芳香景,30.6836989,104.0535527,781.0,川菜,11:30,22:00,"鱼唇麻婆豆腐,葱油鲍片,三色鸡丸,芳香软炸蜜汁鸭,开水白菜,夫妻肺片"
78,卢记正街饭店·川湘菜,30.6235244,104.0602996,113.0,川菜,10:00,24:00,"江湖大盘辣子鸡 ,经典毛血旺,铁板包浆豆腐,招牌青椒鱼片,月宫玉兔 ,蒜泥白肉"
79,皇城老妈(皇城店),30.6216358,104.0522074,171.0,火锅,11:00,21:00,"老妈牛肉,千层肚,鳝鱼,鹅肠,老妈鸡片,虾滑,藕片,黄喉,牛五花肉,竹荪"
80,云门锦翠概念餐厅,30.619041,104.0678959,592.0,川菜,11:30,21:30,"藏烧澳洲牛肋排,三文鱼前菜,青芥沙拉虾配玫瑰鱼籽,春意盎然,牛油果三文鱼塔配鱼子酱,黑松露焗饭,红酒焗法国鹅肝"
81,春天庭餐厅(仁和春天广场店),30.6627966,104.019837,276.0,西餐,11:30,22:00,"澳洲谷饲和牛战斧牛排,澳洲安格斯肉眼,拿破仑蛋糕,法式煎鹅肝配蔓越莓酱汁,农场南瓜汤,越式香辣酱焗银鳕鱼"
82,柴门公馆(桐梓林店),30.614788,104.062882,405.0,川菜,11:30,21:00,"砂锅羊碣子,私家红烧肉,毛血旺,石锅酱萝卜,啫啫蚝仔烙,酱肉包"
83,成都瓜串串(金房苑东路店),30.6948474,104.0398366,67.0,火锅,11:00,22:00,"冒脑花,麻辣牛肉,爆浆兔腰,小土豆,冒火锅粉,冒米凉粉"
84,银滩鲍鱼火锅(希望路店),30.6136289,104.0726506,586.0,火锅,10:00,21:00,"银滩招牌锅,阿拉斯加帝王蟹,十头大连鲍,加拿大象拔蚌,爱尔兰野生圣子王,台湾珍珠斑,美国响螺,雪花牛肉粒,丸拼"
85,朴田泰式海鲜火锅(泛悦国际店),30.6134463,104.0792288,154.0,火锅,11:00,22:00,"海鲜菠萝炒饭,特色咖喱蟹,精选基围虾,手打鲜虾滑,朴田烤扇贝,核桃拿破仑"
86,粲庐(高新店),30.6015241,104.0796239,680.0,川菜,10:30,23:00,"雪花牛肉,山楂鹅肝,原只番茄鲍鱼,榴开百子,春华秋实,毛笔酥"
87,贵场火锅(摩方店),30.5831352,104.0538835,200.0,火锅,11:00,23:00,"极品毛肚,厚切牛小排,澳洲M9饲谷上脑,奥巴黑五花,海鲜姿造,黑鱼籽越南青虾滑,大刀腰片,日本鳕鱼蟹柳,鲜鸭舌,四喜丸子"
88,薛涛院子里·中餐茶艺(三圣乡店),30.587222,104.12915,210.0,川菜,09:30,21:30,"醪糟红烧肉,薛涛鸡片,峨眉鳝丝,石锅老豆腐,糖醋排骨,出水芙蓉"
89,将军府壹号·鸡毛店(人民公园店),30.6590802,104.0604993,76.0,川菜,11:00,21:30, 
90,袁记串串香(人民公园店),30.6546226,104.0594911,63.0,火锅,10:30,23:00,"麻辣牛肉,鹅肠,草原毛肚,香菜牛肉,川味香肠,土豆"
91,成都富力丽思卡尔顿酒店·厅Dining Room,30.6637079,104.0699918,548.0,西餐,18:00,01:00, 
92,成都瑞吉酒店·秀餐厅,30.6610166,104.0745073,191.0,自助餐,06:30,21:00,"海鲜档,甜品台,生蚝,基围虾,蟹腿,三文鱼,烧烤档,滋补海鲜锅,冬阴功海鲜汤粉,嫩煎鲜带子意大利土豆团子配黑鱼籽酱"
93,牛签签串串香(IFS店),30.6554039,104.0800997,83.0,火锅,11:00,22:00,"红糖糍粑,芝士虾滑,泡蒜牛肉,蒜香酥肉,麻辣牛肉丁,折耳根牛肉"
94,月满大江火锅(武侯祠店),30.6469959,104.055661,95.0,火锅,10:00,24:00,"雪花肥牛,鲜毛肚,偷心麻辣小郡肝,鲜血旺,15秒宝藏鲜鸭肠,手工红糖糍粑"
95,纯阳馆鱼香排骨面(吉祥街店),30.6680881,104.0550969,19.0,快餐简餐,08:00,20:00,"鱼香排骨面,红油口蘑抄手,椒香牛肉面,豇豆肉绍面,担担面,臊子蒸蛋,鱼香排骨抄手,纯阳小面"
96,烹火(小通巷店),30.667479,104.0543281,65.0,西餐,09:30,21:30,"聪明脑花,榴莲披萨,摇摇酥肉,碳烤五花,招牌面包鸡,公园碳烤牛肉串"
97,俏媳妇家庭火锅(宽窄巷子店),30.6656269,104.0520533,116.0,火锅,10:30,23:00,"大刀鲜毛肚,虾滑,鲜鹅肠,嫩牛肉,红糖糍粑,冰粉"
98,酥香门弟锅盔凉粉(耿家巷店),30.6481833,104.0790725,11.0,小吃,09:30,21:30,"凉粉锅盔,锅盔夹牛肉,三丝锅盔,青椒土豆丝锅盔,凉面,凉粉"
99,wineapp葡萄酒餐吧(远洋太古里店),30.6543804,104.0830629,212.0,西餐,11:00,24:00, 
100,蟹蟹时光(宽窄巷子店),30.6687206,104.0539006,117.0,川菜,10:00,22:30,"香辣蟹,麻香美蛙,美味蟹炒饭 ,蒜蓉花甲,黄金蒜香虾,豆花布丁"
101,川传串传承四川地道串串香(宽窄巷子总店),30.6680437,104.0494104,78.0,火锅,11:00,01:30,"绝代脑花,毛肚,麻辣牛肉,香菜牛肉,手工冰粉,麻辣小郡肝"
102,洞子口张老二凉粉(文殊院店),30.674192,104.0725905,17.0,小吃,08:30,18:30,"甜水面,红汤抄手,白凉粉"
103,朱大嘴肥肠豆汤(太古里店),30.6558677,104.0875493,41.0,川菜,11:00,20:30,"粉蒸牛肉,肥肠豆汤,肥肠血旺,粉蒸肥肠,蒜泥白肉,拌剔骨肉"
104,笨酒店(成都太古里店)·笨菜·创意河景餐厅(太古里店),30.6540923,104.0893975,94.0,创意菜,11:00,21:00, 
105,Wine Universe 宇宙酒馆,30.6502407,104.0884376,200.0,酒吧/酒馆,17:30,02:00,"多宝鱼,薯条,带皮兔,川川鱼,炸花菜,鱿鱼"
106,成都香格里拉大酒店·香宫,30.643512,104.086512,149.0,粤菜,11:30,22:00,"香宫虾饺皇,黑松露虾饺,创始红米肠,巧手蒸凤爪,杨枝甘露"
107,成都西藏饭店·亚克·食光自助餐厅,30.6824383,104.0713045,148.0,自助餐,17:30,21:30, 
108,老街小牛·坨坨牛肉串串(清江东路店),30.6678653,104.0370008,80.0,火锅,11:30,23:00,"流氓兔腰,勾魂脑花,冷锅鸭血,追忆火锅粉,麻辣牛肉,绍子蛋炒饭"
109,渝九香(武侯祠店),30.6332603,104.0501984,80.0,川菜,10:30,21:30, 
110,如在蜀毛肚老火锅(玉林店),30.620359,104.0582951,96.0,火锅,10:30,02:00,"铺盖毛肚（半斤）,手打豆花,鱼子虾滑,茴香现炸酥肉,雪花肥牛,桂花冰汤圆"
111,大龙燚火锅(玉林总店),30.6202876,104.0587105,100.0,火锅,11:00,05:00,"爽脆毛肚,现炸酥肉,天味香肠,红糖冰粉,跳水虾滑,火锅牛排"
112,鱼桥巷·美学川菜,30.6709157,104.0244565,422.0,川菜,10:30,22:30,"红烧牛头方,开胃米汤球,锦绣芙蓉鸡片,香酥低温和牛腩,椒麻银雪鱼,金瓜海鲜蟹肉羹"
113,辛厨房,30.6135603,104.0853804,226.0,川菜,10:00,21:00,"烧椒鳝丝,宫爆虾仁,麻辣鳕鱼球,干烧鲍鱼,仔姜美蛙,鱼豆花"
114,5:59 Restaurant&Cafe(天荟万科广场店),30.6671995,104.1255187,136.0,西餐,12:00,24:00,"BBQ纸牌屋猪肋排,慢烤童子鸡,慢烤牛舌,大虾番茄意大利面,和牛汉堡,苏丹王榴莲披萨"
115,300杯·和牛烧肉清酒(廊里店),30.6284951,104.120178,448.0,日本料理,11:30,22:00,"厚切和牛牛舌,极上和牛西冷牛排,特选和牛横膈膜,极上纯血和牛牛小排,三文鱼,有机蔬菜沙律"
116,翠玲珑CUI(万象南路店),30.5865464,104.0500292,899.0,川菜,11:30,21:00,"贡椒乳鸽,石锅海味豆腐,脆皮辽参,鱼翅捞饭,一颗黑松露,流心舒芙蕾"
117,S Kitchen偲厨,30.5832089,104.0583421,800.0,西餐,12:00,22:00,"煎鹅肝炒时令水果,澳洲M5肉眼牛排,威灵顿牛排,羊排,茉莉凤梨椰子"
118,转转会·湖畔庭院川菜(会展店),30.5570127,104.0746497,124.0,川菜,11:30,21:00,"峨眉鳝丝,霍香大鲫鱼/斤,特色凹锅肉,农家小煎鸡,夫妻肺片,酥肉豆腐脑"
119,小核桃烤肉馆(建发鹭洲里店),30.5507447,104.0418587,143.0,烧烤,11:00,22:00,"小黄牛上脑,天鹅蛋,牛胸口,羊腩,冷面,猪颈"
120,南亭茶事私人定制茶宴,30.5472316,104.0596706,512.0,川菜,10:00,21:00, 
121,乔一乔怪味餐厅(东升店),30.5733076,103.9065816,88.0,川菜,08:30,24:00, 
122,银芭1986,30.4831093,104.0927556,326.0,川菜,11:30,20:00,"黄金鱼头配手工面筋,宫保虾球,匠心乳鸽配贡椒,低温三文鱼配健康时蔬,千层酥烤手工咖喱牛肉,玫瑰盐板煎战斧和牛"
123,不二山房,30.4622351,104.1834752,150.0,其他中餐,10:00,22:00, 
124,钟水饺(人民公园总店),30.6567713,104.0589733,41.0,小吃,08:30,20:00,"钟水饺,担担面,夫妻肺片,龙抄手,特色三大炮,蛋烘糕"
125,玉芝兰(长发街店),30.6667686,104.0586605,1758.0,川菜,12:00,21:30,"松露·金丝面,大刀金丝面,红油水饺,辣汁蒸深海银鳕鱼,豆瓣鳗鱼,鱼香大连鲍,竹蛏,秋葵"
126,良木缘(春熙路店),30.6562048,104.0788328,92.0,咖啡店,09:00,23:00,"芝士焗肉酱焗饭,新式意面,良木缘椒香鲜肉披萨,黑胡椒牛肉焗饭,风情水果沙拉,经典红丝绒蛋糕"
127,老码头火锅(春熙店),30.6499478,104.076809,126.0,火锅,10:00,22:00,"精品嫩牛肉,鲜牛毛肚,精品草原肚,鲜鹅肠,火锅牛排,现炸酥肉"
128,牛房 Beefun×宽云窄雨 牛排房,30.6640353,104.0535184,491.0,西餐,12:00,21:00,"澳洲和牛M9肉眼,碳烤和牛牛舌,香草蜗牛,牛房三文鱼塔塔,澳洲菲力,和牛M5战斧牛排"
129,老成都三样面(过街楼街店),30.6698446,104.058907,19.0,快餐简餐,07:00,20:00,"番茄牛腩面,素椒杂酱面,红油抄手,拌鸡片,红沙冰豆花,刮土豆泥"
130,石灰石烧鸡公(奎星楼店),30.6685916,104.0536164,67.0,川菜,10:30,21:30, 
131,柴门饭儿(成都太古里店),30.6532701,104.0836188,129.0,川菜,11:30,21:00,"橙香樱桃肉,土豪冒菜,文蛤青椒辣子鸡,宫保鸡丁乌冬面,烫面蒸饺,豆花安格斯肥牛,担担面,肉松酱油炒饭"
132,大妙火锅(锦里店),30.6476876,104.0489117,162.0,火锅,10:30,22:30,"本味牛肉,虾滑,草原千层肚,鹅肠,毛肚,猪黄喉"
133,宫廷糕点铺,30.6733279,104.0749526,35.0,面包甜点,08:00,22:00,"拿破仑蛋糕,椒盐酥,宫廷桃酥,绿豆糕,葱油酥,蛋黄酥"
134,五里关火锅(小关庙店),30.669172,104.0831042,110.0,火锅,11:00,02:00,"耙耙牛肉,碗碗鸭血,手打糍粑,手打虾滑,精品毛肚,泰国蟹柳"
135,蓉荣·北大铺盖面(总店),30.6768596,104.0792149,17.0,快餐简餐,07:30,21:00,"牛肉铺盖面,鸡杂铺盖面,排骨铺盖面,酸菜肉丝铺盖面,豌杂面,鸡汤铺盖面"
136,Wine et Terroir风土酒馆,30.6588966,104.0926622,484.0,西餐,17:30,21:30,"惠灵顿,俄罗斯鲟鱼籽酱,纯血M9+牛肉塔塔,温热黄油拌蟹肉,椰奶低温多宝鱼,黑蒜鱿鱼,RV M7+和牛肉眼,特色法式牛蛙锅,鳕鱼带子舒芙蕾,香煎鹅肝"
137,沈堂甜水面,30.6319605,104.0545944,16.0,小吃,09:00,19:30, 
