id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime
101,无想水镇,文化旅游区,31.629008,119.039854,09:30,21:00,50.0,1.5,2.0
102,南京图书馆,博物馆/纪念馆,32.0483,118.802104,09:00,21:00,0.0,1.5,2.0
103,狮子桥步行美食街,商业街区,32.074755,118.784103,00:00,24:00,0.0,2.0,2.5
104,孙中山纪念馆,博物馆/纪念馆,32.062168,118.861665,09:00,17:00,0.0,1.5,2.0
105,玄武门城墙,历史古迹,32.076891,118.794291,00:00,17:30,30.0,1.0,1.5
106,夫子庙小吃广场(东牌楼店),商业街区,32.028884,118.794986,10:00,21:00,0.0,1.0,2.0
107,弘阳未来世界,游乐园/体育娱乐,32.144178,118.734227,13:00,18:00,78.0,0.5,1.0
108,溧水周园,文化旅游区,31.633592,119.198369,08:00,17:00,79.0,1.0,2.0
109,中山码头,人文景观,32.093329,118.740132,06:00,19:00,0.0,2.0,2.5
110,渡江胜利纪念馆,红色景点,32.079429,118.738006,09:00,17:00,0.0,3.0,3.5
111,南京北站(旧址),历史古迹,32.102197,118.727662,00:00,24:00,0.0,2.0,2.5
112,南唐二陵,历史古迹,31.893164,118.744832,09:00,16:30,0.0,1.0,2.0
113,固城湾,公园,31.322903,118.879593,09:00,21:00,45.0,3.0,4.0
114,大梦·红楼沉浸式展演,人文景观,32.042136,118.794077,00:00,24:00,0.0,1.0,2.0
115,南京古生物博物馆,博物馆/纪念馆,32.065801,118.801542,00:00,24:00,0.0,2.0,3.0
116,老钱工作室(先锋书店),人文景观,32.056975,118.777738,08:30,17:00,0.0,0.5,1.0
117,石臼湖,自然风光,31.475119,118.923946,00:00,24:00,0.0,1.5,3.0
118,石塘竹海,自然风光,31.718202,118.698341,09:00,17:00,18.8,1.5,3.0
119,石象路,历史古迹,32.052625,118.847124,00:00,24:00,0.0,2.5,3.0
120,鱼嘴湿地公园,公园,31.980174,118.672325,00:00,24:00,0.0,3.0,4.0
121,狮子山景区,公园,32.100862,118.755125,08:30,17:30,0.0,2.5,4.0
122,心印中华门,历史古迹,32.019274,118.788199,17:00,21:30,0.0,1.0,2.0
123,方山风景旅游度假区,自然风光,31.901793,118.882102,07:30,16:30,0.0,2.0,3.5
124,芥子园,游乐园/体育娱乐,32.01776,118.795206,09:30,16:30,0.0,2.0,3.0
125,南京云锦博物馆,博物馆/纪念馆,32.042043,118.7514,10:00,16:00,0.0,0.5,1.0
126,可口可乐博物馆,博物馆/纪念馆,32.178103,118.714552,09:30,17:30,14.8,1.5,3.0
127,江宁爱情隧道,人文景观,31.85073,118.804307,00:00,24:00,0.0,0.5,1.0
128,金牛湖风景区,自然风光,32.47569,118.975246,08:30,17:30,38.9,2.0,3.0
129,江宁眼摩天轮,游乐园/体育娱乐,31.938684,118.823849,14:30,21:00,30.0,1.0,2.0
130,遇见博物馆·南京馆,博物馆/纪念馆,32.031726,118.776586,10:00,18:00,0.0,2.5,3.0
131,樱花大道,公园,32.066967,118.802394,00:00,24:00,0.0,2.0,3.5
132,南京森林大世界亲子主题乐园,游乐园/体育娱乐,31.973311,118.504829,09:00,17:30,0.0,0.5,1.0
133,无想山,自然风光,31.615588,119.032355,09:00,17:00,10.0,0.5,1.0
134,WeLope玄武湖探险乐园,游乐园/体育娱乐,32.078427,118.814017,09:00,17:30,10.0,2.0,3.5
135,南京地质博物馆,博物馆/纪念馆,32.050986,118.81368,00:00,24:00,0.0,1.5,2.0
136,江苏省美术馆,美术馆/艺术馆,32.050328,118.800023,09:00,17:00,0.0,2.5,3.0
137,丹枫雨露(傅厚岗店),商业街区,32.070952,118.792227,10:30,22:00,0.0,2.0,3.0
138,神策门公园,公园,32.095068,118.793835,08:30,17:00,0.0,0.5,2.0
139,玄武湖公园-玄武门,公园,32.076783,118.793973,00:00,24:00,0.0,2.0,3.0
140,南京抗日航空烈士纪念馆,博物馆/纪念馆,32.09496,118.852914,09:00,17:00,0.0,0.5,1.5
141,先锋书店(玄武湖分店),文化旅游区,32.080662,118.799473,10:00,20:30,0.0,1.0,1.5
142,南京国际博览中心,商业街区,31.998833,118.721976,09:00,17:00,0.0,2.0,3.0
143,南京利济巷慰安所旧址陈列馆,红色景点,32.045218,118.80411,09:00,16:30,0.0,2.0,3.5
144,祭堂,人文景观,32.067919,118.859981,08:30,17:00,0.0,2.0,3.5
145,陵门,历史古迹,32.065721,118.860112,00:00,24:00,0.0,1.0,2.0
146,长江江豚科教中心,博物馆/纪念馆,32.051167,118.723285,09:30,17:00,0.0,1.0,1.5
147,百家湖,公园,31.942309,118.819368,00:00,24:00,0.0,1.5,2.0
148,清凉山公园,公园,32.056272,118.767278,06:00,18:00,0.0,0.5,1.0
149,固城湖水慢城,公园,31.297842,118.897884,08:30,17:30,69.9,0.5,1.0
150,牛首山弘觉寺塔,历史古迹,31.917627,118.749272,00:00,24:00,0.0,0.5,1.0
151,中华门,历史古迹,32.019008,118.788191,08:30,17:00,0.0,2.0,3.0
152,南京理工大学-兵器博物馆,博物馆/纪念馆,32.029735,118.863924,08:30,12:00,0.0,3.0,4.0
153,独角兽星空艺术馆,美术馆/艺术馆,32.044972,118.789811,10:00,22:00,49.9,1.0,2.0
154,南京松鼠部落森林假日公园,游乐园/体育娱乐,32.104731,118.545165,09:30,17:30,58.0,2.0,3.0
155,钟山风景名胜区-燕雀湖,自然风光,32.050475,118.840206,00:00,24:00,0.0,0.5,1.5
156,南京夫子庙-秦淮风光带-长干里,文化旅游区,32.016941,118.78791,00:00,24:00,0.0,1.5,2.0
157,高淳国际慢城,人文景观,31.397832,119.089795,08:30,17:00,15.0,1.5,3.0
158,解放门,红色景点,32.068581,118.803248,00:00,24:00,0.0,1.0,1.5
159,南京静海寺纪念馆,博物馆/纪念馆,32.097955,118.751291,09:00,17:00,0.0,1.0,2.0
160,云水兰亭,人文景观,32.104528,118.89323,00:00,24:00,0.0,0.5,1.0
161,南京长城,历史古迹,32.138696,118.658298,08:30,16:30,0.0,2.0,3.0
162,江南首寺,历史古迹,32.015804,118.789637,09:00,17:30,0.0,0.5,1.0
163,南京博物院-民国馆,博物馆/纪念馆,32.046565,118.831244,09:00,17:00,0.0,2.5,3.0
164,南京国际展览中心,商业街区,32.080935,118.815566,00:00,17:00,0.0,0.5,1.5
165,白马公园,公园,32.066803,118.823408,09:00,21:00,0.0,2.5,3.0
166,小熊猫馆,游乐园/体育娱乐,32.097595,118.811984,08:30,16:30,0.0,1.5,2.0
167,玄武湖游船(阳光码头),公园,32.07128,118.817743,09:00,17:30,0.0,3.0,3.5
168,玄武湖公园-情侣园,公园,32.07597,118.816432,00:00,24:00,0.0,2.5,3.0
169,金陵美术馆,美术馆/艺术馆,32.018987,118.793271,09:00,17:00,0.0,2.0,3.5
170,宏觉寺,历史古迹,31.895224,118.749743,06:30,17:30,0.0,1.0,2.5
171,原国民政府旧址,红色景点,32.046259,118.828095,08:00,18:00,0.0,0.5,1.0
172,雨花台科技乐园游乐场,游乐园/体育娱乐,32.006905,118.78336,09:00,17:30,0.0,0.5,1.0
173,天王府遗址,历史古迹,32.04998,118.803877,08:00,17:30,0.0,2.0,2.5
174,南京双子塔,商业街区,31.997435,118.714575,00:00,24:00,0.0,2.0,3.0
175,雨花石博物馆,博物馆/纪念馆,32.027093,118.796888,00:00,16:30,0.0,2.5,3.0
176,云幽谷旅游区,自然风光,32.031084,118.545794,09:00,21:00,45.0,1.5,2.0
177,世界之窗,游乐园/体育娱乐,32.030181,118.828756,00:00,24:00,0.0,0.5,1.5
178,华谊兄弟（南京）电影小镇,文化旅游区,31.857217,118.857737,09:00,17:00,0.0,2.5,3.0
179,南京美术馆,美术馆/艺术馆,32.040752,118.804909,09:00,17:00,0.0,3.0,3.5
180,拉贝旧居,历史古迹,32.05686,118.789734,08:30,16:30,0.0,2.5,3.0
181,石头城遗址公园,公园,32.053073,118.763203,07:00,20:00,0.0,2.5,3.0
182,明潮那些事儿浸入式数字体验馆,其它,32.024108,118.794277,11:00,19:00,59.9,2.5,4.0
183,南京失恋博物展,其它,32.044654,118.7901,10:00,22:00,45.0,1.0,2.0
184,浦口珍珠泉野生动物生态园,游乐园/体育娱乐,32.130573,118.66755,00:00,17:00,0.0,0.5,2.0
185,南京悬空玻璃艺术馆,美术馆/艺术馆,32.044893,118.789926,10:00,22:00,39.9,0.5,2.0
186,幕府山,自然风光,32.125086,118.78774,00:00,17:00,0.0,1.0,2.0
187,大塘金香草谷,游乐园/体育娱乐,31.854229,118.737735,00:00,24:00,50.0,2.5,4.0
188,佘村明清代建筑群,历史古迹,31.987767,118.935493,00:00,24:00,0.0,0.5,1.5
189,四方当代美术馆,美术馆/艺术馆,32.11942,118.65079,10:00,17:00,0.0,1.5,2.0
190,南京中国绿化博览园,公园,32.028942,118.717054,08:30,17:30,0.0,2.0,2.5
191,阳山碑材,人文景观,32.068453,119.008438,08:30,16:30,40.0,1.0,2.5
192,民国民间灶台(老虎灶),历史古迹,32.049612,118.804486,00:00,24:00,0.0,1.0,2.5
193,宝船厂遗址,历史古迹,32.066882,118.740568,06:30,20:30,0.0,0.5,2.0
194,紫霞湖,公园,32.065936,118.850666,00:00,24:00,0.0,2.5,3.0
195,南京大学(鼓楼校区)-校史博物馆,大学校园,32.06086,118.7878,08:30,12:00,0.0,2.5,4.0
196,江心洲,公园,32.014231,118.703644,00:00,24:00,0.0,2.0,3.0
197,江宁博物馆,博物馆/纪念馆,31.953899,118.850074,09:00,17:00,0.0,2.5,3.0
198,南京民间抗日战争博物馆,博物馆/纪念馆,31.979269,118.769565,00:00,16:00,0.0,1.5,3.0
199,南京城墙中山门登城口,历史古迹,32.044385,118.833745,08:30,17:00,0.0,0.5,1.5
200,秦大士故居,历史古迹,32.023511,118.794255,09:00,21:00,4.5,1.0,1.5
201,松鼠咔咔森林乐园,游乐园/体育娱乐,31.850761,118.737892,08:30,17:30,0.0,1.5,2.0
202,南京沃德喜马拉雅冰雪乐园,游乐园/体育娱乐,31.974006,118.810282,10:00,21:00,0.0,0.5,1.0
203,南京火车来斯,游乐园/体育娱乐,31.885942,118.831804,08:30,17:30,20.0,2.5,3.0
204,南京银杏湖,游乐园/体育娱乐,31.812527,118.712406,08:00,18:00,0.0,2.0,2.5
205,金鹰美术馆,美术馆/艺术馆,32.02968,118.746886,11:00,18:00,0.0,0.5,2.0
206,千年对望,历史古迹,32.016012,118.788873,08:30,17:30,0.0,0.5,1.0
207,午朝门公园,公园,32.044376,118.824055,06:00,21:00,0.0,1.0,1.5
208,南京雨花台风景区-梅岗,红色景点,32.009184,118.788784,00:00,24:00,0.0,0.5,1.5
209,基督教圣保罗堂,历史古迹,32.035986,118.797055,00:00,24:00,0.0,1.0,2.0
210,梵高星空艺术馆,美术馆/艺术馆,32.047666,118.792178,10:00,22:00,49.9,2.0,2.5
211,非遗馆·南京市非遗体验中心,博物馆/纪念馆,32.024098,118.794064,10:00,18:00,0.0,0.5,1.5
212,真枪会射击俱乐部,游乐园/体育娱乐,32.005719,118.735055,10:00,22:00,0.0,1.5,3.0
213,泮池,公园,32.026172,118.796373,00:00,24:00,0.0,2.5,4.0
214,聚宝山公园,公园,32.106187,118.882072,06:00,23:00,0.0,2.5,4.0
215,长江观音景区,人文景观,32.133599,118.801985,08:30,17:30,26.0,1.5,3.0
216,金陵矩阵,游乐园/体育娱乐,32.112613,118.87893,13:00,21:00,99.0,0.5,1.0
217,古鸡鸣寺-尼众佛学院图书馆,人文景观,32.06665,118.801432,09:00,16:00,0.0,1.0,1.5
218,慢时光汉服体验馆,其它,32.01975,118.797402,09:30,21:00,0.0,0.5,1.0
219,六朝古都遗址公园,历史古迹,31.947055,118.709414,00:00,24:00,0.0,0.5,1.0
220,德基艺术空间,美术馆/艺术馆,32.050868,118.791176,14:00,22:00,0.0,1.5,3.0
221,古桃叶渡,历史古迹,32.029311,118.80079,00:00,24:00,0.0,0.5,2.0
222,秦淮戏院里,人文景观,32.028347,118.798171,00:00,24:00,0.0,1.0,2.5
223,南京恋爱博物馆,博物馆/纪念馆,32.044654,118.7901,10:00,20:00,39.9,2.0,3.0
224,南京幻境世界,游乐园/体育娱乐,32.038328,118.742939,10:00,20:00,59.9,1.0,1.5
225,战神突击真枪射击馆,游乐园/体育娱乐,31.950273,118.827366,10:00,21:00,0.0,3.0,3.5
226,水街,商业街区,32.023045,118.802569,00:00,24:00,0.0,1.5,2.0
227,濮塘风景区,自然风光,31.700198,118.679276,00:00,17:00,0.0,2.0,2.5
228,南京游子山休闲旅游区,公园,31.355616,119.020801,08:30,16:30,0.0,0.5,1.0
229,凤凰山公园,公园,32.354605,118.849176,09:00,21:00,0.0,3.0,4.0
230,粉红兔冒险乐园,游乐园/体育娱乐,31.790389,118.880834,09:00,17:00,0.0,1.5,2.0
231,六合龙袍省级湿地公园,公园,32.197346,118.997454,09:00,18:00,0.0,2.0,3.0
232,平山森林公园,公园,32.457979,118.848229,09:00,17:00,16.0,1.5,2.0
233,孙中山临时大总统办公室,红色景点,32.050565,118.802682,08:30,17:00,0.0,2.0,3.0
234,琵琶湖景区,自然风光,32.059195,118.830801,00:00,24:00,0.0,1.0,1.5
235,东吴大帝孙权纪念馆,博物馆/纪念馆,32.056066,118.845985,09:00,17:00,50.0,2.0,3.0
236,灵岩山风景区,自然风光,32.30448,118.899567,00:00,24:00,0.0,2.0,3.5
237,乡伴苏家理想村,人文景观,31.809898,118.732793,08:00,22:00,0.0,0.5,1.5
238,钟山风景区-流徽榭,公园,32.059089,118.865828,00:00,24:00,0.0,2.0,2.5
239,九龙湖公园,公园,31.923044,118.818087,00:00,24:00,0.0,1.0,2.0
240,南京幕燕滨江风貌区,自然风光,32.140165,118.809752,09:00,17:00,0.0,0.5,2.0
241,下马坊遗址公园,公园,32.044135,118.852761,00:00,24:00,0.0,3.0,4.0
242,御池宫(明发新城店),人文景观,32.070362,118.657618,00:00,24:00,0.0,0.5,2.0
243,中山陵园史迹陈列,红色景点,32.0527,118.841,08:30,17:00,0.0,2.0,3.5
244,四方当代艺术湖区,美术馆/艺术馆,32.119418,118.650804,10:00,17:00,20.0,2.5,3.0
245,天妃宫,历史古迹,32.097706,118.753193,00:00,17:00,0.0,1.0,2.5
246,黄龙岘村,人文景观,31.786049,118.694273,00:00,24:00,0.0,1.5,3.0
247,三国村,人文景观,31.914605,119.107641,09:00,17:00,29.9,2.5,3.0
248,文德桥,人文景观,32.025702,118.795623,00:00,24:00,0.0,3.0,3.5
249,江苏省五台山体育中心,游乐园/体育娱乐,32.054794,118.779577,06:00,12:00,0.0,1.0,1.5
250,清凉寺,历史古迹,32.055079,118.767238,06:00,18:00,0.0,3.0,3.5
251,东水关遗址公园,公园,32.028804,118.805884,00:00,24:00,0.0,2.0,2.5
252,桦墅村,文化旅游区,32.113117,119.034949,00:00,24:00,0.0,0.5,1.0
253,南京玫瑰园,公园,31.594432,118.914316,08:00,17:00,25.8,2.0,3.0
254,砂之船奥特莱斯艺术商业广场,商业街区,31.873232,118.835959,10:00,21:00,0.0,2.0,3.0
255,八卦洲陌上花渡,游乐园/体育娱乐,32.213676,118.828611,08:30,17:30,29.9,2.5,4.0
256,徐家大院,历史古迹,31.850321,118.683183,00:00,24:00,0.0,0.5,1.0
257,九龙湖,公园,31.922065,118.819599,00:00,24:00,0.0,1.5,2.0
258,中山烈士陵园,红色景点,31.636377,119.075835,08:30,17:00,0.0,2.0,3.0
259,千佛岩,历史古迹,32.15749,118.9667,00:00,24:00,0.0,1.5,3.0
260,杜比乐园,游乐园/体育娱乐,31.815429,118.901083,09:00,20:30,29.9,0.5,1.0
261,南京十朝历史文化园,文化旅游区,32.050244,118.849591,00:00,24:00,0.0,2.0,3.0
262,红枫岗,公园,32.060786,118.842198,00:00,24:00,0.0,2.0,3.5
263,南京爱情博物馆（新街口店）,博物馆/纪念馆,32.042673,118.791498,10:00,22:00,0.0,3.0,4.0
264,南京天文历史博物馆,博物馆/纪念馆,32.071241,118.836023,00:00,16:30,0.0,0.5,1.0
265,T80科技文化国际社区,文化旅游区,32.047636,118.856242,00:00,24:00,0.0,1.5,3.0
266,杉林氧吧,公园,32.07762,118.794233,17:00,02:00,0.0,0.5,1.5
267,胭脂河,自然风光,31.648413,118.99019,00:00,24:00,0.0,0.5,1.0
268,世凹桃源,文化旅游区,31.917016,118.736129,00:00,24:00,0.0,2.5,3.0
269,北丘当代美术馆,美术馆/艺术馆,32.065919,118.795393,10:00,18:00,0.0,0.5,2.0
270,头陀岭景区,自然风光,32.076758,118.849097,00:00,24:00,0.0,1.0,2.0
271,山顶公园,公园,32.076556,118.847952,00:00,24:00,0.0,0.5,1.0
272,南京近代建筑博物馆,博物馆/纪念馆,32.051671,118.800584,13:00,16:30,30.0,2.5,4.0
273,地球科学博物馆,博物馆/纪念馆,32.063486,118.784179,08:30,11:30,0.0,1.0,1.5
274,亲水圆环景观桥,人文景观,32.115731,118.755882,00:00,24:00,0.0,1.0,1.5
275,江苏六合国家地质公园,公园,32.468141,118.94146,08:30,17:00,0.0,0.5,1.5
276,世界昆虫邮票博物馆,博物馆/纪念馆,31.658063,118.94074,10:00,17:00,38.0,0.5,1.0
277,南京六合恋山坝上草原,自然风光,32.470516,118.775572,08:00,17:00,0.0,0.5,1.5
278,中科院紫金山天文台陨石馆,博物馆/纪念馆,32.070196,118.835529,09:00,17:30,0.0,2.0,3.0
279,樱洲,公园,32.078796,118.800479,06:00,22:00,0.0,0.5,1.0
280,武定门,历史古迹,32.019252,118.800562,00:00,24:00,0.0,1.0,2.0
281,石山下,自然风光,31.518145,119.068408,00:00,24:00,0.0,0.5,1.0
282,古惠济寺,历史古迹,32.102667,118.520867,07:00,19:00,0.0,1.0,2.0
283,枫彩漫城,游乐园/体育娱乐,32.540697,118.655373,09:00,17:00,0.0,1.5,3.0
284,南京文化艺术中心,美术馆/艺术馆,32.050725,118.794175,09:00,19:00,0.0,2.0,2.5
285,八卦洲湿地公园,公园,32.157276,118.7963,00:00,24:00,0.0,3.0,4.0
