id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime
45,宝光寺,历史古迹,30.837922,104.167001,08:00,17:30,0.0,3.0,4.0
46,联华梨园社·春熙剧场川剧变脸秀,游乐园/体育娱乐,30.66455,104.08438,10:30,22:30,108.0,0.0,1.5
47,海滨城浩海立方海洋公园,游乐园/体育娱乐,30.609978,103.916696,09:00,22:00,188.0,1.0,1.5
48,蛟龙港·海滨城,游乐园/体育娱乐,30.609948,103.916269,09:00,22:00,0.0,1.0,2.0
49,九眼桥,人文景观,30.645775,104.095658,00:00,24:00,0.0,2.0,3.5
50,ARTE全沉浸式美术馆·成都,美术馆/艺术馆,30.674933,104.128718,10:30,21:30,69.0,0.5,1.0
51,黄龙溪欢乐田园,游乐园/体育娱乐,30.338163,103.989587,09:00,18:00,168.0,0.0,1.0
52,青羊宫,历史古迹,30.666364,104.047565,08:00,17:00,0.0,1.0,2.0
53,蜀兿剧院·变脸川剧·盖碗茶,人文景观,30.679354,104.07915,10:00,21:00,49.9,2.0,3.5
54,成都欢乐谷奥特曼主题馆,游乐园/体育娱乐,30.729274,104.034719,10:30,18:00,0.0,2.0,3.0
55,仰天窝广场,公园,30.9996,103.629338,00:00,24:00,0.0,2.0,3.0
56,成都永陵博物馆,博物馆/纪念馆,30.680813,104.053622,08:30,18:00,20.0,1.0,2.0
57,立巢航空博物馆,博物馆/纪念馆,30.575183,104.067648,10:00,18:00,158.0,3.0,3.5
58,浣花溪公园,公园,30.663799,104.035644,06:00,22:00,0.0,0.5,2.0
59,国色天乡陆地乐园,游乐园/体育娱乐,30.728612,103.829031,09:00,18:00,0.0,1.5,2.0
60,成都川菜博物馆,博物馆/纪念馆,30.901292,103.937026,09:00,18:00,58.5,2.5,3.0
61,云顶水乡旅游度假区,游乐园/体育娱乐,30.166082,103.441957,10:00,18:00,0.0,0.0,1.5
62,成都植物园,公园,30.771388,104.135259,07:00,19:00,10.0,2.5,4.0
63,街子古镇,历史古迹,30.820081,103.56491,00:00,24:00,0.0,2.5,3.0
64,龙泉驿欢乐田园,游乐园/体育娱乐,30.610837,104.257597,10:00,18:00,69.0,2.0,3.0
65,熊猫时空馆,博物馆/纪念馆,30.738261,104.153089,09:00,16:30,49.9,3.0,3.5
66,奎星楼街,商业街区,30.673758,104.061658,00:00,24:00,0.0,0.0,1.0
67,大慈寺,历史古迹,30.659906,104.090804,08:00,17:30,0.0,2.0,3.0
68,琴台故径,历史古迹,30.668842,104.053398,00:00,24:00,0.0,2.0,3.0
69,花舞人间,游乐园/体育娱乐,30.395208,103.804054,08:30,17:30,74.0,1.0,2.0
70,灌县古城,历史古迹,31.001108,103.629505,00:00,24:00,0.0,0.5,2.0
71,离堆公园,公园,31.002543,103.619895,08:30,17:30,0.0,0.0,1.5
72,蜀宴赋,人文景观,30.673495,104.129581,10:00,22:00,0.0,3.0,4.0
73,三和老爷车博物馆,博物馆/纪念馆,30.604144,104.047511,09:00,17:00,98.0,1.0,2.0
74,安澜桥,历史古迹,31.011419,103.614706,00:00,24:00,0.0,1.5,3.0
75,泰安古镇,文化旅游区,30.926806,103.497642,00:00,24:00,0.0,1.0,1.5
76,生命奥秘博物馆,博物馆/纪念馆,30.66384,104.072988,10:00,21:30,89.0,0.0,1.0
77,都江堰景区鱼嘴分水堤,历史古迹,31.008555,103.615378,00:00,24:00,0.0,2.0,3.0
78,一片森林儿童博物馆,游乐园/体育娱乐,30.468949,104.063024,00:00,24:00,89.0,1.0,2.5
79,南湖梦幻岛,游乐园/体育娱乐,30.505338,104.060343,09:30,17:30,139.0,1.0,2.0
80,成都大熊猫博物馆,博物馆/纪念馆,30.739731,104.153051,09:00,17:00,0.0,1.0,2.0
81,金龙长城,历史古迹,30.683219,104.3783,09:00,17:00,0.0,2.0,3.5
82,国色天乡童话世界,游乐园/体育娱乐,30.728271,103.829115,09:30,18:00,0.0,2.5,4.0
83,成都city tour观光巴士,游乐园/体育娱乐,30.650532,104.056281,09:00,18:00,0.0,2.0,3.0
84,四川美术馆,美术馆/艺术馆,30.664741,104.068022,09:00,17:00,0.0,2.5,3.0
85,青羊区图书馆,其它,30.672348,104.003689,09:00,20:30,0.0,0.5,2.0
86,明蜀王陵博物馆,博物馆/纪念馆,30.649089,104.195407,09:00,17:00,0.0,2.5,3.0
87,昭觉寺,历史古迹,30.714256,104.112468,08:00,17:00,0.0,0.0,1.5
88,二王庙,历史古迹,31.012162,103.61688,08:00,18:00,0.0,1.0,2.0
89,成都文殊坊妙剧场,人文景观,30.678786,104.078422,10:00,22:00,0.0,2.0,3.0
90,道明竹艺村,人文景观,30.656722,103.596845,00:00,24:00,0.0,2.0,3.0
91,青城前山-索道,游乐园/体育娱乐,30.916786,103.572873,08:30,17:30,0.0,1.0,1.5
92,熊猫剧院,人文景观,30.748886,104.142326,10:00,17:30,0.0,0.5,2.0
93,洛带博客楼,人文景观,30.640831,104.336037,09:00,18:00,0.0,1.5,2.0
94,平乐古镇,历史古迹,30.348685,103.339879,00:00,24:00,0.0,2.0,3.5
95,杰克船长的奇幻动物世界,游乐园/体育娱乐,30.671915,104.131434,10:00,18:00,128.0,2.5,3.0
96,蔚然花海,公园,30.635832,104.321604,09:00,23:00,39.9,0.5,1.0
97,明月村,人文景观,30.268139,103.347255,00:00,24:00,0.0,2.5,4.0
98,成都悬空玻璃艺术馆,美术馆/艺术馆,30.66311,104.085116,09:30,22:00,38.8,3.0,3.5
99,元通古镇,历史古迹,30.739243,103.631826,00:00,24:00,0.0,0.0,1.5
100,三岔湖景区,自然风光,30.282867,104.275767,00:00,24:00,0.0,1.0,2.0
101,成都鹿尔花园,公园,30.698261,103.782867,10:00,18:00,58.9,1.0,1.5
102,蜀兿剧院·川剧表演(太古里店),人文景观,30.65449,104.090196,10:00,21:00,49.9,0.5,1.0
103,小熊猫森林公园,公园,31.053038,103.732118,09:10,16:50,0.0,1.5,2.0
104,望江楼公园,公园,30.63521,104.099306,09:00,18:00,0.0,2.5,3.0
105,飞沙堰,人文景观,31.004986,103.61804,00:00,24:00,0.0,2.0,3.0
106,日月坪,自然风光,30.698681,103.175399,08:00,21:00,240.0,1.0,2.0
107,空港花田,公园,30.512164,103.94015,09:00,18:00,0.0,0.0,1.5
108,丹景山,自然风光,31.086128,103.840218,09:00,17:00,10.0,3.0,4.0
109,成都松鼠部落,游乐园/体育娱乐,30.41187,104.155789,10:00,18:00,58.0,2.5,4.0
110,成都IFS雕塑庭院雕塑庭院,商业街区,30.6608,104.088056,10:00,22:00,0.0,2.0,3.0
111,罨画池,公园,30.633588,103.680943,09:00,17:30,8.0,1.0,2.0
112,蓝色气流跳伞滑翔伞俱乐部,游乐园/体育娱乐,30.613785,104.087572,09:30,18:00,500.0,0.0,1.5
113,四川大学(望江校区),大学校园,30.637031,104.090633,09:00,18:00,0.0,0.0,1.0
114,天府花溪谷,游乐园/体育娱乐,30.719144,103.437356,09:00,17:30,0.0,1.5,2.0
115,荒野之国,自然风光,30.460982,104.071403,10:00,18:00,0.0,0.5,1.0
116,麓湖水城,公园,30.463408,104.075108,10:00,18:00,18.6,2.0,2.5
117,梵高星空艺术馆（成都春熙路旗舰店）,美术馆/艺术馆,30.661942,104.087136,09:00,22:00,49.9,3.0,3.5
118,南宝山旅游度假区,游乐园/体育娱乐,30.478682,103.221808,08:00,17:30,0.0,1.0,2.0
119,四川活体昆虫博物馆,博物馆/纪念馆,30.74399,103.998172,10:00,19:00,78.0,0.5,1.0
120,青龙湖湿地公园,公园,30.645789,104.19914,06:00,21:30,0.0,0.0,1.0
121,月城湖,自然风光,30.908077,103.57515,00:00,24:00,0.0,0.0,1.0
122,成都蜀锦织绣博物馆,博物馆/纪念馆,30.663515,104.043405,09:00,17:30,0.0,1.0,2.0
123,老君山,自然风光,30.397335,103.813946,00:00,24:00,0.0,1.0,2.5
124,锦江剧场,人文景观,30.665563,104.086836,10:00,22:00,78.0,0.5,1.0
125,西岭雪山大飞水风景区,自然风光,30.635416,103.179058,09:00,17:00,30.0,2.0,2.5
126,紫坪铺水库,自然风光,31.040021,103.581625,00:00,24:00,0.0,3.0,3.5
127,东安湖公园,公园,30.597356,104.23172,08:00,18:00,0.0,2.0,2.5
128,中国泰迪熊博物馆,博物馆/纪念馆,30.643965,103.804057,10:00,17:00,50.0,1.0,2.0
129,大熊猫月亮产房,游乐园/体育娱乐,30.745441,104.145819,07:30,17:30,0.0,3.0,3.5
130,成都市天府艺术公园,公园,30.71766,104.024903,00:00,24:00,0.0,0.5,2.0
131,成都市天府美术馆,美术馆/艺术馆,30.718928,104.031105,10:00,21:30,0.0,0.5,2.0
132,安顺廊桥,人文景观,30.647839,104.092643,00:00,24:00,0.0,2.0,3.0
133,水井坊博物馆,博物馆/纪念馆,30.651294,104.092617,09:00,17:00,0.0,0.5,2.0
134,人民公园,公园,30.403321,104.552927,06:30,22:00,0.0,0.0,1.5
135,超级时空魔方(成都)元宇宙体验馆,游乐园/体育娱乐,30.662215,104.086992,10:00,22:00,98.0,1.0,2.5
136,地心引力减压娱乐蹦床团建中心,游乐园/体育娱乐,30.592642,104.162402,10:00,22:00,198.0,3.0,4.0
137,飞跃四川(春熙路茂业百货店),商业街区,30.66311,104.085116,10:00,21:30,39.9,1.0,2.0
138,九龙沟漂流,游乐园/体育娱乐,30.803485,103.525231,09:00,17:00,128.0,1.5,2.0
139,鱼嘴滑翔伞俱乐部(都江堰店),游乐园/体育娱乐,31.017887,103.595699,00:00,18:00,100.0,1.0,1.5
140,塔子山公园,公园,30.642819,104.128828,09:00,18:00,0.0,0.0,1.5
141,大熊猫1号别墅,游乐园/体育娱乐,30.743564,104.145166,07:30,18:00,0.0,2.5,4.0
142,禧来蜀韵园,人文景观,30.669794,104.059382,09:00,22:30,0.0,3.0,3.5
143,成都画院,美术馆/艺术馆,30.67143,104.058614,10:00,21:30,0.0,2.5,4.0
144,水利工程,其它,31.006892,103.617464,08:30,17:00,0.0,0.5,1.0
145,成都科幻馆,其它,30.796021,103.857085,10:00,18:00,0.0,0.5,2.0
146,金沙遗址博物馆乌木林,博物馆/纪念馆,30.685706,104.0194,00:00,24:00,0.0,2.0,3.5
147,铁像寺水街,商业街区,30.563896,104.055545,00:00,24:00,0.0,1.5,2.0
148,西蜀第一街牌坊,商业街区,30.653794,104.056252,00:00,24:00,0.0,3.0,3.5
149,五凤溪古镇,历史古迹,30.61175,104.489522,00:00,17:00,0.0,3.0,3.5
150,伏龙观,历史古迹,31.003425,103.619584,08:30,17:00,0.0,1.0,2.0
151,四川省图书馆,博物馆/纪念馆,30.665029,104.069908,09:00,21:00,0.0,3.0,4.0
152,成都世纪城新国际会展中心,商业街区,30.562176,104.084309,09:00,19:00,0.0,2.0,3.5
153,七重空间大国重器互动体验馆,游乐园/体育娱乐,30.63315,103.996615,10:00,17:00,0.0,3.0,3.5
154,成都市凤凰山体育公园,游乐园/体育娱乐,30.774597,104.084673,00:00,24:00,0.0,0.0,1.0
155,西岭峡谷漂流,游乐园/体育娱乐,30.68146,103.263086,00:00,24:00,98.0,3.0,3.5
156,洛带恐龙大世界,游乐园/体育娱乐,30.68075,104.376803,09:00,17:30,29.9,1.0,2.0
157,问花村,人文景观,30.831192,103.590189,08:30,18:00,29.0,2.0,3.0
158,犀浦,商业街区,30.759317,103.979253,00:00,24:00,0.0,1.0,2.0
159,刘湘墓,红色景点,30.654267,104.054163,00:00,24:00,0.0,0.0,1.5
160,东门市井,人文景观,30.623592,104.131785,00:00,24:00,0.0,0.0,1.5
161,成都独角兽星空艺术馆,美术馆/艺术馆,30.663499,104.085168,10:00,22:00,49.9,2.0,3.5
162,熊猫主题邮局,商业街区,30.666271,104.063326,09:00,20:00,0.0,1.0,1.5
163,成都市文化公园,公园,30.666781,104.049488,06:00,22:00,0.0,2.0,3.0
164,玉垒阁,人文景观,31.007591,103.621034,08:00,17:30,0.0,0.5,2.0
165,赵公山,自然风光,30.961146,103.554995,00:00,24:00,0.0,1.5,3.0
166,东安湖体育公园,游乐园/体育娱乐,30.60287,104.255458,10:00,21:00,0.0,3.0,4.0
167,汉昭烈庙,历史古迹,30.650854,104.055793,09:00,17:00,0.0,1.0,2.5
168,香香巷,人文景观,30.659433,104.096619,00:00,24:00,0.0,1.0,2.0
169,成都超音速国际卡丁车公园,游乐园/体育娱乐,30.653854,104.167395,10:00,22:00,0.0,3.0,3.5
170,中国西部国际博览城,商业街区,30.429115,104.08547,09:00,17:00,0.0,2.5,4.0
171,光严禅院,历史古迹,30.820841,103.53225,00:00,18:00,0.0,1.0,2.0
172,成都金融城演艺中心,人文景观,30.580675,104.076134,10:00,18:00,0.0,2.0,3.5
173,新都尖锋旱雪四季滑雪场,游乐园/体育娱乐,30.852891,104.107468,13:30,17:30,110.0,2.5,3.0
174,成都凤凰山体育中心,游乐园/体育娱乐,30.775864,104.083704,08:00,22:00,0.0,0.5,1.0
175,天鹅湖,公园,30.741746,104.152451,00:00,24:00,0.0,2.0,3.0
176,成都图书馆,博物馆/纪念馆,30.658928,104.067196,09:00,22:00,0.0,2.0,3.5
177,蓝色气流高空跳伞,游乐园/体育娱乐,30.656797,103.642849,09:00,19:00,1980.0,1.0,2.0
178,四川大学(望江校区)-博物馆,大学校园,30.641564,104.097613,09:00,17:00,0.0,0.5,1.0
179,宝山旅游景区,自然风光,31.23076,103.781066,08:00,17:30,0.0,1.0,1.5
180,都江堰西街,商业街区,31.003788,103.621136,00:00,24:00,0.0,1.0,2.0
181,成都华熙LIVE·528M空间,商业街区,30.597419,104.1522,00:00,24:00,0.0,3.0,3.5
182,成都龙泉山丹景台旅游景区,文化旅游区,30.3569,104.261791,09:00,17:00,0.0,2.0,3.5
183,无根山竹艺公园,公园,30.65304,103.591778,09:00,17:00,0.0,1.0,1.5
184,成都国际非物质文化遗产博览园,文化旅游区,30.674502,103.936551,09:00,21:00,0.0,1.0,2.5
185,刘备墓,历史古迹,30.654625,104.054089,09:00,18:00,0.0,0.5,1.0
186,麓湖生态城,公园,30.46932,104.070708,00:00,24:00,0.0,2.0,3.0
187,美洲四季滑雪场,游乐园/体育娱乐,30.584252,104.038162,10:00,22:00,98.0,2.5,3.0
188,杜甫草堂博物馆,博物馆/纪念馆,30.666397,104.034848,08:30,19:00,0.0,2.0,3.0
189,龙兴寺,历史古迹,30.996604,103.94873,09:00,17:00,0.0,2.5,4.0
190,白鹿音乐小镇,文化旅游区,31.209988,103.920738,00:00,24:00,0.0,1.5,3.0
191,文殊坊文殊院历史文化保护区,文化旅游区,30.678617,104.075116,00:00,24:00,0.0,1.0,2.0
192,明城墙,历史古迹,31.003313,103.622516,00:00,24:00,0.0,3.0,4.0
193,卧铁,历史古迹,31.001968,103.620897,08:00,18:00,0.0,0.0,1.5
194,四川大飞机科普馆,博物馆/纪念馆,30.553391,103.94676,08:40,16:30,0.0,0.0,1.0
195,刘文彩住房,历史古迹,30.511271,103.6346,09:00,17:00,0.0,0.0,1.5
196,三道堰,人文景观,30.873343,103.919723,00:00,24:00,0.0,3.0,3.5
197,成都龙泉洛带跳伞 Skydive Lodi,游乐园/体育娱乐,30.65442,104.328342,08:00,18:00,100.0,1.5,2.0
198,易园园林艺术博物馆,博物馆/纪念馆,30.72387,104.021381,09:00,18:00,0.0,0.0,1.0
199,遇见未来潮玩运动馆,游乐园/体育娱乐,30.725035,104.039911,10:00,22:00,0.0,2.0,3.5
200,锦城湖,公园,30.578226,104.048301,00:00,24:00,0.0,1.0,2.0
201,LA CADIERE 花园城,公园,30.446858,104.074097,10:00,20:00,0.0,0.0,1.5
202,天府芙蓉园,公园,30.598505,103.991636,09:00,22:00,0.0,0.0,1.0
203,成佳茶叶休闲旅游区,文化旅游区,30.190051,103.385557,00:00,24:00,0.0,1.5,3.0
204,桂湖公园,公园,30.829791,104.165306,08:30,17:00,0.0,1.5,2.0
205,葛仙山,自然风光,31.179563,103.952833,09:00,17:00,0.0,2.0,2.5
206,金沙遗址博物馆-遗迹馆,博物馆/纪念馆,30.687278,104.02002,09:00,18:00,0.0,0.5,1.0
207,奈尔宝家庭中心（成都环球店）,游乐园/体育娱乐,30.572785,104.067652,10:00,21:00,99.0,1.0,2.0
208,棠湖公园,公园,30.576629,103.9249,06:00,21:00,0.0,0.5,1.0
209,刘文辉旧居陈列馆,历史古迹,30.515791,103.634088,09:00,17:00,18.0,1.5,2.0
210,小猪佩奇欢乐乐园(成都店),游乐园/体育娱乐,30.59112,104.076554,10:00,21:00,0.0,0.0,1.5
211,安仁古镇-公馆老街,历史古迹,30.514067,103.624968,00:00,24:00,0.0,1.0,1.5
212,多彩山地滑水,游乐园/体育娱乐,30.718723,103.509578,09:00,18:00,0.0,2.0,3.0
213,夹关镇,历史古迹,30.263957,103.228689,00:00,24:00,0.0,1.0,1.5
214,成都锦城公园,公园,30.576893,104.05894,00:00,24:00,0.0,0.0,1.0
215,长藤鬼校(春熙路IFS店),游乐园/体育娱乐,30.661123,104.086563,10:00,03:00,0.0,2.5,4.0
216,三圣花乡旅游区,文化旅游区,30.582361,104.148538,00:00,24:00,0.0,2.5,4.0
217,锦城梨园,人文景观,30.668157,104.081534,10:00,22:30,0.0,1.0,2.5
218,兴隆湖湿地公园,公园,30.405278,104.099094,00:00,24:00,0.0,3.0,4.0
219,鹤鸣山,人文景观,30.641017,103.411505,00:00,24:00,0.0,0.5,2.0
220,浩海立方海洋乐园,游乐园/体育娱乐,30.609948,103.916269,09:00,22:00,0.0,3.0,4.0
221,又一村,人文景观,30.939583,103.480518,00:00,24:00,0.0,0.0,1.5
222,街子悠游岛,游乐园/体育娱乐,30.812585,103.565753,10:00,18:00,0.0,2.5,3.0
223,海豚湾水上乐园,游乐园/体育娱乐,31.025892,103.862233,08:30,18:00,28.5,0.0,1.0
224,东湖公园,公园,30.621803,104.094487,00:00,24:00,0.0,2.0,3.0
225,太阳湾风景区,自然风光,31.242962,103.78806,08:00,17:00,36.0,3.0,3.5
226,成都新光速卡丁车俱乐部(武侯店),游乐园/体育娱乐,30.659178,103.992608,13:00,22:00,128.0,2.5,4.0
227,新尚公馆·水韵Plus,商业街区,30.627917,104.127743,00:00,24:00,0.0,1.5,3.0
228,张松银杏,自然风光,31.002832,103.620406,00:00,24:00,0.0,1.5,2.0
229,清溪园,公园,31.001547,103.620349,08:30,18:00,0.0,0.5,2.0
230,茶溪谷,游乐园/体育娱乐,31.070692,103.703725,09:00,18:00,0.0,1.0,1.5
231,梨花沟景区,自然风光,30.904577,104.496083,00:00,24:00,0.0,0.0,1.5
232,成都新津斑竹林景区,公园,30.495847,103.819126,00:00,24:00,0.0,1.0,1.5
233,百花潭公园,公园,30.662354,104.050053,00:00,24:00,0.0,1.0,1.5
234,凤凰山公园,公园,30.743444,104.08834,00:00,24:00,0.0,2.0,2.5
235,皇城清真寺,历史古迹,30.662852,104.06934,00:00,23:00,0.0,3.0,3.5
236,中国皮影博物馆,博物馆/纪念馆,30.662743,104.070211,09:00,20:30,0.0,1.5,2.0
237,成飞公园,公园,30.70563,103.963681,06:00,22:00,0.0,1.0,1.5
238,七彩海巢狂欢动物城,游乐园/体育娱乐,30.712928,103.807016,09:00,18:00,80.0,1.0,2.5
239,合江亭,历史古迹,30.648746,104.090188,00:00,24:00,0.0,2.5,3.0
240,天府绿道,公园,30.607924,104.068314,00:00,24:00,0.0,1.0,2.0
241,普照寺,历史古迹,30.852172,103.568165,08:00,17:00,0.0,1.0,2.0
242,四川航空科技馆,博物馆/纪念馆,30.983509,103.886063,09:30,17:00,0.0,0.0,1.5
243,青城山skydive跳伞基地,游乐园/体育娱乐,30.850556,103.619495,09:00,18:00,1880.0,0.0,1.0
244,珊瑚岛水乐园,游乐园/体育娱乐,30.500214,104.080284,00:00,24:00,0.0,2.5,4.0
245,我的田园,人文景观,30.738651,104.351307,09:00,18:00,58.0,0.0,1.0
246,龙门山风景区,自然风光,31.321946,103.883129,00:00,24:00,0.0,2.0,2.5
247,成都野生动物世界,游乐园/体育娱乐,30.712991,103.806999,09:00,18:00,0.0,2.5,3.0
248,阴阳界,自然风光,30.70597,103.168378,09:00,17:00,0.0,3.0,4.0
249,九峰山风景名胜区,自然风光,31.381085,103.889652,06:00,19:00,0.0,1.0,2.0
250,知了书店(成都朗基湖畔时光店),商业街区,30.499651,104.056694,10:00,20:00,0.0,1.0,2.0
251,浪朗地中海水上乐园,游乐园/体育娱乐,30.668399,103.703164,00:00,24:00,0.0,0.5,1.0
252,海洋馆,游乐园/体育娱乐,31.004114,103.623629,00:00,24:00,0.0,1.5,2.0
253,鹿森宝动物庄园,游乐园/体育娱乐,30.674841,103.933583,10:00,18:00,59.0,0.0,1.0
254,都江堰市图书馆,其它,31.021057,103.662793,09:00,11:30,0.0,2.0,3.0
255,九龙峡漂流,游乐园/体育娱乐,30.833174,103.479724,13:00,16:00,175.6,1.5,3.0
256,都江堰文庙,历史古迹,31.007174,103.624087,00:00,24:00,0.0,1.0,2.5
257,龙泉森林公园,公园,30.523254,104.36455,00:00,24:00,0.0,1.0,2.0
258,虹口花谷,公园,31.144444,103.697828,08:00,18:00,0.0,1.5,3.0
259,游玩攻略·潮玩街区,商业街区,30.625949,104.101611,10:00,23:59,0.0,0.0,1.5
260,井巷子,人文景观,30.669709,104.058782,00:00,24:00,0.0,1.0,2.5
261,九眼桥码头旧址,历史古迹,30.646405,104.094377,00:00,24:00,0.0,1.0,2.5
262,窄巷子,人文景观,30.669053,104.061161,00:00,24:00,0.0,1.0,2.5
263,都江堰·玫瑰花溪谷,游乐园/体育娱乐,30.991262,103.774316,09:00,17:30,0.0,1.0,1.5
264,锦门·蚕宝自然王国,游乐园/体育娱乐,30.787418,104.136552,09:00,17:30,59.9,1.5,2.0
265,重庆路,商业街区,30.78744,103.564623,00:00,24:00,0.0,1.0,2.5
266,白塔园,公园,30.386987,104.560684,00:00,23:00,0.0,2.5,4.0
267,四川省体育馆,游乐园/体育娱乐,30.637615,104.071839,09:00,22:00,0.0,2.0,3.5
268,北湖生态公园,公园,30.725208,104.160866,00:00,24:00,0.0,2.0,3.5
269,东郊记忆艺术区,美术馆/艺术馆,30.693336,104.140827,00:00,22:55,0.0,0.5,1.0
270,鸡冠山,自然风光,30.766554,103.241011,00:00,24:00,0.0,1.0,2.5
271,天府人文艺术图书馆,美术馆/艺术馆,30.7171,104.025908,09:00,22:00,0.0,2.5,3.0
272,熊猫小匠研学体验基地,游乐园/体育娱乐,30.862052,103.582827,08:00,18:00,0.0,1.0,2.0
273,广汇美术馆,美术馆/艺术馆,30.442493,104.087432,00:00,24:00,98.0,1.0,1.5
274,心道天堂,人文景观,30.371871,103.826109,10:00,18:30,9.9,0.5,2.0
275,成都丹景谷漂流,游乐园/体育娱乐,30.339292,104.243279,10:30,18:00,0.0,1.0,2.0
276,小九寨,自然风光,30.289827,103.150145,00:00,24:00,0.0,0.0,1.0
277,刘文辉公馆延庆园,历史古迹,30.515353,103.633431,09:00,17:00,19.0,1.0,1.5
278,白鹿森林公园,公园,31.217874,103.911881,00:00,20:00,0.0,0.0,1.0
279,壹耳阁,人文景观,30.609975,103.992542,11:00,23:00,0.0,1.0,2.0
280,成都鸟语林,公园,30.638967,104.132598,09:00,17:00,29.0,1.5,2.0
