id,name,hotelname_en,featurehoteltype,lat,lon,price,numbed
59,桔子水晶北京国贸建国门酒店,Crystal Orange Hotel (Beijing International Trade Jianguomen),免费停车,39.905472,116.448027,637,2
60,隐卓酒店(团结湖店),Enjoy Hotel,免费停车,39.932867,116.462316,518,1
61,北京天安门王府井美仑酒店,Madison Hotel Wangfujing Tiananmen Beijing,多功能厅,39.91138,116.408976,741,2
62,原拓酒店(北京环球度假区店),Yuantuo Hotel (Beijing Global Resort),免费停车,39.883874,116.666369,459,1
63,秋果酒店·景星(北京协和医院王府井店),Qiuguo Hotel Jingxing (Beijing Union Hospital Wangfujing Branch),机器人服务,39.916364,116.430557,497,2
64,北京中关村美居酒店,Mercure Hotel,机器人服务,39.946814,116.323134,689,1
65,北京天安门王府井合院漫心府,Beijing Tiananmen Wangfujing courtyard Manxin Hotel,管家服务,39.916838,116.415008,793,1
66,秋果酒店(北京望京SOHO店),Qiu Guo Hotel (Beijing Wangjing SOHO),免费停车,39.985759,116.47522,569,1
67,北京亚运村国家会议中心亚朵酒店,Atour Hotel Yayuncun National Conference Center,免费停车,39.996743,116.418651,702,1
68,北京安贞奥体中心美居酒店,Mercure Beijing Anzhen Olympic Center,免费停车,39.971976,116.408013,635,2
69,北京国贸潘家园亚朵酒店,Beijing Guomao Panjiayuan Yaduo Hotel,机器人服务,39.876434,116.464919,588,1
70,秋果酒店(北京三元桥燕莎店),Qiu Guo Hotel (Beijing Sanyuanqiao Yansha),免费停车,39.958167,116.462072,530,1
71,北京首都宾馆,Capital Hotel,多功能厅,39.901789,116.409261,758,2
72,北京太阳花酒店(北京环球影城度假区店),Beijing Sunflower Hotel (Beijing Universal Studios Resort),免费停车,39.889146,116.653591,598,2
73,北京大方瑞廷西郊酒店,Grand Kingtown Hotel Beijing,机器人服务,39.892895,116.32466,563,1
74,和颐至尚酒店(北京国贸建国门店),Yitel Hotel,智能客控,39.907027,116.444095,520,1
75,北京通州环球度假区美居酒店,Mercure Beijing Tongzhou Global Resort,免费停车,39.875104,116.662328,626,1
76,北京豪庭国际酒店(朝阳大悦城青年路地铁站店),Beijing Grand Court International Hotel (Chaoyang Dayue City Qingnian Road subway station),免费停车,39.924788,116.521221,557,1
77,北京中关村苏州街漫心酒店,Beijing Zhongguancun Suzhou Street Manxin Hotel,免费停车,39.96483,116.308812,655,1
78,桔子水晶北京朝阳公园酒店,Crystal Orange Beijing Chaoyang Park Hotel,机器人服务,39.923541,116.494124,514,1
79,桔子水晶北京酒仙桥酒店,Crystal Orange Beijing JiuXianQiao Hotel,免费停车,39.975931,116.489265,585,1
80,北京石景山游乐园希尔顿欢朋酒店,Hampton by Hilton Beijing Shijingshan Amusemen Park,免费停车,39.920374,116.206177,535,1
81,北京右安门西铁营地铁站亚朵酒店,Beijing You 'anmen West Railway Camp Station Atour Hotel,机器人服务,39.85809,116.354324,702,1
82,秋果酒店(北京五棵松301解放军总医院店),Qiuguo Hotel (Beijing Wukesong 301 PLA General Hospital),免费停车,39.905771,116.271441,499,2
83,北京临空新国展亚朵酒店,Atour Hotel (Beijing Linkong New National Exhibition Center),免费停车,40.107267,116.558807,526,1
84,北京西站六里桥亚朵酒店,"Atour Hotel, Liuliqiao, Beijing West Railway Station",机器人服务,39.8826,116.312233,596,1
85,北京天坛东门亚朵酒店,Yaduo Hotel  east gate of Tiantan Beijing,免费停车,39.887117,116.426159,658,1
86,北京首都机场新国展亚朵酒店,Atour Hotel Beijing Capital Airport New National Exhibition,智能客控,40.060581,116.574869,570,1
87,北京大兴国际机场亚朵S酒店,Atour S Hotel Beijing Daxing International Airport,免费停车,39.525811,116.411649,561,2
88,北京建国门漫心酒店,Beijing Jianguomen Manxin Hotel,洗衣房,39.9164,116.436376,594,1
89,桔子水晶北京朝阳门酒店,Crystal Orange Hotel Beijing Chaoyangmen,机器人服务,39.918166,116.443409,569,1
90,北京上地智选假日酒店,Holiday Inn Express Shangdi Beijing,免费停车,40.03672,116.314615,613,1
91,北京北七家温都水城漫心酒店,Beijing Beiqijia Wendu Shuicheng Manxin Hotel,免费停车,40.098793,116.366714,466,1
92,京玺酒店(北京国贸劲松店),RIGHT HOTEL  BEIJING GUOMAO JINSONG,影音房,39.880396,116.455755,549,1
93,城市有爱酒店(北京南站西铁营地铁站店),City Love Hotel (Beijing South Railway Station Capital Medical University Hotel),免费停车,39.858424,116.35609,529,1
94,北京奥体中心鸟巢亚朵酒店,Atour Hotel (Beijing Olympic Sports Center),机器人服务,39.985751,116.412403,725,1
95,北京望京798亚朵X酒店,"Yaduo X Hotel 798 Wangjing, Beijing",智能客控,39.976856,116.489383,599,1
96,时光赞歌花园酒店(北京大兴旺兴湖公园店),A Memory Hotel (Beijing Daxing District Wangxinghu Park),充电桩,39.814119,116.432015,536,1
97,北京南锣鼓巷亚朵酒店,Atour Hotel (Beijing South Luogu Lane),免费停车,39.931337,116.411391,728,1
98,北京饭店,Beijing Hotel,设计师酒店,39.909061,116.410145,856,2
99,桔子水晶北京西站南广场酒店,Crystal Orange  Beijing West Railway Station South Plaza Hotel,免费停车,39.888495,116.317466,595,1
100,北京西直门漫心酒店,Beijing Xizhimen Manxin Hotel,机器人服务,39.950841,116.358914,652,1
101,桔子水晶北京南站酒店,Crystal Orange Hotel(South of Beijing Railway Station ),机器人服务,39.877749,116.360549,606,1
102,秋果酒店(北京建国门首都儿研所店),Qiuguo Hotel (Beijing Jianguomen Capital Children's Research Institute),免费停车,39.916734,116.437504,506,1
103,北京友谊宾馆,Friendship Hotel,会议厅,39.964085,116.321102,688,2
104,花筑奢·北京怀柔兰亭温泉度假酒店(慕田峪长城店),Floral Lux Hotel·Lanting Hot Spring Resort(Mutianyu Great Wall shops),免费停车,40.416326,116.543574,621,1
105,秋果S1918庭院式酒店(北京天安门店),TEUE GO S1918 Courtyard style Hotel((Beijing Tananmen),免费停车,39.883818,116.395022,549,2
106,桔子水晶北京丽泽商务区中心酒店,Crystal Orange  Beijing Lize Business District Central Hotel,免费停车,39.874498,116.326943,585,2
107,北京天安门逸扉酒店,UrCove by HYATT Beijing Forbidden City,管家服务,39.910304,116.407109,610,1
108,北京顺义希尔顿惠庭酒店,HOME2 SUITES BY HILTON BEIJING SHUNYI,免费停车,40.126137,116.647518,506,1
109,北京三里屯太古里CitiGO欢阁酒店,"CitiGO Hotel, Sanlitun, Beijing",机器人服务,39.937609,116.451027,559,1
110,秋果酒店(北京东直门雍和宫簋街店),"Qiuguo Hotel (Beijing Yonghe Palace,Dongzhimen)",免费停车,39.947866,116.424865,549,1
111,麗枫酒店(北京亚运村鸟巢国家会议中心店),"Lavande Hotel (Beijing Asian Sports Village,National Stadium,National Coference Center)",免费停车,39.99439,116.41779,507,1
112,北京南站大观园漫心酒店,Beijing South Railway Station Grand View Garden Manxin Hotel,免费停车,39.873476,116.353708,560,1
113,花韵丁香酒店(北京南站牛街店),Huayun Dingxiang Hotel (Beijing South Station Niujie Branch),管家服务,39.883767,116.371875,648,1
114,北京长富宫饭店,Hotel New Otani Chang Fu Gong,桑拿,39.907484,116.437917,758,1
115,北京首都机场亚朵酒店,Atour Hotel (Beijing Capital Airport),免费停车,40.045704,116.640637,596,1
116,云郦酒店(北京南锣鼓巷簋街店),Yunli Hotel,四合院,39.94076,116.42088,508,1
117,北京国贸劲松地铁站亚朵酒店,Atour Hotel Beiijng Guomao Jinsong Subway Station,免费停车,39.881257,116.45574,658,1
118,北京黄花城水长城漫心府,Beijing Huanghuacheng Water Great Wall Manxin Mansion,泳池,40.409588,116.324866,525,1
119,桔子水晶北京国贸商务区四惠酒店,Crystal Orange Beijing International Trade Business District Sihui Hotel,免费停车,39.909109,116.520382,484,2
120,北京天伦松鹤大饭店,Sunworld Hotel,桑拿,39.918109,116.413292,662,2
121,北京西直门展览馆轻居酒店,Beijing Xizhimen Exhibition Gallery Light Residence Hotel,机器人服务,39.933949,116.345834,570,1
122,北京丽都维景酒店,"Metropark Lido Hotel, Beijing",泳池,39.977851,116.479214,638,2
123,花筑·北京长城玖号院民宿,Floral Hotel·Beijing Great Wall No.9 house Homestay,日光浴场,40.432138,116.333461,639,2
124,北京首钢秀池智选假日酒店,Beijing Shijingshan Lakeview Holiday Inn Express,机器人服务,39.917981,116.15205,681,1
125,北京国泰饭店,Gotel Capital,免费停车,39.907031,116.448618,638,1
126,北京望京华彩智选假日酒店,Holiday Inn Express (Beijing Wangjing Huacai),会议厅,40.01083,116.468375,617,1
127,北京中关村五道口漫心酒店,Beijing Zhongguancun Wudaokou Manxin Hotel,管家服务,39.975281,116.345854,687,1
128,北京贵州大厦,Guizhou Mansion,健身室,39.970099,116.418454,666,2
129,北京天坛饭店,Tiantan Hotel,免费停车,39.884636,116.430539,484,1
130,北京首钢工舍智选假日酒店,Holiday Inn Express (Beijing Shijingshan Parkview),免费停车,39.922595,116.155557,570,1
131,北京西西友谊酒店,Xixi Youyi Hotel,免费停车,39.914351,116.373104,718,2
132,北京五棵松漫心酒店,Beijing Wukesong MANXIN Hotel,机器人服务,39.920902,116.264949,560,1
133,北京鼓楼亚朵酒店,Beijing Gulou Atour Hotel,免费停车,39.947365,116.401105,684,1
134,北京长峰假日酒店,Holiday Inn Beijing ChangAn West,免费停车,39.908992,116.265188,612,2
135,秋果酒店(北京三元桥使馆区店),True Go HOTEL(Embassy Of Sanyuanqiao),免费停车,39.958145,116.463702,495,2
136,北京西站南路六里桥东亚朵酒店,Beijing West Station South Road Liuliqiao East Yaduo Hotel,家庭房,39.888184,116.320339,596,2
137,朗丽兹酒店(北京首都机场新国展店),PALACE HOTELS(Beijing Capital Airport New International Exhibition Center),免费停车,40.107021,116.557576,588,1
138,北京国展三元桥逸扉酒店,UrCove by HYATT Beijing International Exhibition Center,管家服务,39.965509,116.436644,736,1
139,北京房山希尔顿欢朋酒店,Hampton by Hilton,健身室,39.720824,116.04478,463,1
140,北京亚运村漫心酒店,Beijing Yayuncun Manxin Hotel,免费停车,39.989934,116.414478,652,1
141,北京天坛左安门亚朵酒店,"Atour Hotel Zuo'anmen, Temple of Heaven",自营亲子房,39.883297,116.434703,614,1
142,秋果酒店(北京朝阳门三里屯店),TRUE GO HOTEL,机器人服务,39.922063,116.445648,499,1
143,北京贯通建徽酒店,Guantong Jianhui Hotel,充电桩,39.877243,116.347591,428,2
144,北京西长安美居酒店,Mercure Beijing Changan West,管家服务,39.909826,116.285112,625,1
145,北京望京科技园亚朵酒店,Atour Hotel ( Beijing Wangjing Science Park),免费停车,40.005056,116.474014,676,1
146,北京中乐六星酒店,Zhongle Six Star Hotel,免费停车,39.86156,116.426593,588,1
147,北京金奇树酒店(大兴义和庄地铁站店),Beijing Jinqishu Hotel (Daxing Yihezhuang Metro Station),免费停车,39.711634,116.31682,558,1
148,桔子水晶北京总部基地酒店,Crystal Orange Beijing Headquarters Base Hotel,免费停车,39.823958,116.29068,643,1
149,北京云瑧金陵莲花酒店,Yun-zen Jinling Lotus Hotel,充电桩,39.890512,116.319497,631,1
150,北京雍和宫漫心酒店,Beijing Yonghegong Manxin Hotel,免费停车,39.953834,116.426148,652,1
151,景里酒店(北京新国展首都机场店),Jingli Hotel (Beijing New National Exhibition Capital Airport),免费停车,40.093533,116.54369,459,2
152,桔子水晶北京丰台火车站总部基地酒店,Orange Crystal Beijing Fengtai Railway Station Headquarters Base Hotel,家庭房,39.836785,116.296129,554,1
153,北京雍和宫和平里亚朵X酒店,"Atour X Hotel , Hepingli，Yonghe Palace，Beijing",免费停车,39.96234,116.412684,640,1
154,香柏艺术酒店(北京南锣鼓巷后海店),BaiYee Tree  art  hotel,自营亲子房,39.939639,116.405459,514,2
155,墅苑酒店(北京南站店),Shuyuan Hotel,家庭房,39.854411,116.424243,516,2
156,北京四季御园国际大酒店,Beijing Four Seasons Royal Garden International Hotel,免费停车,39.978909,116.241394,570,1
157,北京亦庄通明湖智选假日酒店,Holiday Inn Express Beijing Tongminghu,免费停车,39.787649,116.577582,548,1
158,金泰海博大酒店(北京海淀五路居地铁站店),Golden Harbor Hotel,免费停车,39.937566,116.274853,596,2
159,桔子水晶北京南站洋桥酒店,Orange Crystal Hotel Beijing South Railway Station Yangqiao,影音房,39.852076,116.386188,548,1
160,北京亦庄荣京西街亚朵酒店,Beijing Yizhuang Rongjingxijie Atour Hotel,免费停车,39.785928,116.502559,614,1
161,蔚徕酒店(北京石景山万达广场八角游乐园地铁站店),Vyluk Hotel (Beijing Shijingshan Wanda Plaza Octagon Amusement Park Subway Station),家庭房,39.903601,116.215251,612,1
162,山水S酒店(北京西站丽泽商务区店),Shanshui S Hotel (Beijing West Railway Station Lize Business District),免费停车,39.879479,116.327455,578,1
163,北京慕田峪长城酒店,Mutianyu Great Wall Hotel,免费停车,40.433015,116.563758,660,2
164,北京红旗渠京隆酒店(北京南站店),Beijing Hongqiqu Jinglong Hotel,免费停车,39.851834,116.386575,478,1
165,希岸Deluxe酒店(北京中关村知春路地铁站店),Xi'an Deluxe Hotel (Beijing Zhongguancun Zhichun Road Subway Station Branch),免费停车,39.979104,116.33813,654,2
166,北京中关村人民大学轻居酒店,Beijing Zhongguancun Renmin University Light Residence,免费停车,39.963616,116.327579,614,1
167,北京海淀花园饭店,Garden Hotel,桑拿,39.977287,116.371504,551,2
168,北京总部基地漫心酒店,Beijing Headquarters Base Manxin Hotel,免费停车,39.825497,116.292276,646,1
169,桔子水晶北京上地中关村软件园酒店,Crystal Orange Beijing Shangdi Zhongguancun Software Park Hotel,免费停车,40.033985,116.31091,603,1
170,北京唯实酒店(唯实国际文化交流中心),Vision Hotel (Vision International Cultural Exchange Center),泳池,39.978882,116.352879,839,2
171,北京和平里旅居酒店,Hepingli Traveler Inn,免费停车,39.957497,116.42587,502,1
172,北京首都机场东海康得思酒店,"Cordis, Beijing Capital Airport",桑拿,40.048803,116.613327,760,1
173,花筑·北京长城山之家壹号院民宿,Floral Hotel·Beijing Great Wall Mountain home One courtyard homestay,日光浴场,40.428949,116.333994,571,1
174,花筑·北京长城山之家私汤贰号院民宿,Floral Hotel·Beijing Great Wall Mountain home private Tang No. 2 home hostel,免费停车,40.428892,116.333979,529,2
175,北京世园凯悦嘉轩酒店,Hyatt Place Beijing Shiyuan,免费停车,40.443139,115.964302,499,1
176,北京伯豪瑞廷酒店,Radegast Hotel Beijing Bohao,泳池,39.914193,116.471424,738,1
177,花筑·桂庭俊舍(北京宽沟店),"Floral hotel·guitingjunshe, Beijing",免费停车,40.339281,116.558115,724,2
178,春天映向空中花园酒店(北京天安门王府井店),Spring Yingxiang Sky Garden Hotel (Beijing Tiananmen Wangfujing Branch),管家服务,39.9186,116.425326,517,1
179,北京民族园葉子里酒店,LeafIN Hotel Beijing Minzuyuan,多功能厅,39.978538,116.391316,599,1
180,北京中关村学院桥地铁站亚朵酒店,Beijing Zhongguancun Xueyuanqiao Subway Station Yaduo Hotel,影音房,39.987147,116.350504,702,2
181,北京亚太花园酒店(环球度假区梨园地铁站店),Beijing Asia Pacific Garden Hotel(Universal Studios  Resort  Liyuan Subway  Station Branch),免费停车,39.886759,116.671074,474,1
182,北京橡树公馆,Oak Chateau Beijing,酒店公寓,39.95785,116.459177,679,2
183,桔子水晶北京首都机场新国展酒店,Orange Crystal Beijing Capital Airport New International Exhibition Center Hotel,家庭房,40.044474,116.525427,508,1
184,北京亮马河饭店,Landmark Towers Hotel,江河景房,39.945961,116.462746,678,2
185,北京索菲特大酒店,Sofitel Beijing Central,网红泳池,39.906182,116.436882,1099,1
186,朗丽兹酒店(北京中关村软件园农大店),PALACE HOTELS (Beijing Zhongguancun Software Park Nongda Shop),免费停车,40.033582,116.287296,565,1
187,桔子水晶北京中关村人民大学酒店,Crystal Orange Beijing Zhongguancun People's University Hotel,机器人服务,39.964123,116.329124,661,1
188,长城山下院子,Great Wall Hill Yard,家庭房,40.410906,116.313549,501,1
189,北京南京大饭店,Nanjing Great Hotel,多功能厅,39.914538,116.408566,495,1
190,北京临空假日酒店(首都机场新国展店),Holiday Inn Beijing Airport Zone,健身室,40.130797,116.615896,559,1
191,北京大成路九号,No.9 Dacheng Road Hotel,免费停车,39.890656,116.269123,507,2
192,北京贵都大酒店,Guidu Hotel Beijing,免费停车,39.889846,116.367505,722,1
193,北京亦庄中芯智选假日酒店,Holiday Inn Express Beijing Yizhuang Center,免费停车,39.764714,116.508321,643,1
194,朝阳宾馆,Chao Yang Hotel,免费停车,39.917097,116.46979,498,1
195,北京光明饭店,Beijing Guangming Hotel,泳池,39.951412,116.469836,588,1
196,北京金茂万丽酒店,Renaissance Beijing Wangfujing Hotel,桑拿,39.921186,116.410662,1535,2
197,北京柏悦酒店,Park Hyatt Beijing,桑拿,39.907477,116.459188,2254,1
198,北京东方君悦大酒店,Grand Hyatt Beijing,行政酒廊,39.909634,116.414622,1627,1
199,格兰云天·阅酒店(北京奥宇店),The skytel(Beijing Aoyu Hotel),免费停车,39.762289,116.351699,511,2
200,北京三里屯通盈中心洲际酒店,InterContinental Beijing Sanlitun,桑拿,39.932918,116.45525,1930,1
201,朗丽兹酒店(中关村壹号永丰南地铁站店),Hotel ritz (Zhongguancun No.1 Yongfeng South Subway Station Branch),免费停车,40.068044,116.254651,597,1
202,北京金隅八达岭皇冠假日酒店,Crowne Plaza Beijing Badaling,SPA,40.475597,115.973589,867,2
203,北京商都酒店,Shangdu Hotel,智能客控,39.869355,116.368067,562,1
204,北京王府半岛酒店,The Peninsula Beijing,桑拿,39.915349,116.416428,2701,1
205,北京颐和安缦酒店,Aman Summer Palace,套房,39.999246,116.282762,5208,2
206,北京盛捷大兴酒店,Beijing Somerset Daxing Hotel,桑拿,39.77439,116.345965,635,1
207,北京中国石化会议中心,Sinopec Conference Center,桑拿,40.243439,116.264308,580,1
208,北京保利大厦酒店,Beijing Poly Plaza Hotel,泳池,39.934422,116.435541,710,1
209,北京昌平逸扉酒店,UrCove by Hyatt Beijing Changping,家庭房,40.220589,116.242073,479,1
210,北京励骏酒店,Legendale Hotel Beijing,泳池,39.91501,116.418934,1102,1
211,宾安思丽都公寓(北京望京酒仙桥798丽都店),Bin An Si Lido Apartment (Beijing Wangjing Jiuxianqiao 798 Lidu),酒店公寓,39.978762,116.505418,624,2
212,北京世纪金源大饭店,Empark Grand Hotel Beijing,泳池,39.952647,116.279358,980,1
213,桔子水晶北京崇文门酒店,Crystal Orange Beijing Chongwenmen Hotel,免费停车,39.894348,116.419351,670,2
214,北京丽晶酒店,Regent Beijing,桑拿,39.916359,116.418801,1478,2
215,北京维景国际大酒店,Grand Metropark Hotel Beijing,泳池,39.9587,116.451501,1213,1
216,北京瑰丽酒店,Rosewood Beijing,桑拿,39.920376,116.460582,2827,1
217,北京前门建国饭店,Qianmen Jianguo Hotel,健身室,39.886655,116.385579,559,1
218,北京璞瑄酒店,the Puxuan Hotel and Spa,管家服务,39.923984,116.410292,2636,1
219,北京中奥凯富国际酒店,Comfort Suites,健身室,40.004979,116.406967,675,1
220,北京大学中关新园,Zhongguanyuan Global Village PKU,桑拿,39.989831,116.318956,528,1
221,北京华尔道夫酒店,Waldorf Astoria Beijing,设计师酒店,39.916026,116.414069,2577,1
222,北京歌华开元大酒店,Gehua New Century Hotel Beijing,泳池,39.965069,116.393919,756,2
223,雁柏山庄,Yanbai Villa,免费停车,40.407631,116.669822,4912,2
224,北京中关村科技园智选假日酒店,Holiday Inn Express Beijing Zhongguancun Tech Park,家庭房,40.021436,116.303733,688,1
225,北京广播大厦酒店,Beijing Broadcasting Tower Hotel,多功能厅,39.907463,116.44319,638,1
226,北京东方花园饭店,Oriental Garden Hotel,管家服务,39.938085,116.434902,668,2
227,龙庆峡蒲里日记·冬至汤泉民宿,The diary of Puli in Longqing Gorge,温泉,40.530005,116.014896,516,2
228,北京新世界中心同派酒店,Beijing New World Centre Tongpai Hotel,桌球室,39.899183,116.41735,630,1
229,北京京通宾馆,beijing  jingtong Hotel,管家服务,39.901425,116.295777,693,1
230,和颐酒店(北京中关村软件园店),Yitel (Beijing Zhongguancun Software Park),免费停车,40.044663,116.29607,518,1
231,北京丽泽商务区原拓酒店,Y.TUO HOTEL(Beijing Lize FBD),免费停车,39.847044,116.334383,511,1
232,北京泛太平洋酒店,Pan Pacific Beijing,SPA,39.911266,116.371515,1308,2
233,base佰舍服务式公寓(北京三里屯工体店),base-Sanlitun Serviced Apartment,管家服务,39.935201,116.445924,654,2
234,北京君颐润华酒店,Junyi Runhua Hotel,棋牌室,39.85824,116.299478,625,2
235,北京万达文华酒店,Beijing Wanda Vista Hotel,SPA,39.909278,116.4701,1130,1
