id,name,lat,lon,price,cuisine,opentime,endtime,recommendedfood
10,南京苏宁索菲特银河大酒店·鮨極KIWAMI,32.0674873,118.7723316,1545.0,日本料理,11:30,21:30,"蓝鳍金枪鱼大脂,海鲜饭,炙烤活北极贝,澳洲M9和牛,澳洲黑金鲍（10年）,马粪海胆"
11,南京涵碧楼 水沙涟中餐厅,32.0410459,118.722176,341.0,江浙菜,11:30,21:30,"芋泥香酥鸭,荔味干椒爆樱桃,涵碧楼桂花拉糕,金陵鸭油酥拌饭,蒜香豆酥银鳕鱼,乡苏小排骨"
12,南京青龙山庄酒店·龙吟山房,31.9700083,118.9298323,450.0,江浙菜,11:00,21:00,"火山岩牛排,花雕酒醉大闸蟹,中式酱汁小牛肉,黑松露狮子头,原味椰汁炖官燕,鲍汁健康嫩豆腐"
13,南京丽思卡尔顿酒店·品宁府,32.0451949,118.7850324,361.0,江浙菜,11:30,21:30,"脆皮文火小牛肉,老醋油爆虾,大煮干丝,桃胶豆腐脑,冰花牛肉锅贴,鸭油酥烧饼"
14,蟹叁寳(南京新街口店),32.0351516,118.7804575,106.0,小吃,10:00,23:00,"鸡汁蟹粉拌面,蟹粉虾仁面,蟹黄捞饭,蟹粉春卷,白灼西兰花,上汤娃娃菜"
15,好婆汤包(太平北路店),32.0436016,118.7947104,28.0,小吃,08:30,19:00,"好婆汤包,桃胶银耳养颜羹,素浇面,熏鱼面,肥肠面,秘制叉烧面"
16,馨方园食府·市井老南京菜,32.0376339,118.7696677,103.0,江浙菜,10:30,21:00,"金陵酥脆熏鱼,手工牛肉煎饺,十三香龙虾,香油乌鸡爪,蒜泥龙虾,老南京砂锅鱼头汤"
17,南城燕归楼(老门东店),32.0127212,118.7888158,90.0,江浙菜,11:00,21:00,"青柑普洱红烧肉,金陵鸡卷,热炝腰片,葱香酱油虾,小炒黄牛肉"
18,南京景枫万豪酒店·万豪中餐厅,31.9364517,118.8221178,433.0,江浙菜,11:30,21:30,"自制年糕红烧肉,宫保虾球,淮安软兜,杨枝甘露"
19,A One Kitchen·南京精菜馆(德基广场店),32.0430246,118.7845047,280.0,江浙菜,11:00,21:00, 
20,南京金鹰国际酒店·满园春中餐厅,32.0417041,118.7786611,188.0,江浙菜,11:30,21:00,"满春园红烧肉,独蒜海胆酱烧溪鳗,尚品淮阳软兜"
21,许阿姨糕团店(南京总店),32.0389676,118.7919603,27.0,面包甜点,07:30,19:00,"蛋黄肉松青团,豆沙青团,芝麻青团,马蹄糕,桂花松糕,酒酿赤豆元宵"
22,芳满庭海派菜(1912店),32.0451647,118.795642,207.0,江浙菜,11:00,21:00,"招牌红烧肉,四喜烤麸,上海三黄鸡,八宝酱年糕,上海油爆虾,上海老熏鱼"
23,南京圣和府邸豪华精选酒店·悬铃阁中餐厅,32.0425574,118.7990971,307.0,江浙菜,11:30,21:00,"荷香狮子头,果木炭烤鸭,盐水鸭拼,川扬豆酥银鳕鱼,石锅响油膳糊,淮扬烫干丝"
24,南京古南都饭店·那古野日本料理,32.0514204,118.7734895,292.0,日本料理,11:30,21:30, 
25,三品堂精致淮扬菜(玄武湖店),32.0721325,118.8084262,266.0,江浙菜,10:30,20:30,"石锅芥香螺片捞鸡,马苏里拉芝士焗蟹宝,大漠风沙炒海虾,金桔雪花牛肉粒,黑蒜养生乳鸽汤,金汤脆米捞饭"
26,广迎居老正兴菜馆,32.0100336,118.8118592,145.0,江浙菜,11:00,20:00,"炖生敲,八宝葫芦鸭,葱爆虾,生炒鱼头,响油鳝糊"
27,南京苏宁钟山国际高尔夫酒店·くろぎKurogi 黑木,32.0789645,118.8773528,3066.0,日本料理,11:30,21:00,"特色烟熏牛肉,蕨饼,胡麻豆腐,三文鱼拌饭,海胆牛肉卷鱼籽酱"
28,红大龙虾(程阁老巷店),32.0346241,118.7859511,206.0,小吃,09:30,03:00,"干捞面,十三香龙虾,蒜泥龙虾,雪花牛肉粒,鸭头,酱骨龙虾,干煸龙虾,掌中宝,酸菜鱼,茄子"
29,二十四单 淮扬新味,32.0248363,118.7712238,248.0,江浙菜,11:30,21:00,"香椿牛肉塔,荔浦芋头焗海蟹,茄汁鲜果珊瑚鱼,荷香梅菜狮子头,青柑普洱红烧肉,招牌红汤面"
30,深夜屋里食堂·深夜食堂(中商万豪店),32.0702226,118.7700486,133.0,日本料理,11:00,02:30,"三文鱼,糊世卷,芥末章鱼,鹅肝寿司,焗大虾,土豆沙拉"
31,南京威斯汀温泉度假酒店·云汀中餐厅,32.070748,119.0067305,272.0,江浙菜,11:00,21:30,"冰烧三层肉,金丝和牛松炒饭,黑松露肉汁煨萝卜,椒麻竹丝鸡,大理石烧手撕豆腐,柠蜜叉烧"
32,金哥私房菜馆(张府园总店),32.0294505,118.782449,129.0,江浙菜,11:00,21:00, 
33,鲤院(夫子庙店),32.0259292,118.7810149,499.0,江浙菜,11:00,21:00, 
34,玄武饭店·望湖璇宫自助餐,32.070801,118.783684,178.0,自助餐,17:30,20:30, 
35,梦都会(奥体中心店),32.0102467,118.7239279,487.0,徽菜,10:30,21:30,"金元宝红烧肉,臭鳜鱼,鲍鱼红烧肉,皮脆烤乳鸽,美玲酱牛肉,肥西老母鸡汤"
36,龙吟湖滨,31.931888,118.8170787,333.0,江浙菜,11:00,21:00,"鲜椒猪肚焖鸡公,劲爆雪花牛肉粒,桂花糯米藕,原创腊味煎锅巴,鲍鱼笋干红烧肉,生态沙窝小海带"
37,梓贤阁精品菜馆(江宁汤山店),32.057111,119.0592015,72.0,江浙菜,09:00,21:00,"香酥鸭头,黑猪肉香肠,泼辣鱼片,草鸡汤泡炒米,椒盐土豆球,农家藕饼"
38,清真·安乐园火锅(王府大街店),32.0352864,118.7772229,67.0,清真菜,10:00,22:00,"手切鲜牛肉,手切鲜羊肉,黑毛肚,虾滑,豆沙包"
39,五粮记(科巷店),32.0391352,118.7970774,46.0,江浙菜,08:00,20:30,"原谷五粮粥,荠菜春卷,葱香鸡蛋饼,红油馄饨,大别山鲜肉汤包,葱油拌面"
40,La Mia Casa意式小馆(上海路店),32.0557166,118.7753664,135.0,西餐,11:30,21:00, 
41,好记大酒店(鼓楼店),32.0579782,118.7876368,185.0,江浙菜,10:00,21:30, 
42,左师傅梅花糕(童家巷店),32.0704492,118.7758115,6.0,面包甜点,08:00,20:00,"豆沙梅花糕,紫薯梅花糕,黑芝麻梅花糕,水果梅花糕"
43,金鹰世界G酒店·天际餐厅,32.0243687,118.7408504,205.0,自助餐,17:30,21:30,"黑松露鹅肝威灵顿牛排,澳龙,烤鹅肝,惠灵顿,烤生蚝,烤羊排"
44,北书房·墨宴(国际博览中心店),31.9925627,118.7254816,451.0,江浙菜,10:30,21:30,"板栗鹅肝,黄金脆带鱼,酥皮牛肉,椒麻去骨双舌,桂花桃胶,紫山药酿羊肚菌"
45,睿扬农府·农家故事(南京示范店),32.0576715,119.0484569,71.0,江浙菜,09:00,21:00,"老淮扬红烧狮子头,忘不了酸菜鱼王,扬州鸡汁干丝,粗粮小米锅巴,民间老母鸡汤,杂粮土公鸡"
46,和满楼(丰富路店),32.0332528,118.7796719,37.0,江浙菜,07:00,21:00,"黑椒牛眼粒,虾籽馄饨,虾仁蒸饺,松籽烧麦,千层油糕,蟹黄灌汤包"
47,古南都·清真绿柳居菜馆(太平南路店),32.0345026,118.7922593,48.0,清真菜,07:00,20:30,"绿柳素菜包,牛肉锅贴,牛肉汤包,松鼠桂鱼,豆沙包,老火蜜汁藕"
48,多哩小馆(大行宫店),32.0391474,118.7970054,93.0,江浙菜,11:00,21:00,"玉米烙,酸汤鱼片,美极腰片,酱油河虾,臭豆腐肥肠煲,一锅鲜,干烧大鱼头,甜米酒,上汤娃娃菜,红烧鱼面筋"
49,烧肉放映室3.0和牛烤串,32.012459,118.7875452,130.0,烧烤,11:30,24:00,"焦糖布丁,放映室招牌牛肉串,极上眼肉,横膈膜,放映室色拉,墨鱼香肠"
50,宝记烧烤(文体路店),32.0218526,118.7580317,101.0,烧烤,17:30,03:00,"蒜泥小龙虾,蒜香生蚝,大羊肉串,掌中宝,香辣烤翅,温莎鸡爪"
51,南京金茂威斯汀大酒店·湖影中餐厅,32.0720403,118.7829199,310.0,粤菜,11:00,21:00,"吮指玻璃脆皮乳鸽,雨花茶碧炒青虾仁,虾饺,大煮干丝"
52,南京香格里拉大酒店·江南灶·云府,32.0783946,118.7825934,1200.0,江浙菜,11:00,22:00, 
53,新晶丽酒店晶·布菲海鲜烧烤自助,31.991527,118.793027,176.0,自助餐,17:30,21:00, 
54,新晶丽酒店·南京精菜馆,31.991518,118.793022,256.0,江浙菜,09:00,22:00, 
55,南京苏宁钟山国际高尔夫酒店·兰亭,32.0786355,118.8772814,300.0,自助餐,06:30,21:30,"鹅肝,蒜蓉烤生蚝,主菜M5战斧牛排,蜜瓜火腿,芝士意面,提拉米苏"
56,眷江南之小蓝鲸(王府大街店),32.0384616,118.7792248,74.0,江浙菜,11:00,21:00,"鲶鱼粉皮,香芋排骨,咸蛋黄锅巴,秘制猪手,鱼籽烧鱼泡,馋嘴蛙"
57,芳婆糕团店(王府大街店),32.0381377,118.7789831,14.0,小吃,04:00,18:30,"老卤蛋,糖芋苗,赤豆元宵,乌饭"
58,永和园酒楼,32.022559,118.7874429,43.0,江浙菜,07:00,20:30,"开洋干丝,蟹壳黄烧饼,鸭血粉丝汤,赤豆小元宵,盐水鸭"
59,耕读山阴里(山阴路店),32.0558413,118.7666783,251.0,江浙菜,09:30,21:30,"蒜蓉澳洲小青龙,薏仁米虾球,黄姜腊鸭舌,海花牛腩,醋汁西芹"
60,第一冰糖蜜汁藕(瑞金路店),32.0320149,118.8082919,18.0,小吃,07:00,19:00, 
61,清真马祥兴菜馆(云南北路店),32.0664806,118.7793551,63.0,清真菜,07:00,20:00,"石锅半汤牛肉,牛肉锅贴,美人肝,松鼠鱼,凤尾虾,牛肉汤包,盐水鸭,羊肉串,羊汤,熏鱼面"
62,鸡鸣汤包(狮子桥店),32.0671541,118.7778311,26.0,小吃,07:30,21:30,"鸡汁汤包,菊叶汤包,鸭血粉丝汤,鸡汤馄饨,赤豆元宵,桂花糖芋苗"
63,蜜汁藕(三七八巷店),32.015391,118.7909216,17.0,小吃,07:00,19:00, 
64,小龙大肉面馆,32.0064117,118.7938479,27.0,小吃,07:00,14:30,"大肉面,肥肠面,排骨面,熏鱼面,雪菜肉丝"
65,南京古南都大桥饭店（阅江楼风景区店）·江苏酒家(建宁路店),32.0927902,118.7540455,107.0,江浙菜,11:00,20:00,"响油鳝糊,一品全家福,金陵炖生敲,三鲜烩鱼肚,榴莲酥"
66,南京卓美亚酒店·酌鱻,31.9912083,118.7093371,859.0,西餐,17:30,21:30, 
67,南京卓美亚酒店·陆潮新派中餐厅,31.9911915,118.709351,526.0,粤菜,11:30,21:30, 
68,俺家小院·水墨盛宴(徐庄店),32.0952684,118.8850531,148.0,江浙菜,10:30,21:00, 
69,南京大牌档(德基店),32.042689,118.784679,70.0,江浙菜,11:00,21:30,"古法糖芋苗,老鸡汤馄饨,珍珠菊叶翡翠丸子,桂花糕,鱼汤手擀面,麻辣鸭血,狮子头,煎饺,一桶鲜,臭豆腐"
70,桂满陇(南京德基广场一期店),32.0431228,118.7846635,107.0,江浙菜,10:30,21:00,"吮指鸡爪,东坡肉,胡味油爆虾,鸡丝凉面,红糖糍粑,龙碗,西湖醋鱼,烤榴莲,苏小小豆腐,江南花田"
71,陶记正宗德州扒鸡(科巷店),32.0388621,118.7968185,13.0,小吃,07:00,17:00, 
72,章云板鸭(评事街店),32.0300954,118.7803678,46.0,小吃,07:00,19:00,"烤鸭,盐水鸭,素鸡,凤爪,鸭翅,酱鸭,脆皮烤鸭"
73,强烨饭店(长白街店),32.0390327,118.7987115,148.0,江浙菜,11:00,21:00,"鸭舌田鸡嘟嘟煲,抽炝腰花,蛋黄对虾,抽炝墨鱼仔,溧阳白芹,金陵双臭"
74,南京珺懋酒店傲途格精选·锲舍餐厅,32.0715722,119.0041158,365.0,融合菜,12:00,21:00, 
75,小潘记鸭血粉丝汤,32.0407378,118.793265,34.0,小吃,08:00,20:00,"小潘记特色鸭血粉丝汤,鸭杂粉丝汤,鸭肝,鸭舌,烧饼,锅巴"
76,清真·金宏兴鸭子店,32.0340063,118.7818633,46.0,清真菜,07:00,19:00,"烤鸭,盐水鸭,鸭翅膀,鸭胗,鸭舌"
77,四川酒家(太平南路店),32.0366746,118.7936397,55.0,川菜,06:00,20:00,"鱼香肉丝,麻婆豆腐饭,酸汤鱼片,松鼠桂鱼,毛血旺,宫保鸡丁"
78,刘长兴(逸仙桥店),32.0402345,118.8029734,24.0,小吃,06:00,20:00,"蟹黄包,薄皮小笼包,香菇蒸饺,三鲜馄饨,赤豆桂花小元宵"
79,禾牛社·和牛寿喜烧自助火锅(水游城店),32.0238449,118.785303,142.0,自助餐,10:30,22:00, 
80,南京绿地洲际酒店·云端酒吧,32.0607854,118.7833726,136.0,酒吧/酒馆,14:00,24:00,"云端莫吉托,云端新加坡司令,云端长岛冰茶"
81,四鹤春面馆(洋珠巷店),32.0232825,118.7787389,25.0,小吃,06:00,13:30,"全家福面,小笼包,皮肚面,小排面,熏鱼面,鳝鱼面"
82,绿柳居(夫子庙店),32.022545,118.787435,45.0, ,08:00,20:30, 
83,民国红公馆·秦淮八艳(夫子庙店),32.01958,118.7884805,285.0,江浙菜,11:00,21:00, 
84,韩复兴(湖北路店),32.0680535,118.7770379,59.0,小吃,07:30,21:00,"珍品盐水鸭,烤鸡腿,香辣鸭肫,卤鸡脚,鸭翅,鸭心"
85,老鼓楼汤包(太平门店),32.0579023,118.8109143,29.0,小吃,06:00,20:00,"原味汤包,鸭血粉丝,菊叶汤包,鸭血馄饨,赤豆酒酿元宵,蟹黄汤包"
86,安家桂花汤圆(茶南店),32.0307228,118.7488225,12.0,小吃,06:30,20:00,"黑芝麻馅汤圆,豆沙馅汤圆,桂花赤豆元宵,青团,蛋黄鲜肉粽,烤鸭蛋"
87,丁老爷子苏香圆鱼馆,32.0589485,118.8173321,184.0,江浙菜,09:00,21:00,"胡萝卜鱼,蟹黄炒蟹腿,素鱼翅,扬州狮子头,拆烩鲢鱼头,满口清香"
88,南京大牌档(中山陵店),32.040979,118.835674,70.0,江浙菜,11:00,21:00, 
89,南京涵碧楼酒店·L Bar 大堂吧,32.040752,118.722519,189.0,本帮菜,11:30,21:30, 
90,南京园博园英迪格酒店·脉餐厅,32.0732475,119.0005385,331.0,西餐,07:00,21:30, 
91,咸亨酒店(夫子庙店),32.018918,118.789425,103.0,江浙菜,11:00,21:00, 
92,南京金陵饭店·金海湾自助餐厅,32.04261,118.78248,198.0,自助餐,11:30,21:00, 
93,肉大爷屋(新街口店),32.0424237,118.7813399,84.0,烧烤,11:00,21:00,"中华凉面,凡尔赛芝士棒,巨人鱿鱼,捣蛋的香菇,大爷灵魂烤鸭血,功夫蒜香五花肉"
94,南京丽思卡尔顿酒店·FLAIR,32.0449501,118.7851029,270.0,酒吧/酒馆,17:30,01:00, 
95,全聚德(新街口店),32.040332,118.7803261,142.0,北京菜,11:00,21:00,"全聚德烤鸭,咖喱锅巴虾球,烤鸭泡饭,蜜汁糯米藕,招牌生煎,冰菜,特色手撕牛肉,芥味鸭掌,南瓜包芯小丸子,椒盐鸭架"
96,蟹满楼·蟹黄面(新街口店),32.0376629,118.7828126,85.0,小吃,10:00,22:00, 
97,项记面館(明瓦廊店),32.0369925,118.7832038,22.0,小吃,09:30,20:00,"老头面,全家福,香肠火腿肠面,皮肚肉丝面,香肠猪肝面,香肠肉丝面"
98,WINE THIEVES neo-bistro,32.0378279,118.7782611,185.0,西餐,11:00,22:00,"松露蘑菇酥皮汤,BBQ慢烤猪肋排,烟肉烤虾,鹅肝和牛小汉堡,牛蛙腿,意式番茄肉酱宽面"
99,卓粤拉肠(红庙店),32.0475632,118.7908614,22.0,快餐简餐,10:30,21:30,"秘制叉烧肠,荔湾艇仔粥,游水鲜虾肠粉,爽滑牛肉粥,皮蛋瘦肉粥,黄金油条肠粉"
100,螺丝找虾(1912店),32.0462221,118.7979576,174.0,小吃,17:00,03:00, 
101,草桥清真牛肉锅贴扁食店(红土桥店),32.0299167,118.778108,25.0,小吃,05:00,19:00,"牛肉锅贴,牛肉馄饨,牛肉汤,牛蹄筋,牛肉面,牛杂汤,牛肉煎包,牛杂粉丝汤"
102,同庆楼(珠江路店),32.0485904,118.7971633,129.0,徽菜,11:00,20:30, 
103,朱氏梅花糕,32.0546692,118.7741784,6.0,小吃,07:00,20:30,"紫薯梅花糕,素鸡热干面,梅干菜杂粮煎饼,云南布拉卷粉,豆沙梅花糕"
104,清真·金同記 JinTongJi(夫子庙站店),32.0246451,118.790985,35.0,清真菜,06:00,20:00,"牛肉锅贴,牛肉馄饨,红柳羊肉串,桂花赤豆元宵,牛肉小笼汤包,牛肉汤"
105,陆家鸭子,32.030131,118.7665745,37.0,小吃,07:00,18:00,"烤鸭,盐水鸭,真空鸭肫,鸭心,鸭肠"
106,陈家鸭子店(文体西路店),32.0307404,118.7600334,35.0,小吃,08:00,18:30, 
107,都市里的乡村,32.0663109,118.7798282,197.0,江浙菜,11:00,21:00,"烧软兜,黄豆烧麻鸭,肚包鸡,独蒜烧肥肠,大青菜肉圆,生炝芦蒿"
108,小李汤包(殷高巷店),32.0177716,118.77702,23.0,小吃,05:00,20:00,"小李汤包,蟹黄汤包,鸭血粉丝汤,水晶烧麦,千里香馄饨,鸭杂锅巴汤"
109,罗莱夏朵·南京颐和公馆·Le Siècle by Mauro Colagreco 百年,32.0641535,118.7700127,751.0,西餐,17:30,21:30, 
110,禾牛社·和牛寿喜烧自助火锅(环宇城店),32.0453392,118.752517,133.0,火锅,11:00,21:30, 
111,多少楼台烟雨中·淮扬小酒馆,32.0126656,118.7878364,149.0,江浙菜,11:00,22:00, 
112,南京金茂威斯汀大酒店·湖景知味西餐厅,32.0720007,118.7831699,144.0,自助餐,07:00,21:00, 
113,永隆·麺art of noodle(江东店),32.0141784,118.734691,318.0,小吃,11:30,21:00, 
114,南京东郊国宾馆·晶丽海鲜自助餐厅,32.0583037,118.8472406,225.0,自助餐,11:30,21:00, 
115,南京金奥国际酒店·Vancouver Grill温哥华扒房,31.998029,118.7244972,901.0,西餐,17:30,22:00,"战斧牛排,伊比利亚黑猪5J火腿,加拿大龙虾浓汤,香煎鹅肝,天妇罗明虾,奶油蘑菇汤"
116,国际青年会议酒店(南京国际青年文化中心店)·后味道中餐厅,31.9907676,118.7084522,226.0,江浙菜,11:30,20:30, 
117,家·餐厅JIA restaurant(金陵饭店),32.04253,118.782799,385.0,火锅,17:30,22:00, 
118,猫抓烤肉(新百店),32.0411599,118.7854037,107.0,韩国料理,10:30,24:00,"洋葱牛小粒,咔吧鸡脆骨,猫抓布丁,谷饲带皮猪五花,可尔必思青柠檬,澳洲火山牛肉片,蓝色香蕉莫吉托,猫爪布丁,海鲜芝士石锅饭,泡椒肥牛"
119,西堤牛排(德基店),32.044417,118.784751,166.0,西餐,11:00,21:00,"西提厚牛排,象牙蚌海鲜浓汤,焦糖南瓜布丁,樱桃乳酪蛋糕,鸡肉,提拉米苏,马德里薄切生牛肉,欧风红酒烤牛舌,水果沙拉,板腱厚牛排"
120,左庭右院鲜牛肉火锅(南京德基店),32.044461,118.784707,143.0,火锅,10:30,22:00, 
121,南京丽思卡尔顿酒店·馨逸全日餐厅,32.0451949,118.7850324,363.0,西餐,11:30,21:30, 
122,南京中心大酒店·本味餐厅,32.045544,118.783302,200.0,江浙菜,10:00,21:00,"黑炭和牛肉,芥末汁明虾球,桂花香橙冰糖藕,盐水鸭"
123,渔寿司(艾尚天地店),32.046906,118.784307,141.0,日本料理,11:00,21:00, 
124,bluefrog蓝蛙(艾尚天地店),32.0472416,118.7849069,154.0,西餐,10:00,01:00, 
125,哎抖猪蹄(新街口店),32.0373517,118.788044,34.0,小吃,10:30,23:30, 
126,翠竹小馆(三元巷店),32.0350391,118.7835461,97.0,江浙菜,10:00,06:00, 
127,书香世家酒店(南京新街口三元巷店)·苏芳园餐厅,32.034903,118.782666,150.0,江浙菜,11:30,20:30, 
128,笑云开汤包店(网巾市店),32.0462737,118.7909639,21.0,小吃,05:30,21:00,"鲜肉鸡汁汤包,特色蟹黄汤包,特色三鲜烧卖,猪肉荠菜蒸饺,鸭杂汤,大碗馄饨"
129,金陵杨家馄饨店(曹都巷南京总店),32.0338266,118.7811185,14.0,小吃,07:00,20:00, 
130,罗子龙罗家桂花汤圆(曹都巷店),32.0340082,118.7804415,12.0,小吃,07:30,20:00,"红豆沙汤圆,芝麻馅汤圆,桂花赤豆元宵,罗家桂花汤团,鲜肉馅汤圆,鸭蛋黄肉粽子"
131,普艾斯·泰 POETS·Thai泰国菜餐厅酒吧(金鹰店),32.0511209,118.7845453,150.0,东南亚菜,11:00,22:00, 
132,Urbancamp,32.0350296,118.7915854,41.0,咖啡店,08:30,18:00, 
133,民国红公馆(总统府店),32.0442744,118.7956302,276.0,江浙菜,11:00,21:00, 
134,鸿福面馆(科巷店),32.0389033,118.7959136,30.0,小吃,07:00,21:00,"全家福,小鸿福,三鲜面,皮肚香肠面,皮肚猪肝面,赤豆元宵"
135,craftsman101%面包(珠江路店),32.0492763,118.7930891,26.0,面包甜点,07:30,21:00, 
136,来福食糖(碑亭巷店),32.047704,118.7950514,28.0,面包甜点,11:00,21:00, 
137,clip coffee,32.0506301,118.7930265,27.0,咖啡店,08:00,17:00, 
138,南京圣和府邸豪华精选酒店·行者书屋,32.042801,118.799088,150.0,面包甜点,09:00,23:00, 
139,许记大碗皮肚面馆(三条巷店),32.0392856,118.8014722,26.0,小吃,07:00,20:30, 
140,御料亭(荔枝广场店),32.057781,118.785491,183.0,日本料理,11:00,22:00, 
141,UNIUNI(凯瑟琳广场店),32.0594367,118.7888956,46.0,面包甜点,07:00,16:00, 
142,bluefrog蓝蛙(水游城店),32.0232848,118.7864382,145.0,西餐,10:00,24:00,"林德曼桃子啤酒,水果色拉,墨西哥薄饼,粉象,经典梦奇多,汉堡嘉年华,海鲜意面,火爆辣鸡香蒜披萨,布丁,薯条"
143,绿地洲际酒店·粤翠轩,32.060767,118.783009,195.0,粤菜,11:30,21:00, 
144,瞻老元面馆(双塘路店),32.0229637,118.7727376,25.0,小吃,06:00,20:00,"什锦素交面,小排面,麻油素干丝,爆鱼面,鳝鱼面,雪菜肉丝面,拆烧面,熏鱼小排面,鲜肉小笼包,雪菜面"
145,叶新小吃店(来凤小区总店),32.0198765,118.7741965,24.0,快餐简餐,10:00,19:00,"鸭血粉丝,香脆烧饼,鸭血干丝,鸭肝,鸭肠,鸭胗"
146,汪家馄饨(集庆路店),32.0188229,118.7751934,12.0,小吃,06:00,13:00, 
147,李荣兴,32.0264674,118.7603971,23.0,小吃,06:00,19:00,"牛肉锅贴,牛肉馄饨,熏鱼面,牛肉汤,牛杂汤,五香牛杂面"
148,小厨娘淮扬菜(湖南路店),32.0693444,118.778181,113.0,江浙菜,11:00,20:30, 
149,LIGHT COFFEE(秦淮河店),32.013312,118.7841924,37.0,咖啡店,10:00,19:00, 
150,寻魏·金陵十二菜(老门东店),32.0121911,118.7872754,177.0,江浙菜,11:00,21:00, 
151,小马邮礼BOX(老门东店),32.01224,118.78787,49.0,面包甜点,11:00,21:00, 
152,南京颐和芥子园酒店·万国春中菜馆,32.0119081,118.7887317,251.0,江浙菜,17:00,22:00,"蛋烧卖,东坡肉,松鼠桂花鱼"
153,朱记小郑酥烧饼(老门东店),32.0117244,118.7869133,10.0,小吃,06:00,20:30,"梅干菜烧饼,葱油烧饼,鲜肉烧饼,黑芝麻烧饼,豆沙烧饼,肉松烧饼,萝卜丝烧饼,桂花糖烧饼"
154,大巴山火锅(老门东店),32.0116778,118.7871417,129.0,火锅,11:00,22:00, 
155,陆氏梅花糕(老门东店),32.0115242,118.7866547,9.0,面包甜点,09:00,21:00,"豆沙馅梅花糕,水果馅梅花糕,年糕烧,全家福鸭血粉丝汤,鸡蛋汉堡,烤鸭卷"
156,寻魏·随園(老门东店),32.0114208,118.7868792,291.0,江浙菜,11:00,21:00, 
157,夜上海(虹悦城店),32.0090529,118.7650226,163.0,其他中餐,11:00,22:00, 
158,同庆楼(建邺万达店),32.0336746,118.734795,151.0,江浙菜,11:00,21:00, 
159,开通CAFE&BOOK(喜马拉雅店),31.9664756,118.8030107,41.0,咖啡店,10:00,18:00, 
160,刘佬大香蛙馆,31.9438275,118.7883675,75.0,川菜,11:00,23:30, 
161,南京富力万达嘉华酒店·美食汇全日餐厅,31.951991,118.84494,182.0,自助餐,17:30,21:00,"日式寿司,日式开胃菜,日式烧鸟,麻辣小龙虾,现炒小海鲜,铁板烧-牛排,铁板烧-羊排"
162,南京瑞斯丽酒店·咖啡西餐厅,32.0402564,118.64309,122.0,自助餐,06:30,10:00, 
163,米纸越南小馆(IFCX店),32.0410698,118.7836639,75.0,东南亚菜,11:00,21:00,"咖喱鸡肉饭,河内熟牛肉汤河粉,越式酸辣海鲜汤河粉,越式香茅烧肉,小食拼盘,布丁,越氏香茅鸡排,拉椰叶包鸡,烤鸡翅,越式蔬菜沙律"
164,曼谷街头(国际金融中心店),32.0407502,118.7837024,82.0,东南亚菜,10:30,21:30, 
165,南京金陵饭店·太平洋,32.0425406,118.7828097,585.0,西餐,11:30,22:00, 
