id,name,lat,lon,price,cuisine,opentime,endtime,recommendedfood
45,朱新年点心店,31.3206462,120.5984926,16.0,小吃,06:00,17:00,"芝麻汤团,传统小馄饨,鲜肉汤团,香菇面筋,焖肉,花生团圆"
46,乐惠馄饨店(吴趋坊店),31.3106188,120.6109839,12.0,小吃,06:00,18:00,"泡泡小馄饨,鲜肉汤团,鲜肉大馄饨,芝麻汤圆,茶叶蛋,豆沙汤圆,荠菜大馄饨"
47,明月楼·糕团店(三元坊店),31.2974656,120.6201225,36.0,面包甜点,06:00,18:00,"南瓜拉糕,薄荷糕团,松花团,玫瑰猪油松糕,炒肉团,青团"
48,老石头面馆,31.3038985,120.62106,24.0,小吃,06:30,19:30,"椒盐排条,荷包蛋面,素交面,炸猪排,虾仁面,焖肉面"
49,绣园苏式火锅(大洋百货总店),31.3085901,120.6216737,121.0,火锅,11:00,22:00,"鲜嫩毛肚,蝉翼豆腐皮,芝士鱼丸,虾滑,苏式自制酒腊肠,进口v型蟹肉棒"
50,松鹤面馆(观前店),31.3105408,120.6259033,70.0,小吃,07:30,20:30,"红汤面,古法焖肉,蛋汁大排,姑苏卤鸭,现炒鳝糊,蟹粉汤包"
51,东吴苏锦记绿豆汤(宫巷店),31.3087161,120.6267547,17.0,面包甜点,10:00,21:00,"招牌冰镇绿豆汤,桂花芋儿,桂花赤豆小圆子,糖水鸡头米,现烤大鸡排,桂花糯米凉糕"
52,阿福砂锅煲(步行街店),31.3117647,120.6272199,28.0,快餐简餐,09:00,21:00,"秘制大排粉丝砂锅,招牌牛肉砂锅,咸肉菜饭,苏州传统鸭血粉丝砂锅,里脊肉,蛋汁椒盐大排"
53,阿成饭店(凤凰街店),31.3005325,120.6326097,86.0,江浙菜,10:30,21:00,"酱油虾,响油鳝糊,外婆红烧肉,沸腾鱼,糖醋排骨,清炒虾仁"
54,豆壳(平江路店),31.3206987,120.6319417,126.0,创意菜,11:00,21:00,"芝士海鲜焗海螺,安格斯烧焗牛肋骨,泰式脆米海虾球,金雕话梅醉河虾,酸菜牛腩炖豆腐,梅子酱烤南瓜"
55,香雪海饭店中餐厅(东环店),31.3031462,120.6526879,122.0,江浙菜,11:00,20:30,"老苏州熏鱼,竹网烤鲈鱼,东坡肉,烤兔腿,鹅血煲,铁板茄子"
56,金鸡湖大酒店金咖啡厅,31.284782,120.713963,257.0,自助餐,06:30,10:30, 
57,戈家坞农家乐饭店,31.3584692,120.466513,84.0,农家菜,11:00,19:30,"清蒸馄饨鸡,韭香一口酥,鸭血小肠,葱油猪蹄,酱油虾,金花菜蚌肉"
58,老庆泰大酒店·藏书羊肉(穹窿路店),31.2752639,120.4460171,116.0,江浙菜,08:30,20:30,"红烧羊肉,老庆泰羊肉串,乌米饭,大蒜羊肚,爆炒羊肝,羊杂汤"
59,汤香源面馆,31.3112967,120.6108955,18.0,小吃,06:00,14:00,"大排焖肉素浇面,爆鳝面,猪肝面,雪菜肉丝面,狮子头,面筋面"
60,朱洪元苏式面馆(绿宝广场店),31.3003949,120.5504096,66.0,小吃,09:30,20:00,"生炒鳝背,蟹黄面,炒肉团子,蟹天蟹地,枫镇大肉面,三虾面"
61,姑苏区祥鑫饮食店,31.2984658,120.6279795,21.0,小吃,08:00,19:00,"水果圆子,粽子,素鸡,冰冻绿豆汤,卤鸡爪,咖喱鸡肉卷"
62,姑苏家宴精致苏帮菜,31.3106006,120.6280727,95.0,江浙菜,10:30,22:30, 
63,万泰兴·苏式面馆(十全街店),31.29872,120.6304084,77.0,小吃,08:00,20:00,"三虾面,香菇面筋,雪菜毛豆,蟹粉虾仁面,焖肉,蟹粉面"
64,蛮好阁包子铺(旧学前店),31.3140964,120.6283679,15.0,小吃,05:30,20:30,"钳花猪油豆沙包子,花卷,肉粽,胡萝卜皮净素包子,绿豆汤,鲜肉包子"
65,笃笃笃糖粥(十全街店),31.299022,120.632892,13.0,小吃,10:00,21:00,"桂花糖芋艿,椰汁鲜奶西米露,紫薯红豆圆子,咸蛋糍饭团,鸡爪,桂花酒酿鸡头米"
66,老客满蛋饼,31.3065191,120.635567,11.0,小吃,06:00,20:00,"韭菜蛋饼,葱油蛋饼,豆腐花,豆浆"
67,百盛·鼎膳(中海财富中心),31.315516,120.6732267,389.0,江浙菜,11:00,20:30,"樱桃鹅肝,三门蟹,招牌脆皮乳鸽,江南鲍鱼红烧肉,海胆老豆腐,芥末虾球"
68,新梅华餐厅(星悦汇店),31.3194161,120.6781333,114.0,江浙菜,10:00,20:30,"松鼠桂鱼,手撕烧公鸡,清溜虾仁,四喜鱼头汤,海味干捞粉丝,鸭架泡饭"
69,古洋食坊(苏州中心店),31.3181304,120.6785915,119.0,粤菜,11:00,21:00,"爆浆芝士虾饼,咸蛋黄炒基围虾,冰火鸳鸯牛油果,鲍鱼冬菇滑鸡煲,冰火菠萝油,干炒牛河"
70,金粤九号(李公堤店),31.3002467,120.6869085,173.0,粤菜,10:30,21:00, 
71,氚作,31.3244737,120.7163003,788.0,创意菜,11:30,22:00,"低温松阪牛,虹吸壶炖汤,低温三文鱼,氮气冰淇淋,蟹粉菌菇汤,天妇罗炸物,方便面,冰糕"
72,苏州柏悦酒店·悦阁,31.3138786,120.7193476,541.0,西餐,17:00,24:00,"烤澳洲和牛牛腩排,香煎元贝,澳洲黑安格斯牛肉塔塔,安格斯纽约西冷,香煎蟹饼,松露薯条"
73,和顺羊肉馆(藏书镇店),31.2757714,120.4506122,103.0,江浙菜,09:30,20:30,"红烧羊排骨,羊肉锅仔,羊糕,羊肉蒸饺,羊肉串,大蒜炒羊肚"
74,苏州香格里拉大酒店·西村日本料理,31.292353,120.55873,281.0,日本料理,11:30,21:30,"北极贝,甜虾,西京酱烤银鳕鱼,三文鱼,鳗鱼,蒲叶麦粒东星斑,寿司拼盘,什锦海鲜天妇罗,西村色拉,法式煎鹅肝红酒酱"
75,五德居,31.3151094,120.6064753,33.0,江浙菜,07:00,18:00,"白斩鸡,虾仁狮子头,鸡肝"
76,珍珠饭店,31.309916,120.6257446,94.0,江浙菜,10:30,21:00,"酸菜鱼,椒盐排条,葱油拌面,清炒河虾仁,响油鳝糊,咕咾肉,木桶肥牛,家常豆腐,莼菜银鱼羹,清炒虾仁"
77,苏虞斋面馆,31.3623505,120.6381413,50.0,小吃,06:30,14:00,"奥油红汤三丁面,三虾面,炒腰花,葱油拌面,枫镇大肉"
78,老阊门菜馆(山塘街店),31.3155543,120.605028,134.0,江浙菜,11:00,21:00,"清炒虾仁,响油鳝糊,蟹粉豆腐,苏帮白什盘,松鼠桂鱼,蜜汁糖莲藕"
79,PIER46 A NEIBOURHOOD CAFÉ,31.2957329,120.5565108,378.0,西餐,06:30,21:30,"战斧牛排,谷饲西冷牛排,柚子蛋糕"
80,马栋佩烧卖(广济路店),31.3189385,120.6026281,14.0,小吃,07:00,16:00,"糯米烧卖,蛋黄烧麦,蟹壳黄"
81,老王蛋饼(书院巷店),31.297533,120.6205039,10.0,小吃,06:00,19:00,"韭菜鸡蛋夹心饼,葱花鸡蛋夹心饼,油酥蛋饼加葱花,蛋饼里脊"
82,红楼果汁铺(十全街店),31.2988766,120.6299715,34.0,面包甜点,10:30,21:00,"蜜桃刨冰,百香果刨冰,椒盐芋泥牛奶,糖心烤红薯,草莓奶油刨冰,冰淇淋红薯"
83,陆稿荐观前街店,31.3118092,120.6294339,58.0,江浙菜,08:30,18:00,"苏式熏鱼,苏州酱鸭,油炸小鱼,鸡爪,酱汁肉,五香兔腿"
84,协和菜馆(凤凰街店),31.2994885,120.6323913,102.0,江浙菜,10:30,21:00,"响油鳝糊,清炒河虾仁,松鼠桂鱼,协和蜜汁酱方,苏式酱鸭,清蒸白鱼,葱油拌面"
85,永荣肥肠鸡(石路店),31.3061648,120.6051033,114.0,川菜,10:00,22:00, 
86,荣阳楼(山塘街店),31.3203849,120.59878,15.0,小吃,06:00,17:30,"焖肉面,荠菜馄饨,油氽团子,双馅团子,鲜肉小馄饨,糍毛团"
87,万福兴(东中市店),31.3170936,120.6195479,25.0,小吃,05:00,19:00,"猪油年糕,粢毛团,炒肉面,炒肉团子,八宝饭,青团子"
88,松鹤楼(观前街店),31.3107042,120.6257101,172.0,江浙菜,11:00,20:30,"松鼠桂鱼,清炒河虾仁,淮扬狮子头,苏式卤鸭,响油鳝糊,蟹粉豆腐,苏式枣泥拉糕,狮子头,银鱼莼菜汤,油爆虾"
89,鱼食饭稻—江浙土菜(平江路店),31.3127021,120.6341987,98.0,江浙菜,11:00,20:00, 
90,吴门人家(狮子林店),31.3217071,120.6298162,99.0,江浙菜,11:00,20:00,"樱桃肉,响油鳝糊,糟溜鱼片,本帮香酥鸭,松鼠桂鱼,手剥虾仁"
91,凯悦酒店·裕兴记(凯悦店),31.324076,120.713643,118.0,小吃,07:00,14:30,"三虾面,虾仁蟹粉面,蟹粉小笼"
92,诸葛蟹园·阳澄湖农家菜·精品蟹宴(阳澄湖莲花岛店),31.4830603,120.8173696,174.0,江浙菜,09:00,21:00, 
93,楼外楼·老饭店(周庄景区内店),31.1136593,120.8497882,59.0,江浙菜,10:00,21:00, 
94,胥城奥灶面·面之府(胥城店),31.2980844,120.5989442,86.0,小吃,11:00,21:00,"八宝狮子头,熏鱼,苏式酱鸭,虾籽葱油拌面,响油鳝糊,松鼠桂鱼,八宝粥"
95,苏州新城花园酒店·莱茵咖啡厅,31.293848,120.57176,131.0,西餐,11:30,21:00, 
96,苏州香雪海饭店·中餐厅(胥江路店),31.2888233,120.6061715,148.0,江浙菜,11:00,20:30, 
97,潘记藏书羊肉老店(山塘街店),31.3150773,120.6032363,64.0,江浙菜,07:30,02:00,"羊肉锅仔,白切羊肉,红烧羊排,大蒜炒羊肚,羊肉汤,羊肉面"
98,苏州吴宫泛太平洋酒店·海天楼中餐厅,31.290415,120.617043,166.0,本帮菜,11:00,21:00,"苏式酱鸭,松鼠桂鱼,响油鳝糊,苏式熏鱼,清炒河虾仁,淮阳蟹粉狮子头"
99,香雪海饭店(玉山店),31.2881461,120.5540779,128.0,江浙菜,10:00,20:30, 
100,同得兴·传统苏式面馆(嘉馀坊店),31.3079092,120.6211492,39.0,快餐简餐,07:00,13:00,"卤鸭面,醉鱼浇头,猪肝面,酸梅汤,素鸡,大排面,红汤面,鳝糊面,焖蹄面,爆鱼"
101,吴盛兴绉纱汤包馆(北寺塔店),31.3209641,120.6204282,23.0,小吃,06:00,19:30,"虾肉馄饨,特色绉纱汤包,绿豆汤,鸭血粉丝汤,虾仁生煎,雪菜肉丝面"
102,鸡脚旮旯平江路店,31.3116198,120.6345501,23.0,小吃,09:00,22:30,"招牌卤鸡脚,猪脚,鸭舌,麻辣鸭脖,桂花藕粉,鸭肠"
103,Buffy小黄鸭茶楼(苏州中心店),31.3183863,120.6776173,89.0,粤菜,11:00,21:00, 
104,苏州中茵皇冠假日酒店·香茗舫(Fragrance),31.3220013,120.6820516,166.0,咖啡店,08:00,00:00, 
105,苏州中茵皇冠假日酒店·圣汐西餐厅,31.3220286,120.6828308,302.0,自助餐,06:00,21:00, 
106,苏州金鸡湖凯宾斯基大酒店·望湖阁中餐厅(国宾路店),31.2826463,120.7063496,220.0,江浙菜,11:00,21:00,"金牌扣卤肉,松鼠桂鱼,至尊烤牛排,清蒸龙虾,文火小牛肉,荷韵原浆芡实虾,山楂鹅肝,沙律明虾球,翅汤娃娃菜,三文鱼"
107,苏州希尔顿酒店·OPEN全日制餐厅,31.324295,120.735201,224.0,自助餐,06:30,21:30, 
108,呼吸森林(临湖店),31.1260407,120.4385131,69.0,咖啡店,10:00,18:00, 
109,苏州美味之家农家乐·餐厅,31.1039069,120.3866827,94.0,农家菜,10:30,20:30,"每桌必点红汤桂鱼,极品文火牛肉,自制猪油糕,小竹鸡,蕈油鸡"
110,邓仙蟹舫·阳澄湖农家菜,31.4401939,120.8543334,181.0,江浙菜,08:00,22:00, 
111,烟雨人家特色农家菜(周庄店),31.115314,120.851397,67.0,江浙菜,09:00,21:00, 
112,苏州世豪国际大酒店·Blue Tree Cafe 蓝之树,31.2941806,120.5650449,157.0,西餐,10:00,22:00, 
113,吴记小园楼(西园路店),31.3151704,120.5726547,84.0,江浙菜,10:30,21:00, 
114,山塘渡·漂浮的园林餐厅,31.3154839,120.6040262,147.0,江浙菜,11:30,21:00, 
115,苏州欣得酒店·苏小馆餐厅,31.322271,120.581021,88.0,江浙菜,11:00,20:30, 
116,苏枕河精致苏帮菜 熟醉蟹 松鼠桂鱼(山塘街店),31.3154149,120.6067226,88.0,江浙菜,09:00,22:30, 
117,陈记馄饨(吴趋坊店),31.311664,120.6108373,11.0,小吃,06:30,20:00,"油炸馄饨,鲜肉汤圆,芝麻汤圆,风扇凉面,热拌鲜肉馄饨,泡泡小馄饨"
118,SUNPATIO Cafe & Bar阳苔花园餐吧,31.29173,120.551224,138.0,东南亚菜,11:00,21:00,"冬阴功汤,墨西哥牛肉饼,泰式虾饼,脆皮烧鸡,碳烤澳洲谷饲菲力牛排,蜜汁叉烧配生菜,金牌乳鸽,覆盆子巧克力芝士蛋糕,卡布基诺,桂花小麦"
119,苏州日航酒店·桃李中餐厅,31.294844,120.549965,170.0,自助餐,11:30,21:30, 
120,苏地人家·蟹宴苏州菜·松鼠桂鱼(观前店),31.3107092,120.6263559,110.0,江浙菜,11:00,21:30, 
121,南园宾馆·宴杨楼·苏式面馆,31.298693,120.630665,44.0,小吃,06:30,13:30,"三虾面,传统酱鸭,清炒虾仁,焖肉,糟溜鱼片,玫瑰拉糕"
122,长发西饼(临顿路店),31.3129819,120.6296965,20.0,面包甜点,07:30,21:00,"肉松面包,长发肉月饼,玫瑰酒酿饼,香菇净素月饼,蛋黄肉松月饼,现烤蝴蝶酥"
123,随柳居(建新巷店),31.3095296,120.6319575,18.0,快餐简餐,08:00,21:00,"猪油年糕春卷,卤鸡爪,桂花赤豆糊,荠菜大馄饨,泡泡小馄饨,冰冻牛奶酒酿"
124,苏州太太精致苏帮菜·松鼠桂鱼·熟醉蟹(平江路店),31.3181571,120.6293501,88.0,江浙菜,09:00,22:00, 
125,五卅酒家,31.2992026,120.6358946,96.0,江浙菜,10:30,20:30,"水煮腰花,酱油虾,面托蟹,鳝糊,糟溜鱼片,荠菜虾仁豆腐羹"
126,苏苑饭店中餐厅,31.273544,120.628624,99.0,江浙菜,09:30,21:00, 
127,抱石•中餐厅正宗苏帮菜•松鼠桂鱼(拙政园店),31.3234051,120.6323669,64.0,江浙菜,09:30,20:30, 
128,赵天禄(葑门横街店),31.298619,120.6457524,16.0,小吃,07:00,18:00,"鲜肉团子,五香小肉,香酥鸡,奥尔良鸡腿,蛋汁大排,鲜肉月饼"
129,黄富兴糕团店,31.2988268,120.6476304,22.0,面包甜点,06:00,17:00, 
130,七欣天品蟹轩(苏州相城VIP总店),31.357313,120.64127,131.0,火锅,09:00,03:00, 
131,W酒店·标帜餐厅The Kitchen Table,31.313561,120.679592,312.0,自助餐,17:30,21:30, 
132,苏州W酒店·WOOBAR酒吧,31.3135806,120.6795971,162.0,酒吧/酒馆,11:30,23:30, 
133,苏州中茵皇冠假日酒店·鲍鱼王子(星港街店),31.3219088,120.6820203,270.0,粤菜,11:00,21:00, 
134,OMBRA湖影,31.3029509,120.6875732,551.0,西餐,11:00,21:30, 
135,苏州洲际酒店·绣中餐厅(旺墩路店),31.3196129,120.7106829,299.0,江浙菜,11:30,21:30,"蜜汁叉烧,脆皮乳鸽,手撕盐焗鸡,苏帮松鼠鱼,茉莉花香熏鱼柳,避风塘虾饺"
136,姜虎东白丁烤肉(久光店),31.319668,120.714294,137.0,韩国料理,11:00,20:00, 
137,凯悦酒店·咖啡厅,31.324059,120.713587,246.0,自助餐,06:30,10:00, 
138,玛苏牛排(久光必选店),31.3201352,120.7154898,362.0,西餐,11:00,21:00, 
139,苏州园区香格里拉大酒店·熙苑Shang Garden,31.32439,120.715553,306.0,江浙菜,11:30,21:00, 
140,苏州尼依格罗酒店·BAR·115,31.3222102,120.7169191,210.0,酒吧/酒馆,17:30,01:00,"七味盐豆腐,川式辣鱿鱼,酷乐"
141,苏州尼依格罗酒店·悦廊The Tea Lounge,31.322465,120.717341,297.0, ,10:00,22:00,"尼依格罗鱼子酱,生蚝,拿铁,芝士蛋糕,招牌提拉米苏"
142,苏州希尔顿酒店·御玺中餐厅,31.3242109,120.7353709,320.0,粤菜,11:00,21:00, 
143,同里湖度假村同味阁,31.156326,120.727766,110.0,江浙菜,11:30,21:00, 
144,昆山阳澄湖费尔蒙酒店·颐丰阁中餐厅,31.387262,120.835884,233.0,江浙菜,11:00,22:00, 
145,水月周庄铂尔曼酒店 · 漾全日餐厅,31.124015,120.855531,156.0,西餐,06:30,22:00, 
146,金色三麦精酿啤酒餐厅(新区金河店),31.2935032,120.5688869,187.0,西餐,16:00,24:00,"德国猪脚,凯撒沙拉,精酿蜂蜜啤酒,棒棒酥炸椒麻鸡,西班牙海鲜烩饭,虾饼,有机葡萄塔,海鲜水果沙拉,千叶豆腐,薯条"
147,海底捞火锅(石路天虹店),31.3094794,120.5999125,94.0,火锅,10:00,07:00, 
148,马头巷三店·超声波红油龙虾(学士街店),31.29797,120.60532,131.0,小吃,11:00,21:00, 
149,蓝枪鱼西餐厅(锦华店),31.2947541,120.5641334,115.0,西餐,10:00,02:00, 
150,七欣天品蟹轩(苏州石路店),31.31069,120.60423,131.0,火锅,09:00,03:00, 
151,和创锦日本料理(淮海街店),31.2900591,120.5619814,198.0,日本料理,11:00,22:30, 
152,一炉一会·炉端烧(新区店),31.2892414,120.5620577,584.0,日本料理,11:30,22:30, 
153,和九日本料理(淮海街店),31.2892325,120.5619511,199.0,日本料理,11:00,22:00, 
154,蟹伙计蟹粉世家(山塘街店),31.3152344,120.6031927,81.0,快餐简餐,09:00,21:30, 
155,赵元章肉骨烧(山塘街店),31.3164467,120.603173,24.0,小吃,09:30,22:30,"玉兔腿,状元筒骨,寸金骨,软骨,猪爪,鸡翅根"
156,苏州香格里拉大酒店·大堂吧,31.292334,120.558634,94.0,咖啡店,10:00,23:00,"桃子乌龙,桂花拿铁,橙香美式,燕麦拿铁"
157,松鹤楼(山塘街店),31.3184056,120.6013367,148.0,江浙菜,11:00,20:30, 
158,付小姐在成都(景德路店),31.30999,120.61166,74.0,川菜,11:00,22:00, 
159,苏州日航酒店-全日餐厅(长江路店),31.2947753,120.5497433,173.0,日本料理,06:00,21:30, 
160,小姜锅贴(文化宫店),31.2924883,120.6254744,26.0,小吃,06:30,20:00,"牛肉锅贴,秘制炸猪排,酸辣汤,鲜肉小馄饨,鲜肉锅贴"
161,西大园·苏式私房铜炉火锅(观前总店),31.3081402,120.6255932,117.0,火锅,11:30,22:00,"金针菇,豆腐皮,香嫩肥牛,番茄锅底,米酒,丸类拼盘,牛舌,香港玫瑰酒腊肠"
