id,name,lat,lon,price,cuisine,opentime,endtime,recommendedfood
14,喜公馆(平安金融中心店),22.5323035,114.0556916,340.0,江浙菜,11:30,21:00,"红烧肉,鸡油花雕蒸三门蟹,驰名公馆脆皮鸡 ,榛果鸭肝酱葱油饼 ,清炒豌豆尖,龙井奶冻"
15,深圳柏悦酒店·皓堂,22.5321092,114.055601,601.0,西餐,06:30,22:00,"战斧牛扒,伊比利亚火腿,脆皮鲷鱼,香煎鸭肝,班尼迪克蛋"
16,江南厨子(华润万象店),22.5400948,114.1111926,165.0,江浙菜,11:00,21:00,"糖醋松子鱼,手剥龙井河虾仁,知味小排,大块东坡肉,杭州鸡毛菜,桂花糯米藕"
17,利苑酒家(罗湖万象城店),22.5379329,114.1110448,400.0,粤菜,11:30,21:00,"冰烧三层肉,香烧港式乳鸭仔,花胶炖响螺汤,蟹肉龙虾汤包,龙虾面,雪山包"
18,深圳彭年万丽酒店·云景轩旋转餐厅 · 云端聚会约会,22.5410768,114.1226063,349.0,自助餐,11:30,21:30,"芝士焗龙虾,现开生蚝,鹅肝寿司,现切牛排,羊排,三文鱼"
19,天妇罗前平,22.5445761,113.9873321,1850.0,日本料理,18:00,22:30,"银杏天妇罗 ,生海胆,花虾天妇罗 ,前平经典紫苏叶包豌豆 ,白子天妇罗,赤茄子天妇罗 "
20,深圳前海华侨城JW万豪酒店·都会尚膳自助餐厅,22.5465151,113.8808131,285.0,自助餐,11:30,21:30,"三文鱼,鹅肝,海螺,生蚝,自制提拉米苏"
21,GENTLE L by AlanYU,22.5392404,114.0698958,1347.0,西餐,12:00,23:00,"东海大黄鱼,新西兰小奶牛,加拿大扇贝,大连鲜鲍鱼,西双版纳棕榈芯,意式板栗饺子,达氏鳇鱼子酱鹅肝慕斯,法国蓝龙虾,波士顿龙虾,澳洲M9和牛"
22,深圳文华东方酒店·叁餐 Bazaar,22.5574757,114.0715313,519.0,亚洲菜,06:30,10:30,"肉眼牛排,龙虾沙拉,香烤脆皮咸鸡,麻辣牛展,牛油果荞麦面,伊比利亚火腿"
23,深圳东海朗廷酒店·唐阁T’ANG COURT 中餐厅,22.5363363,114.020477,746.0,粤菜,11:30,22:00,"北京烤鸭,樱桃鹅肝,一鱼两吃,银丝香酥牛小排,古法蟠龙东星斑"
24,瑞吉酒店·Social秀餐厅·云端自助·俯瞰湾区,22.5430087,114.1065877,496.0,自助餐,07:00,21:30,"现开生蚝,铁板焗波士顿龙虾,高空麻辣烫"
25,深圳香格里拉·香宫中餐厅·粤菜·点心,22.533674,114.1177553,197.0,粤菜,11:00,21:30,"香煎澳洲牛扒,香宫烧卖皇,水晶鲜虾饺,瑶柱灌汤饺,海鲜粥,榴莲酥"
26,深圳博林天瑞喜来登酒店·天瑞轩·粤菜餐厅,22.5831146,113.9723841,287.0,粤菜,10:30,21:30,"红米脆皮鲜虾肠,流沙猪仔包,雪燕高筒蛋挞,养生自磨黑豆腐,高汤蟹皇小笼包,百香果布丁"
27,晴空·日本料理(万象城店),22.5159288,113.9457999,2295.0,日本料理,12:00,22:00,"虎鱼片,甘鲷松笠烧配京都芜菁泥,招牌和牛寿喜烧,越前香箱蟹配胡麻豆腐,玉子烧"
28,6号花园餐厅,22.4795385,113.9134218,159.0,西餐,07:30,20:30,"干式熟成澳洲纯种安格斯牛小排,6号秘制辣酱啫啫本港海鲜,泰式青柠酸辣酱烤黄花鱼,低温慢煮红酒腌制澳洲牛肋骨,6号秘制伊比利亚烤猪肋排,6号私房黑松露乳鸽,鲜虾牛油果莎莎墨西哥薄脆,6号蒜香炒鲜虾,经典焦糖布丁,鲜辣海鲜天使面"
29,深圳盐田凯悦酒店·海鲜烧烤自助餐厅,22.5517157,114.2380652,213.0,自助餐,07:00,21:30, 
30,深圳同泰万怡酒店·万荟轩自助餐厅(同泰店),22.6791058,113.8055667,171.0,自助餐,07:00,10:00, 
31,深圳大中华希尔顿酒店·兰亭潮中餐厅·粤菜,22.5392248,114.069967,348.0,粤菜,11:30,22:00, 
32,东海新生活·精细潮菜(中深花园大厦店),22.5317068,114.0685767,1185.0,粤菜,11:00,21:00, 
33,君庭中餐馆(华强路店),22.5399127,114.0836079,241.0,湘菜,11:00,21:00,"茄子炒豆角,炸排骨,客家酿豆腐"
34,辉记炭烧海鲜(福田店),22.5381481,114.0988639,426.0,海鲜,18:00,00:30,"炭烧九节虾,炭烧濑尿虾,原味锡纸烤波士顿龙虾,清蒸帝王蟹,炭烧猪颈肉串,加拿大生蚝"
35,西湖春天(百汇店),22.5553381,114.1071252,156.0,江浙菜,11:00,22:00,"手剥龙井虾仁,大块东坡肉,笋干老鸭汤,糖醋松子鱼,桂花糯米藕"
36,79号渔船海鲜饭店(笋岗店),22.5645229,114.1096999,227.0,海鲜,11:00,22:00,"椒盐濑尿虾,百香果蒸鲍鱼,蒜蓉烤生蚝,三叔烤大罗虾,清蒸花螺,蒜酱烤波龙"
37,香乐福蒸汽海鲜馆(龙华民治店),22.6007589,114.0459269,154.0,海鲜,11:00,23:30,"基围虾,花甲王,螃蟹,蛏子王,鲍鱼蚌,九肚鱼"
38,龙腾海鲜火锅酒家,22.5388317,114.1248519,1054.0,火锅,11:00,22:00, 
39,1949全鸭季·北京烤鸭(欢乐海岸购物中心店),22.5252213,113.9895697,438.0,北京菜,11:00,22:00,"北京烤鸭,樱桃鹅肝,鲜花椒炝海螺,香辣澳洲牛仔粒,宫保虾球,番茄脆菇沙拉"
40,誉八仙茶室(万象天地店),22.5416495,113.9562296,175.0,粤菜,10:00,21:30,"春风得意肠,誉八仙虾饺,金瑶酱凤爪,鱼翅灌汤饺,八仙乳鸽,燕窝蛋挞"
41,宇德隆记客家食府(龙华店),22.6476687,114.0392089,158.0,客家菜,10:00,21:00,"隆记水晶鸡,招牌客家让豆腐,砵仔家猪肉汤,土法焗家猪肉,黑椒牛仔骨,酥炸生蚝"
42,炳胜品味(深圳湾万象城店),22.5155786,113.9463543,323.0,粤菜,11:00,22:00,"招牌菠萝包,秘制黑叉烧,姜豉汁焗珊瑚鱼,捞起章红,豉油皇鹅肠,炳胜辣海参粒煮豆腐"
43,Fumée 拂鳴,22.5404375,113.9358878,1703.0,创意菜,18:00,23:00, 
44,深圳中洲万豪酒店·万豪中餐厅Man Ho Chinese,22.517497,113.9332459,746.0,粤菜,11:30,22:00, 
45,Voisin Organique,22.5433947,113.9208866,1376.0,西餐,18:00,22:30,"大酱蘸蔬菜条,花椒牛肉拌饭,威化鹅肝"
46,深圳硬石酒店·SESSIONS全日制餐厅,22.7209423,114.0752801,302.0,自助餐,06:30,15:00,"摩洛哥式羊排,传奇汉堡,凯撒沙拉,提拉米苏"
47,深圳硬石酒店·硬石餐厅(观澜湖国际大厦店),22.7209423,114.0752801,169.0,西餐,15:00,24:00, 
48,粤菜王府·海鲜·茶市·海景餐厅(大梅沙店),22.5976801,114.3147575,268.0,粤菜,10:30,22:00,"家烧野生黄鱼,烫手乳鸭,日禾酱煎焗澳洲牛扒,碳煲腊味饭,冰花官燕,王府脆皮带汁乳鸽,太子片皮鸭,龙虾肉竹筒泡手拉面,笋尖鲜虾饺,虾蟹粥"
49,裕华海鲜(福永店),22.6687105,113.8192683,170.0,粤菜,08:30,21:00,"乳鸽,脆皮烧鹅例牌,碳烧伊比利亚猪排,小炒黄牛肉,陈醋浸鸡爪,红米肠"
50,新田,22.535858,114.0620851,1028.0,日本料理,12:00,22:00, 
51,小炳胜(卓悦中心店),22.5360824,114.0651296,166.0,粤菜,11:00,22:00,"招积茄子,黑松露捞起三文鱼,秘制黑叉烧,黑松露脆皮文昌鸡（整只）,澳门虾酱啫农场生菜,雪山奶露包"
52,鮨政·Omakase(平安金融中心店),22.5331914,114.0556555,283.0,日本料理,11:30,21:00,"红酒鹅肝,甜虾刺身,鮟鱇鱼肝,茶碗蒸,矶煮鲍鱼伴肝酱,鹅肝蓉伴吞拿鱼 "
53,渡来料亭(福田本店),22.5343627,114.0636238,666.0,日本料理,11:30,22:00, 
54,老乾杯(平安金融中心店),22.5330645,114.0556915,791.0,日本料理,11:30,22:30, 
55,深圳温德姆至尊酒店·趣味·海鲜自助餐厅,22.5334599,114.0676171,183.0,自助餐,12:00,21:30,"三文鱼刺身八爪鱼,烤生蚝,烤羊排,芒果慕斯"
56,蜑家菜(皇岗店),22.5241906,114.0633111,356.0,粤菜,11:30,22:00,"姜汁半日鲜,烧鹅,雪糕鱼汤,椒盐赖尿虾,蜜汁叉烧,焗鱼肠"
57,兰亭潮禧荟·潮州菜(香蜜湖店),22.5510972,114.0298653,736.0,粤菜,11:00,23:00,"生腌血蚌,铁板烧盐焗鲍魚,招牌黄焖鱼翅,拌白菜心,普宁豆酱蒸小黄鱼,番茄脆菇沙拉"
58,点都德(华强南店),22.5358125,114.0873323,89.0,粤菜,08:30,21:00,"金沙鲜虾红米肠,百合酱蒸凤爪,荔湾艇仔粥,沙爹蒸金钱肚,香芒夹心椰汁糕"
59,禄婶鸡煲·香港打边炉(深圳总店),22.5322431,114.0236875,186.0,火锅,11:00,04:00,"禄婶自制油条酿虾滑,芝士虾丸,禄婶秘制鲍鱼鸡煲,即炸紫菜响铃拼黄金响铃,杏仁豆腐,大大杯禄婶冻柠宝"
60,蘩楼(宝安南路店),22.5502555,114.1096191,89.0,粤菜,08:30,21:00,"广州荔湾艇仔粥,蘩楼露笋虾饺皇,香脆明虾红米肠,绵香沙爹金钱肚,蟹仔鲜虾蒸烧卖,传统手工炸油条"
61,唐宫(东门店),22.545748,114.1168878,131.0,粤菜,08:30,22:00,"唐宫虾饺皇,飘香榴莲酥,蛋黄流沙包,脆皮乳鸽,XO酱炒萝卜糕,惹汁蒸凤爪"
62,鸟鹏烧鸟居酒屋(国贸店),22.5421248,114.1195912,182.0,日本料理,11:00,02:00,"烤牛舌烤串,盐烧牛小排烤串,烤鸡皮,鸟鹏家鸡腿肉加葱,鳗鱼芒果卷,海鲜炒饭"
63,悦兰苑(南山店),22.5363686,113.9933709,408.0,粤菜,11:00,22:30,"鲜炸大油条,白切湛江阉鸡,西班牙黑毛猪火腿,清煮黄花鱼,青花椒蒸湛江膏蟹,蜜汁花腩叉烧"
64,深圳蓝楹湾度假酒店·松亭铁板烧,22.5208049,113.9864386,650.0,日本料理,11:30,22:00, 
65,马旺子川小馆(深圳湾万象城店),22.5168995,113.9463973,155.0,川菜,11:30,20:30,"毛血旺,豆瓣鱼,夫妻肺片,口水鸡,麻婆豆腐,清炒豌豆尖"
66,观海(南山深湾店),22.5065959,113.9432658,456.0,粤菜,11:00,22:00,"清油泡东星斑,香茅烤牛排,观海片皮鸭,盐焗花螺,观海私房鸡,麻辣虾蛄肉"
67,鳥金·炭火焼鳥(南山喜之郎店),22.5085672,113.9406557,723.0,日本料理,17:30,04:00, 
68,蔡澜港式点心(海岸城店),22.5172362,113.9354938,92.0,粤菜,10:00,22:00,"豉汁凤爪,韭黄鲜虾肠粉,赛螃蟹凤眼饺,芙蓉蛋白春卷,晶莹鲜虾饺,流沙包"
69,陶陶居酒家(海岸城店),22.5177137,113.93527,123.0,粤菜,10:00,21:30,"锦绣海鲜红米肠,古法蒸石斑鱼骨腩,酥皮焗叉烧餐包,陶陶居大虾饺,一口酥豆腐,陶陶居百年烧鹅"
70,海大大蒸汽海鲜主题餐厅(欢乐颂店),22.5343655,113.9199734,159.0,海鲜,10:00,23:00,"基围虾,圣子王,花甲王,白沙白,大鲍鱼,椒盐濑尿虾"
71,Paulaner·德国帕拉娜自酿啤酒餐厅(海上世界店),22.4833192,113.9176644,184.0,西餐,15:00,01:00,"脆皮烤猪肘,素菜圆子,黄油煎杂菌沙拉,苹果卷配香草冰淇淋,皇室煎猪肉排,香肠拼盘,半只慕尼黑啤酒节烤鸡,经典慕尼黑白香肠,德式碱水面包棒,主厨沙拉"
72,拉蒂娜·巴西牛排馆 Latina·Brazilian Steakhouse(海上世界店),22.4828963,113.9175606,309.0,拉美料理,11:00,22:00,"烤虾,牛三角肉,烤菠萝,伊比利亚火腿,芝士面包"
73,清莱湾 CHIN RAI(万象前海店),22.5307289,113.8994622,380.0,东南亚菜,11:00,21:00,"炭烧猪颈肉,古法咖喱肉蟹,冬阴功汤,黑松露烤鸡,古法咖喱大虾,飞天通菜"
74,启腾奥林宾馆,22.6818275,114.1995234,194.0,粤菜,11:00,21:00,"文昌鸡,白灼基围虾,豉汁蒸凤爪,虾饺皇"
75,深圳大梅沙京基洲际度假酒店·源·咖啡全日制餐厅,22.59748,114.31442,300.0,西餐,07:00,23:30, 
76,深圳佳兆业万豪酒店·嘉美轩中餐厅,22.5696696,114.459309,231.0,粤菜,11:30,21:00,"手撕盐焗鸡半只,金沙大虾球,香煎蚝仔烙,豆豉杭椒炒牛肉,潮汕榄菜肉松四季豆,清蒸东星斑"
77,漾亚·雍雅合鲜(卓悦中心店),22.5387061,114.0642549,762.0,火锅,10:00,21:30,"麻婆豆腐煨白胡子佐M9和牛 ,青城山黑猪腊味拼 ,一直在进步的野菜锅摊 ,和牛主厨手工酸菜炒饭 ,碧绿口口脆,玉林路蛋烘糕 "
78,火璽,22.5384174,114.0512301,323.0,火锅,11:30,22:00,"纯进口牛肉船,招牌黑松露土猪肉滑,澳洲龙虾滑,珍珠斑,花竹虾,椒盐甜粟米"
79,粤集·粤菜正牌(皇庭广场店),22.5334829,114.0603548,101.0,粤菜,11:00,21:00,"一口酥豆腐,走鬼凉拌鱼皮,鲜花椒冬菜蒸鲈鱼,头抽豉油鸡,土茯苓生熟地炖龙骨汤,脆皮玻璃纸乳鸽"
80,金皇廷(福田店),22.5338926,114.0628106,121.0,粤菜,08:30,21:30,"布丁,榴莲雪媚娘,金钱肚,榴莲布丁,烧卖,雪梅娘,鲜虾沙律,招牌黑金包,脆皮虾沙律,皇廷虾饺皇"
81,深圳星河丽思卡尔顿酒店·PALETTO意大利餐厅,22.5330528,114.0615531,791.0,西餐,12:00,22:30, 
82,犀先生 烧肉餐酒 Bistro(卓悦INTOWN店),22.5321181,114.0647931,158.0,烧烤,11:00,23:00, 
83,FANNOU BISTRO·法诺餐酒馆(福田卓悦INTOWN购物中心店),22.5322619,114.0654667,299.0,西餐,12:00,02:00, 
84,顺德公猪肚鸡(车公庙总店),22.5333969,114.0263828,109.0,火锅,11:00,24:00,"竹笙王猪肚鸡,谷饲肥牛,顺德鱼皮饺,凉拌鱼皮,腊味煲仔饭"
85,香港新发烧腊茶餐厅(书城店),22.5401318,114.1087098,76.0,粤菜,07:00,24:00,"咖喱牛腩饭,原只烧鸭,新发烧鹅,蜜汁叉烧饭,法兰西多士,烤乳猪"
86,极炙·日式炭火烧肉(万象城金威大厦店),22.5386632,114.1135121,231.0,日本料理,11:30,24:00,"澳洲和牛牛五花,炙烧猪五花,澎湖墨鱼肠,葱花牛舌,牛肉汤,台湾熔岩烤起司地瓜"
87,深圳文和友(解放路店),22.5450974,114.1147098,122.0,湘菜,11:30,23:00,"广场豆花,有章牛杂,酱牛肉,盐田老地方肠粉,油焖鸡爪,长沙口味虾"
88,京炙坊,22.5392572,113.9948483,168.0,北京菜,11:00,21:30,"京炙文房酥不腻烤鸭,炙子烤肉,小吊梨汤,老北京炸酱面,京东肉饼,毛血旺"
89,润园四季椰子鸡火锅(华侨城创意园店),22.5384394,113.9921745,125.0,火锅,10:30,22:00,"竹荪椰子鸡,牛肉丸,炸腐竹,海南芋头,泰式轻甜椰冻"
90,荣川菜(华侨城店),22.5348203,113.9828609,282.0,川菜,11:30,21:30, 
91,花园里·餐厅(民治店),22.6279893,114.0375297,87.0,粤菜,10:00,22:00,"黑椒和牛粒,炭烧招积肉,花园里酸菜鱼,酸汤肥牛,照烧童子鸡,缤纷珍珠咕噜肉"
92,深圳博林天瑞喜来登酒店·西丽尚膳,22.5831947,113.9717017,345.0,自助餐,06:30,23:00, 
93,小火璽,22.5123901,113.939967,159.0,火锅,11:00,22:00,"澳洲雪花牛肉,避风塘炒牛蛙,墨鱼猪肉丸,黑松露土猪肉滑,椒盐玉米,海胆炒饭"
94,同仁四季椰子鸡(南山LOFT店),22.5337793,113.9227257,119.0,火锅,10:00,05:00,"腊味煲饭,娃娃菜,椰皇奶冻,普宁炸豆腐,炸腐竹,原味椰子鸡,小菜,莲藕片,烤豆皮,煲仔饭"
95,百草堂祖传凉茶铺(蛇口店),22.4877353,113.9285322,27.0,面包甜点,11:00,02:00,"杨枝甘露,红豆双皮奶,香芋椰汁桃胶,芒果龟苓膏西米露,芒果鲜奶西米露,芋圆龟苓膏香芋"
96,悦满楼·西关名点·湛江名菜(航空综合大厦店),22.5642233,113.9040625,89.0,粤菜,08:00,21:00,"香脆明虾红米肠,绵香沙爹金钱肚,悦满楼虾饺皇,广州荔湾艇仔粥,山楂酥皮叉烧包,招牌超大油条"
97,大东海海鲜酒楼(福永总店),22.6641792,113.8088488,222.0,海鲜,10:00,23:00, 
98,苫也·暮悬崖海景餐厅,22.538747,114.4839507,120.0,西餐,11:00,22:00, 
99,渔村·鹏城饭馆,22.5961866,114.5137909,96.0,客家菜,11:00,21:30,"窑鸡,将军鸭,自磨酿豆腐,濑粉,炸猪肉,蚝仔煎蛋"
100,L'Avenue,22.5374419,114.0652617,680.0,西餐,11:30,22:00,"大竹荚鱼塔塔,龙虾饺,烤土豆,农夫沙拉烤鸭胸,巧克力榛子挞 ,柑曼怡舒芙蕾 "
101,悦景酒家(福田店),22.5365161,114.0514086,841.0,粤菜,11:00,22:00, 
102,協成海鮮火鍋(皇庭中心店),22.5351894,114.0642301,1072.0,火锅,11:30,22:30, 
103,蟹道(平安金融中心店),22.5322728,114.0556638,871.0,日本料理,11:30,21:30, 
104,一樓半 KNOCKCUP 炭火餐酒馆(卓悦中心店),22.5357328,114.0670591,210.0,创意菜,10:00,24:00,"威士忌煮花螺,和牛寿喜烧,辣白菜汤浸龙虾,自制花椒香肠,牛肉塔塔,高菜炒饭"
105,新一味潮汕肠粉王(梅林店),22.5648013,114.0558103,24.0,小吃,07:00,21:00, 
106,老大昌酒楼有限公司,22.5398629,114.0825214,106.0,本帮菜,11:00,21:00,"生煸酒香草头,现做上海熏鱼,红烧狮子头,年糕炒毛蟹,马兰头拌香干,油焖竹笋"
107,香港茗星坊茶餐厅(水围店),22.51836,114.0639289,55.0,粤菜,07:30,21:00,"沙姜爽脆猪手,蒜蓉鸡亦翅尖,发财鸡扒金砖焗饭,黯然销魂饭,暴富漏奶华,好运混酱猪肠粉"
108,匠传点心(上梅林店),22.5711616,114.0588999,96.0,粤菜,08:00,22:00,"水晶虾饺皇,竹笙浓汤小笼包,黑椒金钱肚,百酱蒸凤爪,XO酱炒萝卜糕,鲜虾红米肠"
109,巴蜀风(总店),22.5464525,114.092654,93.0,川菜,11:00,22:00,"毛血旺,水煮鱼,蟹黄豆花,口水鸡,干煸四季豆,蛋煎糍粑"
110,京味张·北京烤鸭店(罗湖店),22.5502741,114.1077374,113.0,北京菜,11:00,21:00,"宫廷精品烤鸭,贵妃佛跳墙,贝勒爷烤羊肉,椒盐鸭架,京味张自制嫩豆腐,王府白菜"
111,陟上味道空中花园餐厅(罗湖店),22.560187,114.104878,119.0,湘菜,11:00,21:00,"双椒水库鱼头,藕尖炒鹅肠,炒血鸭,擂辣椒茄子皮蛋,衡阳臭豆腐,大碗花菜"
112,东记美食馆(笋岗店),22.5612647,114.108339,116.0,粤菜,11:00,22:00,"香煎粒粒墨鱼饼,明星菜鲍汁自磨豆腐,明星菜美极鱿鱼,明星菜秘制碌鹅,沸腾水晶鱼片,虾酱通菜"
113,您好·遇见音乐椰子鸡餐吧(东门店),22.5480342,114.1191838,87.0,火锅,10:30,23:30,"原味椰子鸡,汕头手打牛肉丸,炸腐竹,爽口青瓜,煲仔饭,爽口无骨鸭爪"
114,山禾田·创作料理(罗湖店),22.5410949,114.1205678,118.0,日本料理,11:30,21:30,"魔鬼生蚝,日式炸鸡,金枪鱼牛油果拌饭,鳗鱼玉子烧,牛肉丼,现烤舒芙蕾"
115,椿庐 ChunLounge(华侨城店),22.5373713,113.9923362,256.0,川菜,11:30,22:00, 
116,京庄·铜锅涮(华侨城店),22.5381546,113.9920758,155.0,火锅,11:00,22:00,"老北京特色爆肚,老北京芝麻烧饼,京庄羊肉串,手切鲜羊腱,精选羔羊肋腹肉,鲜切草原羊上脑"
117,常回家客家菜(民康路店),22.6141332,114.0406289,66.0,客家菜,11:00,21:30,"客家酿豆腐,客家炆猪肉,老妈手撕鸡,乳香小腩排,秘制三杯鸭,蒜蓉粉丝娃娃菜"
118,翠园(益田假日广场店),22.5378535,113.9738859,257.0,粤菜,11:00,22:00,"雀笼点心,鲍鱼粉丝煲,脆皮江南百花鸡,贵妃鲜虾球,鲜果拿破仑,片皮鸭,葡汁焗酿响螺,招牌脆皮鸡,鲍汁凤爪"
119,香蜜轩(世界之窗店),22.5363635,113.9727109,146.0,粤菜,11:00,21:00,"侨名牛肋骨,双色蒸鸭嘴鱼,妙龄乳鸽,辣酒浸花螺,石斛花炖豆腐"
120,潮汕喜鹅饭店(万象汇店),22.592724,114.1313765,80.0,粤菜,10:00,22:00,"鹅肉,蚝仔烙,普宁炸豆腐,泰国椰皇炖乌鸡汤,8秒鹅肠,珍馐粉肝"
121,缪氏川菜(龙华天虹购物中心店),22.6279706,114.0214307,76.0,川菜,10:00,21:30,"毛血旺,螺蛳鸡,香酥芝麻鸭,爆炒开胃鸡杂,鼎锅黄豆焖鹅,鱼香肉丝饭"
122,金戈戈香港豉油鸡(海岸城店),22.5177262,113.9356297,88.0,粤菜,11:00,21:30,"香港豉油鸡,现烧西班牙黑金叉烧,脆豆腐,椰皇竹笙炖鸡,客家酸菜,山泉水炖土猪肉汤"
123,极浦亭餐厅(南山太古城店),22.5009367,113.9383214,110.0,粤菜,11:00,22:00,"茂名捞粉,沙姜汁焗大肠,梅录焖芋头,乳香肉包生,黄坡沙姜炒鸡,沙姜爆吊桶"
124,安琰酒店·鹭餐厅ICON KITCHEN,22.506496,113.932474,160.0,西餐,06:30,21:00, 
125,百味馆(后海花园店),22.5016203,113.9330821,152.0,粤菜,11:00,22:00,"香煎农家土豆腐,农家人参水晶鸡,油盐焗海立鱼,清煲黄花鱼,原味花甲煲,麻辣虾蛄肉"
126,顶真牛肉潮式火锅(湾厦店),22.4898164,113.9347737,110.0,火锅,11:00,23:30,"胸口油,潮式牛肉汤饺,芥兰炒河粉,萝卜牛腩,生牛肉丸,精选嫩肉"
127,云来居素食馆(南山店),22.5174156,113.9218839,120.0,素食,10:00,22:00,"香煎美味牛肝菌,核桃包,泼水粑粑,一桶江山,松茸焖饭,菌香藕夹"
128,强记海鲜菜馆(枫叶店),22.5162097,113.9214235,274.0,海鲜,10:00,22:00,"椒盐皮皮虾,蒜蓉粉丝蒸元贝,盐焗花螺,香辣肉蟹,炒花甲"
129,百年果林椰子鸡(宝安总店),22.5579717,113.9095726,130.0,火锅,10:00,22:00,"竹笙王椰子鸡,和味鸡肾,炸支竹,珍珠马蹄,糖焗杂粮"
130,潮旺渔港(大浪店),22.67604,114.0008407,166.0,海鲜,09:30,02:30,"白灼花螺,白灼虾,蒜蓉粉丝蒸虾,炒花甲,粉丝扇贝,椒盐皮皮虾"
131,新世界餐厅(万达店),22.5711549,113.8929228,55.0,粤菜,07:30,22:00,"干炒牛河,品牌烧鹅饭,冰镇菠萝油,鲜虾云吞面,公司三文治,蜜汁叉烧"
132,大鸽饭(大仟里店),22.5705105,113.8722366,107.0,粤菜,11:00,21:30,"传统生炸红烧鸽,盐焗乳鸽,鸽汤万年青,印度椰皇炖老鸽,大鸽饭,拇指小笼包"
133,吴莊(龙岗COCO Park店),22.6910344,114.2289469,73.0,江浙菜,11:00,21:00,"北京果木烤鸭三吃,飘摇神仙鸡,水煮鲈鱼,毛血旺,石锅豆腐,糖醋里脊"
