id,name,hotelname_en,featurehoteltype,lat,lon,price,numbed
47,桔子水晶杭州西湖酒店,Crystal Orange Hotel (Hangzhou West Lake),机器人服务,30.237964,120.158613,519,1
48,杭州西湖亚朵音乐酒店,Atour  Music Hotel(Hangzhou West Lake ),免费停车,30.267026,120.128707,500,1
49,杭州博奥开元名都酒店,Grand New Century Hotel (Hangzhou Boao),泳池,30.183031,120.24237,580,1
50,浙江大酒店,Zhejiang Grand Hotel,充电桩,30.268885,120.162888,480,2
51,杭州萧山人民广场希尔顿欢朋酒店,Hampton by Hilton Hangzhou Xiaoshan People's Square,免费停车,30.188408,120.266725,499,2
52,杭州西湖湖滨中山北路亚朵酒店,Atour Hotel(Hangzhou Zhongshan North Road),免费停车,30.260517,120.1689,491,1
53,杭州殊胜龙井酒店,Hangzhou Shusheng Longjing Floor Heating Hotel,管家服务,30.245905,120.123139,618,1
54,杭州浙旅开元名庭大酒店,Hangzhou Zhelv Kaiyuan Mingting Hotel,免费停车,30.286356,120.218951,400,1
55,杭州西湖湖滨延安路亚朵X酒店,"Yaduo X Hotel, Yan'an Road, West Lake, Hangzhou",湖畔美居,30.257614,120.164192,526,1
56,杭州富春山居高尔夫度假村,Fuchun Mountain Residence Golf Resort,桑拿,30.077079,119.993296,2105,2
57,杭州西溪景顺丽呈酒店,Hangzhou Xixi Jingshun Rezen Hotel,泳池,30.228629,120.049879,363,1
58,杭州浙大紫金港美爵酒店,Grand Mercure Hangzhou Zijingang,泳池,30.310454,120.112551,539,1
59,杭州新天地丽笙酒店,Radisson Blu Hangzhou Xintiandi,SPA,30.326301,120.17902,672,1
60,杭州博地中心丽筠酒店,Radisson Hangzhou Qianjiang,泳池,30.234977,120.251933,607,2
61,杭州花家山庄,Hangzhou Hua Jia Shan Resort,湖景房,30.223352,120.132363,758,2
62,杭州西湖大华饭店,Grand Hotel,中式庭院,30.248944,120.160143,917,2
63,桔子水晶杭州钱江新城西湖酒店,Orange Crystal Hangzhou Qianjiang New Town West Lake Hotel,江河景房,30.235413,120.195336,413,1
64,杭州中科久泰饭店,Hangzhou Jiutai Hotel,泳池,30.239425,120.212509,1288,2
65,杭州西溪悦榕庄,Banyan Tree Hangzhou,泳池,30.267338,120.087028,2325,1
66,杭州温德姆至尊豪廷大酒店,Wyndham Grand Plaza Royale Hangzhou,山景房,30.262684,120.159057,860,1
67,杭州君悦酒店,Grand Hyatt Hangzhou,动人夜景,30.254835,120.161509,1495,2
68,CityNote希诺酒店(杭州西湖湖滨银泰店),CityNote Hotel (Hangzhou Xihu Lakeside Yintai Branch),湖景房,30.250372,120.168973,333,1
69,杭州万合酒店(西湖风景区水澄桥地铁站店),Vanhe Hotel,免费停车,30.206154,120.156867,428,1
70,杭州黄龙饭店,The Dragon Hotel Hangzhou,桑拿,30.266832,120.143189,800,1
71,凤起潮鸣·黄龙饭店,Feng Qi Chao Ming·The Dragon,泳池,30.263682,120.186911,799,2
72,浙江西湖山庄,West Lake Villa,山景房,30.255122,120.141576,1078,1
73,杭州所见·西溪度假酒店,Savoir Resort,设计师酒店,30.275334,120.068692,2310,2
74,杭州法云安缦,Amanfayun,泳池,30.235328,120.097504,5750,2
75,杭州英冠索菲特酒店,Sofitel Hangzhou Yingguan,SPA,30.206904,120.249002,1080,1
76,杭州绿城尊蓝钱江豪华精选酒店,"The Azure Qiantang, a Luxury Collection Hotel, Hangzhou",泳池,30.22464,120.196688,1199,2
77,罗莱夏朵·杭州紫萱度假村,Relais & Chateaux Seven Villas Hangzhou,桑拿,30.229213,120.133714,3900,2
78,杭州滨江星光大道亚朵酒店,Atour Hotel Hangzhou Binjiang Avenue of Stars,免费停车,30.209172,120.205202,491,1
79,杭州木守西溪酒店,Small Luxury Hotels of The Word-Hangzhou Muh Shoou Xixi Hotel,泳池,30.255041,120.053005,2300,1
80,杭州良渚洲际酒店,Intercontinental Hangzhou Liangzhu,泳池,30.363859,120.057596,989,1
81,杭州龙湖紫荆天街帕卡城市酒店,Parca Rezen Hotel,SPA,30.322643,120.100222,399,2
82,杭州湘湖逍遥庄园,Xianghu Xiaoyao Manor,桑拿,30.157594,120.231249,1088,2
83,杭州城北文澜大酒店,Northern Wenlan Hangzhou Hotel,泳池,30.305217,120.127802,607,2
84,杭州滨江宝龙城亚朵酒店,Atour Hotel Hangzhou Binjiang Baolongcheng,机器人服务,30.185971,120.171103,447,1
85,杭州西溪天堂丽呈西轩酒店,Rezen High Xuan SPA Hotel Hangzhou Xixi,管家服务,30.26527,120.087509,724,1
86,杭州心隅设计师酒店,The Nook Hotel Hangzhou,山景房,30.26868,120.111646,590,1
87,杭州上城英迪格酒店,"Indigo Hangzhou Uptown, an IHG Hotel",泳池,30.204505,120.151211,924,2
88,杭州钱江新城雷迪森维嘉酒店,Veegle By Landison Hotel Hangzhou Qianjiang New City,免费停车,30.238804,120.208113,356,1
89,杭州西湖武林广场延安路亚朵X酒店,"Atour X Hotel, Yan'an Road, Wulin Square, West Lake, Hangzhou",免费停车,30.266229,120.164277,429,1
90,杭州纳德世家,Nade ShiJia,免费停车,30.273204,120.157524,499,1
91,杭州钱江新城庆春广场亚朵酒店,Atour HotelHangzhou Qianjiang Xincheng qingchun Square Atour Hotel,免费停车,30.262108,120.207157,420,2
92,美豪丽致酒店(杭州钱江世纪城奥体博览城店),LIZ HOTEL,免费停车,30.23004,120.252871,464,1
93,杭州西湖文化广场地铁站上塘路亚朵酒店,"Atour Hotel (Shangtang Road, West Lake Culture Square)",免费停车,30.280024,120.169883,412,1
94,杭州湘湖逍遥庄园·香园,XIANGHU XIAOYAO MANOR XIANG VILLA,泳池,30.157595,120.231247,2567,2
95,丽呈東谷酒店(杭州钱江世纪城奥体博览城店),Rezen Dong Hotel Hangzhou Qianjiang Century City Olympic and International Expo Center,免费停车,30.231255,120.258188,429,1
96,杭州西溪喜来登度假大酒店,Sheraton Grand Hangzhou Wetland Park Resort,桑拿,30.267639,120.088753,799,2
97,杭州远洋凯宾斯基酒店,Kempinski Hotel Hangzhou,桑拿,30.306642,120.140958,1030,1
98,杭州云中径度假酒店,Hangzhou Yunzhongjing Resort,泳池,30.193701,120.094306,1288,2
99,杭州Vallie酒店,Vallie Hotel,管家服务,30.196725,120.131664,5800,2
100,杭州钱江新城禧玥酒店,JOYA Hangzhou Qianjiang CBD,免费停车,30.241558,120.206425,793,1
101,杭州萧山众安假日酒店,Holiday Inn Hangzhou Xiaoshan Zhong an,免费停车,30.17796,120.263125,408,2
102,杭州国寿君澜大饭店,Guoshou Narada Grand Hotel,免费停车,30.250219,120.210929,948,2
103,杭州西溪悦椿度假酒店,Angsana Hangzhou,泳池,30.26566,120.088592,630,1
104,杭州奥克斯中心皇冠假日酒店,Crowne Plaza HANGZHOU SCIENCE CITY,行政酒廊,30.280249,119.998152,973,1
105,杭州明豪voco酒店,voco Hangzhou Binjiang Minghao,管家服务,30.202743,120.202772,804,1
106,宜尚PLUS酒店(杭州滨江星光大道店),ECHARM PLUS Hotel Hangzhou(Binjiang Star Avenue ),免费停车,30.208324,120.209671,383,1
107,杭州新新饭店,Hangzhou The New Hotel,历史名宅,30.256038,120.143979,1108,1
108,杭州托尼洛·兰博基尼ROSSO酒店,Tonino Lamborghini Rosso Hangzhou,亲子主题房,30.236837,120.256672,1399,1
109,杭州西湖蝶来雅谷泉山庄,Deefly Yagu Resort,园林建筑,30.226011,120.131945,811,2
110,杭州奥体华美达安可酒店,Ramada Encore by Wyndham Hangzhou Aoti,免费停车,30.236584,120.238982,449,1
111,杭州凡云西溪酒店,HANGZHOU FAERY XIXI HOTEL,湖景房,30.274281,120.069982,1699,1
112,杭州西溪花间堂,Blossom House Xixi Hangzhou,管家服务,30.251353,120.054187,862,2
113,杭州庐境西溪酒店,The Lucid Resort Xixi,泳池,30.281847,120.066618,637,1
114,杭州千禧度假酒店,Millennium Resort Hangzhou,泳池,30.189194,120.116638,888,1
115,杭州国际博览中心北辰大酒店,North Star Hangzhou International Expo Center Hotel,免费停车,30.229753,120.240919,638,1
116,杭州西溪谷天目里亚朵酒店,Atour Hotel (Hangzhou Xixigu),免费停车,30.26279,120.09903,464,2
117,杭州转塘美院希尔顿欢朋酒店,Hampton by Hilton Hangzhou Zhuantang Meiyuan,免费停车,30.145628,120.071157,411,1
118,杭州天目山英迪格酒店,Indigo Hangzhou Tianmushan,泳池,30.256308,119.480167,883,2
119,艺龙酒店(杭州武林广场建国北路店),Yilong Hotel,家庭房,30.265725,120.180414,340,1
120,杭州西湖安隅酒店,ANYU Hotel Hangzhou,山景房,30.217365,120.136139,1798,1
121,丽呈東谷酒店(杭州龙湖西溪天街浙江大学紫金港店),Rezen Dong Hotel (Hangzhou Xixi Longhu Paradise Walk),免费停车,30.295054,120.06891,415,1
122,杭州九里云松度假酒店,Pins De La Brume Hotel,SPA,30.24484,120.113264,1599,1
123,杭州滨江江陵路亚朵酒店,Atour Hotel (Hangzhou Binjiang Jiangling Road),免费停车,30.183205,120.218617,540,1
124,无它心舍(杭州鸬鸟店),Wuta Xinshe Tangquan Homestay (Hangzhou Stork Branch),私人泳池,30.463839,119.752872,1093,2
125,杭州雷迪森龙井庄园,Landison Longjing Resort Hangzhou,日光浴场,30.228962,120.114142,740,1
126,杭州萧山江南科技城希尔顿欢朋酒店,Hampton by Hilton Hangzhou Xiaoshan Jiangnan Technology City,免费停车,30.237888,120.347764,429,2
127,桔子水晶杭州萧山建设三路酒店,Crystal Orange Hotel (Hangzhou Xiaoshn Jianshesan Road),免费停车,30.203869,120.267359,404,1
128,杭州西湖区万怡酒店,Courtyard By Marriott Hangzhou Xihu,免费停车,30.329179,120.038282,688,1
129,罗莱夏朵·杭州湖边邨酒店,Relais & Chateaux Chaptel Hangzhou,历史名宅,30.256292,120.161025,2565,2
130,杭州未来科技城希尔顿欢朋酒店(阿里巴巴西溪园区店),Hampton by Hilton Hangzhou Future Technology City (Alibaba Basixi Park),免费停车,30.284171,120.015469,545,1
131,杭州西湖湖滨亚朵酒店,Atour Hotel (Hangzhou West Lake),免费停车,30.263288,120.160649,464,1
132,杭州滨江天街书香世家酒店,Binjiang Scholars Hotel,免费停车,30.195992,120.214323,398,1
133,杭州拱宸桥·财神院(京杭大运河店),Fortune Yard,停车场,30.31692,120.138174,1435,2
134,杭州奥克伍德国际酒店公寓,Oakwood Residence Hangzhou,桑拿,30.27429,120.136798,708,2
135,洲至奢选杭州华夏之心酒店,Continental Luxury Hotel Hangzhou Huaxia Heart Hotel,泳池,30.283141,120.001886,848,2
136,杭州中冶和璟酒店(西湖店),Zhongyihejing Hotel,健身室,30.291011,120.133909,352,1
137,城市西游里酒店(西湖湖滨店),City West Tourist Hotel (West Lake Hubin Branch),家庭房,30.263489,120.163109,543,1
138,杭州未来科技城同派酒店(火车西站店),Hangzhou Future Technology City Tongpai Hotel (West Railway Station),免费停车,30.281666,119.995632,418,1
139,杭州西湖相宜妆园,West Lake Soeng Ji Villa,空调,30.208564,120.156384,899,1
140,杭州径山1977酒店,Hangzhou Jingshan 1977 Hotel,网红泳池,30.331518,119.879199,704,2
141,杭州新天地万枫酒店,Fairfield by Marriott Hangzhou Xintiandi,免费停车,30.322535,120.182428,405,1
142,杭州陌领融郡精品度假酒店,Mollin Room Dreams Art Resort,免费停车,30.174294,120.03766,898,1
143,浙江国际雷迪森广场酒店,PLAZA INTERNATIONAL HOTEL.ZHEJIANG,机器人服务,30.269064,120.170324,394,1
144,杭州浙大城市学院西联桥亚朵酒店,"Atour Hotel West Lianqiao, Zhejiang University, Hangzhou",窗外好景,30.317549,120.164865,385,1
145,湘湖自由庄园,Xianghu Liberty Manor,网红泳池,30.134225,120.207774,1081,1
146,杭州紫金港国际饭店,Zijingang International Hotel,免费停车,30.306753,120.094615,444,2
147,杭州领军酒店(钱江新城店),Hangzhou Lingjun Hotel Apartment (Qianjiang New Town Shop),酒店公寓,30.251302,120.219729,414,1
148,杭州西湖黄龙城际酒店,Intercity Hangzhou West Lake Huanglong Hotel,停车场,30.27234,120.117588,430,1
149,杭州野风君亭酒店,SSAW Boutique Hotel Hangzhou Wildwind,免费停车,30.288868,120.17535,523,2
150,那云星空宿酒店(杭州西溪店),Nayun Xingkong  Hotel (Hangzhou Xixi Branch),免费停车,30.254715,120.020336,400,1
151,杭州滨江浙商发展大厦亚朵S酒店,Atour S Hotel Hangzhou Binjiang Zheshang Development Building,家庭房,30.196881,120.195761,535,1
152,美豪丽致酒店(杭州西溪湿地科技城店),Mehood Lestie Hotel (Hangzhou Xixi Wetland Science and Technology City),免费停车,30.251441,120.038992,347,1
153,杭州四季青庆菱路地铁站亚朵酒店,Atour Hotel Hangzhou Siji Qingqingyu Road Metro Station,停车场,30.25817,120.192269,394,1
154,杭州浙大圆正启真水晶酒店,Qizhen Crystal Hotel,免费停车,30.301519,120.097684,359,2
155,杭州大厦,Hangzhou Tower Hotel,免费停车,30.271902,120.161119,558,1
156,杭州悦东湖美仑国际酒店,Grand Madison Hangzhou  Yuedonghu Hotel,免费停车,30.429314,120.307869,395,1
157,杭州运河海歆酒店,Hang zhou Canal Seagull Hotel,停车场,30.367565,120.136993,356,2
158,花筑·杭州轩湖阁民宿,Floral Hotel · Xuan Hu Ge Hangzhou,免费停车,30.406678,119.890739,450,1
159,之江印象君亭酒店(杭州转塘美院象山地铁站店),SSAW Boutique Hotel ZHIJIANG IMPRESSION,免费停车,30.145491,120.077791,388,1
160,杭州凤凰艺馆酒店,Hangzhou Phoenix Creative Hotel,管家服务,30.139096,120.070128,298,2
161,杭州华顶国际大酒店,Huading International Hotel,免费停车,30.288366,120.113225,414,2
162,浙江宾馆,Zhejiang Hotel,湖景房,30.232228,120.128058,589,1
163,时光漫步S酒店(杭州西湖银泰店),Nostalgia S Hotel (Hangzhou West Lake Yintai),家庭房,30.240082,120.174671,401,1
164,杭州溪上云间酒店,Xishang Yunjian Holiday Hotel,免费停车,30.272987,120.069251,494,1
165,杭州西溪元茂福楼酒店,Yuanmao Fulou Hotel,免费停车,30.264696,120.090083,488,2
166,杭州西溪素上酒店,Xixi Susun Hotel,免费停车,30.246022,120.05569,387,1
167,杭州拱墅假日酒店,Holiday Inn Hangzhou Gongshu,免费停车,30.324909,120.120593,497,1
168,宝盛道谷酒店(杭州奥体中心店),Blossom Tao Hotel (Hangzhou International Expo Center),免费停车,30.238444,120.246341,409,1
169,浙江金都宾馆,Jindu Hotel,免费停车,30.271708,120.137099,396,1
170,Gallery27艺术中心酒店(滨江星光大道店),Gallery27 hotel(bingjiangxingguangdadaodian),影音房,30.20692,120.210525,458,1
171,天目山上客堂禅意酒店,Shangketang Chanye Hotel,免费停车,30.321541,119.448333,474,2
172,杭州西溪瑞莱克斯大酒店,Relax Hotel,免费停车,30.25646,120.038685,349,1
173,杭州运·河院子酒店,The Grand Canal Courtyard Hangzhou,江河景房,30.306521,120.137372,493,2
174,杭州花千谷民宿,Huaqiangu Hostel,免费停车,30.387915,119.563448,535,2
175,杭州临安夏尔·亲子度假溯溪民宿,Hangzhou Lin'an Xia'er · Parent Child Vacation and River Tracing Homestay,免费停车,30.373748,119.56274,499,1
176,兰斐酒店(杭州钱江世纪城奥体中心店),Lanfei Hotel (Hangzhou Qianjiang Century City Olympic Sports Center),免费停车,30.23164,120.257303,357,2
177,嘉海·Yaza House酒店,Jiahai • Yaza House Hotel,免费停车,30.270321,120.135023,505,1
178,杭州帝景大酒店,Dijing Hotel,免费停车,30.289021,120.066177,363,1
179,西湖若白雅苑民宿(浴鹄湾店),Ruobai Yayuan Homestay,免费停车,30.224803,120.137131,947,1
180,杭州大会展中心假日酒店,Holiday Inn Hangzhou Grand Convention and Exhibition Center (GCEC),停车场,30.267845,120.415515,505,2
181,杭州余杭王位山恬园美垆民宿,Hangzhou Yuhang Wangwei Mountain Liyuan Meiyi Homestay,免费停车,30.473187,119.799286,432,1
182,天港漫非酒店(杭州西湖区店),Tiangang Manfei Hotel (Hangzhou Xihu District Branch),网红泳池,30.254735,120.130635,360,1
183,杭州电子科技大学国际交流中心酒店,International Communication Center of HUD,免费停车,30.311533,120.34707,376,1
184,亲橙客栈(云谷店),Qincheng Inn,停车场,30.316989,120.022218,388,1
185,杭州洪园·栖溪隐秀度假山庄,Hangzhou Hongyuan Qixi YinXiu Holiday Resort,管家服务,30.266824,120.048445,558,1
186,杭州东方银河汇酒店,Grand Hyatt Hangzhou Galaxy Hotel,免费停车,30.251091,120.219876,413,1
187,杭州柏锦花园酒店,Hangzhou Bojin Huayuan Hotel,免费停车,30.244314,120.034319,388,1
188,杭州钱江世纪城智选假日酒店,Holiday Inn Express Hangzhou Qianjiang Century City,停车场,30.21608,120.270871,352,1
189,西湖简象酒店(龙井桂雨店),West Lake Ele Jane Hotel (Longjing Guiyu Branch),民宿,30.216916,120.123592,480,2
190,西湖天伦精品酒店,West Lake Tea Boutique Hotel,免费停车,30.258241,120.123454,458,2
191,杭州朱阁民宿(西湖景区店),Hangzhou Zhuge Homestay (Xihu Scenic Area),免费停车,30.215972,120.117609,657,1
192,杭州西湖新侨饭店,Hangzhou West Lake Xinqiao Hotel,免费停车,30.250737,120.165582,381,1
193,杭州西湖武林广场建国北路亚朵酒店,Atour Hotel Jianguo North Road Wulin Square West Lake Hangzhou,免费停车,30.264858,120.181204,403,1
194,全季酒店(杭州大江东宝龙广场店),All Seasons Hotel (Hangzhou Dajiang Dongbaolong Plaza),免费停车,30.302997,120.494308,440,1
195,杭州觅萩野民宿,Hangzhou mi qiu ye Guesthouse,山景房,30.219022,120.122089,675,1
196,西湖己度民宿,Jidu Guesthouse,充电桩,30.239358,120.106992,431,1
197,杭州华辰国际饭店(西湖湖滨店),Huachen International Hotel,充电桩,30.253942,120.168061,348,1
198,杭州隐三里·觅鸬设计师度假民宿,Hangzhou Yinsanli Milu Designer Holiday Homestay,免费停车,30.456189,119.749133,578,1
199,朵一·法式小墅(西湖景区店),Duoyi French Villa (Xihu Scenic Area),免费停车,30.216957,120.117668,556,1
200,杭州马可波罗滨湖酒店(西湖湖滨店),Merchant Marco Edgelake Hotel,动人夜景,30.249309,120.166053,232,1
201,西湖蜜隐禅和源酒店,Miyinchanhe Hotel,民宿,30.244103,120.108087,498,1
202,杭州乐朴云安民宿,Lepu YunAn Inn,民宿,30.244469,119.076012,401,2
203,昊颐酒店(杭州西湖南宋御街店),Haoyi Hotel(Hangzhou West Lake Southern Song Yujie store),管家服务,30.244866,120.170782,259,1
204,林隐西庐民宿(杭州西湖吴山广场店),Lin Yin Xi Lu (Hangzhou West Lake Wushan Square),山景房,30.234113,120.162879,698,1
205,杭州不足山宿(西湖景区店),Hangzhou Insufficient Mountain Su (Xihu Scenic Area Branch),山景房,30.21872,120.11848,487,2
206,杭州临安平萍民宿,Hangzhou Lin'an Pingxuan Homestay,日光浴场,30.256537,119.101785,640,1
207,杭州余杭区鸬鸟镇径锡民宿,Hangzhou Jingxi Homestay,免费停车,30.406599,119.761839,535,2
208,简语民宿(杭州西湖风景区店),Jianyu Hostel,小而美,30.214042,120.117485,590,1
209,花筑·杭州竺隐园民宿,Floral Hotel·Hangzhou Zhuyin Garden Homestay,智能马桶,30.237747,120.10698,527,1
210,维也纳国际酒店(杭州未来科技城店),Vienna International Hotel (Hangzhou Weilai Science City),会议厅,30.286562,120.016801,353,1
211,杭州新天地骊悦酒店,Leyue Hotel Hangzhou Xintiandi,SPA,30.323923,120.183023,320,1
212,杭州径山寺溪山竹院,Hangzhou Jingshan Temple Xishan Bamboo Courtyard,免费停车,30.359924,119.840615,588,1
213,书香世家酒店(杭州西湖武林广场浙大店),Scholars Hotel (Hangzhou West Lake Wulin Square Zhejiang University),免费停车,30.289707,120.145196,314,1
214,西湖枕流居民宿,West Lake Pillow Residence,家庭房,30.213024,120.117709,368,1
215,杭州西湖闲处民宿(太子湾店),Rock Wood Cozy House,民宿,30.2267,120.13296,583,2
216,杭州一曲溪流一曲烟民宿,"A stream, a smoke Inn",免费停车,30.088501,118.988104,508,2
217,殊胜寻真2号院(灵隐寺店),Shusheng Xunzhen No.2 Courtyard (Lingyin Temple Branch),管家服务,30.245253,120.110553,678,2
218,艺龙电竞酒店(杭州西湖湖滨建国北路地铁站店),Yilong E-Sports Hotel (Hangzhou West Lake Hubin Jianguo North Road Subway Station Branch),电竞房,30.265562,120.180313,399,2
219,王位山·原上星空·野奢美宿,Throne Mountain·Original Starry Sky·Wild Luxurious Beauty Stay,免费停车,30.479596,119.807082,520,1
220,杭州西湖茗白山景民宿(西湖景区店),Hangzhou West Lake - Baishanjing Homestay (Xihu Scenic Area),免费停车,30.216169,120.138046,495,1
221,杭州西湖河坊街亚朵酒店,Atour Hotel (Hangzhou West Lake Hefang Street),免费停车,30.233106,120.174408,385,1
222,杭州未远酒店,Hangzhou Weiyuan Hotel,免费停车,30.2277,120.133625,550,1
223,杭州上舍民宿,Shang She Hostel,民宿,30.117705,119.254658,382,2
224,杭州凤起饭店,Fengqi Hotel,免费停车,30.263669,120.162583,462,2
225,杭州西湖云上茶宿,Floral Hotel· Langya Pavilion Tea Hotel,民宿,30.218404,120.122641,385,2
226,杭州道合森房车露营基地,DHS RV Camping,免费停车,30.400236,119.840273,686,2
227,坛曲云舍民宿(杭州指南村店),Tanqu Yunshe Homestay (Hangzhou Zhizhicun Branch),免费停车,30.36298,119.579424,497,1
228,花筑·临安简宋山居(指南村店),Floral Hotel·Jian Song Shanju (Guide Village Store),日光浴场,30.364036,119.579756,450,2
229,杭州西湖银泰南宋御街轻居酒店,Hangzhou West Lake Southern Song Dynasty Yujie Light Hotel,停车场,30.245249,120.170792,407,1
230,临安温泉物语亲子度假民宿,Lin'an Hot Spring Story Private Hot Spring Resort B&B,民宿,30.039694,119.167572,417,1
231,云渡·临安山野度假民宿(大明山风之谷店),Yundu Lin'an Mountain Wild Resort Homestay (Daming Mountain Fengzhigu Branch),免费停车,30.114911,119.22048,608,1
232,杭州径山慕茗山居,Hangzhou Jingshan MumingMountain Residence,免费停车,30.397154,119.798852,426,2
233,杭州临安后山别院,Hangzhou Lin'an Houshan Bieyuan,免费停车,30.102879,119.239307,479,1
234,杭州童尚集·尚居民宿,Hangzhou tongshangji · Shangju house,茶室,30.238972,120.171775,604,2
235,杭州小茅堰民宿(双溪竹海径山店),Hangzhou Xiaomaoyu Homestay (Shuangxi Zhuhaijingshan Branch),免费停车,30.427313,119.916963,388,2
