id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime
36,东湖磨山索道,游乐园/体育娱乐,30.558362,114.413822,08:30,17:00,28.0,1.5,3.0
37,楚河汉街,商业街区,30.563694,114.345997,00:00,24:00,0.0,1.0,2.5
38,zoolungzoolung动物主题公园(东湖店),游乐园/体育娱乐,30.579662,114.387185,09:00,17:00,92.0,1.5,2.0
39,东湖沙滩景区,公园,30.574451,114.399086,10:00,21:00,0.0,2.5,4.0
40,九峰国家森林公园,自然风光,30.509959,114.503336,00:00,24:00,0.0,2.0,3.0
41,九峰森林动物园,游乐园/体育娱乐,30.514177,114.498169,09:00,17:00,55.0,1.0,2.5
42,WS热雪奇迹,游乐园/体育娱乐,30.535219,114.347068,00:00,24:00,198.0,1.0,2.0
43,武汉博物馆,博物馆/纪念馆,30.617712,114.263071,09:00,17:00,0.0,0.5,2.0
44,武汉野生动物王国,游乐园/体育娱乐,30.56542,113.95235,09:00,17:00,87.0,2.0,2.5
45,木兰花乡景区(木兰不夜城),游乐园/体育娱乐,31.243822,114.394268,10:00,21:00,69.0,0.5,1.0
46,辛亥革命博物馆,博物馆/纪念馆,30.543081,114.312696,09:00,17:00,0.0,1.0,2.0
47,归元禅寺,历史古迹,30.551541,114.265568,08:00,17:00,0.0,1.0,2.0
48,湖北美术馆,美术馆/艺术馆,30.570278,114.371888,09:00,17:00,0.0,2.0,2.5
49,WS梦乐园,游乐园/体育娱乐,30.534047,114.348747,10:30,21:00,220.0,1.5,2.0
50,江汉关博物馆,博物馆/纪念馆,30.581848,114.304054,09:00,17:00,0.0,3.0,3.5
51,武昌江滩,公园,30.564553,114.308665,00:00,24:00,0.0,2.5,3.0
52,武汉观光游船,游乐园/体育娱乐,30.560861,114.290872,10:30,17:50,0.0,0.5,1.5
53,武汉美术馆(汉口馆),美术馆/艺术馆,30.58978,114.299543,09:00,17:00,0.0,1.0,2.0
54,珞喻路光谷广场,商业街区,30.511927,114.405599,08:00,20:10,0.0,0.5,1.0
55,花博汇(知音花月夜),游乐园/体育娱乐,30.493608,114.083635,09:30,22:00,60.0,1.0,2.0
56,吉庆民俗街,商业街区,30.591314,114.300269,00:00,24:00,0.0,1.0,2.5
57,汉口里,历史古迹,30.626123,114.231374,00:00,24:00,0.0,1.0,1.5
58,木兰云雾山,自然风光,31.122429,114.223402,08:00,17:00,65.0,2.0,2.5
59,武汉东湖飞鸟世界,游乐园/体育娱乐,30.579872,114.386876,09:00,17:00,92.0,2.0,3.5
60,东湖绿道观光车,公园,30.583997,114.384239,09:00,17:00,0.0,0.5,1.0
61,世界城光谷步行街,商业街区,30.511249,114.410434,10:00,22:30,0.0,0.5,1.5
62,2024东风岚图·武汉网球公开赛,游乐园/体育娱乐,30.479247,114.468053,00:00,24:00,0.0,2.0,2.5
63,毛泽东同志旧居,红色景点,30.556689,114.305816,09:00,16:30,0.0,1.0,2.0
64,九真山风景区,自然风光,30.479397,113.961097,08:00,17:30,0.0,1.5,3.0
65,木兰山,自然风光,31.108363,114.399535,00:00,24:00,0.0,2.0,3.0
66,武汉关码头,人文景观,30.580591,114.304309,06:00,24:00,0.0,1.0,1.5
67,东湖海洋乐园东湖大马戏,游乐园/体育娱乐,30.580235,114.382065,00:00,24:00,45.0,2.0,3.0
68,武汉科技馆,博物馆/纪念馆,30.584887,114.306519,00:00,24:00,0.0,2.5,3.0
69,中山公园,公园,30.592619,114.278054,06:30,21:30,0.0,2.0,2.5
70,木兰清凉寨,自然风光,31.301474,114.223129,08:00,17:30,58.0,1.0,1.5
71,东湖听涛景区,公园,30.573998,114.381692,09:00,22:00,0.0,1.0,2.0
72,巴公房子,历史古迹,30.592026,114.306626,00:00,24:00,0.0,0.5,1.5
73,海底两万里,游乐园/体育娱乐,30.668458,114.285022,09:30,17:00,0.0,2.0,3.5
74,百年轮渡·君旅号游船(来源记忆),游乐园/体育娱乐,30.559779,114.30437,18:00,22:00,0.0,0.5,1.5
75,鹦鹉洲长江大桥,其它,30.532049,114.298159,00:00,24:00,0.0,3.0,3.5
76,东湖海洋乐园,游乐园/体育娱乐,30.580176,114.384888,09:00,17:00,0.0,1.0,2.0
77,湖北省科学技术馆,博物馆/纪念馆,30.496977,114.51216,00:00,24:00,0.0,3.0,3.5
78,武汉革命博物馆,博物馆/纪念馆,30.559331,114.307,09:00,17:00,0.0,0.5,1.5
79,宝通禅寺,历史古迹,30.538026,114.347202,07:00,16:00,0.0,0.5,1.5
80,东湖海洋乐园欢乐水世界,游乐园/体育娱乐,30.580761,114.387345,13:30,20:30,0.0,3.0,4.0
81,长春观,历史古迹,30.546129,114.327304,00:00,16:30,0.0,2.0,3.0
82,东湖绿道,公园,30.560913,114.448108,00:00,24:00,0.0,0.5,1.5
83,武汉悬空玻璃艺术馆,美术馆/艺术馆,30.588039,114.296574,10:00,22:00,29.9,1.0,1.5
84,武汉文旅集团·苗家码头/武汉关2号码头(夜游长江),游乐园/体育娱乐,30.581284,114.304381,18:00,22:00,0.0,2.0,3.0
85,梵高星空艺术馆(武汉旗舰店),美术馆/艺术馆,30.592696,114.231382,09:30,18:30,39.9,2.0,3.5
86,龟山风景区,自然风光,30.560653,114.274523,07:00,19:00,0.0,0.5,1.5
87,武汉国际博览中心,商业街区,30.513182,114.248387,09:00,17:00,0.0,1.5,3.0
88,武汉体育中心,游乐园/体育娱乐,30.507047,114.178504,08:30,18:00,0.0,2.0,3.0
89,昙华林历史文化街区,商业街区,30.553909,114.311927,09:00,19:00,0.0,2.0,3.5
90,锦里沟,人文景观,31.278891,114.233114,08:00,17:00,60.0,0.5,1.0
91,盘龙城国家考古遗址公园,历史古迹,30.700211,114.275858,09:00,17:00,0.0,2.5,4.0
92,大余湾,文化旅游区,31.032703,114.378543,08:00,17:30,49.9,1.0,2.0
93,武汉中华奇石馆,博物馆/纪念馆,30.551099,114.268369,09:00,16:00,0.0,0.5,1.5
94,中国建筑科技馆,博物馆/纪念馆,30.496924,114.524415,09:00,17:00,0.0,0.5,1.0
95,平和打包厂旧址,历史古迹,30.58793,114.304258,00:00,24:00,0.0,0.5,1.5
96,汉阳造艺术区,美术馆/艺术馆,30.561859,114.274014,00:00,24:00,0.0,1.0,2.5
97,东湖楚风园,公园,30.584139,114.384212,00:00,24:00,38.0,1.0,1.5
98,磨山滑道,游乐园/体育娱乐,30.55609,114.422771,09:30,16:30,0.0,3.0,3.5
99,光谷国际网球中心,游乐园/体育娱乐,30.479247,114.468053,07:00,22:00,0.0,0.5,1.0
100,紫薇都市田园,游乐园/体育娱乐,30.820796,114.618851,08:00,17:30,60.0,1.5,3.0
101,武汉观光游船(晴川码头),游乐园/体育娱乐,30.560934,114.292243,00:00,24:00,0.0,0.5,2.0
102,武汉天地,商业街区,30.613146,114.317846,10:00,22:00,0.0,1.5,3.0
103,梁子湖龙湾半岛景区,公园,30.248296,114.465345,08:30,20:00,0.0,1.0,2.0
104,梁子湖风景区,自然风光,30.246303,114.527029,09:00,17:00,0.0,1.0,2.0
105,中共五大会址纪念馆,红色景点,30.556445,114.305362,00:00,16:30,0.0,0.5,1.0
106,凤娃古寨旅游风景区,文化旅游区,30.916737,114.76084,08:00,17:30,50.0,0.5,1.5
107,意大利风情街,商业街区,30.508259,114.413677,00:00,24:00,0.0,2.0,3.5
108,解放公园,公园,30.613553,114.305086,00:00,22:00,0.0,0.5,2.0
109,咸安坊,历史古迹,30.588406,114.302499,00:00,24:00,0.0,1.5,2.0
110,桥梁博物馆,博物馆/纪念馆,30.521872,114.23449,14:00,17:00,0.0,2.0,2.5
111,东湖之森·飞越丛林探险乐园,游乐园/体育娱乐,30.551692,114.414223,09:00,18:00,95.0,0.5,1.5
112,东湖智能游船,游乐园/体育娱乐,30.584145,114.385069,08:00,18:00,0.0,2.0,2.5
113,马鞍山森林公园,公园,30.525408,114.455457,00:00,17:00,0.0,2.5,4.0
114,武汉观光游船(中华路1号码头),游乐园/体育娱乐,30.556263,114.301631,10:30,16:50,0.0,2.0,3.0
115,东湖游船磨山梅园码头,游乐园/体育娱乐,30.550664,114.410293,09:30,16:30,0.0,1.0,2.0
116,长江武汉关,人文景观,30.581999,114.304167,00:00,24:00,0.0,3.0,4.0
117,姚家山风景区,自然风光,31.257583,114.200322,08:00,17:00,60.0,0.5,2.0
118,龙泉山风景区,自然风光,30.417594,114.522843,00:00,17:00,0.0,1.0,2.0
119,保成路夜市,商业街区,30.588994,114.296665,17:30,00:00,0.0,1.0,2.5
120,武汉青少年宫水上世界,游乐园/体育娱乐,30.597863,114.288411,10:00,19:00,0.0,1.0,2.0
121,武汉美术馆(琴台馆),美术馆/艺术馆,30.567743,114.260399,09:00,17:00,0.0,2.5,4.0
122,欢乐丛林樱花主题乐园,游乐园/体育娱乐,30.554705,114.413494,10:00,17:00,0.0,0.5,1.0
123,中山舰博物馆,博物馆/纪念馆,30.351509,114.139874,09:00,17:00,0.0,2.0,3.0
124,江夏灵山生态文化旅游区,文化旅游区,30.27014,114.373697,09:00,17:30,35.0,1.0,2.0
125,湖北剧院,人文景观,30.546429,114.311142,08:30,20:30,0.0,1.5,2.0
126,沙湖公园,公园,30.578468,114.355068,00:00,24:00,0.0,2.0,3.0
127,武汉杂技厅,游乐园/体育娱乐,30.605091,114.283105,09:00,17:00,0.0,3.0,3.5
128,农讲所旧址纪念馆,红色景点,30.559388,114.306973,09:00,16:30,0.0,2.0,3.0
129,木兰水镇,红色景点,30.965439,114.435215,08:00,17:30,60.0,0.5,1.5
130,平安大厦,商业街区,30.584436,114.297867,00:00,24:00,0.0,2.5,3.0
131,东湖冰雪大世界,游乐园/体育娱乐,30.579692,114.387107,09:00,19:00,0.0,2.5,4.0
132,澜庭,人文景观,30.579285,114.384954,10:00,21:00,0.0,2.0,2.5
133,武汉国民政府旧址,红色景点,30.581462,114.293397,09:00,16:30,0.0,2.0,3.5
134,东湖国家湿地公园,公园,30.535019,114.447517,00:00,24:00,0.0,2.0,3.0
135,汉口镇戏码头,文化旅游区,30.710138,114.335163,00:00,24:00,0.0,2.0,2.5
136,江汉关大楼,历史古迹,30.581954,114.304055,09:00,17:00,0.0,1.5,2.0
137,金龙水寨生态乐园,游乐园/体育娱乐,30.554455,113.939692,08:30,17:00,48.0,0.5,1.5
138,汉口粤汉码头,人文景观,30.594302,114.314952,09:00,18:00,0.0,1.0,2.5
139,光谷天地,商业街区,30.482801,114.417086,00:00,24:00,0.0,0.5,1.0
140,桃源集亲子小镇,游乐园/体育娱乐,30.751972,114.328163,09:30,21:00,88.0,1.0,1.5
141,zoolung zoolung动物主题公园(壹方购物中心店),游乐园/体育娱乐,30.614426,114.315832,10:00,18:00,0.0,3.0,4.0
142,东湖南路凌波门,公园,30.547121,114.380229,07:00,22:00,0.0,1.5,3.0
143,八分山,自然风光,30.363753,114.298972,00:00,24:00,0.0,1.5,2.0
144,汉阳江滩,公园,30.553138,114.286939,00:00,24:00,0.0,2.5,4.0
145,万林艺术博物馆,博物馆/纪念馆,30.542967,114.369636,09:00,17:00,0.0,0.5,1.0
146,大英图书馆·世界像素-武汉站,文化旅游区,30.583875,114.280393,10:00,22:00,69.0,3.0,3.5
147,湖北地质博物馆,博物馆/纪念馆,30.585309,114.274029,09:00,16:30,0.0,2.5,4.0
148,长江文明馆(武汉自然博物馆),博物馆/纪念馆,30.630513,114.229228,09:00,17:00,0.0,2.0,3.5
149,武汉文旅集团·红巷码头(夜游长江),游乐园/体育娱乐,30.559818,114.304528,18:00,22:00,0.0,1.5,3.0
150,武汉横渡长江博物馆,博物馆/纪念馆,30.59641,114.314092,00:00,24:00,0.0,1.0,2.0
151,首义公园,红色景点,30.547674,114.320165,00:00,24:00,0.0,2.5,4.0
152,嘉诺艺术教堂,人文景观,30.557659,114.315357,09:30,17:00,9.9,1.5,3.0
153,东湖游船行吟阁码头,游乐园/体育娱乐,30.570542,114.383192,09:40,16:40,0.0,0.5,1.0
154,琴台大剧院,人文景观,30.567207,114.265916,09:00,20:00,0.0,1.5,2.0
155,蛇山,公园,30.353222,114.169556,08:00,16:30,0.0,3.0,3.5
156,楚天台,人文景观,30.556797,114.422882,08:30,17:00,0.0,1.0,2.0
157,琴台钢琴博物馆,博物馆/纪念馆,30.567207,114.265916,09:00,17:00,46.6,1.0,2.5
158,宋庆龄汉口旧居纪念馆,博物馆/纪念馆,30.592172,114.308773,09:00,16:00,0.0,2.0,3.0
159,梨园广场,人文景观,30.580414,114.380184,00:00,24:00,0.0,1.5,2.0
160,龟山电视塔,游乐园/体育娱乐,30.561355,114.287022,08:00,17:30,0.0,0.5,1.0
161,行吟阁,公园,30.57119,114.383074,09:00,15:00,0.0,1.0,2.0
162,楚城,历史古迹,30.559956,114.418416,00:00,24:00,0.0,2.5,4.0
163,武汉冰雪中心,游乐园/体育娱乐,30.526584,114.210555,00:00,24:00,0.0,1.5,2.0
164,香草花田,自然风光,30.515175,113.899753,08:30,17:30,54.0,2.5,3.0
165,鹦鹉洲汉阳桥梁主题公园,公园,30.540714,114.279802,00:00,24:00,0.0,1.0,2.0
166,武汉国际会展中心,商业街区,30.585599,114.28024,00:00,24:00,0.0,1.5,3.0
167,汉口水塔,历史古迹,30.584657,114.296693,00:00,24:00,0.0,1.5,2.0
168,汉阳铁厂,历史古迹,30.56787,114.247553,00:00,24:00,0.0,1.0,2.0
169,古巷小吃街,商业街区,30.55369,114.305704,09:00,21:00,0.0,2.0,2.5
170,盘龙城遗址博物院,博物馆/纪念馆,30.703938,114.269813,00:00,16:00,0.0,3.0,4.0
171,武汉中心大厦,商业街区,30.610032,114.261418,00:00,24:00,0.0,2.0,3.0
172,小朱湾,人文景观,30.282893,114.444494,00:00,24:00,0.0,0.5,1.5
173,毛泽东同志故居,红色景点,30.557604,114.373028,07:00,19:00,0.0,3.0,3.5
174,白云洞景区,自然风光,30.346195,114.291981,08:00,17:30,0.0,0.5,1.5
175,华中科技大学-图书馆,大学校园,30.518238,114.418247,08:00,22:00,0.0,1.0,2.0
176,木兰湖,自然风光,31.102567,114.477954,00:00,17:00,0.0,2.0,3.0
177,金银湖国家城市湿地公园,公园,30.647346,114.19302,00:00,24:00,0.0,1.5,3.0
178,八七会议会址,红色景点,30.592276,114.306498,00:00,17:00,0.0,2.0,3.5
179,中润趣谷四季滑雪场,游乐园/体育娱乐,30.439201,114.130586,10:00,21:00,98.0,1.0,1.5
180,武汉趣谷,游乐园/体育娱乐,30.439201,114.130586,09:00,21:00,0.0,2.0,3.0
181,梧桐雨,人文景观,30.674444,114.270644,09:00,18:00,0.0,0.5,1.0
182,青山公园,公园,30.644564,114.41458,00:00,18:00,0.0,2.0,3.0
183,潮TOWN(卓刀泉店),商业街区,30.515664,114.374063,00:00,24:00,0.0,0.5,1.0
184,汉江江滩公园,公园,30.571251,114.263493,00:00,24:00,0.0,3.0,3.5
185,飞越湖北(江汉路步行街店),商业街区,30.589015,114.292112,10:00,22:00,39.9,1.5,2.0
186,紫阳公园,公园,30.536058,114.311782,06:00,22:00,0.0,2.5,3.0
187,张公山寨,人文景观,30.595228,114.511747,08:00,17:30,55.0,1.0,2.0
188,汤逊湖,自然风光,30.410834,114.394243,00:00,17:00,0.0,2.0,2.5
189,湖北省图书馆,人文景观,30.562152,114.335976,12:30,21:30,0.0,1.0,1.5
190,藏龙岛国家湿地公园,公园,30.407854,114.431333,00:00,24:00,0.0,0.5,1.0
191,月湖风景区,公园,30.561749,114.264457,00:00,24:00,0.0,2.5,4.0
192,大禹神话园,游乐园/体育娱乐,30.560237,114.290701,00:00,24:00,0.0,1.0,1.5
193,落雁岛,自然风光,30.566127,114.429643,09:00,17:30,0.0,3.0,3.5
194,木兰胜天(农庄)景区,游乐园/体育娱乐,31.040189,114.438922,08:00,18:00,65.0,1.5,3.0
195,青龙山国家森林公园,公园,30.33248,114.339468,00:00,24:00,0.0,3.0,4.0
196,鹅池,人文景观,30.54925,114.311083,00:00,24:00,0.0,1.5,3.0
197,南岸嘴,公园,30.565206,114.292021,00:00,24:00,0.0,1.5,2.0
198,古琴号游船,游乐园/体育娱乐,30.583491,114.306225,00:00,24:00,169.0,1.0,2.5
199,花海乐园,游乐园/体育娱乐,31.024776,114.373595,08:00,17:00,70.0,2.0,3.0
200,武大凌波门,人文景观,30.549563,114.377054,07:00,22:00,0.0,2.5,3.0
201,松鼠乐园,游乐园/体育娱乐,30.565662,114.440418,00:00,24:00,0.0,0.5,1.5
202,东湖凌波门栈桥,公园,30.549679,114.377742,00:00,24:00,0.0,1.0,2.0
203,武汉大学-新图书馆,大学校园,30.541621,114.369348,07:00,22:30,0.0,0.5,1.0
204,天汇龙城蘑菇城堡,游乐园/体育娱乐,30.721712,114.277487,09:00,12:00,0.0,2.0,3.0
205,冰雪王国,游乐园/体育娱乐,30.670246,114.283807,09:00,17:00,0.0,3.0,4.0
206,黄鹤楼酒文化博览园,文化旅游区,30.524317,114.257276,08:30,17:30,68.0,2.0,3.0
207,宿于山野,自然风光,31.250747,114.260857,00:00,24:00,0.0,2.0,2.5
208,黄花涝古镇,历史古迹,30.726796,114.201712,00:00,24:00,0.0,2.5,3.0
209,谭鑫培公园,公园,30.375372,114.330153,00:00,24:00,0.0,2.0,2.5
210,武汉长江大桥建成纪念碑,红色景点,30.552037,114.300509,00:00,24:00,0.0,1.0,1.5
211,水云乡,公园,30.567227,114.381878,11:00,14:00,0.0,2.0,3.5
212,万国公园,公园,30.551849,114.447096,00:00,24:00,0.0,2.5,3.0
213,华中科技大学光谷体育馆,游乐园/体育娱乐,30.513847,114.424804,06:00,22:00,0.0,3.0,4.0
214,武汉警察博物馆,博物馆/纪念馆,30.60054,114.31076,10:00,16:00,0.0,1.0,1.5
215,晴川阁夜游(大禹晴川情）,文化旅游区,30.561654,114.29144,00:00,24:00,0.0,2.5,3.0
216,黄鹤楼故址,历史古迹,30.552352,114.299964,00:00,24:00,0.0,1.0,1.5
217,起义门,红色景点,30.531473,114.313849,00:00,16:30,0.0,0.5,1.5
218,渔光岛-野人谷漂流,游乐园/体育娱乐,30.595966,114.399329,10:00,17:30,0.0,2.5,3.0
219,鄂军都督府,红色景点,30.547833,114.3129,09:00,16:00,0.0,2.0,3.5
220,石门峰纪念公园,公园,30.520936,114.490795,00:00,24:00,0.0,0.5,1.0
221,同兴里,历史古迹,30.593897,114.308046,00:00,24:00,0.0,3.0,3.5
222,东湖湖心岛动物博物馆,博物馆/纪念馆,30.572979,114.403159,09:30,17:30,36.0,2.5,3.0
223,屈原纪念馆,博物馆/纪念馆,30.575741,114.379699,09:00,15:00,0.0,2.0,3.5
224,武汉桃源集水乐园,游乐园/体育娱乐,30.751972,114.328163,00:00,24:00,0.0,1.5,3.0
225,东西湖极地海洋公园,游乐园/体育娱乐,30.666479,114.274124,06:00,23:00,0.0,1.5,3.0
226,青岛路历史风貌区,历史古迹,30.587354,114.304824,00:00,24:00,0.0,1.5,2.0
227,武汉二七纪念馆,红色景点,30.64069,114.330712,08:30,11:30,0.0,1.5,3.0
228,光谷花海,公园,30.499657,114.501649,00:00,24:00,0.0,2.0,3.5
229,野村谷景区,自然风光,31.024882,114.469077,09:00,17:00,57.0,0.5,2.0
230,湖光阁,人文景观,30.572926,114.402359,00:00,18:30,0.0,1.5,3.0
231,武汉中共中央机关旧址纪念馆,红色景点,30.593573,114.305011,09:00,17:00,0.0,1.0,1.5
232,中国武钢博物馆,博物馆/纪念馆,30.635696,114.41219,09:00,11:00,0.0,1.5,2.0
233,后官湖湿地公园,公园,30.551139,114.07503,00:00,24:00,0.0,1.0,2.5
234,武汉剧院,人文景观,30.593208,114.294509,15:00,17:00,0.0,2.0,3.0
235,詹天佑故居,历史古迹,30.590891,114.305901,09:00,16:30,0.0,0.5,1.5
236,武汉客厅中国文化博览中心-D馆,文化旅游区,30.675738,114.29101,08:30,17:30,0.0,2.0,3.0
237,素山寺森林公园,公园,31.22343,114.259292,00:00,24:00,0.0,3.0,4.0
238,听涛轩,人文景观,30.568475,114.382059,00:00,24:00,0.0,3.0,3.5
239,武汉图书馆,人文景观,30.608854,114.28839,08:30,20:30,0.0,2.0,2.5
240,花乡茶谷旅游景区,文化旅游区,31.013918,114.507132,08:00,17:00,60.0,2.0,3.5
241,禹稷行宫,历史古迹,30.561463,114.291097,00:00,17:00,0.0,2.0,3.0
242,幻境空间超级元宇宙剧场,游乐园/体育娱乐,30.585356,114.298264,10:00,21:00,59.9,1.0,2.5
243,白云阁,人文景观,30.549947,114.311877,08:30,17:30,0.0,2.0,3.0
244,香草伊甸园,游乐园/体育娱乐,30.610094,114.654713,08:30,17:30,50.0,1.5,3.0
245,九真桃源,文化旅游区,30.477823,113.952474,08:00,17:30,0.0,2.5,4.0
246,虎泉夜市美食广场,商业街区,30.519423,114.375918,10:00,22:00,0.0,2.5,3.0
247,堤角公园,公园,30.668037,114.344951,06:00,22:00,0.0,1.0,2.5
248,黄鹤归来铜雕,人文景观,30.550478,114.308547,00:00,24:00,0.0,0.5,1.5
249,水生生物博物馆,博物馆/纪念馆,30.551241,114.362229,08:30,17:30,0.0,2.5,3.0
250,周恩来故居,红色景点,30.540795,114.378709,08:30,11:30,0.0,0.5,1.0
251,龙华寺,历史古迹,30.547164,114.321871,07:30,15:00,0.0,0.5,1.0
252,辛亥革命纪念园,红色景点,30.520379,114.485174,09:00,17:00,0.0,0.5,2.0
253,武钢文化旅游区,文化旅游区,30.624312,114.447601,09:00,11:30,0.0,1.0,2.5
254,东湖游船落霞水榭码头,游乐园/体育娱乐,30.577943,114.388135,09:10,16:10,0.0,2.0,3.0
255,武汉达临性学博物馆,博物馆/纪念馆,30.559406,114.305761,00:00,16:30,50.0,2.0,3.0
256,东湖帆船公园,公园,30.572967,114.402369,09:00,17:00,0.0,1.0,2.0
257,黎黄陂文化博物馆,博物馆/纪念馆,31.031373,114.238428,00:00,17:00,0.0,0.5,1.0
258,汉口历史文化风貌区,文化旅游区,30.591661,114.300454,00:00,24:00,0.0,1.5,3.0
259,武汉梁子湖拾光牧场,游乐园/体育娱乐,30.275418,114.44482,09:00,21:00,29.9,0.5,2.0
260,老斋舍,大学校园,30.54595,114.370302,00:00,24:00,0.0,1.0,2.0
261,长江观景第一台,人文景观,30.566119,114.310097,00:00,24:00,0.0,1.0,2.0
262,维佳童话镇,游乐园/体育娱乐,30.60003,114.374613,09:30,19:00,0.0,0.5,1.0
263,武汉理工大学南湖图书馆,大学校园,30.515804,114.340005,09:00,19:00,0.0,2.5,4.0
264,鲁迅广场,人文景观,30.579045,114.387681,00:00,24:00,0.0,1.5,2.0
265,合美术馆,美术馆/艺术馆,30.476286,114.330461,10:00,16:30,0.0,3.0,4.0
266,光谷有田,商业街区,30.494518,114.565862,09:00,17:00,52.7,0.5,2.0
267,大花山,自然风光,30.370648,114.347395,00:00,24:00,0.0,1.0,2.5
268,西北湖,公园,30.600785,114.275402,00:00,24:00,0.0,2.5,4.0
269,武汉汉口北嘉年华主题乐园,游乐园/体育娱乐,30.707787,114.337895,09:00,19:00,0.0,1.0,2.5
270,武汉规划展示馆,博物馆/纪念馆,30.66536,114.302273,09:00,17:00,0.0,1.5,2.0
271,穿越武汉,人文景观,30.584436,114.297867,10:00,24:00,39.9,1.5,3.0
272,莲溪禅寺,人文景观,30.526072,114.332963,00:00,16:00,0.0,1.5,2.0
273,凌波门东湖观景点,自然风光,30.549746,114.377354,00:00,24:00,0.0,0.5,2.0
274,武汉火车文化主题乐园,游乐园/体育娱乐,30.641497,114.418586,09:00,17:30,0.0,2.5,3.0
275,枫香云堡,游乐园/体育娱乐,30.148241,114.503311,08:00,16:30,0.0,0.5,2.0
276,王家墩公园,公园,30.608781,114.254629,00:00,24:00,0.0,2.0,2.5
277,洪山宝塔,历史古迹,30.539768,114.348212,08:00,17:00,0.0,0.5,2.0
278,龙灵山生态公园,公园,30.432449,114.126495,00:00,24:00,0.0,1.0,2.5
279,康之泉,游乐园/体育娱乐,30.541946,114.203025,07:00,22:00,89.0,2.5,3.0
280,武汉大禹文化博物馆,博物馆/纪念馆,30.561025,114.290996,09:00,17:00,0.0,2.0,2.5
