id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime
46,沙溪古镇,历史古迹,31.571377,121.07311,00:00,24:00,0.0,1.0,2.0
47,琵琶语评弹茶馆(苏州平江路店),人文景观,31.322772,120.639771,11:00,22:30,0.0,3.0,3.5
48,千灯古镇,文化旅游区,31.269754,121.007534,08:00,17:00,37.0,2.0,3.0
49,双桥,人文景观,31.120536,120.856371,07:30,19:50,0.0,1.5,2.0
50,虞山景区,自然风光,31.677132,120.711686,08:00,16:00,28.0,2.0,3.0
51,太湖,自然风光,31.169312,120.084498,00:00,24:00,0.0,2.0,3.0
52,苏州古运河游船(新市桥码头),人文景观,31.29735,120.618024,09:00,20:30,0.0,2.0,3.0
53,重元寺,历史古迹,31.412031,120.787728,07:30,16:30,16.0,1.0,2.0
54,黎里古镇,历史古迹,30.995926,120.724762,09:00,16:30,48.0,2.0,2.5
55,香山景区,自然风光,31.931116,120.40397,08:00,16:30,55.0,2.5,3.0
56,林屋洞,自然风光,31.117451,120.317301,08:00,16:30,45.0,2.0,3.0
57,苏州上方山国家森林公园,公园,31.25286,120.590846,07:30,17:00,45.0,3.0,3.5
58,亭林园,园林,31.397174,120.956164,05:00,17:00,20.0,0.5,1.5
59,苏州海洋馆,游乐园/体育娱乐,31.223149,120.391606,08:30,17:00,120.0,1.0,1.5
60,东方之门展示中心,人文景观,31.322214,120.686625,00:00,24:00,0.0,0.5,2.0
61,启园,园林,31.105324,120.419418,08:00,16:30,40.5,2.0,2.5
62,苏州市吴中太湖旅游区,文化旅游区,31.224795,120.451003,08:00,17:00,0.0,1.5,3.0
63,山塘昆曲馆,博物馆/纪念馆,31.324464,120.607457,14:00,22:00,138.0,0.5,2.0
64,白马涧龙池景区,自然风光,31.299199,120.500567,09:00,16:30,55.0,0.5,1.0
65,苏州梦幻乐园,游乐园/体育娱乐,31.258395,120.503401,09:00,18:00,87.0,1.0,2.0
66,穹窿山,自然风光,31.271523,120.435696,08:30,17:00,68.0,2.0,2.5
67,北塔报恩寺,历史古迹,31.328855,120.626061,08:30,17:00,0.0,2.5,4.0
68,退思园,园林,31.164258,120.726235,08:00,17:15,0.0,2.0,3.0
69,阳澄湖半岛旅游度假区,游乐园/体育娱乐,31.381368,120.767564,09:00,17:00,0.0,2.5,3.0
70,苏州御窑金砖博物馆,博物馆/纪念馆,31.36813,120.617687,09:00,16:30,0.0,2.5,4.0
71,环秀山庄,公园,31.317058,120.619732,08:30,16:30,15.0,0.5,1.0
72,陆巷古村,历史古迹,31.081476,120.366128,08:30,17:00,58.0,0.5,1.5
73,虎丘山风景名胜区-虎丘塔,历史古迹,31.342016,120.586956,07:30,17:30,0.0,1.0,2.0
74,苏州园林博物馆,博物馆/纪念馆,31.32936,120.63642,09:00,16:30,0.0,2.0,3.0
75,大如意圣境,文化旅游区,31.103746,120.246867,08:00,17:00,39.9,1.5,3.0
76,古运河夜游,人文景观,31.298067,120.617909,18:00,20:30,0.0,1.0,2.0
77,枫桥夜泊,历史古迹,31.315144,120.576203,07:00,24:00,0.0,2.0,2.5
78,纸箱王主题创意园区,游乐园/体育娱乐,31.119935,120.855163,10:00,18:00,0.0,0.5,1.0
79,夜游护城河,公园,31.298071,120.617912,18:00,20:30,0.0,2.0,3.0
80,石公山,自然风光,31.068509,120.302364,08:00,16:30,45.0,0.5,2.0
81,严家花园,人文景观,31.258892,120.515613,08:30,17:00,66.0,3.0,3.5
82,太湖西山国家森林公园缥缈峰景区,自然风光,31.120212,120.263036,08:30,16:00,72.0,1.0,1.5
83,苏州太湖湖滨国家湿地公园,公园,31.225309,120.449364,08:30,17:00,9.0,1.0,2.5
84,水之梦乐园,游乐园/体育娱乐,31.473469,120.891606,00:00,24:00,0.0,1.0,1.5
85,东山雕花楼,历史古迹,31.084818,120.4108,08:30,17:00,55.0,2.0,3.5
86,三山岛,自然风光,31.031555,120.301006,09:00,18:00,78.0,2.5,4.0
87,苏州本色美术馆,美术馆/艺术馆,31.259891,120.678408,10:00,17:00,29.42,0.5,1.0
88,苏州丝绸博物馆,博物馆/纪念馆,31.329038,120.624708,09:00,17:00,0.0,1.0,2.5
89,珍珠塔,历史古迹,31.166253,120.724498,08:00,17:15,0.0,2.5,3.0
90,震泽古镇,历史古迹,30.917796,120.509581,08:45,17:00,42.0,2.0,3.0
91,吴文化博物馆,博物馆/纪念馆,31.259439,120.655131,09:00,17:00,0.0,1.5,3.0
92,虎丘湿地公园,公园,31.373644,120.577418,06:00,20:00,0.0,2.0,3.0
93,西山岛开心农场,游乐园/体育娱乐,31.147797,120.329917,08:30,16:30,40.0,0.5,1.0
94,明月湾古村,历史古迹,31.073327,120.282548,08:00,18:00,32.0,2.0,3.5
95,李公堤,商业街区,31.30847,120.689819,00:00,24:00,0.0,3.0,4.0
96,阳澄湖莲花岛,自然风光,31.455318,120.781342,09:00,16:00,50.0,2.5,3.0
97,渔洋山景区,自然风光,31.228904,120.384123,08:30,17:00,36.0,1.0,2.0
98,香雪海,人文景观,31.293798,120.376714,08:30,17:00,18.0,1.0,2.0
99,洞庭东山,人文景观,31.085107,120.392275,00:00,24:00,0.0,3.0,4.0
100,苏州中心广场,商业街区,31.322266,120.68438,10:00,22:00,0.0,2.0,3.5
101,静思园,园林,31.166342,120.694093,09:00,17:00,0.0,1.0,2.0
102,方塔园,园林,31.651492,120.755188,08:00,16:30,0.0,1.0,2.0
103,灵岩山,自然风光,31.270827,120.502855,08:30,17:00,0.0,2.0,2.5
104,燕园,园林,31.654875,120.749714,08:00,16:00,0.0,3.0,3.5
105,太平天国忠王府,历史古迹,31.329417,120.635013,09:00,17:00,0.0,0.5,2.0
106,天池山,自然风光,31.300944,120.487461,08:00,16:30,50.0,0.5,1.0
107,南园,园林,31.447552,121.123539,08:30,16:30,25.0,0.5,1.5
108,苏州太湖园博园,公园,31.143946,120.454368,08:30,17:00,15.0,3.0,4.0
109,苏州国际博览中心,商业街区,31.330349,120.714778,00:00,17:00,0.0,0.5,1.0
110,苏州湾数字艺术馆,美术馆/艺术馆,31.137171,120.592342,10:00,17:30,0.0,3.0,4.0
111,平江路手摇船码头,人文景观,31.324742,120.638965,08:30,17:30,0.0,2.0,3.0
112,虹饮山房,人文景观,31.257095,120.518079,08:30,17:00,66.0,1.0,2.0
113,漫山岛,自然风光,31.249899,120.294048,00:00,24:00,0.0,2.0,3.5
114,苏州江南农耕文化园,文化旅游区,31.84845,120.724752,08:00,17:00,56.0,3.0,3.5
115,永联水上乐园,游乐园/体育娱乐,31.848856,120.725885,00:00,24:00,0.0,2.0,3.0
116,苏州评弹,人文景观,31.318572,120.641302,09:00,17:00,0.0,0.5,2.0
117,拙政园VR馆,游乐园/体育娱乐,31.330784,120.636333,00:00,17:00,55.0,0.5,1.0
118,石湖景区,公园,31.249296,120.604536,00:00,24:00,0.0,2.0,3.0
119,苏州文化艺术中心,美术馆/艺术馆,31.327811,120.709187,09:00,21:00,0.0,2.0,3.0
120,苏州园林曲园,人文景观,31.315518,120.624934,00:00,16:30,0.0,1.0,1.5
121,环镇水上游,游乐园/体育娱乐,31.121635,120.857425,08:30,16:30,0.0,1.5,2.0
122,冠云峰,人文景观,31.322474,120.599383,00:00,24:00,0.0,1.0,2.5
123,大阳山国家森林公园,公园,31.348142,120.466995,09:00,23:00,0.0,2.0,3.0
124,葑门横街,商业街区,31.304515,120.652077,00:00,23:00,0.0,2.0,3.0
125,常熟市体育中心,游乐园/体育娱乐,31.661986,120.78857,12:00,21:00,0.0,2.0,2.5
126,荷塘月色湿地公园,公园,31.415248,120.589542,08:30,17:00,24.8,2.5,4.0
127,周庄张厅,历史古迹,31.120041,120.85675,08:00,20:00,0.0,2.5,4.0
128,江枫桥码头游船,人文景观,31.317539,120.579926,09:30,16:00,0.0,3.0,4.0
129,西山雕花楼,人文景观,31.129701,120.246354,08:30,16:30,36.9,1.0,2.0
130,寒山别院,人文景观,31.315577,120.574588,00:00,18:00,0.0,3.0,4.0
131,苏州美术馆(人民路),美术馆/艺术馆,31.330456,120.623352,09:00,16:00,0.0,0.5,1.0
132,相门,历史古迹,31.316585,120.647426,00:00,22:00,0.0,0.5,1.0
133,橙天嘉禾剧场-信仰,人文景观,31.180752,120.598594,00:00,24:00,199.0,2.0,3.0
134,夜昆山·美食不夜城,商业街区,31.389797,120.95892,10:00,24:00,0.0,2.5,3.0
135,古里红豆山庄,人文景观,31.615425,120.884971,00:00,24:00,55.0,2.0,3.5
136,张家港凤凰山景区,公园,31.774221,120.650437,00:00,24:00,0.0,1.0,2.0
137,城隍庙,商业街区,31.317292,120.625443,00:00,16:45,0.0,0.5,1.0
138,沈万三故居,历史古迹,31.118395,120.864508,08:30,16:30,0.0,1.5,2.0
139,太湖东山岛,自然风光,31.085337,120.392291,00:00,24:00,0.0,2.0,2.5
140,淀山湖,自然风光,31.181834,120.985842,00:00,24:00,0.0,1.0,2.0
141,虎丘剑池,历史古迹,31.341649,120.587081,00:00,24:00,0.0,1.5,3.0
142,生命奥秘博物馆,博物馆/纪念馆,31.128795,120.853164,09:00,17:00,69.0,1.0,2.5
143,苏州金鸡湖美术馆,美术馆/艺术馆,31.328219,120.708512,10:00,20:00,0.0,2.5,3.0
144,中国刺绣艺术馆,博物馆/纪念馆,31.340708,120.350351,09:00,16:30,25.0,0.5,2.0
145,水乡古镇,文化旅游区,31.168625,120.731594,00:00,24:00,0.0,2.0,3.0
146,锦澜沙滩,自然风光,31.158875,120.944509,10:00,18:00,39.9,2.0,3.0
147,树山生态村,自然风光,31.369592,120.474712,00:00,24:00,0.0,2.0,2.5
148,中国昆曲博物馆,博物馆/纪念馆,31.318906,120.642195,00:00,24:00,0.0,0.5,1.5
149,畅园,园林,31.309514,120.621067,00:00,16:30,0.0,2.0,2.5
150,尚湖飞熊乐园,游乐园/体育娱乐,31.640582,120.699925,09:00,17:00,55.0,0.5,1.0
151,苏州黎里六悦·六悦博物馆,博物馆/纪念馆,30.996897,120.729142,09:30,18:00,100.0,1.0,2.0
152,东园,园林,31.324512,120.643968,07:30,22:00,0.0,0.5,1.0
153,斜塘老街,商业街区,31.310597,120.740996,00:00,24:00,0.0,1.0,2.0
154,头号玩家苏州高空跳伞基地,游乐园/体育娱乐,31.220303,120.794658,09:00,18:00,0.0,2.0,3.0
155,三桥,人文景观,31.164406,120.723841,00:00,24:00,0.0,1.0,2.5
156,玄妙观,历史古迹,31.318273,120.632738,07:30,17:00,0.0,0.5,2.0
157,富安桥,历史古迹,31.119246,120.856819,00:00,24:00,0.0,1.0,2.0
158,真趣园,园林,31.324201,120.607194,00:00,24:00,0.0,2.0,3.0
159,暨阳湖生态园区,园林,31.849945,120.54319,00:00,24:00,0.0,0.5,1.0
160,张家港市暨阳湖欢乐世界,游乐园/体育娱乐,31.848213,120.549776,09:00,17:00,54.0,0.5,1.5
161,罗星洲,人文景观,31.164433,120.737223,00:00,24:00,0.0,2.0,3.0
162,阊门,历史古迹,31.321454,120.611965,00:00,24:00,0.0,2.0,2.5
163,独墅湖,公园,31.254723,120.714589,00:00,24:00,0.0,0.5,1.0
164,古松园,人文景观,31.256228,120.519693,08:30,17:00,66.0,2.5,3.0
165,石路美食街(金门商城店),商业街区,31.316538,120.608422,00:00,24:00,0.0,2.0,3.0
166,苏州古运河游船（盘门码头）,人文景观,31.293221,120.62443,09:00,20:30,0.0,2.0,3.0
167,平江路闲雅苑昆曲评弹馆,人文景观,31.319195,120.640269,10:00,21:00,0.0,1.0,2.0
168,苏州中国花卉植物园,公园,31.421303,120.608237,08:30,17:00,25.0,1.0,1.5
169,京杭大运河,人文景观,31.361962,120.534715,00:00,24:00,0.0,1.0,2.0
170,苏州古运河游船(相门码头),人文景观,31.319808,120.646741,09:00,17:00,0.0,3.0,3.5
171,喜力®星电音 独家呈现 2024EDC雏菊电音嘉年华,游乐园/体育娱乐,31.378716,120.721375,00:00,24:00,1580.0,0.5,1.0
172,旺山风景区,自然风光,31.22144,120.554797,08:30,16:30,0.0,2.0,3.0
173,杨舍老街(园林路店),商业街区,31.870773,120.556039,09:00,21:00,0.0,1.0,2.0
174,南园茶社,人文景观,31.161786,120.723296,07:30,17:00,0.0,2.5,3.0
175,比斯特苏州购物村,商业街区,31.383528,120.767873,10:00,22:00,0.0,1.0,1.5
176,罗汉院双塔,历史古迹,31.312621,120.640453,08:30,16:30,0.0,0.5,1.5
177,苏州青少年科技馆,游乐园/体育娱乐,31.149812,120.648589,00:00,24:00,0.0,0.5,1.0
178,双山岛旅游度假区,游乐园/体育娱乐,31.982449,120.420818,08:00,17:00,0.0,1.0,2.0
179,光福景区,文化旅游区,31.293327,120.375298,08:30,16:00,13.0,0.5,1.0
180,苏州古运河游船(齐门码头),人文景观,31.334769,120.63833,10:00,22:00,76.0,0.5,1.0
181,沙洲优黄文化园,文化旅游区,31.91369,120.482737,09:00,21:00,0.0,1.0,1.5
182,幻境世界苏州元宇宙,游乐园/体育娱乐,31.420003,120.638286,10:00,20:00,79.0,1.5,3.0
183,周庄古戏台,历史古迹,31.121674,120.856068,07:30,21:00,0.0,2.0,3.0
184,桃花岛,自然风光,31.317188,120.71415,08:00,16:30,50.0,2.0,3.0
185,曾赵园,园林,31.648072,120.742148,08:00,16:00,0.0,2.0,3.0
186,城市生态森林公园,公园,31.399752,120.917008,06:00,21:00,0.0,1.5,3.0
187,贞丰文化街,商业街区,31.118952,120.856343,00:00,24:00,0.0,0.5,1.5
188,太仓玫瑰庄园,人文景观,31.552725,121.181634,08:45,17:00,0.0,0.5,2.0
189,雨花胜境,公园,31.095415,120.411841,08:30,16:00,27.0,3.0,4.0
190,万鸟园,游乐园/体育娱乐,31.258521,120.454552,08:30,17:00,36.0,2.0,3.0
191,苏州状元博物馆,博物馆/纪念馆,31.316149,120.637166,09:00,16:00,0.0,2.5,3.0
192,金谷里艺术馆,美术馆/艺术馆,31.328975,120.634263,09:00,17:00,0.0,2.5,3.0
193,苏州太湖国际会议中心,其它,31.219492,120.42027,00:00,24:00,0.0,1.0,2.0
194,苏州花山自然风景区,自然风光,31.304325,120.492305,09:00,16:00,0.0,3.0,4.0
195,凤凰山景区恬庄古街,历史古迹,31.78229,120.675558,08:30,16:30,18.0,2.0,3.0
196,定慧寺,历史古迹,31.313074,120.63915,07:15,17:00,0.0,1.5,3.0
197,张家港博物馆,博物馆/纪念馆,31.878321,120.538339,08:30,17:00,0.0,2.0,3.0
198,梅李聚沙园,公园,31.711168,120.884712,08:00,16:00,0.0,1.0,2.0
199,昆曲茶社,人文景观,31.416487,120.903562,10:00,21:00,0.0,3.0,3.5
200,南湖,红色景点,31.117431,120.860311,00:00,24:00,0.0,1.5,3.0
201,玉峰山,公园,31.397085,120.955525,00:00,17:30,0.0,2.0,2.5
202,苏州湾博物馆,博物馆/纪念馆,31.136971,120.59298,09:00,17:00,0.0,1.0,1.5
203,在水一方汗蒸广场,其它,31.149742,120.655838,00:00,24:00,39.0,0.5,1.5
204,苏州太湖牛仔风情度假村,游乐园/体育娱乐,31.088847,120.261437,08:30,17:00,100.0,2.0,2.5
205,万公堤,公园,31.172132,120.62215,00:00,24:00,0.0,2.5,3.0
206,欢乐岛游乐园,游乐园/体育娱乐,31.14043,120.451211,09:00,17:00,98.0,2.0,3.5
207,阳澄湖美人腿风景区,自然风光,31.429722,120.751176,07:00,18:00,0.0,1.0,2.5
208,苏州恋爱博物馆(平江路店),博物馆/纪念馆,31.323342,120.639172,10:15,20:30,0.0,0.5,2.0
209,瑞园,园林,31.253227,120.433171,00:00,24:00,0.0,2.0,3.5
210,苏州古城之巅观景台,人文景观,31.320679,120.609426,18:00,02:00,68.0,1.0,2.0
211,苏绣博物馆,博物馆/纪念馆,31.316408,120.619718,00:00,11:00,0.0,2.0,2.5
212,大阳山国家森林公园植物园景区,公园,31.33091,120.467024,09:00,16:30,19.9,2.5,3.0
213,张家港梦幻海洋王国,游乐园/体育娱乐,31.844144,120.550364,10:00,20:00,95.0,2.0,2.5
214,崇本堂,历史古迹,31.164489,120.723964,08:00,17:00,0.0,3.0,4.0
215,南湖秋月园,园林,31.116398,120.86244,07:30,21:00,0.0,3.0,4.0
216,太湖渔港村,人文景观,31.272194,120.346315,00:00,24:00,0.0,1.5,2.0
217,太平老街,商业街区,31.437375,120.706822,00:00,24:00,0.0,2.0,3.5
218,昆曲博物馆,博物馆/纪念馆,31.397224,120.958332,08:00,17:00,0.0,0.5,1.5
219,苏州湾大剧院,人文景观,31.138711,120.592376,09:00,17:00,0.0,2.0,2.5
220,兴福禅寺,历史古迹,31.672457,120.726123,00:00,17:00,0.0,1.0,2.0
221,岱心湾,人文景观,31.109742,120.416676,00:00,23:00,0.0,0.5,1.5
222,苏州独墅湖基督教堂,人文景观,31.275285,120.725868,00:00,24:00,0.0,0.5,1.0
223,虞山城墙景区,历史古迹,31.655005,120.740777,08:15,16:15,0.0,1.0,2.0
224,太平桥,历史古迹,31.120107,120.856439,00:00,24:00,0.0,2.0,3.0
225,苏州城墙博物馆,博物馆/纪念馆,31.317225,120.647103,09:00,16:30,0.0,2.0,3.5
226,甪直古镇游船,文化旅游区,31.274108,120.87593,08:30,16:30,44.0,0.5,1.0
227,唐寅园,园林,31.28322,120.599381,08:30,16:30,0.0,1.0,1.5
228,灵岩山寺,历史古迹,31.268697,120.507908,07:00,16:30,0.0,0.5,1.0
229,若航直升机空中游览,游乐园/体育娱乐,31.367735,120.69562,09:00,11:00,479.0,0.5,2.0
230,苏州古运河游船（胥门码头）,人文景观,31.303846,120.61812,09:00,21:00,0.0,1.0,2.0
231,剑门景区,自然风光,31.671055,120.711044,00:00,16:00,0.0,3.0,3.5
232,寿桃湖风景区,自然风光,31.288731,120.517786,00:00,24:00,0.0,2.5,3.0
233,东沙湖生态公园,公园,31.340078,120.780431,00:00,24:00,0.0,2.0,2.5
234,太仓市博物馆,博物馆/纪念馆,31.462732,121.140043,09:00,17:00,0.0,2.5,3.0
235,阳澄湖水上公园游乐场,游乐园/体育娱乐,31.464501,120.871237,09:00,17:00,19.9,0.5,1.5
236,白鹭园,公园,31.277238,120.727109,00:00,24:00,0.0,1.5,2.0
237,皇罗禅寺,历史古迹,31.489428,120.771402,00:00,18:00,0.0,1.0,1.5
238,桃花坞大街,商业街区,31.325791,120.619169,00:00,24:00,0.0,2.0,3.0
239,东村古村,历史古迹,31.161064,120.289128,00:00,24:00,0.0,1.0,2.0
240,逸飞之家,人文景观,31.120454,120.85595,08:00,16:30,0.0,0.5,1.0
241,天镜湖,公园,31.435795,121.136863,00:00,24:00,0.0,2.0,3.5
242,宝带桥,历史古迹,31.262018,120.66033,00:00,24:00,0.0,0.5,1.0
243,苏州体育中心-体育场,游乐园/体育娱乐,31.300538,120.582937,06:00,09:00,0.0,1.0,1.5
244,集结号,红色景点,31.380853,120.796469,09:30,17:30,0.0,1.5,2.0
245,苏州湾旅游区,游乐园/体育娱乐,31.149939,120.596575,00:00,24:00,0.0,1.0,2.0
246,半岛田园,自然风光,31.383136,120.764545,10:00,17:30,29.9,1.5,2.0
247,大阳山景区,自然风光,31.349693,120.474859,09:00,23:00,35.0,1.0,1.5
248,苏州公园,公园,31.31074,120.634291,00:00,24:00,0.0,0.5,2.0
249,郑和公园,公园,31.604475,121.254993,08:30,16:30,0.0,3.0,3.5
250,虞山公园,公园,31.658183,120.746103,00:00,24:00,0.0,0.5,1.0
251,金水湾栈桥,人文景观,31.307278,120.719194,00:00,24:00,0.0,2.5,3.0
252,孙武纪念园,文化旅游区,31.365199,120.60855,09:00,16:00,0.0,1.0,2.5
253,苏州文庙,历史古迹,31.301527,120.629592,09:00,16:00,0.0,2.0,3.5
254,沙家浜革命历史纪念馆,红色景点,31.558939,120.805479,08:30,16:00,0.0,3.0,3.5
255,东吴水韵(吴中店),人文景观,31.271948,120.646818,00:00,24:00,0.0,1.0,2.0
256,圆通寺,历史古迹,31.152854,120.636818,07:30,16:30,0.0,1.0,2.5
257,墨客园茶席乐剧场,人文景观,31.32124,120.640923,10:00,20:50,0.0,2.0,3.0
258,保圣寺,历史古迹,31.275396,120.878138,08:30,17:00,0.0,1.0,2.5
259,七都湿地公园,公园,30.959623,120.39147,00:00,24:00,0.0,2.0,3.5
260,环秀晓筑养生度假村,其它,31.218587,120.563361,13:00,22:30,0.0,2.0,3.5
261,木渎古镇游船,人文景观,31.258201,120.514804,08:30,16:00,0.0,0.5,2.0
262,华东开心农场,游乐园/体育娱乐,31.444255,120.870352,09:00,17:00,0.0,3.0,3.5
263,弇山园,园林,31.452878,121.106775,00:00,17:30,0.0,3.0,3.5
264,苏州旺山九龙潭风景区,自然风光,31.222442,120.56134,08:30,16:30,0.0,3.0,3.5
265,凤凰台,人文景观,31.20191,120.372577,00:00,24:00,0.0,1.0,2.0
266,巴斯漫韩式汗蒸馆,游乐园/体育娱乐,31.13322,120.651192,00:00,24:00,29.9,1.0,2.5
267,SuperPark超级乐园,游乐园/体育娱乐,31.31039,120.757683,09:00,21:00,158.0,2.0,3.0
268,尚湖水上森林,公园,31.649215,120.691411,08:10,16:10,0.0,1.5,3.0
269,太仓美术馆,美术馆/艺术馆,31.461104,121.129225,09:30,16:30,0.0,2.5,3.0
270,创想科技馆,博物馆/纪念馆,31.194342,120.606048,00:00,24:00,0.0,2.0,3.0
271,山门夕照,人文景观,31.316044,120.574146,00:00,24:00,0.0,2.0,2.5
272,东太湖生态园,公园,31.15522,120.604901,00:00,24:00,0.0,1.0,1.5
273,非诚勿扰,人文景观,31.382383,120.796497,09:30,17:30,0.0,2.0,2.5
274,榜眼府第,历史古迹,31.254662,120.521639,08:30,17:00,66.0,2.5,3.0
275,昆山海昌海洋探索馆,游乐园/体育娱乐,31.3821,120.979548,10:00,18:00,96.0,2.0,3.0
276,枪馆1号实弹射击俱乐部,游乐园/体育娱乐,31.307855,120.689727,10:00,22:00,0.0,2.5,4.0
277,梵高星空艺术馆,美术馆/艺术馆,31.263018,120.54141,10:00,21:00,49.9,1.0,1.5
278,聆韵社评弹茶馆(平江路店),人文景观,31.316971,120.64112,13:00,22:00,0.0,3.0,3.5
279,中国苏州评弹博物馆吴苑深处书场,博物馆/纪念馆,31.318563,120.641314,09:00,16:30,0.0,1.0,2.0
280,盛泽湖月季园,公园,31.4624,120.715707,08:30,17:00,18.0,1.0,2.0
281,金仓湖,公园,31.520941,121.106739,00:00,17:00,0.0,0.5,2.0
282,横泾老街,商业街区,31.560377,120.811131,00:00,24:00,0.0,1.0,1.5
283,林渡暖村,文化旅游区,31.150538,120.549803,09:00,17:00,0.0,3.0,3.5
284,耕乐堂,历史古迹,31.16428,120.721828,08:00,17:00,0.0,3.0,4.0
285,紫藤园,公园,31.640792,120.726673,07:30,17:30,9.9,1.0,2.0
286,鳄鱼谷,游乐园/体育娱乐,31.270907,120.96784,08:30,21:00,0.0,2.5,4.0
287,中国同里影视摄制基地,游乐园/体育娱乐,31.164172,120.725888,00:00,24:00,0.0,0.5,1.0
288,独墅湖公园,公园,31.262793,120.7273,09:30,17:00,0.0,0.5,1.0
289,平望镇,历史古迹,30.97991,120.64669,00:00,24:00,0.0,1.5,3.0
290,澄园,园林,31.394218,120.652393,00:00,24:00,0.0,1.0,2.5
291,苏州图书馆北馆,博物馆/纪念馆,31.377113,120.602537,09:00,21:00,0.0,2.0,3.0
292,蒋巷村,人文景观,31.511857,120.974073,09:00,17:00,0.0,2.0,2.5
293,嘎嘎部落,人文景观,31.508657,120.978326,09:00,17:00,0.0,3.0,3.5
