id,name,type,lat,lon,opentime,endtime,price,recommendmintime,recommendmaxtime
22,虎啸峡激流探险漂流,游乐园/体育娱乐,29.743971,119.523904,13:00,15:00,180.0,3.0,3.5
23,千岛湖东南湖区,自然风光,29.591235,119.082667,00:00,24:00,120.0,0.5,1.0
24,灵栖洞,自然风光,29.384884,119.096752,07:30,16:00,74.0,0.5,2.0
25,云栖竹径,公园,30.197803,120.097355,07:00,17:00,8.0,2.0,3.0
26,胡雪岩故居,历史古迹,30.243087,120.179167,08:00,17:00,20.0,1.5,3.0
27,千岛湖天屿景区,自然风光,29.633919,119.05364,08:00,20:30,50.0,2.0,3.5
28,杭州乐园,游乐园/体育娱乐,30.167211,120.251295,10:00,17:00,160.0,0.5,2.0
29,杭州植物园,公园,30.256881,120.122838,07:00,17:30,10.0,3.0,4.0
30,浙江省博物馆(之江馆区),博物馆/纪念馆,30.167064,120.108693,09:00,17:00,0.0,2.5,4.0
31,杭州烂苹果乐园,游乐园/体育娱乐,30.167226,120.251329,00:00,24:00,140.0,0.5,2.0
32,瑶琳仙境,游乐园/体育娱乐,29.892018,119.545049,08:30,16:00,110.0,2.0,3.5
33,城隍阁景区,人文景观,30.24208,120.171139,08:00,20:00,30.0,1.0,2.5
34,天子地梦幻乐园,游乐园/体育娱乐,29.789229,119.360817,07:30,18:30,90.0,1.0,2.0
35,龙井村,文化旅游区,30.225096,120.111987,00:00,24:00,0.0,0.5,1.0
36,断桥残雪,人文景观,30.264551,120.158179,00:00,24:00,0.0,2.0,3.0
37,杭州开元森泊度假乐园,游乐园/体育娱乐,30.139729,120.229152,10:00,18:00,60.0,0.5,1.5
38,超级格乐利雅粉红城堡,游乐园/体育娱乐,30.136931,120.174862,10:00,20:00,18.0,2.0,3.5
39,天屿山观景台,人文景观,29.633533,119.053793,08:00,20:30,50.0,2.0,3.0
40,浙江自然博物院(杭州馆),博物馆/纪念馆,30.282674,120.171317,09:00,17:00,0.0,1.0,1.5
41,西湖文化广场,公园,30.282153,120.169641,00:00,24:00,0.0,2.0,3.5
42,九溪烟树,自然风光,30.209072,120.119682,00:00,24:00,0.0,0.5,1.0
43,九溪十八涧,自然风光,30.21666,120.11452,00:00,24:00,0.0,3.0,4.0
44,六和塔,历史古迹,30.202099,120.139068,07:00,17:30,20.0,2.0,3.0
45,梅峰岛,自然风光,29.595972,118.92783,08:00,14:50,0.0,0.5,1.0
46,小河直街历史文化街区,商业街区,30.313767,120.142542,00:00,24:00,0.0,1.5,2.0
47,千岛湖沪马探险乐园,游乐园/体育娱乐,29.520899,118.746238,08:30,17:30,68.0,1.0,2.0
48,上天竺法喜讲寺,历史古迹,30.232941,120.102322,06:30,18:00,20.0,2.0,3.0
49,钱塘江游船(滨江码头),游乐园/体育娱乐,30.216289,120.206476,09:00,21:30,85.0,1.0,2.0
50,虎跑公园,公园,30.215699,120.138469,07:00,17:30,15.0,1.0,1.5
51,杭州浪浪浪水公园,游乐园/体育娱乐,30.167317,120.251778,00:00,24:00,0.0,1.0,1.5
52,如梦上塘,人文景观,30.331104,120.175437,14:00,23:00,0.0,1.0,2.5
53,雅鲁激流探险漂流,游乐园/体育娱乐,29.950041,119.303866,13:00,15:00,0.0,2.0,2.5
54,北高峰索道,游乐园/体育娱乐,30.249531,120.113155,07:30,16:00,0.0,1.0,2.0
55,苏堤,公园,30.238234,120.149074,00:00,24:00,0.0,1.0,2.0
56,塘栖古镇,历史古迹,30.482034,120.188436,00:00,24:00,0.0,3.0,3.5
57,杭州博物馆,博物馆/纪念馆,30.244425,120.173089,09:00,16:30,0.0,0.5,1.0
58,良渚博物院,博物馆/纪念馆,30.383341,120.034345,09:00,16:30,0.0,1.0,2.5
59,郭庄,人文景观,30.250215,120.138718,08:00,17:00,10.0,1.0,2.0
60,白云溪漂流,游乐园/体育娱乐,29.704718,118.885118,10:00,15:30,98.0,2.0,3.0
61,龙井峡漂流,游乐园/体育娱乐,30.181211,119.128886,12:00,14:30,170.0,2.5,4.0
62,钱塘江夜游(武林门码头),游乐园/体育娱乐,30.279759,120.168991,18:00,22:00,0.0,1.5,3.0
63,黄山尖,自然风光,29.574168,119.113486,08:00,18:00,0.0,0.5,1.0
64,杭州千岛湖开元森泊焕境乐园,游乐园/体育娱乐,29.621696,119.04507,10:00,20:00,20.0,2.0,3.0
65,千岛湖红山谷景区,自然风光,29.391723,118.870494,08:30,16:00,56.0,0.5,1.0
66,千岛湖伯爵号豪华游轮,游乐园/体育娱乐,29.611071,119.041211,09:00,15:00,330.0,0.5,2.0
67,千岛湖森林氧吧,自然风光,29.595154,119.224824,08:00,17:00,55.0,0.5,1.5
68,杭州运河夜游,人文景观,30.279528,120.168653,19:00,21:10,119.0,1.5,3.0
69,武林夜市,商业街区,30.267735,120.166699,17:00,23:00,0.0,1.0,2.0
70,龙门古镇,历史古迹,29.907164,119.958125,08:30,16:30,60.0,3.0,3.5
71,万松书院,人文景观,30.233491,120.1679,07:30,16:30,10.0,2.0,2.5
72,大慈岩风景区,自然风光,29.318742,119.297789,08:00,16:00,75.0,2.0,3.0
73,钱王祠,历史古迹,30.248646,120.164978,08:00,16:30,15.0,2.0,3.5
74,太子湾公园,公园,30.231845,120.148209,00:00,24:00,0.0,1.5,3.0
75,杭州长乔亲子乐园,游乐园/体育娱乐,30.146527,120.23194,10:00,18:00,109.0,2.0,3.5
76,花港观鱼,公园,30.238309,120.148232,00:00,24:00,0.0,0.5,1.5
77,天目山景区,自然风光,30.353794,119.436458,08:00,16:00,136.0,2.5,3.0
78,浙江省科技馆,博物馆/纪念馆,30.282042,120.171172,00:00,24:00,0.0,1.5,2.0
79,大明山景区,自然风光,30.091985,118.998596,07:30,17:00,25.0,3.0,4.0
80,飞来峰,人文景观,30.243024,120.107219,07:00,17:30,0.0,2.0,3.5
81,天下第一财神庙,文化旅游区,30.251678,120.104414,00:00,17:00,0.0,3.0,4.0
82,千岛湖文渊狮城度假区,文化旅游区,29.478633,118.678015,10:40,22:00,60.0,2.0,3.0
83,千岛湖希尔顿水上乐园,游乐园/体育娱乐,29.60893,119.084097,08:30,18:30,0.0,0.5,2.0
84,净慈禅寺,历史古迹,30.235356,120.155513,06:30,17:00,0.0,2.0,3.5
85,杭州森泊水乐园,游乐园/体育娱乐,30.139738,120.229146,10:00,18:00,208.0,0.5,1.0
86,柳浪闻莺,公园,30.245792,120.162605,00:00,24:00,0.0,2.0,3.0
87,王子谷漂流,游乐园/体育娱乐,29.609686,119.236445,10:00,15:00,198.0,2.0,2.5
88,京杭大运河博物馆,博物馆/纪念馆,30.323776,120.148156,09:00,16:30,0.0,0.5,2.0
89,千岛湖石林景区,自然风光,29.379889,119.014659,08:30,16:00,0.0,0.5,1.0
90,湘湖,公园,30.136275,120.221555,09:00,16:00,55.0,2.0,3.0
91,南宋御街,商业街区,30.247498,120.177601,00:00,24:00,0.0,1.0,2.0
92,浙江省博物馆孤山馆区,博物馆/纪念馆,30.257339,120.149955,09:00,17:00,0.0,1.0,1.5
93,千岛湖酉坞里萤火虫主题公园,游乐园/体育娱乐,29.769437,119.216559,14:00,22:00,150.0,0.5,1.5
94,杭州国际博览中心,商业街区,30.237286,120.245117,09:00,16:30,0.0,0.5,2.0
95,拱宸桥,历史古迹,30.324504,120.145416,00:00,24:00,0.0,0.5,1.5
96,满觉陇,人文景观,30.22788,120.126538,00:00,24:00,0.0,1.0,2.0
97,千岛湖夜游,自然风光,29.609909,119.038159,18:00,20:00,218.0,1.0,2.0
98,杭州卧龙胜境漂流乐园,游乐园/体育娱乐,29.362879,119.267876,13:00,15:30,0.0,0.5,1.0
99,704工程(林彪杭州行宫),红色景点,30.239396,120.131601,08:00,18:00,0.0,1.0,2.0
100,白堤,公园,30.261371,120.155406,00:00,24:00,0.0,1.0,2.0
101,浙江大学(玉泉校区),大学校园,30.270239,120.12931,19:00,21:00,0.0,1.0,2.5
102,江和美海洋公园,游乐园/体育娱乐,30.274691,120.234261,09:30,17:30,88.0,0.5,2.0
103,北高峰,自然风光,30.251785,120.104341,00:00,24:00,0.0,2.0,2.5
104,七里扬帆,游乐园/体育娱乐,29.553555,119.550998,10:30,13:00,120.0,2.5,3.0
105,武林广场,商业街区,30.276778,120.169857,00:00,24:00,0.0,2.0,3.5
106,秋水山庄,游乐园/体育娱乐,30.26183,120.149517,09:00,21:00,0.0,1.5,3.0
107,瑶琳国家森林公园,自然风光,29.944206,119.544047,08:30,16:30,58.0,2.5,4.0
108,千岛湖啤酒小镇,游乐园/体育娱乐,29.615558,119.152633,00:00,24:00,0.0,0.5,2.0
109,孤山,公园,30.257394,120.146286,00:00,24:00,0.0,0.5,1.0
110,新叶古村,历史古迹,29.335389,119.342169,08:00,16:30,60.0,3.0,3.5
111,青山湖,公园,30.24369,119.779653,07:30,17:00,120.0,1.0,2.5
112,森泊幻想岛,游乐园/体育娱乐,30.139934,120.22866,10:00,20:00,60.0,1.0,2.0
113,西泠印社,人文景观,30.257083,120.146125,08:30,16:30,0.0,2.0,3.0
114,四眼井,历史古迹,30.221775,120.142278,00:00,24:00,0.0,2.0,3.5
115,富春桃源,自然风光,30.017497,119.641802,08:30,16:30,120.0,2.0,3.5
116,千岛湖豪华休闲游,游乐园/体育娱乐,29.610035,119.038293,09:00,14:00,400.0,3.0,4.0
117,少年儿童公园,公园,30.22298,120.139199,08:30,17:00,15.0,2.0,3.0
118,中国丝绸博物馆,博物馆/纪念馆,30.22889,120.158034,09:00,17:00,0.0,1.5,2.0
119,灵山景区,自然风光,30.126856,120.041259,08:30,17:00,0.0,2.5,4.0
120,千岛湖燃擎·卡丁车俱乐部,游乐园/体育娱乐,29.613739,119.152154,09:00,21:00,150.0,3.0,4.0
121,千岛湖天迹热气球,游乐园/体育娱乐,29.601367,119.158996,06:30,10:30,298.0,1.0,2.0
122,大兜路历史文化街区,商业街区,30.306422,120.151405,00:00,24:00,0.0,0.5,1.0
123,杭州运河游船,人文景观,30.279943,120.168794,09:00,20:20,119.0,2.5,4.0
124,富春江,自然风光,29.881637,119.79045,08:00,17:00,0.0,2.0,3.0
125,黄龙洞景区,自然风光,30.270833,120.144938,07:30,17:00,15.0,2.0,2.5
126,千岛湖“月光之恋”光影艺术夜游,游乐园/体育娱乐,29.61076,119.039612,17:00,20:00,0.0,2.0,3.0
127,千岛湖明豪湖边有个乐园,游乐园/体育娱乐,29.599154,119.019424,08:00,11:30,0.0,2.0,3.0
128,千岛湖植物园,公园,29.597421,119.003945,09:00,17:30,30.0,0.5,1.0
129,风之谷,自然风光,30.151538,119.246282,08:30,17:00,218.0,2.0,2.5
130,严州古城景区,历史古迹,29.543767,119.498223,00:00,24:00,0.0,2.5,4.0
131,老龙井十八棵御茶园,文化旅游区,30.22806,120.118251,08:30,17:00,10.0,1.5,2.0
132,飞越浙江(杭州乐园旗舰店),游乐园/体育娱乐,30.168967,120.251128,08:30,22:00,46.9,3.0,3.5
133,玉皇山景区,自然风光,30.224883,120.161536,06:30,17:00,10.0,1.0,2.0
134,钱塘江大桥,人文景观,30.19961,120.145518,00:00,24:00,0.0,0.5,1.0
135,香积寺,历史古迹,30.304772,120.153063,08:00,16:45,0.0,0.5,2.0
136,平湖秋月,人文景观,30.258255,120.152633,00:00,24:00,0.0,1.0,2.0
137,永福禅寺,历史古迹,30.24521,120.104502,08:00,17:30,0.0,3.0,3.5
138,白云源,自然风光,29.712636,119.730909,08:00,16:00,65.0,1.5,2.0
139,千岛湖啤酒博物院,博物馆/纪念馆,29.615536,119.1545,09:30,17:30,79.0,1.0,2.5
140,千岛湖高空跳伞,游乐园/体育娱乐,29.363467,119.191766,08:30,22:30,500.0,0.5,1.0
141,天目溪漂流,游乐园/体育娱乐,29.933119,119.516484,08:00,16:30,59.0,2.0,3.5
142,梅城古镇,历史古迹,29.54482,119.507686,00:00,24:00,0.0,3.0,4.0
143,芹川村,人文景观,29.523822,118.615115,00:00,24:00,0.0,0.5,2.0
144,杭州国家版本馆 (文润阁),博物馆/纪念馆,30.388232,120.022086,09:00,16:00,0.0,2.0,3.0
145,九龙溪漂流,游乐园/体育娱乐,29.733011,119.056992,13:00,15:30,148.0,0.5,1.5
146,杭州奥体中心体育馆,游乐园/体育娱乐,30.238966,120.239229,05:00,22:00,0.0,2.0,2.5
147,骑龙巷,商业街区,29.608473,119.050652,00:00,24:00,0.0,0.5,1.0
148,千岛湖希尔顿休闲游艇俱乐部,游乐园/体育娱乐,29.609982,119.084857,08:30,14:30,0.0,1.0,2.0
149,杭州曲水兰亭,人文景观,30.256908,120.24623,00:00,24:00,0.0,0.5,1.5
150,南屏晚钟,历史古迹,30.235474,120.155615,06:30,17:00,0.0,0.5,2.0
151,龙山岛,游乐园/体育娱乐,29.611741,118.986837,08:00,12:00,0.0,1.5,2.0
152,千岛湖城中湖休闲游,游乐园/体育娱乐,29.606761,119.060237,09:00,19:00,80.0,3.0,4.0
153,乌龟潭,自然风光,30.237916,120.139669,00:00,24:00,0.0,0.5,1.5
154,杭州龙坞茶村,文化旅游区,30.182753,120.041128,00:00,24:00,0.0,0.5,1.5
155,径山花海,公园,30.381437,119.869701,09:00,16:30,30.0,0.5,1.5
156,径山寺,历史古迹,30.386235,119.771495,06:00,16:00,0.0,3.0,4.0
157,石舍村,人文景观,29.646107,119.730834,00:00,24:00,0.0,0.5,1.0
158,德寿宫遗址,历史古迹,30.243864,120.180036,09:30,17:00,0.0,2.0,2.5
159,千岛湖欢乐水世界,游乐园/体育娱乐,29.604887,119.122541,08:30,18:30,0.0,1.0,2.0
160,十五奎巷,人文景观,30.241847,120.175106,00:00,24:00,0.0,1.0,1.5
161,岳飞墓,历史古迹,30.258563,120.14041,07:30,17:30,0.0,2.0,3.5
162,城市阳台,人文景观,30.247924,120.223261,09:00,16:00,0.0,1.0,1.5
163,高庄,人文景观,30.269229,120.084419,08:00,17:30,0.0,0.5,1.0
164,于谦祠,历史古迹,30.235974,120.13855,08:30,16:30,0.0,1.0,2.0
165,芦茨村,人文景观,29.690046,119.685213,00:00,24:00,0.0,0.5,1.0
166,青山湖水上森林,公园,30.260862,119.771037,08:00,16:30,0.0,2.0,3.0
167,黄龙体育中心,游乐园/体育娱乐,30.27233,120.14002,08:00,20:30,0.0,0.5,1.5
168,西湖博物馆,博物馆/纪念馆,30.248032,120.164279,09:00,17:00,0.0,2.0,3.5
169,良渚文化村,文化旅游区,30.367199,120.02118,00:00,24:00,0.0,0.5,1.0
170,吴山夜市,商业街区,30.258554,120.175697,18:00,23:00,0.0,2.5,3.0
171,蓝湾水上乐园,游乐园/体育娱乐,29.665252,119.010191,00:00,24:00,0.0,0.5,1.0
172,武林门码头,人文景观,30.279947,120.168855,00:00,24:00,0.0,0.5,1.0
173,西溪天堂商业街,商业街区,30.272345,120.094875,10:00,21:00,0.0,2.0,3.5
174,琴溪香谷景区,自然风光,29.961887,119.599855,08:30,16:30,50.0,2.0,3.5
175,凌云天桥,游乐园/体育娱乐,29.932778,119.540856,08:00,16:30,0.0,2.5,4.0
176,宝石流霞,自然风光,30.266268,120.152576,00:00,24:00,0.0,1.5,2.0
177,富春江夜游,自然风光,29.81411,119.689777,19:00,20:30,0.0,2.5,4.0
178,杭州西湖风景名胜区-一公园,公园,30.256318,120.16863,00:00,24:00,0.0,0.5,1.5
179,中国动漫博物馆,博物馆/纪念馆,30.168023,120.212098,00:00,24:00,0.0,1.0,2.0
180,下姜村,红色景点,29.379069,118.731828,00:00,24:00,0.0,0.5,1.0
181,马岭天观,自然风光,29.572012,119.737188,08:00,15:30,0.0,2.0,3.5
182,梅家坞村,文化旅游区,30.208674,120.093568,00:00,24:00,0.0,0.5,1.0
183,梵高星空艺术馆(杭州旗舰店),美术馆/艺术馆,30.277043,120.170598,10:00,22:00,39.9,2.0,3.0
184,天目里美术馆,美术馆/艺术馆,30.271845,120.10589,12:00,20:00,80.0,2.5,4.0
185,东天目山景区,自然风光,30.346692,119.509864,08:00,17:00,91.0,1.0,1.5
186,超山风景名胜区,自然风光,30.441092,120.224263,08:00,17:00,50.0,0.5,1.0
187,双溪漂流景区,游乐园/体育娱乐,30.406617,119.844556,08:00,16:00,110.0,2.0,3.5
188,山湾湾激流探险,游乐园/体育娱乐,29.969147,119.323401,13:00,15:00,0.0,3.0,3.5
189,钱江新城,商业街区,30.246385,120.209025,00:00,24:00,0.0,3.0,3.5
190,南宋德寿宫遗址博物馆,博物馆/纪念馆,30.24388,120.18004,09:30,17:00,0.0,0.5,1.0
191,宝寿山景区,自然风光,30.223587,120.017186,08:30,19:00,39.0,1.0,1.5
192,西湖外事游船,游乐园/体育娱乐,30.257497,120.169237,09:00,21:30,48.8,0.5,1.0
193,青芝坞,人文景观,30.265392,120.126089,00:00,24:00,0.0,1.0,1.5
194,太湖源,自然风光,30.413225,119.56603,08:00,16:30,70.0,1.0,2.0
195,杭州悬空玻璃艺术馆,美术馆/艺术馆,30.259403,120.170064,10:00,22:00,49.9,0.5,1.0
196,杭州龙出没探险漂流,游乐园/体育娱乐,29.949554,120.14411,13:00,15:00,138.0,2.5,3.0
197,杭州湘湖游船,游乐园/体育娱乐,30.164961,120.241823,09:00,16:30,27.0,2.0,3.5
198,富春山居号游船,游乐园/体育娱乐,30.052027,119.964041,14:00,15:00,68.0,3.0,3.5
199,北山街历史文化街区,商业街区,30.265176,120.158801,00:00,24:00,0.0,3.0,3.5
200,茅家埠景区,人文景观,30.245932,120.132183,00:00,24:00,0.0,0.5,1.0
201,钱塘苏小小之墓,历史古迹,30.258047,120.144813,00:00,24:00,25.0,2.5,4.0
202,中国茶叶博物馆,博物馆/纪念馆,30.238721,120.127393,09:00,16:30,0.0,2.0,3.5
203,钱江世纪公园,公园,30.248996,120.241992,00:00,24:00,0.0,2.0,3.5
204,长桥,公园,30.236087,120.160841,00:00,24:00,0.0,2.0,3.0
205,浙江美术馆,美术馆/艺术馆,30.236852,120.163334,09:00,17:00,0.0,2.0,3.5
206,中国湿地博物馆,博物馆/纪念馆,30.270195,120.09405,09:00,16:30,0.0,1.5,3.0
207,千岛湖龙川湾,自然风光,29.466842,118.687271,08:00,16:00,0.0,2.5,4.0
208,湖滨路步行街,商业街区,30.263017,120.167876,00:00,24:00,0.0,1.0,2.5
209,月光岛（五龙岛）,游乐园/体育娱乐,29.621293,119.015673,08:00,15:00,0.0,2.0,2.5
210,山沟沟景区,自然风光,30.429178,119.717282,08:00,17:00,50.9,2.0,3.0
211,杭州西湖风景名胜区-三天竺法镜寺,文化旅游区,30.243037,120.111571,07:00,17:00,0.0,0.5,1.0
212,雪山激流回旋漂流,游乐园/体育娱乐,29.916797,119.279551,13:00,15:00,170.0,2.0,3.0
213,马岭古道,历史古迹,29.686347,119.687387,00:00,24:00,0.0,2.0,2.5
214,青山殿村,自然风光,30.048152,119.36357,00:00,24:00,0.0,1.0,2.0
215,天路飞车,游乐园/体育娱乐,29.931794,119.539527,08:30,16:00,0.0,1.0,2.5
216,千岛湖冰火岛ATV山地越野车俱乐部,游乐园/体育娱乐,29.572497,118.875148,08:30,17:00,0.0,2.5,3.0
217,辛巴达海洋乐园,游乐园/体育娱乐,30.399472,119.971602,09:30,17:00,69.9,0.5,1.5
218,杭州西湖风景名胜区-西湖幽静公园,公园,30.244173,120.131152,00:00,24:00,0.0,1.0,2.5
219,千岛湖华美胜地度假区,游乐园/体育娱乐,29.553201,118.847695,09:00,18:00,0.0,3.0,3.5
220,龙潭峡谷漂流,游乐园/体育娱乐,29.801056,118.922398,10:30,16:30,218.0,2.0,2.5
221,千岛湖仙人谷漂流,游乐园/体育娱乐,29.430459,119.085783,10:00,15:30,168.0,3.0,4.0
222,三江两岸专线游船-钱塘江夜游,游乐园/体育娱乐,30.216419,120.206385,18:00,20:00,168.0,1.0,2.0
223,大奇山魔幻乐园,游乐园/体育娱乐,29.774601,119.727362,09:00,17:00,59.9,1.0,2.0
224,浙江大学(之江校区),大学校园,30.198852,120.131199,19:00,22:00,0.0,2.5,4.0
225,鼓楼,历史古迹,30.243691,120.177897,00:00,24:00,0.0,2.5,3.0
226,浙江西湖美术馆,美术馆/艺术馆,30.257456,120.151311,09:00,17:00,0.0,0.5,2.0
227,杭州恒温水世界,游乐园/体育娱乐,30.243248,120.039533,09:00,20:00,68.0,1.0,2.0
228,千岛湖钓鱼岛,游乐园/体育娱乐,29.610285,119.102121,08:00,18:30,98.0,2.5,3.0
229,啦喜街美食广场,商业街区,30.176235,120.161169,00:00,24:00,0.0,2.5,3.0
230,西溪空中揽胜氦气球,游乐园/体育娱乐,30.279636,120.076277,09:00,17:30,159.0,0.5,1.0
231,COOL漂流乐园,游乐园/体育娱乐,29.885039,119.477475,12:30,15:00,0.0,0.5,1.0
232,胡庆余堂中药博物馆,博物馆/纪念馆,30.245571,120.175607,08:30,17:00,0.0,2.0,3.0
233,灵山幻境,自然风光,30.12614,120.0443,08:30,17:00,57.0,1.0,1.5
234,苏东坡纪念馆,博物馆/纪念馆,30.235094,120.150418,08:30,17:00,0.0,0.5,1.0
235,保俶塔,历史古迹,30.267039,120.154592,00:00,24:00,0.0,1.0,2.0
236,法华寺,历史古迹,30.254415,120.100341,05:00,17:00,0.0,3.0,4.0
237,余杭区梦想小镇,人文景观,30.298565,120.011272,08:30,17:30,0.0,2.0,2.5
238,杨公堤,公园,30.258514,120.137433,00:00,24:00,0.0,0.5,1.5
239,雪极星城市滑雪中心,游乐园/体育娱乐,30.465105,120.227279,10:00,19:00,268.0,2.0,3.5
240,千岛湖鱼跃龙门漂流,游乐园/体育娱乐,29.740367,119.104492,10:00,15:00,168.0,2.5,3.0
241,遇见博物馆·杭州馆,博物馆/纪念馆,30.19271,120.173638,10:00,18:30,0.0,0.5,1.5
242,红叶湾景点,自然风光,29.636708,118.970681,08:30,17:00,0.0,1.0,2.0
243,千岛湖红叶湾水上乐园,游乐园/体育娱乐,29.640387,118.979058,07:30,17:00,0.0,2.0,3.5
244,千岛之眼摩天轮,游乐园/体育娱乐,29.609987,119.057465,14:30,20:00,45.0,0.5,1.5
245,浙江小百花越剧院,人文景观,30.271515,120.148352,10:00,15:00,0.0,1.5,3.0
246,千岛湖梦想5号游船,游乐园/体育娱乐,29.609861,119.038183,08:00,17:00,375.0,0.5,2.0
247,杭州亚运会博物馆,博物馆/纪念馆,30.234055,120.234581,09:00,17:00,0.0,0.5,1.5
248,山里人家·鹿野湾森林牧场,游乐园/体育娱乐,30.111842,120.20946,09:00,17:00,0.0,2.5,3.0
249,杭州小冰岛,游乐园/体育娱乐,30.140986,120.072925,10:00,21:00,0.0,0.5,1.5
250,桂花岛（猴岛）,游乐园/体育娱乐,29.49696,119.153811,08:00,17:30,0.0,1.0,2.0
251,白塔公园,公园,30.205028,120.146207,00:00,24:00,0.0,1.5,2.0
252,三渡悬崖漂流,游乐园/体育娱乐,30.19644,119.11024,08:30,17:00,170.0,1.5,3.0
253,杭州奥体博览城,游乐园/体育娱乐,30.235861,120.23954,00:00,24:00,0.0,1.5,2.0
254,新安江龙舟漂游,游乐园/体育娱乐,29.476742,119.286277,09:00,17:00,100.0,1.5,2.0
255,云栖小镇,人文景观,30.135496,120.094206,00:00,17:00,0.0,2.5,4.0
256,浙江省非物质文化遗产馆,博物馆/纪念馆,30.16572,120.11062,09:00,17:00,0.0,1.5,2.0
257,天目大峡谷,自然风光,30.371269,119.483012,08:00,16:00,78.0,1.5,2.0
258,新安江,自然风光,29.553085,119.126902,00:00,24:00,0.0,3.0,4.0
259,杭州世纪中心,商业街区,30.233864,120.243564,00:00,24:00,0.0,3.0,4.0
260,季风摄影基地,人文景观,30.115994,120.066736,09:00,18:00,0.0,3.0,4.0
261,湖滨五公园码头,公园,30.262172,120.166038,00:00,24:00,0.0,1.5,3.0
262,桐君山,人文景观,29.81547,119.693602,00:00,24:00,0.0,2.0,3.5
263,吴山大观,人文景观,30.242648,120.172104,00:00,24:00,0.0,2.0,3.0
264,指南村,人文景观,30.367037,119.584444,00:00,24:00,0.0,2.5,3.0
265,抱朴道院,人文景观,30.266098,120.149445,00:00,17:00,0.0,0.5,1.5
266,浙农东巢艺术公园,公园,30.181133,120.257901,00:00,24:00,0.0,2.0,3.5
267,蝴蝶剧场(小百花越剧场),人文景观,30.271332,120.147006,10:00,15:00,0.0,0.5,1.5
268,大明湖,公园,30.030561,118.998211,00:00,24:00,0.0,2.5,4.0
269,中国伞博物馆,博物馆/纪念馆,30.321957,120.144425,09:00,16:30,0.0,2.0,3.0
270,杭州半山国家森林公园,公园,30.370269,120.198239,00:00,24:00,0.0,1.0,2.0
271,杭州南宋官窑博物馆,博物馆/纪念馆,30.215517,120.161548,08:30,16:30,0.0,0.5,1.0
272,富阳龙鳞坝景区,自然风光,29.817873,119.954659,00:00,24:00,0.0,1.0,2.5
273,杭州西湖丝绸文化博物馆,博物馆/纪念馆,30.183347,120.103168,09:00,16:30,0.0,2.0,3.0
274,杭州万科良渚文化艺术中心,美术馆/艺术馆,30.371131,120.039115,10:00,21:00,0.0,0.5,1.0
275,云山峡谷漂流,游乐园/体育娱乐,30.024994,120.157036,10:00,17:00,165.0,1.0,2.5
276,西溪梅墅,公园,30.266046,120.073911,07:30,18:30,0.0,1.5,3.0
277,胜利河美食街,商业街区,30.303433,120.160462,12:00,24:00,0.0,0.5,1.0
278,梦幻新安江,自然风光,29.476246,119.282374,09:00,20:00,80.0,3.0,4.0
279,茆坪村,人文景观,29.660353,119.716503,00:00,24:00,0.0,1.0,2.0
280,G20杭州峰会体验馆,人文景观,30.236334,120.245159,09:00,17:00,90.0,2.0,3.0
