attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Beijing,Yuanming Garden Heritage Site,"No. 128, Yanshan Road, Haidian District",116.496976,39.753618,08:30-17:00,2.79,"Yuanming Garden Heritage Site is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 2.79 USD. Recommended visit: 2 hours. Discover Yuanming Garden Heritage Site, a notable historic site in Beijing, China, ideal for visitors. Open 08:30-17:00, entry 2.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'foodie']",China
12,Beijing,Yonghe Temple,"No. 123, Yuyuan Street, Chaoyang District",116.374425,39.914106,08:30-17:00,7.0,"Yonghe Temple is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Yonghe Temple, a notable historic site in Beijing, China, ideal for visitors. Open 08:30-17:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers']",China
13,Beijing,Tiananmen Square Park,"No. 1, Dong Chang'an Street, Dongcheng District, Beijing",116.575768,40.138501,08:00-20:00,13.86,"Tiananmen Square Park is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 13.86 USD. Recommended visit: 2 hours. Discover Tiananmen Square Park, a notable historic site in Beijing, China, ideal for visitors. Open 08:00-20:00, entry 13.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",China
14,Beijing,China Science and Innovation Museum,"No. 15 Zhongguancun Street, Haidian District",116.234318,40.110357,09:00-17:00,11.2,"China Science and Innovation Museum is a museum in Beijing, China, popular for its unique collections and exhibitions. Entry fee is 11.2 USD. Recommended visit: 2 hours. Discover China Science and Innovation Museum, a renowned museum in Beijing, China, ideal for art lovers. Open 09:00-17:00, entry 11.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",China
15,Beijing,Olympic Park Complex,"No. 15, Olympic Road, Chaoyang District",116.108029,39.81461,08:30-20:00,7.84,"Olympic Park Complex is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.84 USD. Recommended visit: 3 hours. Discover Olympic Park Complex, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:30-20:00, entry 7.84 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie']",China
16,Beijing,Jingshan Scenic Park,"No. 12, Shichahai Street, Dongcheng District",116.603087,40.128705,08:00-17:30,11.62,"Jingshan Scenic Park is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.62 USD. Recommended visit: 3 hours. Discover Jingshan Scenic Park, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:00-17:30, entry 11.62 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'foodie']",China
17,Beijing,Beijing Traditional Courtyard Tour,"No. 456 Xizhimen Street, Haidian District",116.450286,40.167513,08:30-17:00,10.92,"Beijing Traditional Courtyard Tour is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 10.92 USD. Recommended visit: 2 hours. Discover Beijing Traditional Courtyard Tour, a notable historic site in Beijing, China, ideal for visitors. Open 08:30-17:00, entry 10.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
18,Beijing,Ming Dynasty Royal Tombs,"No. 456, Xiangshan Road, Haidian District",116.110778,40.092568,08:00-17:00,1.12,"Ming Dynasty Royal Tombs is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 1.12 USD. Recommended visit: 2 hours. Discover Ming Dynasty Royal Tombs, a notable historic site in Beijing, China, ideal for visitors. Open 08:00-17:00, entry 1.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'couples trip', 'foodie', 'Photography']",China
19,Beijing,National Stadium Complex,"No. 1, Olympic Road, Chaoyang District",116.174613,40.157349,09:00-18:00,14.0,"National Stadium Complex is a theme park in Beijing, China, popular for its memorable experiences. Entry fee is 14.0 USD. Recommended visit: 6 hours. Discover National Stadium Complex, a notable theme park in Beijing, China, ideal for visitors. Open 09:00-18:00, entry 14.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",China
20,Beijing,Chaoyang Green Oasis,"No. 456, Chaoyang Park Road, Chaoyang District",116.500337,39.816622,08:00-20:00,26.32,"Chaoyang Green Oasis is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 26.32 USD. Recommended visit: 3 hours. Discover Chaoyang Green Oasis, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:00-20:00, entry 26.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",China
21,Beijing,Bubble City Adventure Park,"No. 456, Zhongguancun Science Park, Haidian District",116.433216,39.810724,09:00-21:00,7.53,"Bubble City Adventure Park is a theme park in Beijing, China, popular for its memorable experiences. Entry fee is 7.53 USD. Recommended visit: 6 hours. Discover Bubble City Adventure Park, a notable theme park in Beijing, China, ideal for visitors. Open 09:00-21:00, entry 7.53 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",China
22,Beijing,National Science and Nature Museum,"No. 58, Zhongguancun Street, Haidian District",116.304359,40.160319,09:00-17:30,5.31,"National Science and Nature Museum is a museum in Beijing, China, popular for its unique collections and exhibitions. Entry fee is 5.31 USD. Recommended visit: 2 hours. Discover National Science and Nature Museum, a renowned museum in Beijing, China, ideal for art lovers. Open 09:00-17:30, entry 5.31 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'couples trip', 'Luxury Travelers']",China
23,Beijing,Beijing Golden Maple View,"No. 456, Yuyuantan Park Road, Chaoyang District",116.420142,39.992093,08:00-17:30,10.5,"Beijing Golden Maple View is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.5 USD. Recommended visit: 3 hours. Discover Beijing Golden Maple View, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:00-17:30, entry 10.5 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
24,Beijing,Beijing Urban Trek,"No. 456 Cultural Avenue, Haidian District",116.510256,40.136528,08:30-17:30,7.7,"Beijing Urban Trek is a museum in Beijing, China, popular for its unique collections and exhibitions. Entry fee is 7.7 USD. Recommended visit: 2 hours. Discover Beijing Urban Trek, a renowned museum in Beijing, China, ideal for art lovers. Open 08:30-17:30, entry 7.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",China
25,Beijing,China Geological Display Center,"No. 12, Zhongguancun Street, Haidian District",116.525957,39.895079,09:00-17:30,5.46,"China Geological Display Center is a museum in Beijing, China, popular for its unique collections and exhibitions. Entry fee is 5.46 USD. Recommended visit: 2 hours. Discover China Geological Display Center, a renowned museum in Beijing, China, ideal for art lovers. Open 09:00-17:30, entry 5.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",China
26,Beijing,Shichahai Scenic Area,"No. 45, Xidan West Street, Dongcheng District",116.162673,39.70734,08:00-20:00,7.7,"Shichahai Scenic Area is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.7 USD. Recommended visit: 3 hours. Discover Shichahai Scenic Area, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:00-20:00, entry 7.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",China
27,Beijing,Beijing Joy Valley,"No. 567, Fengtai Science Park, Fengtai District",116.214044,40.012753,09:00-21:00,23.8,"Beijing Joy Valley is a theme park in Beijing, China, popular for its memorable experiences. Entry fee is 23.8 USD. Recommended visit: 7 hours. Discover Beijing Joy Valley, a notable theme park in Beijing, China, ideal for visitors. Open 09:00-21:00, entry 23.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers']",China
28,Beijing,Beijing · Wang Li Hong 'Top Spot' Concert - Beijing Station,"No. 456, Olympic Park Road, Chaoyang District",116.319531,40.000732,08:00-22:00,628.6,"Beijing · Wang Li Hong 'Top Spot' Concert - Beijing Station is a theme park in Beijing, China, popular for its memorable experiences. Entry fee is 628.6 USD. Recommended visit: 8 hours. Discover Beijing · Wang Li Hong 'Top Spot' Concert - Beijing Station, a notable theme park in Beijing, China, ideal for visitors. Open 08:00-22:00, entry 628.6 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'foodie']",China
29,Beijing,Ancient Northern Water Town,"No. 456, Riverside Lane, Haidian District",116.439458,39.991032,08:30-17:30,25.2,"Ancient Northern Water Town is a historic site in Beijing, China, popular for its memorable experiences. Entry fee is 25.2 USD. Recommended visit: 2 hours. Discover Ancient Northern Water Town, a notable historic site in Beijing, China, ideal for visitors. Open 08:30-17:30, entry 25.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",China
30,Beijing,Beijing Autumn Leaf Viewpoint,"No. 456, Zhongguancun Road, Haidian District",116.215996,40.155475,08:00-17:00,6.3,"Beijing Autumn Leaf Viewpoint is a nature in Beijing, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.3 USD. Recommended visit: 3 hours. Discover Beijing Autumn Leaf Viewpoint, a peaceful nature in Beijing, China, ideal for nature lovers. Open 08:00-17:00, entry 6.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",China
31,Beijing,People's Revolutionary Military History Museum,"No. 12, Zhongshan Road, Chaoyang District",116.190638,39.706587,09:00-17:00,16.8,"People's Revolutionary Military History Museum is a museum in Beijing, China, popular for its unique collections and exhibitions. Entry fee is 16.8 USD. Recommended visit: 2 hours. Discover People's Revolutionary Military History Museum, a renowned museum in Beijing, China, ideal for art lovers. Open 09:00-17:00, entry 16.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",China
