attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Osaka,Osaka Bay View Spa Resort,"407 Shinsaibashi Dori, Chuo Ward, Osaka",135.380979,34.650025,09:00-21:00,8.02,"Osaka Bay View Spa Resort is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 8.02 USD. Recommended visit: 2 hours. Discover Osaka Bay View Spa Resort, a renowned museum in Osaka, Japan, ideal for art lovers. Open 09:00-21:00, entry 8.02 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Japan
12,Osaka,Osaka Kids Adventure Hub,"789 Shinsaibashi Dori, Chuo Ward, Osaka",135.509475,34.757829,10:00-20:00,19.2,"Osaka Kids Adventure Hub is a theme park in Osaka, Japan, popular for its memorable experiences. Entry fee is 19.2 USD. Recommended visit: 7 hours. Discover Osaka Kids Adventure Hub, a notable theme park in Osaka, Japan, ideal for visitors. Open 10:00-20:00, entry 19.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
13,Osaka,Universal Studios Japan Adventure Pass,"680-12-28 Nishi-Nakamichi, Chuo Ward, Osaka",135.628647,34.685291,09:00-21:00,37.91,"Universal Studios Japan Adventure Pass is a theme park in Osaka, Japan, popular for its memorable experiences. Entry fee is 37.91 USD. Recommended visit: 8 hours. Discover Universal Studios Japan Adventure Pass, a notable theme park in Osaka, Japan, ideal for visitors. Open 09:00-21:00, entry 37.91 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",Japan
14,Osaka,Osaka Living Heritage and Housing Experience Center,"408 Shinsaibashi Dori, Chuo Ward, Osaka",135.404871,34.705915,09:30-17:00,9.36,"Osaka Living Heritage and Housing Experience Center is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 9.36 USD. Recommended visit: 2 hours. Discover Osaka Living Heritage and Housing Experience Center, a renowned museum in Osaka, Japan, ideal for art lovers. Open 09:30-17:00, entry 9.36 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie']",Japan
15,Osaka,Osaka Tsutenkaku Skywalk,"765 Nishi-Umeda Street, Osaka",135.42748,34.701619,09:00-21:00,6.25,"Osaka Tsutenkaku Skywalk is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 6.25 USD. Recommended visit: 2 hours. Discover Osaka Tsutenkaku Skywalk, a renowned museum in Osaka, Japan, ideal for art lovers. Open 09:00-21:00, entry 6.25 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
16,Osaka,Osaka Skyline Observation Deck,"494 Nishi-Ku, Osaka",135.456553,34.652677,09:00-21:00,4.13,"Osaka Skyline Observation Deck is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 4.13 USD. Recommended visit: 2 hours. Discover Osaka Skyline Observation Deck, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-21:00, entry 4.13 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'couples trip', 'foodie']",Japan
17,Osaka,Arima Hot Springs Taiko Experience with Local Transport Pass,"205 Shinsaibashi Dori, Chuo Ward, Osaka",135.406858,34.790876,08:30-17:00,61.56,"Arima Hot Springs Taiko Experience with Local Transport Pass is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 61.56 USD. Recommended visit: 2 hours. Discover Arima Hot Springs Taiko Experience with Local Transport Pass, a notable historic site in Osaka, Japan, ideal for visitors. Open 08:30-17:00, entry 61.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
18,Osaka,Osaka Sky View Tower,"393 Kita-Honganji Street, Nakamichi, Osaka",135.594026,34.719058,09:00-21:00,5.63,"Osaka Sky View Tower is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 5.63 USD. Recommended visit: 2 hours. Discover Osaka Sky View Tower, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-21:00, entry 5.63 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Photography']",Japan
19,Osaka,Koji Kinutani Tenku Art Gallery & Umeda Sky Viewpoint,"979-1-2 Nakanoshima, Kita-ku, Osaka",135.567872,34.812545,09:00-18:00,4.32,"Koji Kinutani Tenku Art Gallery & Umeda Sky Viewpoint is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 4.32 USD. Recommended visit: 2 hours. Discover Koji Kinutani Tenku Art Gallery & Umeda Sky Viewpoint, a renowned museum in Osaka, Japan, ideal for art lovers. Open 09:00-18:00, entry 4.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",Japan
20,Osaka,Kaiyodo Hobby Hub in Osaka,"176 Nakanoshima-dori, Chuo Ward, Osaka",135.638452,34.683322,10:00-21:00,12.28,"Kaiyodo Hobby Hub in Osaka is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 12.28 USD. Recommended visit: 2 hours. Discover Kaiyodo Hobby Hub in Osaka, a renowned museum in Osaka, Japan, ideal for art lovers. Open 10:00-21:00, entry 12.28 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",Japan
21,Osaka,Osaka Umeda Sky Wheel,"219-2-3 Nishiki-chuo, Kita-ku, Osaka",135.520315,34.815294,09:00-22:00,25.48,"Osaka Umeda Sky Wheel is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 25.48 USD. Recommended visit: 2 hours. Discover Osaka Umeda Sky Wheel, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-22:00, entry 25.48 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",Japan
22,Osaka,Osaka Skyline Viewing Deck,"112 Shinsaibashi Dori, Chuo Ward, Osaka",135.629016,34.716322,09:00-21:00,48.54,"Osaka Skyline Viewing Deck is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 48.54 USD. Recommended visit: 2 hours. Discover Osaka Skyline Viewing Deck, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-21:00, entry 48.54 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
23,Osaka,Osaka Castle Museum,"529-2-1 Kita-Honganji, Osaka City",135.453278,34.678861,09:00-17:00,4.52,"Osaka Castle Museum is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 4.52 USD. Recommended visit: 2 hours. Discover Osaka Castle Museum, a renowned museum in Osaka, Japan, ideal for art lovers. Open 09:00-17:00, entry 4.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",Japan
24,Osaka,TeamLab Green Oasis Osaka,"605 Sakura-dori, Chuo-ku, Osaka",135.36732,34.802248,10:00-21:00,11.76,"TeamLab Green Oasis Osaka is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 11.76 USD. Recommended visit: 2 hours. Discover TeamLab Green Oasis Osaka, a renowned museum in Osaka, Japan, ideal for art lovers. Open 10:00-21:00, entry 11.76 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
25,Osaka,Umeda Sky View and Kuchu Teien Observation Deck,"307-3-1 Nakanoshima, Chuo Ward, Osaka",135.589428,34.697356,09:00-21:00,8.16,"Umeda Sky View and Kuchu Teien Observation Deck is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 8.16 USD. Recommended visit: 2 hours. Discover Umeda Sky View and Kuchu Teien Observation Deck, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-21:00, entry 8.16 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Japan
26,Osaka,Osaka Kamigata Art & Print Experience Center,"103 Nishinari-ku, Osaka City",135.606638,34.57647,10:00-17:00,15.9,"Osaka Kamigata Art & Print Experience Center is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 15.9 USD. Recommended visit: 2 hours. Discover Osaka Kamigata Art & Print Experience Center, a renowned museum in Osaka, Japan, ideal for art lovers. Open 10:00-17:00, entry 15.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Japan
27,Osaka,Osaka Expo Memorial Park | Cultural and Natural Gardens with Expo Beast Exhibit,"489 Sakura Street, Nishi Ward, Osaka",135.465389,34.640107,09:00-17:30,44.56,"Osaka Expo Memorial Park | Cultural and Natural Gardens with Expo Beast Exhibit is a nature in Osaka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 44.56 USD. Recommended visit: 3 hours. Discover Osaka Expo Memorial Park | Cultural and Natural Gardens with Expo Beast Exhibit, a peaceful nature in Osaka, Japan, ideal for nature lovers. Open 09:00-17:30, entry 44.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers']",Japan
28,Osaka,Koji Kinutani Sky Art Gallery | Osaka,"469 Shinsaibashi Dori, Chuo Ward, Osaka",135.508768,34.622401,10:00-19:00,2.82,"Koji Kinutani Sky Art Gallery | Osaka is a museum in Osaka, Japan, popular for its unique collections and exhibitions. Entry fee is 2.82 USD. Recommended visit: 2 hours. Discover Koji Kinutani Sky Art Gallery | Osaka, a renowned museum in Osaka, Japan, ideal for art lovers. Open 10:00-19:00, entry 2.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
29,Osaka,Osaka Nightlife Hub,"737 Shinsaibashi Dori, Chuo Ward, Osaka",135.526033,34.603231,20:00-05:00,38.12,"Osaka Nightlife Hub is a theme park in Osaka, Japan, popular for its memorable experiences. Entry fee is 38.12 USD. Recommended visit: 8 hours. Discover Osaka Nightlife Hub, a notable theme park in Osaka, Japan, ideal for visitors. Open 20:00-05:00, entry 38.12 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
30,Osaka,Osaka Expo Heritage Park | EXPO’70 Memorial Site,"350 Shinsaibashi Street, Chuo Ward, Osaka",135.645088,34.726635,09:00-17:00,12.87,"Osaka Expo Heritage Park | EXPO’70 Memorial Site is a historic site in Osaka, Japan, popular for its memorable experiences. Entry fee is 12.87 USD. Recommended visit: 2 hours. Discover Osaka Expo Heritage Park | EXPO’70 Memorial Site, a notable historic site in Osaka, Japan, ideal for visitors. Open 09:00-17:00, entry 12.87 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",Japan
