attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Hong Kong,Hong Kong Sky Wheel,"158 Nathan Road, Tsim Sha Tsui",114.072759,22.181019,09:00-22:00,16.8,"Hong Kong Sky Wheel is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 16.8 USD. Recommended visit: 2 hours. Discover Hong Kong Sky Wheel, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 09:00-22:00, entry 16.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",Hong Kong
12,Hong Kong,Victoria Harbour Viewpoint,"158 Nathan Road, Tsim Sha Tsui",114.247495,22.410248,08:00-22:00,16.21,"Victoria Harbour Viewpoint is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.21 USD. Recommended visit: 3 hours. Discover Victoria Harbour Viewpoint, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 08:00-22:00, entry 16.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Photography']",Hong Kong
13,Hong Kong,Museum of Contemporary Art,"188 Queen's Road Central, Hong Kong Island",114.139515,22.301192,10:00-18:00,7.0,"Museum of Contemporary Art is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Museum of Contemporary Art, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-18:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Photography']",Hong Kong
14,Hong Kong,Big Bus Hong Kong Sightseeing Tour,"156 Nathan Road, Kowloon",114.223295,22.438132,08:30-19:00,0.0,"Big Bus Hong Kong Sightseeing Tour is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 0.0 USD. Recommended visit: 3 hours. Discover Big Bus Hong Kong Sightseeing Tour, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 08:30-19:00, entry 0.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",Hong Kong
15,Hong Kong,Tsim Sha Tsui Promenade,"156 Nathan Road, Tsim Sha Tsui",113.876194,22.466188,08:00-22:00,42.0,"Tsim Sha Tsui Promenade is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 42.0 USD. Recommended visit: 3 hours. Discover Tsim Sha Tsui Promenade, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 08:00-22:00, entry 42.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Luxury Travelers', 'Photography']",Hong Kong
16,Hong Kong,Hong Kong · K-POP Experience Hub,"321 Victoria Harbour Road, Hong Kong",113.990641,22.540877,10:00-22:00,17.92,"Hong Kong · K-POP Experience Hub is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 17.92 USD. Recommended visit: 2 hours. Discover Hong Kong · K-POP Experience Hub, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-22:00, entry 17.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Hong Kong
17,Hong Kong,Star Ferry Viewpoint,"327 Nathan Road, Kowloon",114.030746,22.236582,08:00-22:00,13.44,"Star Ferry Viewpoint is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.44 USD. Recommended visit: 3 hours. Discover Star Ferry Viewpoint, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 08:00-22:00, entry 13.44 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",Hong Kong
18,Hong Kong,Hong Kong Madame Tussauds Wax Museum,"123 Hollywood Road, Central",114.164891,22.412426,10:00-20:00,3.78,"Hong Kong Madame Tussauds Wax Museum is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 3.78 USD. Recommended visit: 2 hours. Discover Hong Kong Madame Tussauds Wax Museum, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-20:00, entry 3.78 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'couples trip', 'foodie', 'Photography']",Hong Kong
19,Hong Kong,Hong Kong Lego Adventure Hub,"156 Harbour Road, Wan Chai",114.238981,22.178075,10:00-20:00,28.0,"Hong Kong Lego Adventure Hub is a theme park in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 28.0 USD. Recommended visit: 7 hours. Discover Hong Kong Lego Adventure Hub, a notable theme park in Hong Kong, Hong Kong, ideal for visitors. Open 10:00-20:00, entry 28.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Hong Kong
20,Hong Kong,Skyline 100 Hong Kong Observation Deck,"123 Canton Road, Central Hong Kong",114.365483,22.471829,09:00-22:00,8.26,"Skyline 100 Hong Kong Observation Deck is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.26 USD. Recommended visit: 3 hours. Discover Skyline 100 Hong Kong Observation Deck, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 09:00-22:00, entry 8.26 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",Hong Kong
21,Hong Kong,Hong Kong Urban Trail,"345 Victoria Harbour Road, Central",114.261149,22.258826,08:30-19:00,16.8,"Hong Kong Urban Trail is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 16.8 USD. Recommended visit: 2 hours. Discover Hong Kong Urban Trail, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 08:30-19:00, entry 16.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'couples trip', 'Solo Woman Travelers', 'foodie', 'Photography']",Hong Kong
22,Hong Kong,Hong Kong K11 Artisan,"123A Mody Road, Wan Chai",114.015837,22.525381,10:00-22:00,24.92,"Hong Kong K11 Artisan is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 24.92 USD. Recommended visit: 2 hours. Discover Hong Kong K11 Artisan, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-22:00, entry 24.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel']",Hong Kong
23,Hong Kong,Hong Kong Tramway Trolley,"188 Queen's Road East, Central",114.195429,22.218084,08:00-20:00,4.2,"Hong Kong Tramway Trolley is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 4.2 USD. Recommended visit: 2 hours. Discover Hong Kong Tramway Trolley, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 08:00-20:00, entry 4.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie', 'Photography']",Hong Kong
24,Hong Kong,Hong Kong Oceanic Park Water World,"156 Harbour Road, Wan Chai",113.891956,22.437041,10:00-22:00,18.9,"Hong Kong Oceanic Park Water World is a theme park in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 18.9 USD. Recommended visit: 7 hours. Discover Hong Kong Oceanic Park Water World, a notable theme park in Hong Kong, Hong Kong, ideal for visitors. Open 10:00-22:00, entry 18.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers']",Hong Kong
25,Hong Kong,Hong Kong Space Exploration Center,"258 Science Avenue, Causeway Bay",113.993776,22.513341,10:00-20:00,26.6,"Hong Kong Space Exploration Center is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 26.6 USD. Recommended visit: 2 hours. Discover Hong Kong Space Exploration Center, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-20:00, entry 26.6 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",Hong Kong
26,Hong Kong,Hong Kong Ferry Terminal,"188 Nathan Road, Kowloon",114.033167,22.251151,06:00-22:00,7.0,"Hong Kong Ferry Terminal is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Hong Kong Ferry Terminal, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 06:00-22:00, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'Photography']",Hong Kong
27,Hong Kong,Lan Gui Walk,"156 Queen's Road Central, Hong Kong",114.194616,22.408386,11:00-23:00,11.9,"Lan Gui Walk is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 11.9 USD. Recommended visit: 2 hours. Discover Lan Gui Walk, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 11:00-23:00, entry 11.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Hong Kong
28,Hong Kong,Hong Kong Hike Trail,"Lantau Island Nature Reserve, Tung Chung",114.134441,22.237953,08:00-17:00,27.86,"Hong Kong Hike Trail is a nature in Hong Kong, Hong Kong, popular for its natural scenery and relaxing atmosphere. Entry fee is 27.86 USD. Recommended visit: 3 hours. Discover Hong Kong Hike Trail, a peaceful nature in Hong Kong, Hong Kong, ideal for nature lovers. Open 08:00-17:00, entry 27.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'foodie', 'Photography']",Hong Kong
29,Hong Kong,Sze Chak Yuen Huang Da Xian Temple,"321 Wong Nai Chung Road, Wong Tai Sin",113.976529,22.360518,08:00-18:00,11.34,"Sze Chak Yuen Huang Da Xian Temple is a historic site in Hong Kong, Hong Kong, popular for its memorable experiences. Entry fee is 11.34 USD. Recommended visit: 2 hours. Discover Sze Chak Yuen Huang Da Xian Temple, a notable historic site in Hong Kong, Hong Kong, ideal for visitors. Open 08:00-18:00, entry 11.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Hong Kong
30,Hong Kong,West Nine Cultural Hub,"258 Cultural Avenue, Causeway Bay",113.954003,22.365721,10:00-22:00,9.66,"West Nine Cultural Hub is a museum in Hong Kong, Hong Kong, popular for its unique collections and exhibitions. Entry fee is 9.66 USD. Recommended visit: 2 hours. Discover West Nine Cultural Hub, a renowned museum in Hong Kong, Hong Kong, ideal for art lovers. Open 10:00-22:00, entry 9.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'foodie', 'Photography']",Hong Kong
