attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Jeju,East Jeju Adventure Tour,"837 Seongsan Road, Jeju City",126.556771,33.465163,08:30-17:00,8.44,"East Jeju Adventure Tour is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 8.44 USD. Recommended visit: 3 hours. Discover East Jeju Adventure Tour, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 08:30-17:00, entry 8.44 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'couples trip', 'Luxury Travelers', 'Photography']",South Korea
12,Jeju,Jeju Cultural and Natural Heritage Experience Tour,"710 Seongsan-ro, Jeju-si",126.232882,33.481817,09:00-17:00,13.15,"Jeju Cultural and Natural Heritage Experience Tour is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.15 USD. Recommended visit: 3 hours. Discover Jeju Cultural and Natural Heritage Experience Tour, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:00, entry 13.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",South Korea
13,Jeju,Jeju Nature Walk with Eco Guide,"863 Seongsan Road, Jeju City",126.131767,33.371928,09:00-17:00,21.18,"Jeju Nature Walk with Eco Guide is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 21.18 USD. Recommended visit: 3 hours. Discover Jeju Nature Walk with Eco Guide, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:00, entry 21.18 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",South Korea
14,Jeju,Haeundae Blue Sky Capsule / Beach Train,"154 Seogwipo Beach Road, Jeju City",126.172222,33.382302,09:00-18:00,20.69,"Haeundae Blue Sky Capsule / Beach Train is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 20.69 USD. Recommended visit: 3 hours. Discover Haeundae Blue Sky Capsule / Beach Train, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 20.69 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
15,Jeju,Jeju Adventure Park,"768 Seogwipo Street, Jeju City",126.692556,33.294994,09:00-18:00,6.99,"Jeju Adventure Park is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 6.99 USD. Recommended visit: 6 hours. Discover Jeju Adventure Park, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-18:00, entry 6.99 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",South Korea
16,Jeju,Jeju Sky Park Adventure,"788 Seogwipo Street, Jeju City",126.566795,33.313656,09:00-18:00,31.29,"Jeju Sky Park Adventure is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 31.29 USD. Recommended visit: 8 hours. Discover Jeju Sky Park Adventure, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-18:00, entry 31.29 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie']",South Korea
17,Jeju,Jeju Green Track Adventure,"833 Seogwipo Road, Jeju City",126.619488,33.401465,09:00-17:30,19.21,"Jeju Green Track Adventure is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 19.21 USD. Recommended visit: 3 hours. Discover Jeju Green Track Adventure, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 19.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",South Korea
18,Jeju,Jeju Skyline Observatory,"456 Seogwipo Road, Jeju City",126.678735,33.345279,09:00-17:30,16.93,"Jeju Skyline Observatory is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 16.93 USD. Recommended visit: 3 hours. Discover Jeju Skyline Observatory, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 16.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
19,Jeju,Alive Ocean Experience Center,"292 Seogwipo Coastal Road, Jeju",126.503309,33.235189,09:00-17:30,10.76,"Alive Ocean Experience Center is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 10.76 USD. Recommended visit: 3 hours. Discover Alive Ocean Experience Center, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 10.76 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Luxury Travelers', 'Photography']",South Korea
20,Jeju,Jeju Ocean World Aquarium,"275 Seogwipo Street, Jeju City",126.249972,33.358156,09:00-18:00,5.52,"Jeju Ocean World Aquarium is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 5.52 USD. Recommended visit: 6 hours. Discover Jeju Ocean World Aquarium, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-18:00, entry 5.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers']",South Korea
21,Jeju,Jeju Ocean Discovery Center,"247 Seongsan Road, Jeju City",126.459292,33.364224,09:00-17:30,13.15,"Jeju Ocean Discovery Center is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.15 USD. Recommended visit: 3 hours. Discover Jeju Ocean Discovery Center, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 13.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers']",South Korea
22,Jeju,Jeju Everland Adventure Park,"572 Seongsan Road, Jeju City",126.25624,33.327263,09:00-18:00,12.66,"Jeju Everland Adventure Park is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 12.66 USD. Recommended visit: 6 hours. Discover Jeju Everland Adventure Park, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-18:00, entry 12.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie', 'Photography']",South Korea
23,Jeju,Jeju Cultural Hub <Myth: Origins of the Island>,"681 Seongsan Road, Jeju City",126.353329,33.583074,09:00-17:30,8.84,"Jeju Cultural Hub <Myth: Origins of the Island> is a museum in Jeju, South Korea, popular for its unique collections and exhibitions. Entry fee is 8.84 USD. Recommended visit: 2 hours. Discover Jeju Cultural Hub <Myth: Origins of the Island>, a renowned museum in Jeju, South Korea, ideal for art lovers. Open 09:00-17:30, entry 8.84 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Photography']",South Korea
24,Jeju,Sky View Observation Deck,"948 Seogwipo Street, Jeju City",126.217464,33.505568,09:00-18:00,111.82,"Sky View Observation Deck is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 111.82 USD. Recommended visit: 3 hours. Discover Sky View Observation Deck, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 111.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'foodie', 'Photography']",South Korea
25,Jeju,Jeju Explore Pass,"110 Seogwipo Road, Jeju City",126.527206,33.401109,09:00-18:00,18.82,"Jeju Explore Pass is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 18.82 USD. Recommended visit: 3 hours. Discover Jeju Explore Pass, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-18:00, entry 18.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",South Korea
26,Jeju,"E-World Park & 83 Tower: Admission Ticket | Jeju, South Korea","925 Seongsan-ro, Jeju-si",126.28411,33.581096,09:00-18:00,16.61,"E-World Park & 83 Tower: Admission Ticket | Jeju, South Korea is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 16.61 USD. Recommended visit: 7 hours. Discover E-World Park & 83 Tower: Admission Ticket | Jeju, South Korea, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-18:00, entry 16.61 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers']",South Korea
27,Jeju,Jeju Adventure Quest & Interactive Maze,"803 Seogwipo Road, Jeju City",126.667345,33.556446,09:00-17:30,16.79,"Jeju Adventure Quest & Interactive Maze is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 16.79 USD. Recommended visit: 7 hours. Discover Jeju Adventure Quest & Interactive Maze, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-17:30, entry 16.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",South Korea
28,Jeju,Jeju Rail Adventure Ride,"784 Seogwipo Street, Jeju City",126.21051,33.398981,09:00-17:30,4.87,"Jeju Rail Adventure Ride is a nature in Jeju, South Korea, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.87 USD. Recommended visit: 3 hours. Discover Jeju Rail Adventure Ride, a peaceful nature in Jeju, South Korea, ideal for nature lovers. Open 09:00-17:30, entry 4.87 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Photography']",South Korea
29,Jeju,Jeju WildLife Adventure Park,"282 Seogwipo Street, Jeju City",126.125184,33.419882,09:00-17:30,7.62,"Jeju WildLife Adventure Park is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 7.62 USD. Recommended visit: 6 hours. Discover Jeju WildLife Adventure Park, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-17:30, entry 7.62 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'foodie']",South Korea
30,Jeju,Jeju Adventure Zone / Interactive [MUSE] Hub,"150 Seokpo-ro, Jeju-si",126.392134,33.269171,09:00-17:30,17.06,"Jeju Adventure Zone / Interactive [MUSE] Hub is a theme park in Jeju, South Korea, popular for its memorable experiences. Entry fee is 17.06 USD. Recommended visit: 7 hours. Discover Jeju Adventure Zone / Interactive [MUSE] Hub, a notable theme park in Jeju, South Korea, ideal for visitors. Open 09:00-17:30, entry 17.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",South Korea
