attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Singapore,Mandai Wildlife Reserve Zoo,"939 Mandai Wildlife Reserve, Singapore",103.884966,1.245323,08:00-17:30,13.96,"Mandai Wildlife Reserve Zoo is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.96 USD. Recommended visit: 3 hours. Discover Mandai Wildlife Reserve Zoo, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 08:00-17:30, entry 13.96 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Singapore
12,Singapore,Madame Tussauds Singapore,"148 Orchard Road, Singapore",103.780107,1.406733,10:00-22:00,12.84,"Madame Tussauds Singapore is a museum in Singapore, Singapore, popular for its unique collections and exhibitions. Entry fee is 12.84 USD. Recommended visit: 2 hours. Discover Madame Tussauds Singapore, a renowned museum in Singapore, Singapore, ideal for art lovers. Open 10:00-22:00, entry 12.84 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Singapore
13,Singapore,Aviary Haven Wildlife Reserve,"478 Nature Way, Singapore 740045",103.771436,1.222742,08:30-17:30,27.07,"Aviary Haven Wildlife Reserve is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 27.07 USD. Recommended visit: 3 hours. Discover Aviary Haven Wildlife Reserve, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 08:30-17:30, entry 27.07 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie']",Singapore
14,Singapore,Wizarding World of Magic at Resorts World Sentosa,"767 Tuas Link, Singapore 638838",103.695177,1.25221,10:00-22:00,24.01,"Wizarding World of Magic at Resorts World Sentosa is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 24.01 USD. Recommended visit: 6 hours. Discover Wizarding World of Magic at Resorts World Sentosa, a notable theme park in Singapore, Singapore, ideal for visitors. Open 10:00-22:00, entry 24.01 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip']",Singapore
15,Singapore,Frostland Singapore,"655 Beach Road, Singapore",103.956282,1.324132,10:00-22:00,59.32,"Frostland Singapore is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 59.32 USD. Recommended visit: 7 hours. Discover Frostland Singapore, a notable theme park in Singapore, Singapore, ideal for visitors. Open 10:00-22:00, entry 59.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel']",Singapore
16,Singapore,National Orchid Garden Experience,"870 Garden Road, Singapore 257701",103.921419,1.426713,08:00-18:00,42.93,"National Orchid Garden Experience is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 42.93 USD. Recommended visit: 3 hours. Discover National Orchid Garden Experience, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 08:00-18:00, entry 42.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'Photography']",Singapore
17,Singapore,Wild Wild Waterland,"781 Jurong East Street 21, Singapore",103.976335,1.45856,10:00-20:00,65.64,"Wild Wild Waterland is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 65.64 USD. Recommended visit: 8 hours. Discover Wild Wild Waterland, a notable theme park in Singapore, Singapore, ideal for visitors. Open 10:00-20:00, entry 65.64 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",Singapore
18,Singapore,COMBO: Universal Studios Singapore + Gardens by the Bay Pass,"508 Bukit Timah Road, Singapore 588156",103.716549,1.368835,09:00-20:00,37.22,"COMBO: Universal Studios Singapore + Gardens by the Bay Pass is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 37.22 USD. Recommended visit: 7 hours. Discover COMBO: Universal Studios Singapore + Gardens by the Bay Pass, a notable theme park in Singapore, Singapore, ideal for visitors. Open 09:00-20:00, entry 37.22 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Singapore
19,Singapore,"Science Centre Singapore: Omni-Theatre, KidsSTOPâ¢ Admission","711 Science Centre Road, Singapore",103.890317,1.284299,09:00-18:00,12.41,"Science Centre Singapore: Omni-Theatre, KidsSTOPâ¢ Admission is a museum in Singapore, Singapore, popular for its unique collections and exhibitions. Entry fee is 12.41 USD. Recommended visit: 2 hours. Discover Science Centre Singapore: Omni-Theatre, KidsSTOPâ¢ Admission, a renowned museum in Singapore, Singapore, ideal for art lovers. Open 09:00-18:00, entry 12.41 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'foodie', 'Photography']",Singapore
20,Singapore,"Mandai River Adventures, Wildlife Reserve","660 Jurong Nature Reserve, Singapore",103.840797,1.331209,08:30-17:00,46.25,"Mandai River Adventures, Wildlife Reserve is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 46.25 USD. Recommended visit: 3 hours. Discover Mandai River Adventures, Wildlife Reserve, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 08:30-17:00, entry 46.25 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Singapore
21,Singapore,Trick Eye Gallery @ Sentosa: Interactive Art Experiences with Augmented Reality,"708 Beach Road, Sentosa Island",103.620427,1.421778,10:00-22:00,7.75,"Trick Eye Gallery @ Sentosa: Interactive Art Experiences with Augmented Reality is a museum in Singapore, Singapore, popular for its unique collections and exhibitions. Entry fee is 7.75 USD. Recommended visit: 2 hours. Discover Trick Eye Gallery @ Sentosa: Interactive Art Experiences with Augmented Reality, a renowned museum in Singapore, Singapore, ideal for art lovers. Open 10:00-22:00, entry 7.75 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Photography']",Singapore
22,Singapore,Skyline Luge and Sky Ride Singapore,"809 Beach Road, Singapore",103.613444,1.267286,10:00-20:00,4.13,"Skyline Luge and Sky Ride Singapore is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 4.13 USD. Recommended visit: 6 hours. Discover Skyline Luge and Sky Ride Singapore, a notable theme park in Singapore, Singapore, ideal for visitors. Open 10:00-20:00, entry 4.13 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,6 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",Singapore
23,Singapore,National Art Gallery Singapore,"907 Artisan Alley, Singapore 188566",103.692894,1.45789,10:00-18:00,36.78,"National Art Gallery Singapore is a museum in Singapore, Singapore, popular for its unique collections and exhibitions. Entry fee is 36.78 USD. Recommended visit: 2 hours. Discover National Art Gallery Singapore, a renowned museum in Singapore, Singapore, ideal for art lovers. Open 10:00-18:00, entry 36.78 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Luxury Travelers', 'foodie']",Singapore
24,Singapore,Trick Eye Museum Singapore,"472 Beach Road, Singapore",103.625366,1.400619,10:00-22:00,23.26,"Trick Eye Museum Singapore is a museum in Singapore, Singapore, popular for its unique collections and exhibitions. Entry fee is 23.26 USD. Recommended visit: 2 hours. Discover Trick Eye Museum Singapore, a renowned museum in Singapore, Singapore, ideal for art lovers. Open 10:00-22:00, entry 23.26 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Singapore
25,Singapore,"Jewel Changi Airport Experience: Canopy Park, Canopy Bridge, and Interactive Attractions","513 Changi Airport Road, Singapore",103.790696,1.282461,09:00-22:00,325.66,"Jewel Changi Airport Experience: Canopy Park, Canopy Bridge, and Interactive Attractions is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 325.66 USD. Recommended visit: 3 hours. Discover Jewel Changi Airport Experience: Canopy Park, Canopy Bridge, and Interactive Attractions, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 09:00-22:00, entry 325.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'foodie']",Singapore
26,Singapore,Gardens by the Bay with FD +CF featuring Jurassic World Singapore,"920 Bayfront Avenue, Singapore",103.645373,1.422275,09:00-22:00,6.91,"Gardens by the Bay with FD +CF featuring Jurassic World Singapore is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.91 USD. Recommended visit: 3 hours. Discover Gardens by the Bay with FD +CF featuring Jurassic World Singapore, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 09:00-22:00, entry 6.91 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie']",Singapore
27,Singapore,Singapore Waterway Excursion,"816 Beach Road, Singapore",103.744587,1.398859,10:00-17:00,22.61,"Singapore Waterway Excursion is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.61 USD. Recommended visit: 3 hours. Discover Singapore Waterway Excursion, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 10:00-17:00, entry 22.61 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'foodie']",Singapore
28,Singapore,Green Haven Botanical Complex,"297 Jurong East Street 21, Singapore",103.79699,1.280473,08:00-20:00,27.85,"Green Haven Botanical Complex is a nature in Singapore, Singapore, popular for its natural scenery and relaxing atmosphere. Entry fee is 27.85 USD. Recommended visit: 3 hours. Discover Green Haven Botanical Complex, a peaceful nature in Singapore, Singapore, ideal for nature lovers. Open 08:00-20:00, entry 27.85 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Photography']",Singapore
29,Singapore,Universal Studios Singapore Adventure,"678 Beach Road, Singapore",103.830667,1.23063,10:00-20:00,43.09,"Universal Studios Singapore Adventure is a theme park in Singapore, Singapore, popular for its memorable experiences. Entry fee is 43.09 USD. Recommended visit: 7 hours. Discover Universal Studios Singapore Adventure, a notable theme park in Singapore, Singapore, ideal for visitors. Open 10:00-20:00, entry 43.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",Singapore
