attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Sapporo,Hokkaido Moerenuma Art Illumination 2025 English/Chinese/Korean,"292-678 Kitahama Street, Sapporo",141.402656,43.145146,18:00-23:00,21.62,"Hokkaido Moerenuma Art Illumination 2025 English/Chinese/Korean is a museum in Sapporo, Japan, popular for its unique collections and exhibitions. Entry fee is 21.62 USD. Recommended visit: 2 hours. Discover Hokkaido Moerenuma Art Illumination 2025 English/Chinese/Korean, a renowned museum in Sapporo, Japan, ideal for art lovers. Open 18:00-23:00, entry 21.62 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Photography']",Japan
12,Sapporo,Nopporo Forest Retro Cycling Adventure,"522-890 Shirokanedai 4-chome, Sapporo",141.271323,43.096263,09:00-17:00,11.34,"Nopporo Forest Retro Cycling Adventure is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 11.34 USD. Recommended visit: 3 hours. Discover Nopporo Forest Retro Cycling Adventure, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:00, entry 11.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
13,Sapporo,Hokkaido Nature Adventure with Bear Encounter,"568-890 Nishi 1-chome, Sapporo",141.270253,43.062415,09:00-17:30,13.99,"Hokkaido Nature Adventure with Bear Encounter is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.99 USD. Recommended visit: 3 hours. Discover Hokkaido Nature Adventure with Bear Encounter, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:30, entry 13.99 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
14,Sapporo,Sapporo Adventure Pass 2-Day | E-Ticket,"494 Northern Promenade, Sapporo",141.32361,43.190967,09:00-17:30,10.01,"Sapporo Adventure Pass 2-Day | E-Ticket is a theme park in Sapporo, Japan, popular for its memorable experiences. Entry fee is 10.01 USD. Recommended visit: 6 hours. Discover Sapporo Adventure Pass 2-Day | E-Ticket, a notable theme park in Sapporo, Japan, ideal for visitors. Open 09:00-17:30, entry 10.01 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",Japan
15,Sapporo,Sapporo Skyview Tower,"577 Northern Heights, Sapporo",141.353597,43.074798,09:00-18:00,76.8,"Sapporo Skyview Tower is a historic site in Sapporo, Japan, popular for its memorable experiences. Entry fee is 76.8 USD. Recommended visit: 2 hours. Discover Sapporo Skyview Tower, a notable historic site in Sapporo, Japan, ideal for visitors. Open 09:00-18:00, entry 76.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Photography']",Japan
16,Sapporo,Warner Bros. Studio Experience Sapporo,"984-8567 Sapporo City, Nishi 10-chome, Sapporo",141.271503,43.08891,09:30-17:00,6.09,"Warner Bros. Studio Experience Sapporo is a theme park in Sapporo, Japan, popular for its memorable experiences. Entry fee is 6.09 USD. Recommended visit: 6 hours. Discover Warner Bros. Studio Experience Sapporo, a notable theme park in Sapporo, Japan, ideal for visitors. Open 09:30-17:00, entry 6.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",Japan
17,Sapporo,Sapporo Heritage Museum,"716 Sakura Street, Sapporo City",141.400944,43.181258,09:30-17:00,7.68,"Sapporo Heritage Museum is a museum in Sapporo, Japan, popular for its unique collections and exhibitions. Entry fee is 7.68 USD. Recommended visit: 2 hours. Discover Sapporo Heritage Museum, a renowned museum in Sapporo, Japan, ideal for art lovers. Open 09:30-17:00, entry 7.68 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie', 'Photography']",Japan
18,Sapporo,Sapporo Sky Wheel,"275-8567 Sapporo City, Nishi 1-chome, Hokkaido",141.355078,43.149372,09:00-21:00,32.21,"Sapporo Sky Wheel is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 32.21 USD. Recommended visit: 3 hours. Discover Sapporo Sky Wheel, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-21:00, entry 32.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
19,Sapporo,"2025 Biei Blue Pond 'Aoi-Ike', Asahiyama Zoo and Farm Tomita","917-876 Nakajima Park, Sapporo",141.32147,43.079422,09:00-17:00,6.39,"2025 Biei Blue Pond 'Aoi-Ike', Asahiyama Zoo and Farm Tomita is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover 2025 Biei Blue Pond 'Aoi-Ike', Asahiyama Zoo and Farm Tomita, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:00, entry 6.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Photography']",Japan
20,Sapporo,Asahiyama Wildlife Experience,"584-8901 Sapporo City, Nishi 1-chome",141.441421,43.1229,09:00-17:30,9.86,"Asahiyama Wildlife Experience is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 9.86 USD. Recommended visit: 3 hours. Discover Asahiyama Wildlife Experience, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:30, entry 9.86 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip']",Japan
21,Sapporo,Asahiyama Wildlife Sanctuary and Biei Blue Lake Tour,"755-8567 Sapporo City, Nishi 10-chome, Sapporo",141.425003,43.13724,08:30-17:00,6.17,"Asahiyama Wildlife Sanctuary and Biei Blue Lake Tour is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.17 USD. Recommended visit: 3 hours. Discover Asahiyama Wildlife Sanctuary and Biei Blue Lake Tour, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 08:30-17:00, entry 6.17 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip']",Japan
22,Sapporo,Sapporo Ocean View Aquarium Complex,"737 Seiki Street, Sapporo",141.213505,43.115171,09:30-17:00,75.11,"Sapporo Ocean View Aquarium Complex is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 75.11 USD. Recommended visit: 3 hours. Discover Sapporo Ocean View Aquarium Complex, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:30-17:00, entry 75.11 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
23,Sapporo,Hokkaido Asahiyama Wildlife & Winter Wonderland Tour,"188-8578 Sapporo City, Nishi 6-chome, Asahiyama Park",141.372131,43.198016,09:00-17:00,5.31,"Hokkaido Asahiyama Wildlife & Winter Wonderland Tour is a theme park in Sapporo, Japan, popular for its memorable experiences. Entry fee is 5.31 USD. Recommended visit: 6 hours. Discover Hokkaido Asahiyama Wildlife & Winter Wonderland Tour, a notable theme park in Sapporo, Japan, ideal for visitors. Open 09:00-17:00, entry 5.31 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,6 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'foodie']",Japan
24,Sapporo,Sapporo Skyview Observation Deck,"884-345 Nishi 1-chome, Sapporo",141.287239,43.011325,09:00-18:00,13.43,"Sapporo Skyview Observation Deck is a historic site in Sapporo, Japan, popular for its memorable experiences. Entry fee is 13.43 USD. Recommended visit: 2 hours. Discover Sapporo Skyview Observation Deck, a notable historic site in Sapporo, Japan, ideal for visitors. Open 09:00-18:00, entry 13.43 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",Japan
25,Sapporo,Sapporo Tower Observation Deck,"519-1 Nishi 1-chome, Sapporo",141.278683,43.195823,09:00-18:00,6.55,"Sapporo Tower Observation Deck is a historic site in Sapporo, Japan, popular for its memorable experiences. Entry fee is 6.55 USD. Recommended visit: 2 hours. Discover Sapporo Tower Observation Deck, a notable historic site in Sapporo, Japan, ideal for visitors. Open 09:00-18:00, entry 6.55 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Photography']",Japan
26,Sapporo,Hokkaido Asahiyama Wildlife Sanctuary,"438-3 Nishi 1-chome, Sapporo",141.449243,43.046396,09:00-17:00,4.52,"Hokkaido Asahiyama Wildlife Sanctuary is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.52 USD. Recommended visit: 3 hours. Discover Hokkaido Asahiyama Wildlife Sanctuary, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:00, entry 4.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
27,Sapporo,Sapporo Sky Tower Observation Deck,"783 Kitahama Street, Sapporo",141.323479,43.13924,09:00-17:30,31.34,"Sapporo Sky Tower Observation Deck is a nature in Sapporo, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 31.34 USD. Recommended visit: 3 hours. Discover Sapporo Sky Tower Observation Deck, a peaceful nature in Sapporo, Japan, ideal for nature lovers. Open 09:00-17:30, entry 31.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",Japan
28,Sapporo,Sapporo Winter Festival Hub,"728 Sakura Street, Sapporo",141.291685,43.136294,08:30-20:00,471.93,"Sapporo Winter Festival Hub is a historic site in Sapporo, Japan, popular for its memorable experiences. Entry fee is 471.93 USD. Recommended visit: 2 hours. Discover Sapporo Winter Festival Hub, a notable historic site in Sapporo, Japan, ideal for visitors. Open 08:30-20:00, entry 471.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Luxury Travelers', 'foodie', 'Photography']",Japan
29,Sapporo,Sapporo Aqua Wave Water Park,"721-8745 Sapporo City, Nishi 1-chome, Sapporo",141.384344,43.023533,09:00-17:30,7.4,"Sapporo Aqua Wave Water Park is a theme park in Sapporo, Japan, popular for its memorable experiences. Entry fee is 7.4 USD. Recommended visit: 6 hours. Discover Sapporo Aqua Wave Water Park, a notable theme park in Sapporo, Japan, ideal for visitors. Open 09:00-17:30, entry 7.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
