attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Chiang Mai,Chiang Mai Muay Thai Training Center,"328 Suthep Road, Chiang Mai",98.856137,18.82175,09:00-17:00,14.93,"Chiang Mai Muay Thai Training Center is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 14.93 USD. Recommended visit: 2 hours. Discover Chiang Mai Muay Thai Training Center, a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 09:00-17:00, entry 14.93 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Thailand
12,Chiang Mai,Miracle: The Chiang Mai Ladyboy Theater Experience,"250 Suthep Road, Chiang Mai",99.006346,18.761427,10:00-22:00,114.46,"Miracle: The Chiang Mai Ladyboy Theater Experience is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 114.46 USD. Recommended visit: 2 hours. Discover Miracle: The Chiang Mai Ladyboy Theater Experience, a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 10:00-22:00, entry 114.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Thailand
13,Chiang Mai,Thapae Muay Thai Training Ground – Chiang Mai,"896 Suthep Road, Chiang Mai",99.029453,18.870308,10:00-18:00,64.28,"Thapae Muay Thai Training Ground – Chiang Mai is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 64.28 USD. Recommended visit: 8 hours. Discover Thapae Muay Thai Training Ground – Chiang Mai, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 10:00-18:00, entry 64.28 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'foodie', 'Photography']",Thailand
14,Chiang Mai,Khum Khantoke Cultural Experience Night Show,"265 Suthep Road, Chiang Mai",98.879032,18.811892,18:00-22:00,16.75,"Khum Khantoke Cultural Experience Night Show is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 16.75 USD. Recommended visit: 2 hours. Discover Khum Khantoke Cultural Experience Night Show, a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 18:00-22:00, entry 16.75 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Thailand
15,Chiang Mai,Chiang Mai Cultural Dragon Show,"541 Riverside Road, Chiang Mai",98.867623,18.807091,17:00-23:00,7.46,"Chiang Mai Cultural Dragon Show is a museum in Chiang Mai, Thailand, popular for its unique collections and exhibitions. Entry fee is 7.46 USD. Recommended visit: 2 hours. Discover Chiang Mai Cultural Dragon Show, a renowned museum in Chiang Mai, Thailand, ideal for art lovers. Open 17:00-23:00, entry 7.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
16,Chiang Mai,Chiang Mai Riverview Water Adventure,"809 Suthep Road, Chiang Mai",98.894273,18.739535,09:00-17:30,54.25,"Chiang Mai Riverview Water Adventure is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 54.25 USD. Recommended visit: 8 hours. Discover Chiang Mai Riverview Water Adventure, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 09:00-17:30, entry 54.25 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
17,Chiang Mai,Chiang Mai Water Adventure Park,"868 Suthep Road, Chiang Mai",99.037693,18.833486,09:00-17:30,42.1,"Chiang Mai Water Adventure Park is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 42.1 USD. Recommended visit: 8 hours. Discover Chiang Mai Water Adventure Park, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 09:00-17:30, entry 42.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Photography']",Thailand
18,Chiang Mai,Creative Canvas 3D Art Gallery,"808 Suthep Road, Chiang Mai",98.967068,18.67514,10:00-18:00,8.31,"Creative Canvas 3D Art Gallery is a museum in Chiang Mai, Thailand, popular for its unique collections and exhibitions. Entry fee is 8.31 USD. Recommended visit: 2 hours. Discover Creative Canvas 3D Art Gallery, a renowned museum in Chiang Mai, Thailand, ideal for art lovers. Open 10:00-18:00, entry 8.31 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
19,Chiang Mai,Fairtex Fight Kalare Boxing Stadium,"546 Suthep Road, Chiang Mai",98.927131,18.669664,10:00-18:00,83.06,"Fairtex Fight Kalare Boxing Stadium is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 83.06 USD. Recommended visit: 2 hours. Discover Fairtex Fight Kalare Boxing Stadium, a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 10:00-18:00, entry 83.06 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",Thailand
20,Chiang Mai,Chiang Mai Canopy Zipline and ATV Adventure Park,"495 Khun Khuay Road, Chiang Mai",98.891976,18.790968,09:00-17:30,6.99,"Chiang Mai Canopy Zipline and ATV Adventure Park is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 6.99 USD. Recommended visit: 6 hours. Discover Chiang Mai Canopy Zipline and ATV Adventure Park, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 09:00-17:30, entry 6.99 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Elderly Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",Thailand
21,Chiang Mai,Chiang Mai Wildlife Experience,"590 Suthep Road, Chiang Mai",98.942923,18.776232,09:00-17:30,28.7,"Chiang Mai Wildlife Experience is a nature in Chiang Mai, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 28.7 USD. Recommended visit: 3 hours. Discover Chiang Mai Wildlife Experience, a peaceful nature in Chiang Mai, Thailand, ideal for nature lovers. Open 09:00-17:30, entry 28.7 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Thailand
22,Chiang Mai,Yi Peng Lantern Experience Center,"180 Suthep Road, Chiang Mai",98.915356,18.862297,08:30-17:30,27.03,"Yi Peng Lantern Experience Center is a museum in Chiang Mai, Thailand, popular for its unique collections and exhibitions. Entry fee is 27.03 USD. Recommended visit: 2 hours. Discover Yi Peng Lantern Experience Center, a renowned museum in Chiang Mai, Thailand, ideal for art lovers. Open 08:30-17:30, entry 27.03 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Thailand
23,Chiang Mai,Night Adventure Wildlife Park,"615 Suthep Road, Chiang Mai",99.044166,18.683853,09:00-18:00,30.51,"Night Adventure Wildlife Park is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 30.51 USD. Recommended visit: 7 hours. Discover Night Adventure Wildlife Park, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 09:00-18:00, entry 30.51 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,7 hours,3.75,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie', 'Photography']",Thailand
24,Chiang Mai,Chiang Mai Adventure Skyline Zipline,"527 Suthep Road, Chiang Mai",98.882062,18.896745,09:00-17:00,18.65,"Chiang Mai Adventure Skyline Zipline is a theme park in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 18.65 USD. Recommended visit: 6 hours. Discover Chiang Mai Adventure Skyline Zipline, a notable theme park in Chiang Mai, Thailand, ideal for visitors. Open 09:00-17:00, entry 18.65 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'foodie', 'Photography']",Thailand
25,Chiang Mai,Chiang Mai Cultural Immersion Tour,"909 Suthep Road, Chiang Mai",99.036447,18.674519,08:30-17:30,110.9,"Chiang Mai Cultural Immersion Tour is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 110.9 USD. Recommended visit: 2 hours. Discover Chiang Mai Cultural Immersion Tour, a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 08:30-17:30, entry 110.9 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie']",Thailand
26,Chiang Mai,Chiang Mai River Rafting and Off-road Excursion,"891 Suthep Road, Chiang Mai",99.06022,18.789881,08:30-17:00,12.72,"Chiang Mai River Rafting and Off-road Excursion is a nature in Chiang Mai, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.72 USD. Recommended visit: 3 hours. Discover Chiang Mai River Rafting and Off-road Excursion, a peaceful nature in Chiang Mai, Thailand, ideal for nature lovers. Open 08:30-17:00, entry 12.72 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",Thailand
27,Chiang Mai,Chiang Mai Cultural Exploration with Doi Suthep and Summit View (SHA Plus),"787 Suthep Road, Chiang Mai",99.009533,18.832114,08:30-17:00,27.03,"Chiang Mai Cultural Exploration with Doi Suthep and Summit View (SHA Plus) is a historic site in Chiang Mai, Thailand, popular for its memorable experiences. Entry fee is 27.03 USD. Recommended visit: 2 hours. Discover Chiang Mai Cultural Exploration with Doi Suthep and Summit View (SHA Plus), a notable historic site in Chiang Mai, Thailand, ideal for visitors. Open 08:30-17:00, entry 27.03 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Pet Owners', 'couples trip', 'Luxury Travelers']",Thailand
28,Chiang Mai,Half-Day Elephant Adventure at Rantong,"818 Suthep Road, Chiang Mai",98.857762,18.788887,08:30-16:00,12.82,"Half-Day Elephant Adventure at Rantong is a nature in Chiang Mai, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.82 USD. Recommended visit: 3 hours. Discover Half-Day Elephant Adventure at Rantong, a peaceful nature in Chiang Mai, Thailand, ideal for nature lovers. Open 08:30-16:00, entry 12.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Photography']",Thailand
29,Chiang Mai,Chiang Mai Sky Lantern Experience Center,"974 Suthep Road, Chiang Mai",98.855433,18.772534,09:00-18:00,84.89,"Chiang Mai Sky Lantern Experience Center is a nature in Chiang Mai, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 84.89 USD. Recommended visit: 3 hours. Discover Chiang Mai Sky Lantern Experience Center, a peaceful nature in Chiang Mai, Thailand, ideal for nature lovers. Open 09:00-18:00, entry 84.89 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",Thailand
