attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Xi'an,Chang'an Twelve Hours Cultural District,"No. 456, West Culture Road, Beilin District",108.940537,34.296561,08:30-21:00,4.2,"Chang'an Twelve Hours Cultural District is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 4.2 USD. Recommended visit: 2 hours. Discover Chang'an Twelve Hours Cultural District, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-21:00, entry 4.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",China
12,Xi'an,Silk Road Echo Show,"No. 456 West Cultural Street, Xiguan District",108.832861,34.226964,10:00-21:00,12.32,"Silk Road Echo Show is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 12.32 USD. Recommended visit: 2 hours. Discover Silk Road Echo Show, a renowned museum in Xi'an, China, ideal for art lovers. Open 10:00-21:00, entry 12.32 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers', 'Photography']",China
13,Xi'an,Great Compassionate Mercy Temple,"No. 456, Cultural Heritage Avenue, Chang'an District",108.865509,34.316221,08:30-17:30,2.52,"Great Compassionate Mercy Temple is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 2.52 USD. Recommended visit: 2 hours. Discover Great Compassionate Mercy Temple, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-17:30, entry 2.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Luxury Travelers']",China
14,Xi'an,Xian Drum Tower Square,"No. 125 North Street, Xiguan District",108.765354,34.188091,08:30-18:00,6.83,"Xian Drum Tower Square is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 6.83 USD. Recommended visit: 2 hours. Discover Xian Drum Tower Square, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-18:00, entry 6.83 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
15,Xi'an,Xi'an Stone Inscription Gallery,"No. 42, Yamen Road, Xincheng District",108.847188,34.401802,08:30-17:30,7.0,"Xi'an Stone Inscription Gallery is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 7.0 USD. Recommended visit: 2 hours. Discover Xi'an Stone Inscription Gallery, a renowned museum in Xi'an, China, ideal for art lovers. Open 08:30-17:30, entry 7.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'couples trip']",China
16,Xi'an,Xi'an Cultural Museum,"No. 125 Beilin Road, Xiguan District",108.828796,34.207649,08:30-17:00,3.78,"Xi'an Cultural Museum is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 3.78 USD. Recommended visit: 2 hours. Discover Xi'an Cultural Museum, a renowned museum in Xi'an, China, ideal for art lovers. Open 08:30-17:00, entry 3.78 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie', 'Photography']",China
17,Xi'an,Hua Xia Cultural Leisure Complex,"No. 456, Cultural Street, Beilin District",108.983454,34.306565,08:30-17:30,16.8,"Hua Xia Cultural Leisure Complex is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 16.8 USD. Recommended visit: 2 hours. Discover Hua Xia Cultural Leisure Complex, a renowned museum in Xi'an, China, ideal for art lovers. Open 08:30-17:30, entry 16.8 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Photography']",China
18,Xi'an,Hui Street Market,"No. 128, West Chang'an Road, Xi'an City",108.761857,34.375299,08:30-22:00,5.6,"Hui Street Market is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 5.6 USD. Recommended visit: 2 hours. Discover Hui Street Market, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-22:00, entry 5.6 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie', 'Photography']",China
19,Xi'an,Gaojia Cultural Complex,"No. 456, Zhongshan Road, Xiguan District",108.751169,34.401674,08:30-17:00,42.0,"Gaojia Cultural Complex is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 42.0 USD. Recommended visit: 2 hours. Discover Gaojia Cultural Complex, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-17:00, entry 42.0 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",China
20,Xi'an,Shaanxi Heritage Museum,"No. 456 Cultural Avenue, Beilin District",108.865778,34.347896,08:30-17:00,6.3,"Shaanxi Heritage Museum is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 6.3 USD. Recommended visit: 2 hours. Discover Shaanxi Heritage Museum, a renowned museum in Xi'an, China, ideal for art lovers. Open 08:30-17:00, entry 6.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Photography']",China
21,Xi'an,Qinling Wild Animal Park,"No. 456, Xingqing West Road, Yanta District",108.836326,34.261536,08:30-17:00,39.62,"Qinling Wild Animal Park is a theme park in Xi'an, China, popular for its memorable experiences. Entry fee is 39.62 USD. Recommended visit: 8 hours. Discover Qinling Wild Animal Park, a notable theme park in Xi'an, China, ideal for visitors. Open 08:30-17:00, entry 39.62 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie']",China
22,Xi'an,Xi'an Timeless Legacy,"No. 456, Cultural Heritage Avenue, Beilin District",108.933916,34.419443,09:30-17:00,10.92,"Xi'an Timeless Legacy is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 10.92 USD. Recommended visit: 2 hours. Discover Xi'an Timeless Legacy, a notable historic site in Xi'an, China, ideal for visitors. Open 09:30-17:00, entry 10.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers', 'Photography']",China
23,Xi'an,Xi'an Expo Park,"No. 888, Xingqing West Road, Yanta District",108.915271,34.30446,08:30-17:30,35.98,"Xi'an Expo Park is a theme park in Xi'an, China, popular for its memorable experiences. Entry fee is 35.98 USD. Recommended visit: 7 hours. Discover Xi'an Expo Park, a notable theme park in Xi'an, China, ideal for visitors. Open 08:30-17:30, entry 35.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers']",China
24,Xi'an,Reviving the Army Show,"No. 456, Cultural Park Road, Yanta District",108.794159,34.337394,10:00-21:00,12.04,"Reviving the Army Show is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 12.04 USD. Recommended visit: 2 hours. Discover Reviving the Army Show, a notable historic site in Xi'an, China, ideal for visitors. Open 10:00-21:00, entry 12.04 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",China
25,Xi'an,Xi'an Shadow Puppet Theater Show,"No. 456, Cultural Street, Beilin District",108.944557,34.286875,10:00-17:30,22.4,"Xi'an Shadow Puppet Theater Show is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 22.4 USD. Recommended visit: 2 hours. Discover Xi'an Shadow Puppet Theater Show, a notable historic site in Xi'an, China, ideal for visitors. Open 10:00-17:30, entry 22.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Luxury Travelers', 'foodie', 'Photography']",China
26,Xi'an,Ancient Drum and Bell Square,"No. 456, West Street, Chengdu Road, Xi'an",108.939685,34.241629,08:30-19:00,2.09,"Ancient Drum and Bell Square is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 2.09 USD. Recommended visit: 2 hours. Discover Ancient Drum and Bell Square, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-19:00, entry 2.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",China
27,Xi'an,Qujiang Ocean & Polar Adventure Park,"No. 567, Xingqing West Road, Xincheng District",108.938743,34.173437,08:30-17:30,38.92,"Qujiang Ocean & Polar Adventure Park is a theme park in Xi'an, China, popular for its memorable experiences. Entry fee is 38.92 USD. Recommended visit: 8 hours. Discover Qujiang Ocean & Polar Adventure Park, a notable theme park in Xi'an, China, ideal for visitors. Open 08:30-17:30, entry 38.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Pet Owners', 'couples trip', 'Luxury Travelers', 'foodie', 'Photography']",China
28,Xi'an,Jiujiu Qin Dynasty Museum,"No. 456, Chang'an Road, Xi'an City",109.017723,34.163324,08:30-17:00,1.4,"Jiujiu Qin Dynasty Museum is a museum in Xi'an, China, popular for its unique collections and exhibitions. Entry fee is 1.4 USD. Recommended visit: 2 hours. Discover Jiujiu Qin Dynasty Museum, a renowned museum in Xi'an, China, ideal for art lovers. Open 08:30-17:00, entry 1.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Luxury Travelers']",China
29,Xi'an,Zongnanshan South Wutai Scenic Area,"No. 456, Zhongshan Road, Beilin District, Xi'an",108.963139,34.409295,08:00-17:30,7.98,"Zongnanshan South Wutai Scenic Area is a nature in Xi'an, China, popular for its natural scenery and relaxing atmosphere. Entry fee is 7.98 USD. Recommended visit: 3 hours. Discover Zongnanshan South Wutai Scenic Area, a peaceful nature in Xi'an, China, ideal for nature lovers. Open 08:00-17:30, entry 7.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",China
30,Xi'an,Hua Xia Ocean Adventure Park,"No. 456, West Lake Road, Beilin District",108.851457,34.259247,08:30-17:30,22.26,"Hua Xia Ocean Adventure Park is a theme park in Xi'an, China, popular for its memorable experiences. Entry fee is 22.26 USD. Recommended visit: 7 hours. Discover Hua Xia Ocean Adventure Park, a notable theme park in Xi'an, China, ideal for visitors. Open 08:30-17:30, entry 22.26 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'night markets', 'bars', 'evening shows', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel']",China
31,Xi'an,Xi'an City Stroll,"No. 456, Cultural Street, Beilin District",108.908784,34.233734,08:30-19:00,7.56,"Xi'an City Stroll is a historic site in Xi'an, China, popular for its memorable experiences. Entry fee is 7.56 USD. Recommended visit: 2 hours. Discover Xi'an City Stroll, a notable historic site in Xi'an, China, ideal for visitors. Open 08:30-19:00, entry 7.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Elderly Travelers', 'Disabled Travelers', 'couples trip', 'Luxury Travelers', 'foodie']",China
