attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Phuket,Andamanda Phuket Water Adventure,"691 Sairee Road, Phuket Town",98.306949,8.085571,09:00-18:00,42.1,"Andamanda Phuket Water Adventure is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 42.1 USD. Recommended visit: 8 hours. Discover Andamanda Phuket Water Adventure, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-18:00, entry 42.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers']",Thailand
12,Phuket,Splash Wild Water Adventure,"810 Nai Harn Beach Road, Phuket",98.401402,7.789862,09:00-17:30,41.1,"Splash Wild Water Adventure is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 41.1 USD. Recommended visit: 8 hours. Discover Splash Wild Water Adventure, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-17:30, entry 41.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'parking', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Elderly Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Thailand
13,Phuket,Phi Phi Islands Adventure Cruise From Phuket,"343 Sairee Beach Road, Phuket",98.279695,7.955611,08:30-17:00,22.35,"Phi Phi Islands Adventure Cruise From Phuket is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 22.35 USD. Recommended visit: 3 hours. Discover Phi Phi Islands Adventure Cruise From Phuket, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 08:30-17:00, entry 22.35 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",Thailand
14,Phuket,AR Illusion Gallery Phuket,"531 Chalong Road, Phuket Town",98.337662,7.814304,10:00-19:00,8.31,"AR Illusion Gallery Phuket is a museum in Phuket, Thailand, popular for its unique collections and exhibitions. Entry fee is 8.31 USD. Recommended visit: 2 hours. Discover AR Illusion Gallery Phuket, a renowned museum in Phuket, Thailand, ideal for art lovers. Open 10:00-19:00, entry 8.31 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Luxury Travelers']",Thailand
15,Phuket,Splash Jungle Adventure Park,"967 Nai Harn Road, Phuket Town",98.263561,7.863005,09:00-17:30,24.66,"Splash Jungle Adventure Park is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 24.66 USD. Recommended visit: 7 hours. Discover Splash Jungle Adventure Park, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-17:30, entry 24.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Thailand
16,Phuket,Phuket Ocean World and AR Illusion Gallery,"623 Sairee Beach Road, Patong Beach",98.443896,7.86389,10:00-18:00,18.17,"Phuket Ocean World and AR Illusion Gallery is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 18.17 USD. Recommended visit: 6 hours. Discover Phuket Ocean World and AR Illusion Gallery, a notable theme park in Phuket, Thailand, ideal for visitors. Open 10:00-18:00, entry 18.17 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Nightlife Enthusiast', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie', 'Photography']",Thailand
17,Phuket,The Upside Down Experience Museum & Play Area,"748 Thaweewong Road, Phuket City",98.254421,8.007376,10:00-17:30,9.74,"The Upside Down Experience Museum & Play Area is a museum in Phuket, Thailand, popular for its unique collections and exhibitions. Entry fee is 9.74 USD. Recommended visit: 2 hours. Discover The Upside Down Experience Museum & Play Area, a renowned museum in Phuket, Thailand, ideal for art lovers. Open 10:00-17:30, entry 9.74 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",Thailand
18,Phuket,James Bond Island Adventure Tour,"539 Nai Harn Road, Phuket",98.453128,7.810651,08:30-17:00,5.15,"James Bond Island Adventure Tour is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 5.15 USD. Recommended visit: 3 hours. Discover James Bond Island Adventure Tour, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 08:30-17:00, entry 5.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'couples trip', 'Photography']",Thailand
19,Phuket,Phuket Sapphire Nightclub Experience,"890 Siam Road, Phuket City",98.38228,8.023649,18:00-02:00,56.37,"Phuket Sapphire Nightclub Experience is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 56.37 USD. Recommended visit: 8 hours. Discover Phuket Sapphire Nightclub Experience, a notable theme park in Phuket, Thailand, ideal for visitors. Open 18:00-02:00, entry 56.37 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie', 'Photography']",Thailand
20,Phuket,Phang Nga Bay Skybridge at Samet Nangshe,"891 Chalong Beach Road, Phuket",98.469069,7.967038,09:00-17:30,33.66,"Phang Nga Bay Skybridge at Samet Nangshe is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.66 USD. Recommended visit: 3 hours. Discover Phang Nga Bay Skybridge at Samet Nangshe, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 09:00-17:30, entry 33.66 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Thailand
21,Phuket,OTO Adventure Playgrounds,"164 Siam Road, Phuket",98.303225,8.08038,09:00-17:30,24.24,"OTO Adventure Playgrounds is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 24.24 USD. Recommended visit: 3 hours. Discover OTO Adventure Playgrounds, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 09:00-17:30, entry 24.24 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'Disabled Travelers', 'Fast-Paced Budget Travel']",Thailand
22,Phuket,Lily's Adventure Land in Phuket,"500 Chalong Road, Phuket City",98.31695,7.761881,09:00-17:30,132.67,"Lily's Adventure Land in Phuket is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 132.67 USD. Recommended visit: 8 hours. Discover Lily's Adventure Land in Phuket, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-17:30, entry 132.67 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers', 'foodie', 'Photography']",Thailand
23,Phuket,Phuket Rock Beach Sky Swing,"453 Marine Road, Patong Beach, Phuket",98.371971,7.851618,09:00-17:30,40.54,"Phuket Rock Beach Sky Swing is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 40.54 USD. Recommended visit: 8 hours. Discover Phuket Rock Beach Sky Swing, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-17:30, entry 40.54 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Thailand
24,Phuket,Simon Entertainment Venue,"187 Siam Road, Phuket City",98.413983,7.91636,10:00-22:00,17.09,"Simon Entertainment Venue is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 17.09 USD. Recommended visit: 6 hours. Discover Simon Entertainment Venue, a notable theme park in Phuket, Thailand, ideal for visitors. Open 10:00-22:00, entry 17.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",Thailand
25,Phuket,Phuket to Koh Yao Yai by Koh Yao Sun Express Boat,"507 Chalong Road, Patong Beach, Phuket",98.471432,7.942349,08:30-17:00,176.64,"Phuket to Koh Yao Yai by Koh Yao Sun Express Boat is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 176.64 USD. Recommended visit: 3 hours. Discover Phuket to Koh Yao Yai by Koh Yao Sun Express Boat, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 08:30-17:00, entry 176.64 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Thailand
26,Phuket,Mini Elephant Sanctuary at Bukit Elephant Park,"393 Chalong Road, Phuket City",98.26647,7.939947,09:00-17:00,81.1,"Mini Elephant Sanctuary at Bukit Elephant Park is a nature in Phuket, Thailand, popular for its natural scenery and relaxing atmosphere. Entry fee is 81.1 USD. Recommended visit: 3 hours. Discover Mini Elephant Sanctuary at Bukit Elephant Park, a peaceful nature in Phuket, Thailand, ideal for nature lovers. Open 09:00-17:00, entry 81.1 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'foodie']",Thailand
27,Phuket,Phuket AquaVision and 4D Trickeye Experience,"874 Siam Road, Phuket City",98.34302,7.942412,10:00-19:00,8.81,"Phuket AquaVision and 4D Trickeye Experience is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 8.81 USD. Recommended visit: 6 hours. Discover Phuket AquaVision and 4D Trickeye Experience, a notable theme park in Phuket, Thailand, ideal for visitors. Open 10:00-19:00, entry 8.81 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",Thailand
28,Phuket,Phuket Frogscape Adventure Park,"251 Siam Road, Phuket City",98.461011,7.831905,09:00-17:30,16.75,"Phuket Frogscape Adventure Park is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 16.75 USD. Recommended visit: 6 hours. Discover Phuket Frogscape Adventure Park, a notable theme park in Phuket, Thailand, ideal for visitors. Open 09:00-17:30, entry 16.75 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",Thailand
29,Phuket,Phuket's Trendy Simon Nightclub,"580 Siam Road, Phuket Town",98.338027,7.860786,18:00-02:00,197.21,"Phuket's Trendy Simon Nightclub is a theme park in Phuket, Thailand, popular for its memorable experiences. Entry fee is 197.21 USD. Recommended visit: 8 hours. Discover Phuket's Trendy Simon Nightclub, a notable theme park in Phuket, Thailand, ideal for visitors. Open 18:00-02:00, entry 197.21 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'foodie']",Thailand
30,Phuket,Patong Martial Arts Arena,"498 Chalong Road, Phuket City",98.353908,7.81165,10:00-17:30,27.64,"Patong Martial Arts Arena is a historic site in Phuket, Thailand, popular for its memorable experiences. Entry fee is 27.64 USD. Recommended visit: 2 hours. Discover Patong Martial Arts Arena, a notable historic site in Phuket, Thailand, ideal for visitors. Open 10:00-17:30, entry 27.64 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'high speed WiFi']",Historic Site/Landmark,2 hours,3.5,"['Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Thailand
