attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Fukuoka,Kyushu Kumamoto and Aso Volcano Adventure Tour From Fukuoka,"996 Shinkawa Street, Chuo Ward, Fukuoka",130.387372,33.463994,08:30-17:00,92.09,"Kyushu Kumamoto and Aso Volcano Adventure Tour From Fukuoka is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 92.09 USD. Recommended visit: 3 hours. Discover Kyushu Kumamoto and Aso Volcano Adventure Tour From Fukuoka, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 08:30-17:00, entry 92.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'Solo Woman Travelers', 'Photography']",Japan
12,Fukuoka,Nokonoshima Eco Adventure Park,"954 Seaside Promenade, Fukuoka City",130.408412,33.624491,08:30-17:00,2059.2,"Nokonoshima Eco Adventure Park is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 2059.2 USD. Recommended visit: 3 hours. Discover Nokonoshima Eco Adventure Park, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 08:30-17:00, entry 2059.2 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Photography']",Japan
13,Fukuoka,Fukuoka Explore Pass 2-day | E-Access,"382 Seaside Promenade, Chuo-ku, Fukuoka",130.372491,33.563908,08:30-17:00,21.09,"Fukuoka Explore Pass 2-day | E-Access is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 21.09 USD. Recommended visit: 7 hours. Discover Fukuoka Explore Pass 2-day | E-Access, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 08:30-17:00, entry 21.09 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Luxury Travelers', 'Photography']",Japan
14,Fukuoka,Fukuoka Skyview Hub,"584 Seifuku Street, Chuo Ward, Fukuoka",130.445307,33.482601,09:00-18:00,6.23,"Fukuoka Skyview Hub is a historic site in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 6.23 USD. Recommended visit: 2 hours. Discover Fukuoka Skyview Hub, a notable historic site in Fukuoka, Japan, ideal for visitors. Open 09:00-18:00, entry 6.23 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Historic Site/Landmark,2 hours,3.5,"['Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Photography']",Japan
15,Fukuoka,Warner Bros. Studio Experience Fukuoka,"910-8 Shinkocho, Fukuoka City",130.304644,33.608355,09:30-17:00,22.95,"Warner Bros. Studio Experience Fukuoka is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 22.95 USD. Recommended visit: 7 hours. Discover Warner Bros. Studio Experience Fukuoka, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 09:30-17:00, entry 22.95 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
16,Fukuoka,Fukuoka Cultural Heritage Museum,"650 Shiroiwa Street, Chuo Ward, Fukuoka",130.51951,33.531249,09:30-17:00,6.37,"Fukuoka Cultural Heritage Museum is a museum in Fukuoka, Japan, popular for its unique collections and exhibitions. Entry fee is 6.37 USD. Recommended visit: 2 hours. Discover Fukuoka Cultural Heritage Museum, a renowned museum in Fukuoka, Japan, ideal for art lovers. Open 09:30-17:00, entry 6.37 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'parking', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Road trip', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",Japan
17,Fukuoka,Celestial Spin 20 Observation Wheel,"931 Naka-ku, Fukuoka City",130.345752,33.542179,09:00-21:00,30.14,"Celestial Spin 20 Observation Wheel is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 30.14 USD. Recommended visit: 8 hours. Discover Celestial Spin 20 Observation Wheel, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 09:00-21:00, entry 30.14 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Elderly Travelers', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
18,Fukuoka,Fukuoka Sky Observation Deck,"417 Seaside Promenade, Fukuoka",130.457894,33.590325,09:00-18:00,2.79,"Fukuoka Sky Observation Deck is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 2.79 USD. Recommended visit: 3 hours. Discover Fukuoka Sky Observation Deck, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:00-18:00, entry 2.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
19,Fukuoka,Fukuoka Heritage Tower: Interactive Experience,"664 Shinko-cho, Chuo-ku, Fukuoka",130.529573,33.602945,09:30-17:00,7.58,"Fukuoka Heritage Tower: Interactive Experience is a historic site in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 7.58 USD. Recommended visit: 2 hours. Discover Fukuoka Heritage Tower: Interactive Experience, a notable historic site in Fukuoka, Japan, ideal for visitors. Open 09:30-17:00, entry 7.58 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Historic Site/Landmark,2 hours,3.5,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Luxury Travelers', 'Photography']",Japan
20,Fukuoka,Hokkaido Asahiyama Wildlife Sanctuary,"404 Sakura Street, Chuo Ward, Fukuoka",130.282998,33.707916,09:00-17:30,6.39,"Hokkaido Asahiyama Wildlife Sanctuary is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.39 USD. Recommended visit: 3 hours. Discover Hokkaido Asahiyama Wildlife Sanctuary, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:00-17:30, entry 6.39 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
21,Fukuoka,Fukuoka Sky Tower Observation Deck,"501 Seifukuen Street, Chuo Ward, Fukuoka",130.423231,33.540463,09:00-18:00,13.02,"Fukuoka Sky Tower Observation Deck is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.02 USD. Recommended visit: 3 hours. Discover Fukuoka Sky Tower Observation Deck, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:00-18:00, entry 13.02 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'couples trip', 'foodie']",Japan
22,Fukuoka,Fukuoka Global Cultural Hub,"654 Sakura Street, Chuo Ward, Fukuoka",130.525885,33.584114,09:00-17:30,9.34,"Fukuoka Global Cultural Hub is a museum in Fukuoka, Japan, popular for its unique collections and exhibitions. Entry fee is 9.34 USD. Recommended visit: 2 hours. Discover Fukuoka Global Cultural Hub, a renowned museum in Fukuoka, Japan, ideal for art lovers. Open 09:00-17:30, entry 9.34 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Pet Owners', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
23,Fukuoka,Fukuoka Aqua Fun Water Park,"286-567 Naka-ku, Fukuoka City",130.322463,33.459747,09:00-17:30,50.82,"Fukuoka Aqua Fun Water Park is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 50.82 USD. Recommended visit: 8 hours. Discover Fukuoka Aqua Fun Water Park, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 09:00-17:30, entry 50.82 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Road trip', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
24,Fukuoka,Japan LEGO Adventure Hub,"508 Seaside Promenade, Fukuoka",130.405622,33.624196,10:00-19:00,36.22,"Japan LEGO Adventure Hub is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 36.22 USD. Recommended visit: 8 hours. Discover Japan LEGO Adventure Hub, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 10:00-19:00, entry 36.22 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Disabled Travelers', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
25,Fukuoka,Shiranui River Cruise Experience,"335-8901 Nishi-Ku, Fukuoka City",130.299402,33.619556,09:30-17:00,38.78,"Shiranui River Cruise Experience is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 38.78 USD. Recommended visit: 3 hours. Discover Shiranui River Cruise Experience, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:30-17:00, entry 38.78 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Road trip', 'Pet Owners', 'Disabled Travelers', 'Solo Woman Travelers', 'Luxury Travelers']",Japan
26,Fukuoka,Fukuoka Bay View Thermal Resort,"201 Seaside Promenade, Chuo-ku, Fukuoka",130.321045,33.627621,09:00-19:00,13.56,"Fukuoka Bay View Thermal Resort is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.56 USD. Recommended visit: 3 hours. Discover Fukuoka Bay View Thermal Resort, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:00-19:00, entry 13.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Luxury Travelers', 'foodie']",Japan
27,Fukuoka,"Huis Ten Bosch: Cultural Experience | Fukuoka, Kyushu, Japan","124 Seaside Promenade, Fukuoka",130.447786,33.504148,09:00-17:30,15.98,"Huis Ten Bosch: Cultural Experience | Fukuoka, Kyushu, Japan is a theme park in Fukuoka, Japan, popular for its memorable experiences. Entry fee is 15.98 USD. Recommended visit: 7 hours. Discover Huis Ten Bosch: Cultural Experience | Fukuoka, Kyushu, Japan, a notable theme park in Fukuoka, Japan, ideal for visitors. Open 09:00-17:30, entry 15.98 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'high speed WiFi']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Luxury Travelers', 'foodie']",Japan
28,Fukuoka,Churaumi Cultural Experience Pass,"901 Shinko Street, Fukuoka City",130.342225,33.665295,09:00-17:30,5.79,"Churaumi Cultural Experience Pass is a museum in Fukuoka, Japan, popular for its unique collections and exhibitions. Entry fee is 5.79 USD. Recommended visit: 2 hours. Discover Churaumi Cultural Experience Pass, a renowned museum in Fukuoka, Japan, ideal for art lovers. Open 09:00-17:30, entry 5.79 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie']",Japan
29,Fukuoka,Fukuoka Green Haven Zoo & Garden,"171 Sakura Street, Chuo Ward, Fukuoka",130.435345,33.696528,09:00-17:30,13.56,"Fukuoka Green Haven Zoo & Garden is a nature in Fukuoka, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 13.56 USD. Recommended visit: 3 hours. Discover Fukuoka Green Haven Zoo & Garden, a peaceful nature in Fukuoka, Japan, ideal for nature lovers. Open 09:00-17:30, entry 13.56 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers', 'Photography']",Japan
