attraction_id,city_name,attraction_name,address,longitude,latitude,open_hours,ticket_price,overview,facilities,type,duration_of_visit,rate_of_restaurant,facilities_group,country
11,Okinawa,Kouri Ocean View Observation Deck,"969 Seaside Promenade, Okinawa",127.945634,26.372744,09:00-17:30,14.08,"Kouri Ocean View Observation Deck is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.08 USD. Recommended visit: 3 hours. Discover Kouri Ocean View Observation Deck, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:00-17:30, entry 14.08 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'foodie']",Japan
12,Okinawa,Okinawa Adventure Pass,"573 Seaside Promenade, Okinawa",127.779944,26.198987,09:00-17:30,24.04,"Okinawa Adventure Pass is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 24.04 USD. Recommended visit: 7 hours. Discover Okinawa Adventure Pass, a notable theme park in Okinawa, Japan, ideal for visitors. Open 09:00-17:30, entry 24.04 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'couples trip', 'Luxury Travelers']",Japan
13,Okinawa,Okinawa Heritage Complex: Gyokusen Cave & Cultural Village,"846 Shuri Street, Okinawa",127.905398,26.687157,09:00-17:30,7.01,"Okinawa Heritage Complex: Gyokusen Cave & Cultural Village is a museum in Okinawa, Japan, popular for its unique collections and exhibitions. Entry fee is 7.01 USD. Recommended visit: 2 hours. Discover Okinawa Heritage Complex: Gyokusen Cave & Cultural Village, a renowned museum in Okinawa, Japan, ideal for art lovers. Open 09:00-17:30, entry 7.01 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers']",Japan
14,Okinawa,Okinawa Churaumi Aqua Adventure,"166-8745 Shuri-cho, Okinawa City",127.846456,26.258357,09:00-17:30,24.46,"Okinawa Churaumi Aqua Adventure is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 24.46 USD. Recommended visit: 8 hours. Discover Okinawa Churaumi Aqua Adventure, a notable theme park in Okinawa, Japan, ideal for visitors. Open 09:00-17:30, entry 24.46 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,8 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'Luxury Travelers']",Japan
15,Okinawa,Neo Green Oasis,"292 Seaside Promenade, Okinawa",127.915383,26.39162,09:00-18:00,4.52,"Neo Green Oasis is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 4.52 USD. Recommended visit: 3 hours. Discover Neo Green Oasis, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:00-18:00, entry 4.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'Solo Woman Travelers']",Japan
16,Okinawa,Southeast Botanical Gardens Park,"506 Sakura Street, Okinawa",127.877517,26.559772,08:30-17:00,3.94,"Southeast Botanical Gardens Park is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 3.94 USD. Recommended visit: 3 hours. Discover Southeast Botanical Gardens Park, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 08:30-17:00, entry 3.94 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
17,Okinawa,Okinawa Sea Spectacle Fireworks Event,"242 Seaside Promenade, Okinawa",127.799624,26.2512,18:00-22:00,438.4,"Okinawa Sea Spectacle Fireworks Event is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 438.4 USD. Recommended visit: 3 hours. Discover Okinawa Sea Spectacle Fireworks Event, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 18:00-22:00, entry 438.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'city passes', 'self-guided tours', 'group tours', 'security', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Photography']",Japan
18,Okinawa,Okinawa Southern Greenery Park,"278 Shuri Street, Okinawa",127.624243,26.742274,08:30-17:00,14.4,"Okinawa Southern Greenery Park is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 14.4 USD. Recommended visit: 3 hours. Discover Okinawa Southern Greenery Park, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 08:30-17:00, entry 14.4 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Japan
19,Okinawa,Okinawa Adventure Pass for All,"827 Seaside Promenade, Okinawa",127.645947,26.641834,09:00-17:00,11.71,"Okinawa Adventure Pass for All is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 11.71 USD. Recommended visit: 7 hours. Discover Okinawa Adventure Pass for All, a notable theme park in Okinawa, Japan, ideal for visitors. Open 09:00-17:00, entry 11.71 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'food markets', 'tasting tours', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,7 hours,3.75,"['Family with children', 'Elderly Travelers', 'Pet Owners', 'Luxury Travelers', 'foodie', 'Photography']",Japan
20,Okinawa,Okinawa Cultural Hub,"795 Shuri Street, Okinawa",127.724226,26.301071,09:00-17:30,27.96,"Okinawa Cultural Hub is a museum in Okinawa, Japan, popular for its unique collections and exhibitions. Entry fee is 27.96 USD. Recommended visit: 2 hours. Discover Okinawa Cultural Hub, a renowned museum in Okinawa, Japan, ideal for art lovers. Open 09:00-17:30, entry 27.96 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'photo spots', 'guided photo tours', 'charging stations']",Museum/Art Gallery,2 hours,4.0,"['Family with children', 'Road trip', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip', 'Photography']",Japan
21,Okinawa,Okinawa Ocean Discovery Center,"154-874 Shuri-cho, Okinawa",127.899374,26.239709,09:00-17:30,32.77,"Okinawa Ocean Discovery Center is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 32.77 USD. Recommended visit: 3 hours. Discover Okinawa Ocean Discovery Center, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:00-17:30, entry 32.77 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'night markets', 'bars', 'evening shows', 'parking', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Nightlife Enthusiast', 'Disabled Travelers', 'couples trip']",Japan
22,Okinawa,Okinawa Yujin Hot Spring Retreat,"236 Seaside Road, Okinawa",127.959103,26.645673,08:30-17:00,33.53,"Okinawa Yujin Hot Spring Retreat is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 33.53 USD. Recommended visit: 3 hours. Discover Okinawa Yujin Hot Spring Retreat, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 08:30-17:00, entry 33.53 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'food markets', 'tasting tours', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Elderly Travelers', 'Pet Owners', 'Solo Woman Travelers', 'Luxury Travelers', 'foodie', 'Photography']",Japan
23,Okinawa,"Okinawa Rhythm Bus Adventure｜Churaumi Aqualium, Kori Island","165-8901 Naha City, Okinawa, Japan",127.671713,26.436035,09:00-17:30,12.47,"Okinawa Rhythm Bus Adventure｜Churaumi Aqualium, Kori Island is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 12.47 USD. Recommended visit: 3 hours. Discover Okinawa Rhythm Bus Adventure｜Churaumi Aqualium, Kori Island, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:00-17:30, entry 12.47 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'food markets', 'tasting tours', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'wheelchair rental', 'benches/rest areas']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Elderly Travelers', 'Fast-Paced Budget Travel', 'couples trip', 'foodie']",Japan
24,Okinawa,Okinawa Churaumi Aqua Pass,"397 Seaside Promenade, Okinawa",127.612376,26.663141,09:00-17:30,9.3,"Okinawa Churaumi Aqua Pass is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 9.3 USD. Recommended visit: 6 hours. Discover Okinawa Churaumi Aqua Pass, a notable theme park in Okinawa, Japan, ideal for visitors. Open 09:00-17:30, entry 9.3 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'photo spots', 'guided photo tours', 'charging stations', 'wheelchair rental', 'benches/rest areas']",Theme Park/Amusement Park,6 hours,3.75,"['Elderly Travelers', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'Photography']",Japan
25,Okinawa,Yanbaru Dino Adventure Park,"496 Shuri Street, Okinawa",127.884334,26.312765,09:00-17:30,35.52,"Yanbaru Dino Adventure Park is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 35.52 USD. Recommended visit: 8 hours. Discover Yanbaru Dino Adventure Park, a notable theme park in Okinawa, Japan, ideal for visitors. Open 09:00-17:30, entry 35.52 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'scenic spots', 'sunset cruises', 'special couples experiences', 'parking']",Theme Park/Amusement Park,8 hours,3.75,"['Road trip', 'Nightlife Enthusiast', 'Fast-Paced Budget Travel', 'couples trip', 'Solo Woman Travelers', 'foodie']",Japan
26,Okinawa,Yanbaru Dino Adventure Forest Experience,"535 Seaside Promenade, Okinawa",127.944415,26.071412,09:30-17:00,49.92,"Yanbaru Dino Adventure Forest Experience is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 49.92 USD. Recommended visit: 3 hours. Discover Yanbaru Dino Adventure Forest Experience, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:30-17:00, entry 49.92 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'city passes', 'self-guided tours', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'ramps', 'elevators', 'wheelchair rentals', 'accessible restrooms', 'high speed WiFi', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Disabled Travelers', 'Fast-Paced Budget Travel', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
27,Okinawa,Crystal Caverns Okinawa Limestone Exploration,"992 Seaside Promenade, Okinawa",127.764446,26.052119,09:30-17:00,6.47,"Crystal Caverns Okinawa Limestone Exploration is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 6.47 USD. Recommended visit: 3 hours. Discover Crystal Caverns Okinawa Limestone Exploration, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 09:30-17:00, entry 6.47 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'parking', 'high speed WiFi']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Road trip', 'Pet Owners', 'couples trip', 'Luxury Travelers']",Japan
28,Okinawa,Okinawa Adventure Experience Pass,"119 Seaside Promenade, Okinawa",127.653137,26.594978,08:30-17:00,9.15,"Okinawa Adventure Experience Pass is a theme park in Okinawa, Japan, popular for its memorable experiences. Entry fee is 9.15 USD. Recommended visit: 6 hours. Discover Okinawa Adventure Experience Pass, a notable theme park in Okinawa, Japan, ideal for visitors. Open 08:30-17:00, entry 9.15 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'group tours', 'security', 'food markets', 'tasting tours', 'night markets', 'bars', 'evening shows', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Theme Park/Amusement Park,6 hours,3.75,"['Family with children', 'Pet Owners', 'Nightlife Enthusiast', 'Solo Woman Travelers', 'foodie', 'Photography']",Japan
29,Okinawa,Bios Hill Adventure + ANSA Resort Japanese Cuisine Buffet,"209 Seaside Promenade, Okinawa",127.886644,26.562812,08:30-17:00,1.63,"Bios Hill Adventure + ANSA Resort Japanese Cuisine Buffet is a nature in Okinawa, Japan, popular for its natural scenery and relaxing atmosphere. Entry fee is 1.63 USD. Recommended visit: 3 hours. Discover Bios Hill Adventure + ANSA Resort Japanese Cuisine Buffet, a peaceful nature in Okinawa, Japan, ideal for nature lovers. Open 08:30-17:00, entry 1.63 USD.","['Restrooms', 'Information Desk', 'Restaurant', 'Souvenir Shop', 'First Aid Station', 'Luggage Storage', 'pet-friendly', 'pet water stations', 'pet rest area', 'private tours', 'skip the line passes', 'VIP exclusive events', 'group tours', 'security', 'scenic spots', 'sunset cruises', 'special couples experiences', 'family restrooms', 'nursing facilities', 'photo spots', 'guided photo tours', 'charging stations']",Nature/Scenery/Park,3 hours,3.7,"['Family with children', 'Pet Owners', 'couples trip', 'Solo Woman Travelers', 'Luxury Travelers', 'Photography']",Japan
