id,name,lat,lon,price,cuisine,opentime,endtime,recommendedfood
17,德门•Diamond环幕夜景餐厅(江北城店),29.5689393,106.5743018,572.0,创意菜,10:30,22:00,"澳洲和牛舌薄片,荔枝露杰鹅肝配加州果,法国芬迪克莱尔生蚝"
18,重庆大队长火锅(解放碑店),29.5572796,106.5756197,98.0,火锅,10:00,01:00,"农家豆腐,书记毛肚极品鸭肠,鲜鸭血,美国肥牛,鲜毛肚,手工虾滑,麻辣牛肉,现炸酥肉"
19,山城老堂口·1636重庆老菜(解放碑洪崖洞店),29.5590302,106.5796657,87.0,川菜,11:00,22:00,"传统毛血旺,歌乐山辣子鸡,会跳舞的蚂蚁上树,酸菜鱼,传统糖醋排骨,百年樟茶鸭"
20,美丽厨餐厅(棕榈泉店),29.6293584,106.5359512,396.0,粤菜,11:30,21:00,"豉汁蒸凤爪,古法蒸老虎斑,烧味双拼,金蒜鲜墨鱼,鲍汁焖凤爪,笋尖鲜虾饺,明炉港式烧鹅,杨枝甘露,韭菜焖猪红,姜葱牛百叶"
21,巴倒烫重庆陆派火锅(南山总店),29.496439,106.5888874,130.0,火锅,09:30,23:00,"龙井泉水石磨豆花,鲜鸭血,陆派整根鸭肠,红糖糍粑,现片牛肝,麻辣牙签牛肉,井水豆芽,豆苗,老肉片,豆花"
22,马房湾66号·江湖菜,29.5628994,106.4479504,82.0,川菜,11:30,21:00,"马房湾招牌鱼,毛血旺,大盘白切鸡,歌乐山辣子鸡,红油粑粑"
23,重庆融汇国际酒店·泉籁特色餐厅,29.5429451,106.4410444,130.0,东南亚菜,11:30,21:30, 
24,饭粑跎(得意世界店),29.5528352,106.575255,53.0,川菜,11:00,22:00,"烧白,拌蹄花,红烧牛肉,粉蒸排骨,豆花,肥肠豆汤"
25,瓜西西火锅(洪崖洞店),29.561029,106.5790771,105.0,火锅,11:00,24:00,"蟹籽虾滑,海带芽,红糖糍粑"
26,楠火锅(四小区总店),29.5238616,106.5577197,101.0,火锅,16:30,23:30, 
27,湖景三号花园餐厅(财富中心店),29.6097645,106.5102521,238.0,川菜,11:00,21:00,"湖景烤鸭,樟茶脆皮乳鸽,传统水煮牛肉,湖景一品鲜,传统鸡豆花,湖景鸡丝凉面"
28,于塗(棕榈店),29.6298817,106.5352989,687.0,川菜,11:00,22:00,"夜明珠宫爆鹅肝,三岔湖翘壳鱼,香煎鹅肝,油浸小甲鱼,节节高升,富贵花开"
29,重庆山前宋品酒店·品顺中餐厅,29.63605,106.3590972,215.0,川菜,11:30,21:30,"黄金烧鹅夹鱼子酱,香酥小猪排,蓝莓山药"
30,何王氏串串香火锅(两路口总店),29.5552884,106.5436094,71.0,火锅,11:00,02:00,"鲜毛肚,酥肉,鲜鸭血,麻辣牛肉,冰粉"
31,芊月茗素食私宴,29.57077,106.5598962,235.0,素食,11:30,21:00,"南极海茸,金刚砂豆腐,美味南瓜盅,金元宝,三生万物,弹芒果球"
32,田棒棒火锅(解放碑店),29.5577586,106.570569,99.0,火锅,10:00,24:00, 
33,重庆丽晶酒店·渝厨房,29.5712085,106.5706172,266.0,自助餐,07:00,21:00, 
34,黄家码头老火锅(北城天街店),29.5782739,106.5328655,89.0,火锅,11:00,02:00,"麻辣牛肉,现炸酥肉,虾滑,码头鲜毛肚,辣卤耙肥肠,码头鸭肠"
35,超级李板凳·面(总店),29.5632314,106.583021,19.0,小吃,07:00,16:00, 
36,北索·720度江景西餐厅(来福士店),29.5656838,106.5864832,186.0,西餐,11:30,22:00,"特选谷饲安格斯眼肉牛排,比基尼黑松露火腿三明治,西班牙海鲜烩饭,海盐迷迭香薯条,枫糖芥末烤鸡翅,博洛尼亚家传肉酱面"
37,饭江湖·江湖菜(湖广会馆店),29.5571191,106.586995,70.0,川菜,11:00,21:00,"林中藕遇,土豆泥,袍哥鳝段,江湖水煮,香酥辣子鸡,珊瑚萝卜皮"
38,长嘉·河图火锅(长嘉汇江景旗舰店),29.5776872,106.5875776,146.0,火锅,11:30,23:30, 
39,朝天门火锅(长嘉汇江景旗舰店),29.5770929,106.5884047,133.0,火锅,10:00,22:00, 
40,龙门九号•百年洋楼 江景火锅,29.555905,106.594002,159.0,火锅,10:00,22:30,"屠场直供鲜牛血,蟹脚虾滑,鸳鸯豆腐,鲜毛肚,黑糖豆花,松茸抄手"
41,沈姐万州烤鱼(沙坪坝总店),29.5700728,106.4630689,65.0,川菜,10:30,03:00,"剁椒过水鱼,蒜香味烤鱼,泡椒味烤鱼,水煮花生,辣炝藕丁,酸辣凉粉"
42,卤校长老火锅(观音桥直营店),29.5721956,106.5316902,100.0,火锅,11:00,24:00,"辣卤耙肥肠,辣卤耙牛筋,鲜虾滑,辣卤耙鸡爪,辣卤猪蹄,红糖冰汤圆"
43,纯阳老酒馆·川菜(七星岗店),29.5546949,106.5613369,74.0,川菜,11:00,22:00,"麻辣鸭肠,油淋豆腐,蒜泥白肉,腾椒鸡,活捉莴笋,耗儿鱼,豌豆汤,淋汁豆腐,梅子酒,脑花"
44,醉八仙热酒馆(渝中店),29.5585662,106.5664435,57.0,川菜,11:30,20:30,"蒜泥白肉,火爆肥肠,灯影牛肉,合作莴笋,水煮肉片,豌豆蹄花汤,杨梅酒,凉菜,酸菜豆瓣汤,油渣白菜"
45,李子坝梁山鸡(公园二鸡哥店),29.551565,106.5356225,97.0,川菜,10:00,22:00,"赵姐鸡杂,冷吃耗儿鱼,红糖粑粑,冷吃麻辣牛肉,凉菜猪手,李子坝梁山鸡小锅"
46,晓彭肥肠鸡(解放碑总店),29.5586324,106.5718281,75.0,川菜,10:30,21:30,"肥肠鸡,现炸酥肉,面块,红糖糍粑,水煮花生,芋儿"
47,酒阳蒸经川菜小酒馆(观音桥总店),29.5745757,106.5336073,74.0,川菜,11:30,22:30,"糖醋排骨,煎饺,酒阳蒸经,有机花菜,小土豆烧肉,包浆豆腐,激情秋葵,陈皮兔丁,卤藕片,干炒魔芋丝"
48,山城羊肉馆·老重庆川菜(解放碑总店),29.5549731,106.5735798,59.0,川菜,11:30,21:00,"红烧带皮羊肉煲,山城羊肉串,碗碗羊肉汤,圆笼粉蒸羊肉,双椒爆羊肝,红烧羊排"
49,遇东岚·重庆菜(北城天街店),29.5781862,106.5341302,77.0,川菜,10:30,21:30,"锅贴洋芋丝,正儿八经的黔江鸡杂,童年稻香三角粑,四季豆洋芋箜饭,招牌青菜牛肉,记忆中的米豆腐"
50,盛天毛血旺非遗美食(国泰广场店),29.5590935,106.5762137,59.0,川菜,11:00,21:00,"辣子鸡,盛天毛血旺,酥肉汤,麻婆豆腐,香酥平菇,青菜汤"
51,月半(解放碑店),29.5579508,106.5766427,57.0,川菜,10:30,21:00,"月半辣子鸡,月半酸菜鱼,双椒椒麻鱼,磁器口毛血旺,葱香嫩牛肉,烧椒回锅肉"
52,重庆尼依格罗酒店·欣厨Niccolo Kitchen,29.5758017,106.5731846,278.0,西餐,06:30,22:30,"招牌香煎牛仔骨,鲍勃神秘巧克力球,招牌北京烤鸭,奶油玉米浓汤,意大利肉酱面,卡布奇洛森林蘑菇汤"
53,山茶川菜(解放碑店),29.5586977,106.580795,122.0,川菜,11:30,21:00,"辣子鸡,冷面鸡,合川肉片,盐水老肝,青元粉蒸肉,叶儿粑,招牌酸菜鲈鱼,干烧江团,椒麻仔姜蛙,茉莉花鲜奶冰粉"
54,和记火爆(南滨路店),29.5415902,106.5811681,92.0,川菜,11:00,22:00,"火爆黄喉,手撕鸭,火爆腰花,火爆土豆,火爆毛肚"
55,藤也怀石料理,29.5533077,106.5081805,1362.0,日本料理,10:00,22:00,"三文鱼籽,炸虾天妇罗,蓝鳍金枪鱼手握,刺身拼盘"
56,嫩芽NAYAKA融合川菜(大坪时代天街店),29.5378337,106.5112442,69.0,川菜,11:00,21:00,"火焰牛排,山城毛血旺,钢管鸡,老鬼兔腿,泡坛酸爽鱼,芝士薯宝宝"
57,一举堂明合老火锅,29.6074471,106.5427007,166.0,火锅,11:00,21:30,"特色老肉片,特色血旺,鹅肠,特色午餐肉,鲜黄喉,黑豆腐"
58,去南山夜景火锅公园,29.5524997,106.609215,133.0,火锅,09:30,20:30,"鲜毛肚,嫩牛肉,鸭肠,八戒腰片,千层肚,北海鲜虾滑"
59,菩提素素食餐厅(晶郦馆店),29.6015998,106.5053,125.0,素食,10:00,20:30,"水煮鱼,黑椒牛排,那一年秋天的茄子,露雨飘香素手卷,橄榄菜炒饭,养颜南瓜羹,小炒松茸"
60,山茶四季(万象城店),29.5149801,106.5175602,256.0,川菜,10:00,21:00,"正阳街砂锅肥肠,松茸鸡豆花,五香熏鱼,精品毛血旺,绿豆燕窝糕,脆皮猪蹄"
61,开门见山·森林泰国料理,29.5693908,106.6404494,122.0,东南亚菜,11:30,21:00,"芒果糯米饭,青柠蒸鲈鱼,香茅草烤鱼,咖喱黑虎虾,黄咖喱牛腩,泰式菠萝饭"
62,大龙火锅(老店),29.5518278,106.4624062,87.0,火锅,15:00,03:00,"酥肉,毛肚,腰片,香菜丸子,涮嫩肉片,麻辣牛肉"
63,山顶见HILLTOP TIME,29.6506287,106.5592734,202.0,西餐,11:00,23:00,"意大利海鲜饭,博洛尼亚肉酱手工宽面,炸鸡翅,黑松露牛肉塔塔,山顶海鲜披萨,凤梨虾球"
64,渝味晓宇火锅(枇杷山正街店),29.5523714,106.5569224,97.0,火锅,10:00,24:00,"嫩牛肉,爽脆毛肚,鲜鹅肠,现炸酥肉,鲜猪黄喉,香菜猪肉丸子"
65,半山酒馆(洋河东路店),29.5796293,106.5466225,131.0,川菜,11:00,23:00,"黑椒烤梅花肉,松茸焖牛腩,半山酿虾球,浇汁包浆豆腐,九制千丝菌,米椒兔"
66,临江门秀孃串串香(大井巷店),29.5590755,106.5716323,61.0,火锅,11:00,23:30,"麻辣牛肉串,鲜鸭血,鲜毛肚,自家卤肥肠,脑花,嫩肉片"
67,李杰一家三口·家庭串串香(解放碑店),29.5556311,106.5711966,80.0,火锅,11:00,22:00,"干油碟,肥肠,鲜牛毛肚,香菜丸子,嫩肉片"
68,观音居·始于一九九八·宴会厅(江北店),29.5718313,106.5313476,78.0,川菜,11:00,21:00,"重庆特色辣子鸡,老坛酸菜乌鱼,椰香芒果卷,蛋黄玉米,粉蒸排骨,鲍汁嫩豆腐"
69,重庆国贸格兰维大酒店·自助餐,29.55624,106.57398,201.0,自助餐,17:30,21:30,"7种口味小龙虾,手工蛋挞,海鲜刺身,三文鱼,羊排,烤扇贝,拿破仑,牛排"
70,壶灶·江岸老火锅(洪崖洞总店),29.5620549,106.575734,99.0,火锅,11:00,00:30,"双椒牛肉,鸭血,海带苗,九尺鹅肠,屠场毛肚,贡香肉丸"
71,旧识从前慢·江湖菜·川菜音乐餐厅(解放碑店),29.5574334,106.578919,82.0,川菜,11:00,21:30,"芒果小黄鸭,歌乐山辣子鸡,从前慢一品毛血旺,山城口水鸡,铁板粉丝莲白,巴蜀酸汤鱼"
72,渝江源·乡村味道(洋河总店),29.5821793,106.5298414,70.0,川菜,11:00,22:00,"凤凰飘香过水鱼,精品牙签肉,火爆花甲,仲夏夜牛蛙,洋河战斗鸡,肝腰合炒"
73,渝大狮毛肚老火锅(南坪总店),29.5296028,106.5720721,84.0,火锅,11:00,03:00,"步步高（鲜虾滑）,麻辣牛肉,冰川海鸭肠,鲜鸭血,鲜切吊龙黄牛肉,精品鲜猪黄喉"
74,九街淑芬掌中宝串串公司(龙湖时代天街1店),29.5336043,106.5134403,89.0,火锅,11:00,24:00,"薄荷牛肉,鸭血,现炸酥肉,奥利奥厚切酸奶冰汤团,豆干,香菜牛肉"
75,赵伍面庄(松石大道店),29.5827584,106.5025745,10.0,小吃,06:00,14:00,"小面,红汤豌杂面,蹄花,干溜豌杂面,腱子牛肉,肥肠"
76,香樟活鱼馆(渝北店),29.6058902,106.5184735,188.0,火锅,10:00,22:00,"生态花鲢,现炸酥肉,现磨黑豆腐,鸿运猪手,鲜肉包面,红糖糍粑"
77,格外小馆· gaagaa餐厅,29.6296907,106.575243,213.0,融合菜,11:30,22:00,"流沙咸蛋黄大头虾,西班牙油条,板煎雪花牛肉方,蒜香青豆角大虾沙拉,柠檬草烤鸡,香芒西米柚子露"
78,景轩火锅(人和店),29.6319856,106.532506,382.0,火锅,10:00,22:00,"长城牌午餐肉,农村土猪血旺,麻辣牛肉,生扣九尺鹅肠,酥肉,特色毛肚"
79,枇杷园食为鲜火锅(南山店),29.4917235,106.5885998,130.0,火锅,09:00,24:00,"红糖糍粑,鲜鸭血,特色鸭肠,牛黄喉,屠场鲜毛肚,酥肉,香菜丸子,牛肉里脊,豆花,大片牛肝"
80,龙呤·和牛寿喜锅(光环店),29.6501274,106.529238,154.0,日本料理,11:30,22:00,"澳洲M3上脑和牛,日式炸饺,三文鱼刺身,香煎铁板牛舌,和风牛肉饭,芝士鳗鱼寿司"
81,喜洋洋(中山四路店),29.5643165,106.5478623,64.0,川菜,11:00,21:00,"糖醋里脊,小米排骨,秘制酱油鸡,椒麻鳝段,凉拌莴笋,筒子骨莲藕汤"
82,老麻抄手重庆小面(解放碑店),29.5575635,106.5704402,16.0,小吃,07:00,24:00,"精品牛肉面二两,干溜豌杂面2两,老麻抄手,酸辣粉,肥肠小面2两,清汤抄手,老麻调料"
83,巫山纸包鱼(解放碑店),29.5561026,106.5703569,75.0,川菜,10:30,22:30,"蒜蓉烤钳鱼,纸上草鱼,蒜香江团,鱿鱼须,土豆,苕皮"
84,渝味道冰粉冰汤圆店(大井巷店),29.5591507,106.5719213,10.0,小吃,11:00,23:00,"椰奶椰片汤圆,红豆凉糕,红糖醪糟冰粉,红糖西米露,凉虾西米露,红糖凉虾"
85,重庆丽晶酒店·巴廊,29.571343,106.570796,119.0,咖啡店,10:00,24:00, 
86,江二娃串串香(大同路店),29.55603,106.5722167,72.0,火锅,09:00,04:00,"豆芽,黄瓜片,香菜牛肉,鸭血,脑花,鲜毛肚,香油碟"
87,观音桥好吃街(星天广场店),29.5765641,106.5339118,36.0,小吃,10:30,22:00, 
88,瑞君香·巴适串串超市(观音桥店),29.5787497,106.5323426,74.0,火锅,11:00,03:00,"泰椒牛肉,千层肚,外婆红糖冰汤圆"
89,重庆丽思瑞凯悦臻选酒店·绅餐厅 The Brits Restaurant,29.559049,106.5779334,398.0,自助餐,06:30,21:30, 
90,重庆江北希尔顿逸林酒店·逸苑中餐厅,29.5787703,106.53134,89.0,川菜,11:30,21:00,"夫妻肺片,石锅黄腊丁,板栗烧牛尾,香煎白灵菇"
91,八一路好吃街,29.5560446,106.5775064,46.0,小吃,08:30,22:30, 
92,北山怀石料理(重庆国金中心店),29.5762957,106.5743545,1048.0,日本料理,11:30,22:00,"名古屋鳗鱼三吃,香煎澳洲和牛,日本北海道海胆,蓝鳍金枪鱼三味拼盘,黑松露和牛饭,鹅肝饭"
93,老四川酒楼(解放碑洪崖洞店),29.5598441,106.579444,97.0, ,10:00,21:30,"粉蒸牛肉,豆花牛肉,毛氏红烧肉,灯影牛肉,酸菜鱼,鸡丝凉面"
94,老来福·酸汤兔(凯旋路店),29.5522161,106.5768523,91.0,川菜,11:30,21:30,"老来福酸汤兔(小锅),糯米香酥鸭,双椒鲫鱼,香酥羊排,牙签肉,香蕉飞饼"
95,慈记外婆桥餐厅(解放碑店),29.5577722,106.5790836,69.0,川菜,11:30,21:00,"外婆桥招牌蛋煎糍粑,口水鸡,腊味箜饭,韭菜盒子,红糖桂花冰汤圆,小炒黄牛肉"
96,芈重山老火锅(洪崖洞店),29.5613631,106.5796981,81.0,火锅,11:00,23:00,"鲜毛肚,鲜鸭血,香卤肥肠,鲜鹅肠,鱼籽虾滑,现炸酥肉"
97,重·林国际放题美食餐厅,29.5657382,106.5872308,418.0,自助餐,06:30,23:00, 
98,八嬢家常菜(南坪店),29.5244505,106.5565383,75.0,川菜,11:00,22:00, 
99,温馨缘面庄,29.5888168,106.5020621,13.0,小吃,05:00,14:30,"小面二,炸酱,豌杂面二,卤鸡蛋,煎蛋"
100,山城袍哥红茶火锅(天来旗舰店),29.6311452,106.5317637,131.0,火锅,09:30,24:00, 
101,重庆来福士洲际酒店·菁中餐厅,29.562363,-0.006416,600.0,粤菜,11:30,22:00,"夫妻肺片,鱼子酱烤鸭,招牌黑椒澳洲M3安格斯牛仔粒,烟熏茶香童子鸡,咖啡小骨排,酸甜柚子咕噜肉"
102,临华饭庄,29.5559447,106.5610873,70.0,川菜,11:00,21:00,"鱼香茄饼,泡椒土鳝鱼,剁椒蹄花,泡菜牛肉丝,口水鸡,酸菜滑牛肉"
103,翰文大酒店彩悦咖啡厅,29.5604838,106.5645691,150.0,自助餐,06:30,21:00,"煎牛排,油泼面,爆炒海鲜"
104,重庆JW万豪酒店·庆厨房Qing Kitchen,29.5571992,106.5712002,201.0,西餐,06:30,21:00,"三文鱼,烤羊排,海鲜,青口,迷你美式汉堡,火爆辣鸡香蒜披萨,甜品,刺身料理,鹅肝,芝士焗龙虾"
105,木货街老火锅(较场口店),29.5551829,106.5708534,90.0,火锅,11:00,24:00, 
106,石灰市李串串(解放碑店),29.5556965,106.5714233,71.0,火锅,09:30,23:30, 
107,鹏阁丨精致粤菜,29.559093,106.578077,501.0,粤菜,11:00,21:00, 
108,王肥肠(洋河总店),29.5834368,106.5333196,76.0,川菜,10:00,21:00,"辣子肥肠,精品红烧肥肠,卤肥肠,粉蒸肥肠,土匪猪肝,锅巴肥肠"
109,渝味响火锅(大坪总店),29.5401378,106.5114023,87.0,火锅,11:30,23:30, 
110,山觉行者山素,29.549796,106.607849,239.0,素食,11:00,21:00,"猴头菇,琥珀桃胶,泡芙"
111,洞亭火锅(防空洞店),29.556639,106.5492719,103.0,火锅,10:00,02:00,"耗儿鱼,鲜毛肚,珺花"
112,梯坎儿小酒馆(极鼎·城市丽都西南),29.5724197,106.5435964,68.0,川菜,17:30,24:00,"剁椒蹄花,凉拌土豆片,油炸平菇,番茄脆骨,三椒花甲,黄金土豆条"
113,SKYFIN天空之鳍·全江景无国界料理(解放碑店),29.5570575,106.5708979,486.0,自助餐,11:30,21:00,"三彩芝士焗龙虾,法式鹅肝,鲍鱼汁扣六头鲍鱼,现杀海胆,蟹煲,雪花牛舌"
114,聂发财来凤鱼·重庆头牌江湖菜(解放碑店),29.5570887,106.5716699,89.0,火锅,10:30,22:00, 
115,花市豌杂面(民生路店),29.555711,106.5736617,19.0,小吃,07:00,20:00,"红烧牛肉面,花市豌杂面,红油抄手,红烧肥肠面,清汤抄手,重庆小面,杂酱面,豌杂,碗杂小面,豌豆杂酱面"
116,饿狼串说·牛肉串串(观音桥店),29.5781272,106.5324253,72.0,火锅,11:00,02:00, 
117,丘二馆.川菜.江湖菜(八一路好吃街店),29.5561976,106.5771852,70.0,川菜,11:00,21:00,"土鸡鸡汤,小炒鸡杂,椒麻飘香牛蛙,口水鸡,宫保鸡丁,鸡丝凉面"
118,怀粮生煎(八一路店),29.5556528,106.5772018,9.0,小吃,07:30,22:30,"经典生煎包,麻辣诱惑,金瓜玉米"
119,PLAY HOUSE(星光68店),29.5795168,106.530964,99.0,酒吧/酒馆,20:00,06:00, 
120,泓崖小面·精品重庆面(解放碑店),29.558556,106.5795221,15.0,小吃,08:00,20:30, 
121,重庆凯宾斯基酒店·啤酒屋,29.5349,106.561352,183.0,西餐,17:00,24:00, 
122,易老头三样菜(南滨路总店),29.5414245,106.5760638,79.0,川菜,11:00,22:30,"大盘肥肠鸡,粉蒸肠头,干烧鳝段,江湖花甲蛙,干烧耗儿鱼,凉拌三样菜"
123,鲨鱼餐厅.海景川粤菜餐厅(重庆天地店),29.5529007,106.5087286,213.0,粤菜,10:00,22:00,"海盐焗烤大虾,碳烤牛舌,芝士蟹宝,果木和牛,法式芝士焗海螺,黑豚肉,马来蟹子脆卷,意大利甜点拼"
124,九九牛肉馆(南山路店),29.5282365,106.6036023,53.0,川菜,11:30,20:00,"牛肉汤,泡菜牛肉丝,水煮牛肉片,肝腰合炒,麻辣牛肉干,火爆黄喉"
125,张记兴隆重庆菜(科园路店),29.5274844,106.4891919,71.0,川菜,10:30,22:30,"凉拌鲫鱼,秀山焖烧鸡,特色麻麻鱼,辣子鸡,鲜椒豆花肥牛,鲜虾麦子羹"
126,镇三关老火锅(北滨店),29.5703011,106.5605673,130.0,火锅,11:30,21:00,"六郎老肉,精品鹅肠,鲜猪黄喉,六郎屠场毛肚,六郎血旺,现炸酥肉"
127,洞府老火锅(防空洞老店),29.5557201,106.5736487,104.0,火锅,10:00,03:00, 
128,周师兄重庆火锅(解放碑总店),29.5548974,106.5736136,78.0,火锅,10:00,01:00, 
129,芭菲盛宴(解放碑英利国际店),29.556037,106.5751421,166.0,自助餐,11:30,21:00, 
130,好又来酸辣粉(好吃街店),29.5558005,106.577701,10.0,小吃,09:00,22:00,"杂酱酸辣粉,酸辣粉,刨冰,网红玫瑰凉粉,好又来凉面,好又来凉糕,凉粉,什锦刨冰,好又来凉粉,水果刨冰"
131,朱光玉火锅馆·观音桥扛把子(北城天街店),29.5798271,106.5313109,103.0,火锅,11:30,24:00, 
132,瓜西西火锅(小什字店),29.5614887,106.5811705,102.0,火锅,11:00,23:00, 
133,郭婆婆疯子鸡·重庆江湖菜,29.5816351,106.5750327,87.0,川菜,10:30,22:00, 
134,后火锅(总店),29.5351381,106.5672994,108.0,火锅,11:00,23:30, 
135,半坛煮义·坛子鸡·坛子鲫鱼(南坪店),29.5320035,106.5670991,60.0,川菜,11:00,22:30, 
136,受气牛肉·耙牛肉火锅(弹子石老街店),29.5792669,106.58778,94.0,火锅,09:00,22:00, 
137,猫抓烤肉(龙湖时代天街店),29.5387293,106.5104494,100.0,烧烤,10:30,22:00,"厚切五花,大鱿鱼,洋葱牛小粒,猫抓布丁,喵星雪花烧肉片,玫瑰牛舌,精品肥牛,芝士海鲜石锅拌饭,蒜香猪五花,泡椒肥牛"
138,桃太郎创作料理(大坪店),29.537503,106.5113216,70.0,日本料理,11:00,21:00, 
139,庆合府重庆大排档(紫都城店),29.5846937,106.4969629,76.0,火锅,11:00,02:00, 
140,九村烤脑花(大石坝总店),29.5697654,106.4856389,100.0,烧烤,16:00,04:00,"泡椒鸭肠,烧烤蒜蓉茄子,烈焰包浆豆腐,烤蒜生蚝,泡椒鲫鱼,椒盐土豆片"
141,首坐公馆(精信中心店),29.6107359,106.5068139,424.0,川菜,10:30,21:00,"龙井虾球,姜黄焖烧鸡,奶酒牦牛肉,樱桃鹅肝,沉香手撕烤兔,干烧雅鱼"
142,孔妈老火锅(总店),29.6029095,106.490382,103.0,火锅,10:30,23:30, 
143,陈建平麻花(磁器口总店),29.5810784,106.4520815,27.0,面包甜点,08:00,21:00, 
144,二火锅(光环店),29.6524362,106.5312813,105.0,火锅,11:00,02:00, 
145,曹疯子老火锅(金港店),29.716321,106.632957,85.0,火锅,09:30,24:00,"海带苗,曹氏老肉,秘制酥肉,头牌虾滑"
146,水煮青春老火锅(老城店),29.8274541,106.439007,70.0,火锅,11:00,22:00, 
147,无名烧菜,29.5541712,106.5491899,38.0,川菜,10:30,21:00,"红烧肥肠,蒜泥白肉,毛血旺,水煮肉片,牛筋烧土豆,鹌鹑蛋烧丸子"
148,捌大坨牛肉火锅(江北直营店),29.5752386,106.5537804,88.0,火锅,11:00,23:00, 
149,洋马儿火锅(解放碑店),29.5555931,106.5711562,102.0,火锅,11:00,23:30,"鲜鸭血,鸭肠,酥肉,麻辣牛肉,虾滑,屠场水牛毛肚"
150,超级李毛肚火锅(解放碑总店),29.5567953,106.5724437,85.0,火锅,11:30,24:00, 
151,大脸猫梅干菜扣肉饼(观音桥好吃街店),29.5761888,106.5339343,7.0,小吃,11:00,22:00,"梅干菜扣肉饼,葱香鲜肉饼,红糖烧饼,流心红糖锅盔,红糖小糍粑,白糖烧饼"
152,桃太郎创作料理(观音桥店),29.5769777,106.5346586,73.0,日本料理,11:30,22:00, 
153,轻松空间·小龙虾.江湖菜(洋河店),29.5831059,106.5419079,140.0,小吃,11:00,22:30, 
154,财谜火锅(洋河店),29.5834616,106.5427801,94.0,火锅,11:00,02:00, 
155,重庆富力凯悦酒店·咖啡厅自助,29.580216,106.535927,268.0,自助餐,17:30,21:30, 
156,亖井火锅老店(洋河直营店),29.5843076,106.5425635,109.0,火锅,11:00,02:00, 
